sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
18629,Kinetic Harvester,0.321,+56%,+38%
18630,T-Gel Generator Unit,0.12,+50%,+31%
18631,Solar Sieve,0.04,+50%,+27%
18632,Kinetic Filter,0.234,+71%,+26%
18633,Vacuum Harvester,0.06,+50%,+28%
18634,Vacuum Pump,0.351,+57%,+39%
18635,Kinetic Sieve,0.325,+74%,+29%
18636,T-Gel Drain,0.647,+84%,+40%
18637,T-Gel Tanks,0.616,+77%,+42%
18638,Solar Filter,0.255,+73%,+26%
18639,T-Gel Purifier,0.48,+50%,+49%
18640,T-Gel Drain,0.183,+66%,+26%
18641,Vacuum Pump,0.738,+91%,+41%
18642,Solar Harvester,0.171,+55%,+31%
18643,Liquid Gas Generator Unit,0.153,+63%,+26%
18644,T-Gel Pump,0.729,+94%,+39%
18645,Vacuum Filter,0.08,+50%,+29%
18646,Solar Generator Unit,0.173,+65%,+26%
18647,T-Gel Purifier,0.447,+84%,+30%
18648,Vacuum Sieve,0.204,+68%,+26%
18649,Kinetic Purifier,0.203,+64%,+28%
18650,Liquid Gas Pump,0.32,+50%,+41%
18651,Vacuum Harvester,0.28,+52%,+38%
18652,Vacuum Recycler,0.432,+61%,+41%
18653,Vacuum Stabiliser,0.03,+51%,+26%
18654,Liquid Gas Tanks,0.241,+54%,+35%
18655,Solar Pump,0.462,+58%,+44%
18656,Liquid Gas Purifier,0.58,+97%,+30%
18657,Vacuum Purifier,0.395,+73%,+33%
18658,Kinetic Generator Unit,0.438,+91%,+26%
18659,Kinetic Drain,0.479,+93%,+27%
18660,T-Gel Harvester,0.396,+77%,+31%
18661,Solar Purifier,0.616,+81%,+40%
18662,T-Gel Pump,0.293,+65%,+32%
18663,Vacuum Drain,0.82,+97%,+42%
18664,Kinetic Recycler,0.07,+51%,+28%
18665,Kinetic Pump,0.431,+55%,+44%
18666,Vacuum Generator Unit,0.4,+52%,+44%
18667,Kinetic Stabiliser,0.529,+92%,+30%
18668,T-Gel Harvester,0.292,+61%,+34%
18669,Vacuum Tanks,0.12,+50%,+31%
18670,Vacuum Pump,0.051,+53%,+26%
18671,Solar Purifier,0.071,+55%,+26%
18672,Liquid Gas Sieve,0.489,+94%,+27%
18673,Solar Sieve,0.081,+56%,+26%
18674,Kinetic Filter,0.181,+54%,+32%
18675,Vacuum Generator Unit,0.624,+72%,+45%
18676,Kinetic Drain,0.602,+60%,+50%
18677,Liquid Gas Sieve,0.04,+50%,+27%
18678,Liquid Gas Harvester,0.04,+52%,+26%
18679,Liquid Gas Filter,0.665,+74%,+46%
18680,Solar Drain,0.499,+95%,+27%
18681,Solar Recycler,0.04,+50%,+27%
18682,T-Gel Sieve,0.241,+56%,+34%
18683,Solar Tanks,0.729,+94%,+39%
18684,Solar Stabiliser,0.602,+60%,+50%
18685,Kinetic Generator Unit,0.578,+89%,+34%
18686,Liquid Gas Recycler,0.26,+50%,+38%
18687,T-Gel Drain,0.343,+66%,+34%
18688,Solar Drain,0.8,+99%,+40%
18689,Kinetic Generator Unit,0.38,+50%,+44%
18690,T-Gel Drain,0.375,+75%,+31%
18691,T-Gel Sieve,0.357,+83%,+26%
18692,Vacuum Filter,0.509,+92%,+29%
18693,Vacuum Pump,0.224,+68%,+27%
18694,Vacuum Drain,0.486,+78%,+35%
18695,Vacuum Stabiliser,0.18,+50%,+34%
18696,Vacuum Pump,0.233,+67%,+28%
18697,Liquid Gas Stabiliser,0.333,+65%,+34%
18698,Solar Drain,0.22,+50%,+36%
18699,Solar Recycler,0.03,+51%,+26%
18700,Vacuum Generator Unit,0.223,+64%,+29%
18701,Solar Generator Unit,0.172,+59%,+29%
18702,T-Gel Stabiliser,0.302,+60%,+35%
18703,T-Gel Stabiliser,0.13,+51%,+31%
18704,Solar Sieve,0.12,+52%,+30%
18705,Liquid Gas Harvester,0.401,+54%,+43%
18706,Solar Purifier,0.76,+97%,+39%
18707,Kinetic Harvester,0.797,+83%,+48%
18708,Liquid Gas Stabiliser,0.161,+56%,+30%
18709,Liquid Gas Recycler,0.587,+84%,+37%
18710,Vacuum Filter,0.291,+53%,+38%
18711,Solar Generator Unit,0.071,+53%,+27%
18712,Kinetic Recycler,0.252,+61%,+32%
18713,Liquid Gas Tanks,0.332,+59%,+37%
18714,T-Gel Harvester,0.669,+94%,+36%
18715,Kinetic Drain,0.08,+50%,+29%
18716,Liquid Gas Recycler,0.684,+70%,+49%
18717,Kinetic Recycler,0.1,+50%,+30%
18718,Liquid Gas Harvester,0.522,+58%,+47%
18719,Vacuum Sieve,0.829,+92%,+45%
18720,Vacuum Recycler,0.071,+55%,+26%
18721,T-Gel Generator Unit,0.728,+90%,+41%
18722,T-Gel Drain,0.02,+50%,+26%
18723,Kinetic Purifier,0.271,+53%,+37%
18724,Solar Recycler,0.02,+50%,+26%
18725,Solar Filter,0.483,+66%,+41%
18726,T-Gel Stabiliser,0.08,+50%,+29%
18727,T-Gel Filter,0.06,+50%,+28%
18728,Liquid Gas Purifier,0.485,+74%,+37%
18729,T-Gel Sieve,0.02,+50%,+26%
18730,Vacuum Tanks,0.401,+56%,+42%
18731,Kinetic Stabiliser,0.24,+50%,+37%
18732,Liquid Gas Sieve,0.36,+50%,+43%
18733,Liquid Gas Drain,0.656,+79%,+43%
18734,T-Gel Stabiliser,0.479,+95%,+26%
18735,Liquid Gas Tanks,0.576,+81%,+38%
18736,Vacuum Purifier,0.193,+67%,+26%
18737,Kinetic Purifier,0.356,+79%,+28%
18738,Liquid Gas Filter,0.173,+65%,+26%
18739,Solar Harvester,0.634,+69%,+47%
18740,Solar Filter,0.4,+50%,+45%
18741,Solar Filter,0.313,+67%,+32%
18742,Vacuum Pump,0.28,+50%,+39%
18743,Vacuum Sieve,0.131,+57%,+28%
18744,Solar Generator Unit,0.434,+71%,+36%
18745,T-Gel Stabiliser,0.343,+66%,+34%
18746,T-Gel Sieve,0.488,+90%,+29%
18747,T-Gel Sieve,0.111,+55%,+28%
18748,T-Gel Harvester,0.132,+61%,+26%
18749,Vacuum Sieve,0.597,+83%,+38%
18750,Kinetic Stabiliser,0.418,+89%,+26%
18751,T-Gel Generator Unit,0.489,+96%,+26%
18752,Kinetic Pump,0.101,+56%,+27%
18753,Liquid Gas Stabiliser,0.141,+54%,+30%
18754,Kinetic Purifier,0.244,+70%,+27%
18755,T-Gel Generator Unit,0.395,+73%,+33%
18756,Solar Generator Unit,0.362,+62%,+37%
18757,Liquid Gas Pump,0.294,+71%,+29%
18758,Liquid Gas Harvester,0.5,+97%,+26%
18759,Vacuum Pump,0.5,+97%,+26%
18760,T-Gel Filter,0.448,+88%,+28%
18761,Kinetic Drain,0.193,+65%,+27%
18762,Liquid Gas Drain,0.11,+51%,+30%
18763,T-Gel Sieve,0.659,+95%,+35%
18764,T-Gel Purifier,0.898,+89%,+50%
18765,Vacuum Pump,0.03,+51%,+26%
18766,Solar Purifier,0.283,+66%,+31%
18767,Vacuum Purifier,0.422,+58%,+42%
18768,Vacuum Pump,0.673,+67%,+50%
18769,Solar Filter,0.516,+77%,+37%
18770,Liquid Gas Harvester,0.11,+51%,+30%
18771,Vacuum Generator Unit,0.8,+97%,+41%
18772,Liquid Gas Purifier,0.486,+78%,+35%
18773,Solar Drain,0.161,+54%,+31%
18774,Liquid Gas Purifier,0.091,+57%,+26%
18775,Liquid Gas Tanks,0.293,+63%,+33%
18776,Vacuum Harvester,0.12,+50%,+31%
18777,T-Gel Filter,0.624,+72%,+45%
18778,Liquid Gas Stabiliser,0.515,+75%,+38%
18779,Kinetic Harvester,0.495,+73%,+38%
18780,Kinetic Generator Unit,0.12,+50%,+31%
18781,Vacuum Harvester,0.387,+84%,+27%
18782,Vacuum Stabiliser,0.14,+50%,+32%
18783,Solar Tanks,0.14,+50%,+32%
18784,Solar Purifier,0.02,+50%,+26%
18785,Solar Purifier,0.453,+67%,+39%
18786,Kinetic Sieve,0.461,+54%,+46%
18787,Liquid Gas Stabiliser,0.1,+50%,+30%
18788,Liquid Gas Pump,0.402,+58%,+41%
18789,Vacuum Generator Unit,0.428,+90%,+26%
18790,T-Gel Pump,0.584,+72%,+43%
18791,Vacuum Filter,0.2,+50%,+35%
18792,Vacuum Recycler,0.324,+72%,+30%
18793,Kinetic Filter,0.605,+74%,+43%
18794,Solar Sieve,0.456,+81%,+32%
18795,Vacuum Pump,0.488,+88%,+30%
18796,Kinetic Drain,0.02,+50%,+26%
18797,T-Gel Recycler,0.688,+88%,+40%
18798,Vacuum Recycler,0.448,+90%,+27%
18799,Liquid Gas Stabiliser,0.05,+51%,+27%
18800,T-Gel Drain,0.517,+83%,+34%
18801,Kinetic Stabiliser,0.3,+50%,+40%
18802,Liquid Gas Drain,0.776,+81%,+48%
18803,Liquid Gas Harvester,0.171,+53%,+32%
18804,Solar Pump,0.08,+50%,+29%
18805,T-Gel Generator Unit,0.265,+74%,+26%
18806,Vacuum Stabiliser,0.05,+51%,+27%
18807,Liquid Gas Generator Unit,0.24,+52%,+36%
18808,Vacuum Filter,0.382,+60%,+39%
18809,T-Gel Sieve,0.36,+50%,+43%
18810,Kinetic Drain,0.636,+81%,+41%
18811,Liquid Gas Sieve,0.387,+82%,+28%
18812,Kinetic Drain,0.301,+56%,+37%
18813,Kinetic Recycler,0.488,+90%,+29%
18814,Vacuum Generator Unit,0.305,+76%,+27%
18815,Liquid Gas Harvester,0.49,+51%,+49%
18816,T-Gel Generator Unit,0.462,+58%,+44%
18817,Solar Sieve,0.422,+58%,+42%
18818,Solar Recycler,0.275,+75%,+26%
18819,Liquid Gas Generator Unit,0.14,+50%,+32%
18820,Vacuum Harvester,0.42,+50%,+46%
18821,Vacuum Drain,0.08,+52%,+28%
18822,Solar Generator Unit,0.2,+52%,+34%
18823,Kinetic Pump,0.438,+91%,+26%
18824,Solar Drain,0.609,+96%,+32%
18825,Vacuum Recycler,0.04,+52%,+26%
18826,Solar Stabiliser,0.536,+81%,+36%
18827,Liquid Gas Filter,0.747,+84%,+45%
18828,Kinetic Tanks,0.759,+93%,+41%
18829,T-Gel Drain,0.468,+88%,+29%
18830,Vacuum Stabiliser,0.528,+88%,+32%
18831,Vacuum Drain,0.647,+82%,+41%
18832,Liquid Gas Filter,0.737,+85%,+44%
18833,Kinetic Filter,0.173,+63%,+27%
18834,T-Gel Pump,0.387,+86%,+26%
18835,Solar Generator Unit,0.485,+76%,+36%
18836,Solar Drain,0.121,+56%,+28%
18837,T-Gel Harvester,0.507,+82%,+34%
18838,T-Gel Filter,0.192,+61%,+29%
18839,Solar Generator Unit,0.26,+50%,+38%
18840,T-Gel Filter,0.03,+51%,+26%
18841,Kinetic Filter,0.111,+53%,+29%
18842,T-Gel Tanks,0.584,+72%,+43%
18843,Solar Sieve,0.582,+60%,+49%
18844,T-Gel Recycler,0.275,+75%,+26%
18845,Vacuum Recycler,0.596,+77%,+41%
18846,Liquid Gas Tanks,0.102,+58%,+26%
18847,Vacuum Purifier,0.04,+52%,+26%
18848,Vacuum Generator Unit,0.612,+61%,+50%
18849,Liquid Gas Harvester,0.5,+52%,+49%
18850,Kinetic Stabiliser,0.94,+99%,+47%
18851,Solar Filter,0.608,+88%,+36%
18852,Vacuum Filter,0.234,+71%,+26%
18853,Liquid Gas Drain,0.31,+51%,+40%
18854,Kinetic Purifier,0.04,+50%,+27%
18855,Kinetic Filter,0.857,+85%,+50%
18856,T-Gel Filter,0.071,+55%,+26%
18857,Vacuum Stabiliser,0.061,+54%,+26%
18858,Vacuum Harvester,0.08,+50%,+29%
18859,Vacuum Drain,0.02,+50%,+26%
18860,T-Gel Stabiliser,0.1,+50%,+30%
18861,Liquid Gas Stabiliser,0.251,+53%,+36%
18862,Liquid Gas Filter,0.767,+86%,+45%
18863,Vacuum Filter,0.453,+63%,+41%
18864,Solar Tanks,0.35,+51%,+42%
18865,Liquid Gas Sieve,0.051,+53%,+26%
18866,Vacuum Generator Unit,0.091,+53%,+28%
18867,Solar Sieve,0.07,+51%,+28%
18868,Liquid Gas Recycler,0.354,+71%,+32%
18869,Solar Purifier,0.798,+89%,+45%
18870,Kinetic Generator Unit,0.324,+68%,+32%
18871,T-Gel Filter,0.366,+80%,+28%
18872,Vacuum Sieve,0.183,+66%,+26%
18873,Vacuum Drain,0.737,+83%,+45%
18874,Kinetic Pump,0.59,+98%,+30%
18875,Vacuum Tanks,0.51,+51%,+50%
18876,Kinetic Harvester,0.686,+80%,+44%
18877,Liquid Gas Stabiliser,0.1,+52%,+29%
18878,Solar Pump,0.271,+53%,+37%
18879,Solar Pump,0.44,+50%,+47%
18880,T-Gel Purifier,0.04,+50%,+27%
18881,Kinetic Sieve,0.94,+97%,+48%
18882,Liquid Gas Stabiliser,0.472,+61%,+43%
18883,Liquid Gas Recycler,0.394,+71%,+34%
18884,Vacuum Stabiliser,0.13,+51%,+31%
18885,Liquid Gas Filter,0.333,+67%,+33%
18886,Liquid Gas Recycler,0.291,+53%,+38%
18887,Vacuum Pump,0.112,+59%,+26%
18888,Solar Harvester,0.789,+96%,+41%
18889,Liquid Gas Stabiliser,0.402,+62%,+39%
18890,T-Gel Generator Unit,0.563,+64%,+46%
18891,Solar Generator Unit,0.51,+51%,+50%
18892,Liquid Gas Recycler,0.313,+67%,+32%
18893,T-Gel Drain,0.193,+67%,+26%
18894,Vacuum Harvester,0.291,+55%,+37%
18895,Solar Harvester,0.061,+54%,+26%
18896,Solar Stabiliser,0.596,+79%,+40%
18897,Liquid Gas Purifier,0.571,+57%,+50%
18898,Solar Sieve,0.386,+78%,+30%
18899,Liquid Gas Filter,0.112,+59%,+26%
18900,Solar Purifier,0.643,+66%,+49%
18901,Kinetic Harvester,0.241,+54%,+35%
18902,Vacuum Harvester,0.214,+69%,+26%
18903,T-Gel Harvester,0.051,+53%,+26%
18904,Solar Tanks,0.295,+75%,+27%
18905,Solar Filter,0.436,+79%,+32%
18906,Solar Harvester,0.12,+52%,+30%
18907,T-Gel Tanks,0.262,+62%,+32%
18908,Kinetic Filter,0.304,+70%,+30%
18909,Vacuum Stabiliser,0.827,+84%,+49%
18910,Solar Harvester,0.647,+84%,+40%
18911,Liquid Gas Tanks,0.4,+50%,+45%
18912,Liquid Gas Stabiliser,0.051,+53%,+26%
18913,Kinetic Stabiliser,0.584,+68%,+45%
18914,Solar Stabiliser,0.433,+67%,+38%
18915,Solar Filter,0.438,+91%,+26%
18916,Liquid Gas Drain,0.091,+53%,+28%
18917,Solar Tanks,0.528,+90%,+31%
18918,Solar Stabiliser,0.471,+53%,+47%
18919,Kinetic Sieve,0.02,+50%,+26%
18920,Solar Harvester,0.202,+62%,+29%
18921,T-Gel Filter,0.476,+77%,+35%
18922,T-Gel Harvester,0.48,+50%,+49%
18923,Vacuum Drain,0.38,+50%,+44%
18924,Solar Tanks,0.151,+57%,+29%
18925,Kinetic Drain,0.635,+73%,+45%
18926,Solar Drain,0.46,+52%,+47%
18927,Kinetic Purifier,0.232,+59%,+32%
18928,Solar Generator Unit,0.05,+51%,+27%
18929,Kinetic Stabiliser,0.627,+82%,+40%
18930,Liquid Gas Harvester,0.163,+64%,+26%
18931,T-Gel Purifier,0.02,+50%,+26%
18932,Liquid Gas Sieve,0.442,+60%,+42%
18933,Kinetic Tanks,0.51,+98%,+26%
18934,Solar Drain,0.13,+51%,+31%
18935,Solar Stabiliser,0.605,+74%,+43%
18936,Liquid Gas Filter,0.02,+50%,+26%
18937,Kinetic Recycler,0.575,+75%,+41%
18938,Solar Harvester,0.347,+82%,+26%
18939,T-Gel Drain,0.529,+92%,+30%
18940,Vacuum Generator Unit,0.316,+79%,+26%
18941,Liquid Gas Filter,0.698,+91%,+39%
18942,T-Gel Filter,0.142,+58%,+28%
18943,Solar Generator Unit,0.417,+83%,+29%
18944,Liquid Gas Stabiliser,0.394,+69%,+35%
18945,Solar Harvester,0.23,+51%,+36%
18946,Solar Generator Unit,0.422,+58%,+42%
18947,T-Gel Harvester,0.091,+53%,+28%
18948,Liquid Gas Generator Unit,0.756,+79%,+48%
18949,Vacuum Pump,0.376,+81%,+28%
18950,Vacuum Stabiliser,0.469,+92%,+27%
18951,Liquid Gas Generator Unit,0.457,+83%,+31%
18952,Solar Harvester,0.05,+51%,+27%
18953,Solar Filter,0.316,+79%,+26%
18954,Kinetic Pump,0.071,+55%,+26%
18955,Liquid Gas Recycler,0.609,+96%,+32%
18956,Vacuum Generator Unit,0.091,+53%,+28%
18957,T-Gel Harvester,0.03,+51%,+26%
18958,Solar Recycler,0.1,+50%,+30%
18959,Solar Harvester,0.562,+60%,+48%
18960,Kinetic Purifier,0.404,+70%,+35%
18961,Solar Purifier,0.06,+50%,+28%
18962,T-Gel Sieve,0.377,+85%,+26%
18963,Vacuum Stabiliser,0.496,+77%,+36%
18964,Vacuum Filter,0.34,+50%,+42%
18965,Liquid Gas Pump,0.244,+72%,+26%
18966,Solar Tanks,0.211,+55%,+33%
18967,T-Gel Recycler,0.17,+51%,+33%
18968,T-Gel Sieve,0.141,+56%,+29%
18969,Solar Drain,0.051,+53%,+26%
18970,T-Gel Pump,0.608,+90%,+35%
18971,T-Gel Drain,0.22,+50%,+36%
18972,T-Gel Tanks,0.44,+50%,+47%
18973,Vacuum Sieve,0.284,+72%,+28%
18974,Solar Purifier,0.285,+76%,+26%
18975,Vacuum Sieve,0.04,+50%,+27%
18976,Solar Stabiliser,0.23,+51%,+36%
18977,Solar Pump,0.558,+87%,+34%
18978,Vacuum Harvester,0.516,+81%,+35%
18979,Solar Filter,0.02,+50%,+26%
18980,Solar Filter,0.377,+85%,+26%
18981,Solar Stabiliser,0.508,+90%,+30%
18982,T-Gel Generator Unit,0.193,+65%,+27%
18983,Vacuum Harvester,0.325,+74%,+29%
18984,Vacuum Pump,0.776,+79%,+49%
18985,T-Gel Filter,0.46,+52%,+47%
18986,Kinetic Filter,0.384,+70%,+34%
18987,T-Gel Recycler,0.18,+50%,+34%
18988,Liquid Gas Recycler,0.31,+51%,+40%
18989,Kinetic Pump,0.541,+56%,+49%
18990,Vacuum Purifier,0.404,+68%,+36%
18991,Vacuum Pump,0.051,+53%,+26%
18992,Solar Harvester,0.371,+55%,+41%
18993,Kinetic Recycler,0.398,+87%,+26%
18994,Solar Stabiliser,0.533,+65%,+44%
18995,Vacuum Tanks,0.364,+72%,+32%
18996,Kinetic Recycler,0.3,+50%,+40%
18997,Vacuum Drain,0.629,+96%,+33%
18998,Vacuum Pump,0.132,+61%,+26%
18999,T-Gel Harvester,0.203,+66%,+27%
19000,Kinetic Recycler,0.603,+66%,+47%
19001,T-Gel Stabiliser,0.32,+52%,+40%
19002,Vacuum Purifier,0.407,+84%,+28%
19003,Vacuum Pump,0.342,+60%,+37%
19004,Kinetic Harvester,0.644,+72%,+46%
19005,Solar Filter,0.28,+50%,+39%
19006,Solar Tanks,0.12,+52%,+30%
19007,T-Gel Recycler,0.639,+93%,+35%
19008,Kinetic Drain,0.567,+86%,+35%
19009,Solar Harvester,0.244,+72%,+26%
19010,Liquid Gas Tanks,0.451,+57%,+44%
19011,Solar Recycler,0.294,+71%,+29%
19012,T-Gel Harvester,0.44,+50%,+47%
19013,Liquid Gas Generator Unit,0.231,+57%,+33%
19014,Vacuum Filter,0.407,+84%,+28%
19015,T-Gel Generator Unit,0.644,+68%,+48%
19016,Solar Stabiliser,0.142,+58%,+28%
19017,Kinetic Sieve,0.5,+50%,+50%
19018,Kinetic Generator Unit,0.411,+55%,+43%
19019,Liquid Gas Stabiliser,0.1,+50%,+30%
19020,T-Gel Sieve,0.342,+60%,+37%
19021,T-Gel Drain,0.517,+85%,+33%
19022,T-Gel Tanks,0.578,+89%,+34%
19023,Vacuum Pump,0.48,+50%,+49%
19024,Solar Filter,0.02,+50%,+26%
19025,T-Gel Purifier,0.22,+52%,+35%
19026,Vacuum Drain,0.18,+50%,+34%
19027,Vacuum Pump,0.28,+50%,+39%
19028,Solar Filter,0.447,+82%,+31%
19029,Liquid Gas Harvester,0.03,+51%,+26%
19030,Solar Generator Unit,0.071,+55%,+26%
19031,Solar Stabiliser,0.352,+61%,+37%
19032,Vacuum Sieve,0.22,+50%,+36%
19033,Vacuum Harvester,0.153,+63%,+26%
19034,T-Gel Harvester,0.542,+62%,+46%
19035,Liquid Gas Generator Unit,0.181,+54%,+32%
19036,T-Gel Pump,0.464,+72%,+37%
19037,Vacuum Sieve,0.392,+59%,+40%
19038,Vacuum Filter,0.19,+51%,+34%
19039,Vacuum Sieve,0.31,+51%,+40%
19040,T-Gel Sieve,0.06,+50%,+28%
19041,Solar Filter,0.377,+85%,+26%
19042,Kinetic Pump,0.517,+85%,+33%
19043,Kinetic Pump,0.411,+53%,+44%
19044,Liquid Gas Pump,0.748,+88%,+43%
19045,T-Gel Drain,0.462,+60%,+43%
19046,Liquid Gas Tanks,0.203,+66%,+27%
19047,Vacuum Tanks,0.234,+71%,+26%
19048,Vacuum Drain,0.458,+89%,+28%
19049,T-Gel Drain,0.173,+63%,+27%
19050,T-Gel Drain,0.33,+51%,+41%
19051,Kinetic Filter,0.478,+87%,+30%
19052,T-Gel Purifier,0.04,+52%,+26%
19053,T-Gel Drain,0.479,+95%,+26%
19054,Liquid Gas Harvester,0.759,+93%,+41%
19055,Kinetic Recycler,0.347,+82%,+26%
19056,Liquid Gas Recycler,0.573,+67%,+45%
19057,Kinetic Stabiliser,0.412,+59%,+41%
19058,T-Gel Stabiliser,0.707,+82%,+44%
19059,Solar Stabiliser,0.341,+54%,+40%
19060,Vacuum Drain,0.284,+70%,+29%
19061,Solar Filter,0.501,+54%,+48%
19062,T-Gel Filter,0.514,+69%,+41%
19063,T-Gel Filter,0.698,+87%,+41%
19064,Solar Tanks,0.181,+54%,+32%
19065,T-Gel Stabiliser,0.204,+68%,+26%
19066,Kinetic Generator Unit,0.08,+50%,+29%
19067,T-Gel Harvester,0.747,+86%,+44%
19068,Kinetic Sieve,0.02,+50%,+26%
19069,Kinetic Stabiliser,0.262,+62%,+32%
19070,Solar Drain,0.513,+65%,+43%
19071,Kinetic Purifier,0.411,+55%,+43%
19072,Solar Recycler,0.02,+50%,+26%
19073,Kinetic Pump,0.16,+50%,+33%
19074,Liquid Gas Purifier,0.161,+54%,+31%
19075,T-Gel Drain,0.131,+55%,+29%
19076,T-Gel Generator Unit,0.15,+51%,+32%
19077,Liquid Gas Sieve,0.32,+52%,+40%
19078,T-Gel Purifier,0.449,+92%,+26%
19079,Vacuum Generator Unit,0.51,+98%,+26%
19080,Liquid Gas Recycler,0.111,+53%,+29%
19081,Liquid Gas Filter,0.16,+52%,+32%
19082,Solar Stabiliser,0.132,+59%,+27%
19083,Liquid Gas Recycler,0.071,+53%,+27%
19084,T-Gel Pump,0.453,+67%,+39%
19085,T-Gel Sieve,0.16,+50%,+33%
19086,T-Gel Harvester,0.578,+91%,+33%
19087,T-Gel Drain,0.14,+50%,+32%
19088,Vacuum Purifier,0.463,+64%,+41%
19089,Kinetic Drain,0.03,+51%,+26%
19090,Vacuum Tanks,0.52,+99%,+26%
19091,Vacuum Generator Unit,0.28,+50%,+39%
19092,Kinetic Purifier,0.322,+60%,+36%
19093,Kinetic Filter,0.242,+60%,+32%
19094,Liquid Gas Drain,0.02,+50%,+26%
19095,T-Gel Drain,0.306,+78%,+26%
19096,T-Gel Tanks,0.214,+69%,+26%
19097,Kinetic Drain,0.653,+65%,+50%
19098,Liquid Gas Filter,0.265,+74%,+26%
19099,T-Gel Harvester,0.04,+52%,+26%
19100,T-Gel Recycler,0.411,+57%,+42%
19101,Solar Harvester,0.34,+52%,+41%
19102,Vacuum Pump,0.373,+65%,+36%
19103,Kinetic Stabiliser,0.112,+59%,+26%
19104,T-Gel Sieve,0.427,+82%,+30%
19105,Vacuum Filter,0.122,+60%,+26%
19106,Solar Generator Unit,0.273,+67%,+30%
19107,Liquid Gas Stabiliser,0.322,+58%,+37%
19108,Kinetic Sieve,0.122,+60%,+26%
19109,Vacuum Tanks,0.352,+61%,+37%
19110,Liquid Gas Recycler,0.264,+68%,+29%
19111,Kinetic Generator Unit,0.411,+53%,+44%
19112,T-Gel Purifier,0.151,+57%,+29%
19113,Solar Pump,0.151,+53%,+31%
19114,T-Gel Recycler,0.766,+78%,+49%
19115,T-Gel Stabiliser,0.122,+60%,+26%
19116,T-Gel Filter,0.142,+58%,+28%
19117,Vacuum Sieve,0.04,+50%,+27%
19118,T-Gel Drain,0.02,+50%,+26%
19119,Kinetic Stabiliser,0.529,+92%,+30%
19120,Liquid Gas Purifier,0.071,+53%,+27%
19121,Vacuum Purifier,0.36,+50%,+43%
19122,Solar Purifier,0.04,+52%,+26%
19123,Kinetic Recycler,0.03,+51%,+26%
19124,Liquid Gas Harvester,0.496,+77%,+36%
19125,T-Gel Filter,0.704,+70%,+50%
19126,Liquid Gas Filter,0.336,+77%,+28%
19127,Solar Tanks,0.482,+60%,+44%
19128,Solar Purifier,0.06,+50%,+28%
19129,T-Gel Generator Unit,0.06,+50%,+28%
19130,Liquid Gas Filter,0.624,+68%,+47%
19131,T-Gel Recycler,0.489,+96%,+26%
19132,Liquid Gas Sieve,0.172,+61%,+28%
19133,Solar Generator Unit,0.183,+66%,+26%
19134,Liquid Gas Filter,0.3,+50%,+40%
19135,Kinetic Harvester,0.06,+50%,+28%
19136,Kinetic Pump,0.416,+79%,+31%
19137,Liquid Gas Drain,0.503,+66%,+42%
19138,Liquid Gas Purifier,0.599,+95%,+32%
19139,Solar Drain,0.101,+56%,+27%
19140,Vacuum Sieve,0.03,+51%,+26%
19141,Solar Filter,0.492,+59%,+45%
19142,Liquid Gas Pump,0.608,+90%,+35%
19143,Solar Filter,0.357,+83%,+26%
19144,Kinetic Purifier,0.122,+60%,+26%
19145,Liquid Gas Drain,0.16,+50%,+33%
19146,Liquid Gas Generator Unit,0.68,+97%,+35%
19147,T-Gel Pump,0.122,+60%,+26%
19148,Liquid Gas Sieve,0.1,+50%,+30%
19149,Kinetic Recycler,0.142,+60%,+27%
19150,T-Gel Recycler,0.08,+52%,+28%
19151,T-Gel Pump,0.34,+52%,+41%
19152,Kinetic Purifier,0.418,+89%,+26%
19153,Solar Stabiliser,0.521,+54%,+49%
19154,Kinetic Stabiliser,0.151,+55%,+30%
19155,Solar Drain,0.3,+52%,+39%
19156,Solar Sieve,0.04,+50%,+27%
19157,T-Gel Drain,0.1,+50%,+30%
19158,T-Gel Generator Unit,0.112,+59%,+26%
19159,Vacuum Pump,0.325,+74%,+29%
19160,T-Gel Generator Unit,0.48,+50%,+49%
19161,Vacuum Purifier,0.587,+82%,+38%
19162,T-Gel Purifier,0.42,+50%,+46%
19163,T-Gel Pump,0.101,+56%,+27%
19164,Vacuum Tanks,0.172,+59%,+29%
19165,Liquid Gas Tanks,0.48,+50%,+49%
19166,Kinetic Generator Unit,0.12,+50%,+31%
19167,Solar Drain,0.345,+74%,+30%
19168,Liquid Gas Pump,0.285,+76%,+26%
19169,Liquid Gas Pump,0.889,+94%,+47%
19170,Kinetic Harvester,0.313,+63%,+34%
19171,T-Gel Purifier,0.653,+67%,+49%
19172,T-Gel Generator Unit,0.255,+73%,+26%
19173,Liquid Gas Generator Unit,0.352,+59%,+38%
19174,T-Gel Purifier,0.471,+57%,+45%
19175,T-Gel Stabiliser,0.152,+61%,+27%
19176,Solar Generator Unit,0.663,+66%,+50%
19177,Liquid Gas Generator Unit,0.449,+92%,+26%
19178,Solar Stabiliser,0.12,+50%,+31%
19179,Liquid Gas Tanks,0.182,+58%,+30%
19180,Liquid Gas Purifier,0.659,+95%,+35%
19181,Vacuum Harvester,0.355,+75%,+30%
19182,Liquid Gas Purifier,0.533,+67%,+43%
19183,Kinetic Purifier,0.381,+56%,+41%
19184,Liquid Gas Stabiliser,0.122,+60%,+26%
