sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
29866,Carbon Purifier,0.286,+13%,
29867,Gas Harvester,0.056,,+2%
29868,Carbon Drain,0.143,+9%,
29869,Oxygen Tanks,0.107,+8%,
29870,Nitrogen Drain,0.216,+9%,+2%
29871,Carbon Sieve,0.167,,+4%
29872,Ammonium Recycler,0.0,+5%,
29873,Oxygen Sieve,0.5,+19%,
29874,Ammonium Tanks,0.0,+5%,
29875,Gas Pump,0.167,,+4%
29876,Oxygen Drain,0.143,+9%,
29877,Gas Tanks,0.222,,+5%
29878,Carbon Sieve,0.321,+14%,
29879,Oxygen Stabiliser,0.302,+11%,+2%
29880,Nitrogen Pump,0.286,+13%,
29881,Ammonium Recycler,0.167,,+4%
29882,Gas Generator Unit,0.056,,+2%
29883,Oxygen Pump,0.056,,+2%
29884,Gas Tanks,0.0,+5%,
29885,Ammonium Stabiliser,0.056,,+2%
29886,Oxygen Generator Unit,0.044,+5%,+2%
29887,Oxygen Harvester,0.5,+19%,
29888,Gas Filter,0.056,,+2%
29889,Oxygen Sieve,0.111,,+3%
29890,Carbon Generator Unit,0.036,+6%,
29891,Ammonium Generator Unit,0.278,,+6%
29892,Ammonium Pump,0.167,,+4%
29893,Nitrogen Pump,0.26,+9%,+3%
29894,Gas Sieve,0.044,+5%,+2%
29895,Carbon Generator Unit,0.222,,+5%
29896,Ammonium Harvester,0.056,,+2%
29897,Ammonium Generator Unit,0.278,,+6%
29898,Gas Sieve,0.179,+10%,
29899,Nitrogen Tanks,0.044,+5%,+2%
29900,Carbon Recycler,0.305,+9%,+4%
29901,Nitrogen Drain,0.0,+5%,
29902,Oxygen Sieve,0.111,,+3%
29903,Oxygen Drain,0.044,+5%,+2%
29904,Carbon Purifier,0.036,+6%,
29905,Oxygen Recycler,0.5,+19%,
29906,Ammonium Purifier,0.179,+10%,
29907,Carbon Drain,0.044,+5%,+2%
29908,Gas Pump,0.111,,+3%
29909,Ammonium Drain,0.387,+13%,+2%
29910,Oxygen Generator Unit,0.107,+8%,
29911,Ammonium Drain,0.111,,+3%
29912,Gas Filter,0.393,+16%,
29913,Nitrogen Tanks,0.056,,+2%
29914,Ammonium Purifier,0.111,,+3%
29915,Oxygen Recycler,0.056,,+2%
29916,Nitrogen Filter,0.257,+11%,+1%
29917,Ammonium Harvester,0.179,+10%,
29918,Gas Pump,0.5,+19%,
29919,Carbon Purifier,0.563,+14%,+5%
29920,Carbon Harvester,0.056,,+2%
29921,Oxygen Recycler,0.107,+8%,
29922,Gas Sieve,0.222,,+5%
29923,Nitrogen Sieve,0.393,+16%,
29924,Ammonium Harvester,0.444,,+9%
29925,Carbon Harvester,0.036,+6%,
29926,Oxygen Sieve,0.086,+7%,+1%
29927,Nitrogen Purifier,0.167,,+4%
29928,Carbon Sieve,0.056,,+2%
29929,Nitrogen Drain,0.167,,+4%
29930,Nitrogen Drain,0.222,,+5%
29931,Gas Stabiliser,0.143,+9%,
29932,Ammonium Purifier,0.333,,+7%
29933,Gas Drain,0.278,,+6%
29934,Carbon Filter,0.056,,+2%
29935,Ammonium Stabiliser,0.484,+8%,+9%
29936,Gas Tanks,0.0,+5%,
29937,Ammonium Recycler,0.0,,+1%
29938,Oxygen Drain,0.111,,+3%
29939,Gas Tanks,0.036,+6%,
29940,Ammonium Filter,0.056,,+2%
29941,Oxygen Recycler,0.393,+16%,
29942,Gas Tanks,0.357,+15%,
29943,Nitrogen Filter,0.0,+5%,
29944,Carbon Generator Unit,0.0,+5%,
29945,Nitrogen Sieve,0.056,,+2%
29946,Carbon Filter,0.521,+13%,+5%
29947,Gas Pump,0.321,+14%,
29948,Carbon Pump,0.111,,+3%
29949,Ammonium Filter,0.179,+10%,
29950,Oxygen Recycler,0.25,+12%,
29951,Ammonium Harvester,0.286,+13%,
29952,Nitrogen Sieve,0.071,+7%,
29953,Oxygen Stabiliser,0.044,+5%,+2%
29954,Carbon Pump,0.25,+12%,
29955,Gas Drain,0.179,+10%,
29956,Ammonium Generator Unit,0.143,+9%,
29957,Nitrogen Generator Unit,0.044,+5%,+2%
29958,Nitrogen Sieve,0.056,,+2%
29959,Nitrogen Filter,0.321,+14%,
29960,Ammonium Recycler,0.0,+5%,
29961,Gas Stabiliser,0.179,+10%,
29962,Carbon Sieve,0.176,+6%,+4%
29963,Carbon Stabiliser,0.302,+11%,+2%
29964,Oxygen Generator Unit,0.389,,+8%
29965,Ammonium Pump,0.173,+8%,+2%
29966,Nitrogen Filter,0.056,,+2%
29967,Nitrogen Drain,0.7,+12%,+10%
29968,Gas Sieve,0.167,,+4%
29969,Ammonium Pump,0.056,,+2%
29970,Gas Tanks,0.056,,+2%
29971,Gas Drain,0.0,+5%,
29972,Gas Drain,0.644,+19%,+2%
29973,Ammonium Generator Unit,0.311,+5%,+8%
29974,Gas Recycler,0.278,,+6%
29975,Nitrogen Drain,0.056,,+2%
29976,Ammonium Generator Unit,0.278,,+6%
29977,Oxygen Recycler,0.346,+11%,+3%
29978,Oxygen Pump,0.473,+15%,+2%
29979,Nitrogen Tanks,0.0,+5%,
29980,Carbon Recycler,0.0,+5%,
29981,Gas Drain,0.056,,+2%
29982,Oxygen Harvester,0.0,+5%,
29983,Gas Generator Unit,0.056,,+2%
29984,Ammonium Drain,0.214,+11%,
29985,Gas Recycler,0.111,,+3%
29986,Gas Purifier,0.357,+15%,
29987,Nitrogen Harvester,0.214,+11%,
29988,Gas Pump,0.0,+5%,
29989,Nitrogen Recycler,0.111,,+3%
29990,Carbon Purifier,0.107,+8%,
29991,Oxygen Harvester,0.056,,+2%
29992,Nitrogen Filter,0.056,,+2%
29993,Gas Recycler,0.056,,+2%
29994,Oxygen Stabiliser,0.071,+7%,
29995,Oxygen Pump,0.214,+11%,
29996,Oxygen Generator Unit,0.644,+19%,+2%
29997,Nitrogen Sieve,0.056,,+2%
29998,Nitrogen Tanks,0.167,,+4%
29999,Nitrogen Sieve,0.107,+8%,
30000,Nitrogen Harvester,0.278,,+6%
30001,Nitrogen Pump,0.143,+9%,
30002,Gas Purifier,0.278,,+6%
30003,Carbon Tanks,0.25,+12%,
30004,Gas Pump,0.357,+15%,
30005,Gas Recycler,0.214,+11%,
30006,Gas Recycler,0.357,+15%,
30007,Oxygen Pump,0.071,+7%,
30008,Ammonium Recycler,0.071,+7%,
30009,Nitrogen Generator Unit,0.5,,+10%
30010,Carbon Sieve,0.143,+9%,
30011,Gas Stabiliser,0.222,,+5%
30012,Oxygen Tanks,0.089,+5%,+3%
30013,Oxygen Harvester,0.0,+5%,
30014,Ammonium Tanks,0.056,,+2%
30015,Nitrogen Stabiliser,0.0,+5%,
30016,Oxygen Purifier,0.056,,+2%
30017,Gas Tanks,0.056,,+2%
30018,Carbon Generator Unit,0.0,+5%,
30019,Carbon Stabiliser,0.056,,+2%
30020,Carbon Pump,0.056,,+2%
30021,Nitrogen Harvester,0.286,+13%,
30022,Ammonium Pump,0.044,+5%,+2%
30023,Carbon Generator Unit,0.0,+5%,
30024,Carbon Filter,0.056,,+2%
30025,Ammonium Pump,0.179,+10%,
30026,Ammonium Recycler,0.111,,+3%
30027,Carbon Stabiliser,0.286,+13%,
30028,Oxygen Sieve,0.0,+5%,
30029,Nitrogen Purifier,0.071,+7%,
30030,Ammonium Tanks,0.132,+6%,+3%
30031,Carbon Stabiliser,0.056,,+2%
30032,Gas Pump,0.43,+14%,+2%
30033,Oxygen Drain,0.089,+5%,+3%
30034,Oxygen Drain,0.143,+9%,
30035,Carbon Drain,0.143,+9%,
30036,Carbon Stabiliser,0.056,,+2%
30037,Oxygen Tanks,0.214,+11%,
30038,Carbon Purifier,0.111,,+3%
30039,Carbon Pump,0.143,+9%,
30040,Gas Drain,0.111,,+3%
30041,Ammonium Purifier,0.056,,+2%
30042,Ammonium Drain,0.044,+5%,+2%
30043,Carbon Filter,0.344,+12%,+2%
30044,Ammonium Recycler,0.111,,+3%
30045,Nitrogen Sieve,0.036,+6%,
30046,Nitrogen Harvester,0.602,+18%,+2%
30047,Nitrogen Purifier,0.464,+18%,
30048,Nitrogen Pump,0.444,,+9%
30049,Nitrogen Tanks,0.044,+5%,+2%
30050,Ammonium Recycler,0.056,,+2%
30051,Oxygen Tanks,0.222,,+5%
30052,Gas Pump,0.167,,+4%
30053,Carbon Recycler,0.071,+7%,
30054,Oxygen Pump,0.0,+5%,
30055,Nitrogen Harvester,0.389,,+8%
30056,Gas Generator Unit,0.056,,+2%
30057,Nitrogen Sieve,0.867,+19%,+7%
30058,Carbon Tanks,0.167,,+4%
30059,Oxygen Tanks,0.222,,+5%
30060,Oxygen Pump,0.222,+5%,+6%
30061,Carbon Drain,0.0,+5%,
30062,Carbon Sieve,0.056,,+2%
30063,Nitrogen Sieve,0.57,+10%,+9%
30064,Carbon Filter,0.167,,+4%
30065,Oxygen Generator Unit,0.087,+6%,+2%
30066,Nitrogen Recycler,0.393,+16%,
30067,Gas Tanks,0.392,+10%,+5%
30068,Oxygen Sieve,0.216,+9%,+2%
30069,Oxygen Purifier,0.5,,+10%
30070,Carbon Harvester,0.111,,+3%
30071,Nitrogen Pump,0.214,+11%,
30072,Oxygen Drain,0.179,+10%,
30073,Nitrogen Tanks,0.286,+13%,
30074,Nitrogen Filter,0.036,+6%,
30075,Nitrogen Filter,0.278,,+6%
30076,Nitrogen Pump,0.056,,+2%
30077,Oxygen Filter,0.357,+15%,
30078,Ammonium Drain,0.056,,+2%
30079,Ammonium Harvester,0.393,+16%,
30080,Ammonium Purifier,0.0,+5%,
30081,Carbon Tanks,0.056,,+2%
30082,Carbon Filter,0.222,,+5%
30083,Ammonium Recycler,0.044,+5%,+2%
30084,Nitrogen Harvester,0.036,+6%,
30085,Ammonium Generator Unit,0.175,+7%,+3%
30086,Carbon Harvester,0.5,,+10%
30087,Oxygen Tanks,0.173,+8%,+2%
30088,Ammonium Drain,0.214,+11%,
30089,Gas Filter,0.071,+7%,
30090,Carbon Drain,0.357,+15%,
30091,Nitrogen Filter,0.214,+11%,
30092,Oxygen Harvester,0.444,,+9%
30093,Nitrogen Purifier,0.173,+8%,+2%
30094,Carbon Harvester,0.107,+8%,
30095,Oxygen Drain,0.216,+9%,+2%
30096,Ammonium Filter,0.389,,+8%
30097,Ammonium Filter,0.5,,+10%
30098,Ammonium Drain,0.438,+9%,+7%
30099,Nitrogen Stabiliser,0.214,+11%,
30100,Carbon Purifier,0.071,+7%,
30101,Gas Generator Unit,0.107,+8%,
30102,Nitrogen Recycler,0.267,+5%,+7%
30103,Nitrogen Recycler,0.071,+7%,
30104,Carbon Pump,0.444,,+9%
30105,Ammonium Pump,0.464,+18%,
30106,Oxygen Tanks,0.056,,+2%
30107,Gas Tanks,0.464,+18%,
30108,Ammonium Generator Unit,0.603,+17%,+3%
30109,Ammonium Recycler,0.056,,+2%
30110,Carbon Filter,0.111,,+3%
30111,Carbon Sieve,0.111,,+3%
30112,Gas Purifier,0.056,,+2%
30113,Oxygen Tanks,0.056,,+2%
30114,Carbon Tanks,0.071,+7%,
30115,Ammonium Tanks,0.389,,+8%
30116,Carbon Pump,0.167,,+4%
30117,Gas Recycler,0.167,,+4%
30118,Nitrogen Pump,0.056,,+2%
30119,Oxygen Generator Unit,0.167,,+4%
30120,Gas Generator Unit,0.25,+12%,
30121,Oxygen Generator Unit,0.056,,+2%
30122,Gas Tanks,0.056,,+2%
30123,Carbon Harvester,0.0,+5%,
30124,Gas Pump,0.071,+7%,
30125,Oxygen Filter,0.321,+14%,
30126,Carbon Tanks,0.143,+9%,
30127,Oxygen Harvester,0.056,,+2%
30128,Gas Pump,0.056,,+2%
30129,Gas Tanks,0.0,,+1%
30130,Nitrogen Generator Unit,0.5,,+10%
30131,Gas Recycler,0.111,,+3%
30132,Carbon Recycler,0.389,,+8%
30133,Ammonium Stabiliser,0.0,+5%,
30134,Oxygen Stabiliser,0.071,+7%,
30135,Nitrogen Pump,0.056,,+2%
30136,Gas Sieve,0.143,+9%,
30137,Gas Purifier,0.0,+5%,
30138,Ammonium Sieve,0.044,+5%,+2%
30139,Carbon Harvester,0.0,+5%,
30140,Carbon Harvester,0.278,,+6%
30141,Carbon Stabiliser,0.217,+8%,+3%
30142,Nitrogen Tanks,0.0,+5%,
30143,Gas Sieve,0.568,+11%,+8%
30144,Oxygen Sieve,0.111,,+3%
30145,Carbon Tanks,0.056,,+2%
30146,Nitrogen Stabiliser,0.087,+6%,+2%
30147,Carbon Sieve,0.044,+5%,+2%
30148,Ammonium Stabiliser,0.43,+14%,+2%
30149,Ammonium Generator Unit,0.056,,+2%
30150,Oxygen Generator Unit,0.087,+6%,+2%
30151,Ammonium Pump,0.483,+9%,+8%
30152,Carbon Tanks,0.0,+5%,
30153,Gas Stabiliser,0.429,+17%,
30154,Nitrogen Stabiliser,0.107,+8%,
30155,Gas Drain,0.278,,+6%
30156,Carbon Harvester,0.179,+10%,
30157,Gas Pump,0.071,+7%,
30158,Carbon Generator Unit,0.61,+13%,+7%
30159,Nitrogen Filter,0.179,+10%,
30160,Ammonium Tanks,0.056,,+2%
30161,Oxygen Drain,0.071,+7%,
30162,Ammonium Pump,0.0,+5%,
30163,Carbon Filter,0.043,+6%,+1%
30164,Ammonium Recycler,0.393,+16%,
30165,Carbon Sieve,0.559,+17%,+2%
30166,Oxygen Pump,0.356,+5%,+9%
30167,Carbon Recycler,0.333,,+7%
30168,Ammonium Generator Unit,0.278,,+6%
30169,Ammonium Pump,0.056,,+2%
30170,Nitrogen Generator Unit,0.056,,+2%
30171,Ammonium Harvester,0.0,+5%,
30172,Carbon Pump,0.444,,+9%
30173,Gas Drain,0.056,,+2%
30174,Nitrogen Recycler,0.056,,+2%
30175,Ammonium Tanks,0.056,,+2%
30176,Ammonium Purifier,0.222,,+5%
30177,Carbon Purifier,0.111,,+3%
30178,Oxygen Pump,0.393,+16%,
30179,Nitrogen Pump,0.173,+8%,+2%
30180,Carbon Tanks,0.286,+13%,
30181,Ammonium Generator Unit,0.167,,+4%
30182,Carbon Recycler,0.036,+6%,
30183,Carbon Recycler,0.056,,+2%
30184,Carbon Sieve,0.143,+9%,
30185,Carbon Sieve,0.056,,+2%
30186,Carbon Tanks,0.167,,+4%
30187,Ammonium Filter,0.133,+5%,+4%
30188,Oxygen Sieve,0.056,,+2%
30189,Gas Generator Unit,0.087,+6%,+2%
30190,Carbon Stabiliser,0.389,,+8%
30191,Gas Purifier,0.071,+7%,
30192,Ammonium Sieve,0.214,+11%,
30193,Nitrogen Harvester,0.25,+12%,
30194,Carbon Filter,0.056,,+2%
30195,Ammonium Harvester,0.111,,+3%
30196,Carbon Generator Unit,0.0,+5%,
30197,Carbon Tanks,0.056,,+2%
30198,Ammonium Pump,0.0,+5%,+1%
30199,Gas Generator Unit,0.286,+13%,
30200,Oxygen Pump,0.429,+17%,
30201,Nitrogen Stabiliser,0.056,,+2%
30202,Nitrogen Tanks,0.222,,+5%
30203,Nitrogen Generator Unit,0.056,,+2%
30204,Gas Generator Unit,0.056,,+2%
30205,Nitrogen Harvester,0.056,,+2%
30206,Ammonium Recycler,0.132,+6%,+3%
30207,Nitrogen Stabiliser,0.107,+8%,
30208,Nitrogen Sieve,0.056,,+2%
30209,Carbon Purifier,0.056,,+2%
30210,Carbon Pump,0.056,,+2%
30211,Carbon Generator Unit,0.056,,+2%
30212,Oxygen Purifier,0.056,,+2%
30213,Oxygen Harvester,0.056,,+2%
30214,Oxygen Purifier,0.044,+5%,+2%
30215,Oxygen Recycler,0.071,+7%,
30216,Oxygen Sieve,0.111,,+3%
30217,Gas Tanks,0.036,+6%,
30218,Carbon Purifier,0.056,,+2%
30219,Oxygen Generator Unit,0.444,,+9%
30220,Ammonium Sieve,0.219,+7%,+4%
30221,Nitrogen Pump,0.056,,+2%
30222,Nitrogen Stabiliser,0.464,+18%,
30223,Gas Tanks,0.044,+5%,+2%
30224,Carbon Generator Unit,0.222,,+5%
30225,Oxygen Pump,0.0,+5%,
30226,Oxygen Purifier,0.056,,+2%
30227,Gas Tanks,0.056,,+2%
30228,Nitrogen Tanks,0.25,+12%,
30229,Carbon Stabiliser,0.071,+7%,
30230,Ammonium Recycler,0.222,,+5%
30231,Oxygen Harvester,0.259,+10%,+2%
30232,Oxygen Recycler,0.071,+7%,
30233,Ammonium Tanks,0.036,+6%,
30234,Nitrogen Tanks,0.389,,+8%
30235,Carbon Harvester,0.056,,+2%
30236,Carbon Recycler,0.167,,+4%
30237,Gas Purifier,0.111,,+3%
30238,Oxygen Drain,0.179,+10%,
30239,Carbon Pump,0.429,+17%,
30240,Nitrogen Filter,0.5,+19%,
30241,Carbon Pump,0.393,+16%,
30242,Ammonium Purifier,0.321,+14%,
30243,Ammonium Recycler,0.056,,+2%
30244,Oxygen Recycler,0.056,,+2%
30245,Gas Sieve,0.056,,+2%
30246,Gas Harvester,0.471,+16%,+1%
30247,Oxygen Harvester,0.111,,+3%
30248,Nitrogen Stabiliser,0.111,,+3%
30249,Carbon Pump,0.39,+11%,+4%
30250,Oxygen Pump,0.429,+17%,
30251,Ammonium Pump,0.13,+7%,+2%
30252,Nitrogen Drain,0.0,+5%,
30253,Ammonium Tanks,0.5,,+10%
30254,Nitrogen Filter,0.333,,+7%
30255,Nitrogen Sieve,0.0,+5%,
30256,Ammonium Purifier,0.111,,+3%
30257,Carbon Purifier,0.262,+8%,+4%
30258,Carbon Pump,0.0,,+1%
30259,Carbon Sieve,0.0,+5%,
30260,Oxygen Filter,0.179,+10%,
30261,Ammonium Generator Unit,0.0,+5%,
30262,Nitrogen Tanks,0.167,,+4%
30263,Ammonium Filter,0.056,,+2%
30264,Ammonium Purifier,0.179,+10%,
30265,Oxygen Tanks,0.357,+15%,
30266,Gas Sieve,0.087,+6%,+2%
30267,Carbon Purifier,0.089,+5%,+3%
30268,Gas Purifier,0.222,,+5%
30269,Ammonium Tanks,0.056,,+2%
30270,Ammonium Purifier,0.0,+5%,
30271,Nitrogen Pump,0.0,,+1%
30272,Carbon Filter,0.111,,+3%
30273,Nitrogen Tanks,0.214,+11%,
30274,Nitrogen Filter,0.222,,+5%
30275,Nitrogen Purifier,0.056,,+2%
30276,Carbon Harvester,0.056,,+2%
30277,Carbon Stabiliser,0.13,+7%,+2%
30278,Gas Tanks,0.044,+5%,+2%
30279,Gas Sieve,0.056,,+2%
30280,Carbon Tanks,0.0,+5%,
30281,Nitrogen Sieve,0.056,,+2%
30282,Oxygen Filter,0.393,+16%,
30283,Carbon Purifier,0.0,+5%,
30284,Gas Harvester,0.333,,+7%
30285,Gas Harvester,0.056,,+2%
30286,Nitrogen Filter,0.25,+12%,
30287,Carbon Recycler,0.464,+18%,
30288,Oxygen Drain,0.036,+6%,
30289,Oxygen Tanks,0.393,+16%,
30290,Nitrogen Tanks,0.5,+19%,
30291,Nitrogen Stabiliser,0.286,+13%,
30292,Ammonium Tanks,0.111,,+3%
30293,Nitrogen Purifier,0.357,+15%,
30294,Gas Generator Unit,0.43,+14%,+2%
30295,Oxygen Filter,0.0,,+1%
30296,Oxygen Generator Unit,0.111,,+3%
30297,Gas Purifier,0.0,+5%,
30298,Ammonium Harvester,0.222,,+5%
30299,Carbon Tanks,0.178,+5%,+5%
30300,Gas Harvester,0.056,,+2%
30301,Gas Purifier,0.0,+5%,
30302,Nitrogen Harvester,0.0,+5%,
30303,Ammonium Harvester,0.056,,+2%
30304,Gas Recycler,0.357,+15%,
30305,Carbon Purifier,0.389,,+8%
30306,Carbon Filter,0.389,,+8%
30307,Nitrogen Tanks,0.167,,+4%
30308,Oxygen Pump,0.056,,+2%
30309,Gas Stabiliser,0.107,+8%,
30310,Carbon Generator Unit,0.222,,+5%
30311,Oxygen Purifier,0.056,,+2%
30312,Ammonium Recycler,0.464,+18%,
30313,Ammonium Drain,0.044,+5%,+2%
30314,Oxygen Harvester,0.389,,+8%
30315,Gas Stabiliser,0.111,,+3%
30316,Gas Drain,0.333,,+7%
30317,Oxygen Pump,0.559,+17%,+2%
30318,Nitrogen Drain,0.107,+8%,
30319,Nitrogen Purifier,0.056,,+2%
30320,Carbon Tanks,0.089,+5%,+3%
30321,Nitrogen Stabiliser,0.071,+7%,
30322,Oxygen Tanks,0.056,,+2%
30323,Ammonium Filter,0.111,,+3%
30324,Oxygen Purifier,0.351,+8%,+6%
30325,Oxygen Tanks,0.056,,+2%
30326,Gas Sieve,0.464,+18%,
30327,Oxygen Sieve,0.071,+7%,
30328,Gas Sieve,0.056,,+2%
30329,Nitrogen Purifier,0.214,+11%,
30330,Oxygen Tanks,0.071,+7%,
30331,Carbon Harvester,0.167,,+4%
30332,Carbon Generator Unit,0.0,+5%,
30333,Carbon Purifier,0.302,+11%,+2%
30334,Gas Tanks,0.222,,+5%
30335,Carbon Filter,0.167,,+4%
30336,Nitrogen Stabiliser,0.056,,+2%
30337,Carbon Stabiliser,0.111,,+3%
30338,Nitrogen Drain,0.036,+6%,
30339,Nitrogen Pump,0.107,+8%,
30340,Oxygen Tanks,0.429,+17%,
30341,Carbon Generator Unit,0.351,+8%,+6%
30342,Carbon Tanks,0.036,+6%,
30343,Carbon Pump,0.214,+11%,
30344,Carbon Harvester,0.0,,+1%
30345,Nitrogen Harvester,0.036,+6%,
30346,Gas Recycler,0.056,,+2%
30347,Ammonium Filter,0.107,+8%,
30348,Carbon Generator Unit,0.464,+18%,
30349,Nitrogen Generator Unit,0.262,+8%,+4%
30350,Carbon Sieve,0.056,,+2%
30351,Nitrogen Generator Unit,0.056,,+2%
30352,Gas Tanks,0.056,,+2%
30353,Oxygen Stabiliser,0.056,,+2%
30354,Oxygen Harvester,0.389,+12%,+3%
30355,Nitrogen Harvester,0.222,,+5%
30356,Carbon Harvester,0.13,+7%,+2%
30357,Nitrogen Recycler,0.393,+16%,
30358,Oxygen Filter,0.036,+6%,
30359,Ammonium Pump,0.0,+5%,
30360,Ammonium Tanks,0.167,,+4%
30361,Oxygen Recycler,0.056,,+2%
30362,Nitrogen Harvester,0.444,,+9%
30363,Carbon Filter,0.393,+16%,
30364,Nitrogen Stabiliser,0.286,+13%,
30365,Carbon Purifier,0.071,+7%,
30366,Ammonium Generator Unit,0.071,+7%,
30367,Gas Pump,0.111,,+3%
30368,Carbon Pump,0.5,+19%,
30369,Carbon Tanks,0.173,+8%,+2%
30370,Ammonium Recycler,0.111,,+3%
30371,Gas Pump,0.214,+11%,
30372,Nitrogen Drain,0.25,+12%,
30373,Gas Tanks,0.173,+8%,+2%
30374,Carbon Filter,0.0,+5%,+1%
30375,Oxygen Sieve,0.5,+19%,
30376,Ammonium Harvester,0.056,,+2%
30377,Carbon Recycler,0.107,+8%,
30378,Carbon Drain,0.286,+13%,
30379,Gas Tanks,0.036,+6%,
30380,Ammonium Stabiliser,0.173,+8%,+2%
30381,Oxygen Drain,0.056,,+2%
30382,Nitrogen Harvester,0.056,,+2%
30383,Nitrogen Purifier,0.13,+7%,+2%
30384,Gas Recycler,0.056,,+2%
30385,Nitrogen Pump,0.0,+5%,
30386,Gas Recycler,0.175,+7%,+3%
30387,Carbon Pump,0.056,,+2%
30388,Oxygen Generator Unit,0.071,+7%,
30389,Gas Drain,0.167,,+4%
30390,Gas Tanks,0.333,,+7%
30391,Carbon Tanks,0.071,+7%,
30392,Nitrogen Harvester,0.056,,+2%
30393,Gas Stabiliser,0.056,,+2%
30394,Nitrogen Harvester,0.056,,+2%
30395,Ammonium Pump,0.25,+12%,
30396,Oxygen Filter,0.056,,+2%
30397,Carbon Tanks,0.444,,+9%
30398,Gas Tanks,0.056,,+2%
30399,Ammonium Sieve,0.071,+7%,
30400,Gas Drain,0.0,+5%,
30401,Gas Purifier,0.107,+8%,
30402,Gas Pump,0.0,+5%,
30403,Gas Sieve,0.044,+5%,+2%
30404,Ammonium Drain,0.056,,+2%
30405,Nitrogen Recycler,0.13,+7%,+2%
30406,Gas Recycler,0.31,+6%,+7%
30407,Nitrogen Recycler,0.056,,+2%
30408,Carbon Generator Unit,0.167,,+4%
30409,Ammonium Tanks,0.25,+12%,
30410,Carbon Stabiliser,0.167,,+4%
30411,Gas Sieve,0.179,+10%,
30412,Carbon Tanks,0.868,+18%,+8%
30413,Ammonium Recycler,0.056,,+2%
30414,Nitrogen Harvester,0.071,+7%,
30415,Nitrogen Pump,0.302,+11%,+2%
30416,Gas Purifier,0.071,+7%,
30417,Oxygen Recycler,0.056,,+2%
30418,Oxygen Generator Unit,0.056,,+2%
30419,Gas Drain,0.086,+7%,+1%
30420,Oxygen Harvester,0.644,+19%,+2%
30421,Carbon Filter,0.393,+16%,
30422,Carbon Harvester,0.333,,+7%
30423,Gas Pump,0.056,,+2%
30424,Gas Filter,0.056,,+2%
30425,Nitrogen Tanks,0.444,,+9%
30426,Ammonium Purifier,0.036,+6%,
30427,Gas Harvester,0.056,,+2%
30428,Ammonium Tanks,0.071,+7%,
30429,Oxygen Generator Unit,0.044,+5%,+2%
30430,Nitrogen Filter,0.111,,+3%
30431,Nitrogen Harvester,0.056,,+2%
30432,Oxygen Drain,0.0,+5%,
30433,Oxygen Generator Unit,0.0,+5%,
30434,Nitrogen Harvester,0.056,,+2%
30435,Nitrogen Pump,0.071,+7%,
30436,Gas Filter,0.43,+14%,+2%
30437,Carbon Filter,0.214,+11%,
30438,Nitrogen Harvester,0.056,,+2%
30439,Carbon Filter,0.25,+12%,
30440,Ammonium Filter,0.167,,+4%
30441,Carbon Filter,0.394,+9%,+6%
30442,Nitrogen Filter,0.349,+9%,+5%
30443,Ammonium Stabiliser,0.286,+13%,
30444,Carbon Recycler,0.036,+6%,
30445,Carbon Stabiliser,0.071,+7%,
30446,Ammonium Stabiliser,0.429,+17%,
30447,Carbon Pump,0.173,+8%,+2%
30448,Gas Drain,0.0,+5%,
30449,Oxygen Pump,0.171,+9%,+1%
30450,Gas Pump,0.286,+13%,
30451,Oxygen Tanks,0.0,+5%,
30452,Ammonium Pump,0.393,+16%,
30453,Gas Pump,0.056,,+2%
30454,Gas Pump,0.522,+12%,+6%
30455,Carbon Tanks,0.036,+6%,
30456,Carbon Tanks,0.516,+16%,+2%
30457,Gas Filter,0.167,,+4%
30458,Carbon Filter,0.056,,+2%
30459,Oxygen Purifier,0.056,,+2%
30460,Ammonium Stabiliser,0.056,,+2%
30461,Nitrogen Filter,0.0,,+1%
30462,Ammonium Stabiliser,0.056,,+2%
30463,Nitrogen Pump,0.056,,+2%
30464,Oxygen Purifier,0.167,,+4%
30465,Carbon Filter,0.056,,+2%
30466,Nitrogen Tanks,0.25,+12%,
30467,Nitrogen Purifier,0.179,+10%,
30468,Oxygen Purifier,0.333,,+7%
30469,Carbon Purifier,0.071,+7%,
30470,Nitrogen Harvester,0.036,+6%,
30471,Oxygen Stabiliser,0.389,,+8%
30472,Gas Stabiliser,0.111,,+3%
30473,Nitrogen Pump,0.089,+5%,+3%
30474,Gas Pump,0.056,,+2%
30475,Oxygen Stabiliser,0.056,,+2%
30476,Carbon Tanks,0.056,,+2%
30477,Ammonium Harvester,0.393,+16%,
30478,Nitrogen Pump,0.387,+13%,+2%
30479,Ammonium Purifier,0.321,+14%,
30480,Gas Recycler,0.222,,+5%
30481,Ammonium Drain,0.0,+5%,
30482,Nitrogen Recycler,0.0,+5%,
30483,Nitrogen Pump,0.111,,+3%
30484,Ammonium Stabiliser,0.071,+7%,
30485,Oxygen Sieve,0.0,+5%,
30486,Oxygen Filter,0.222,,+5%
30487,Gas Stabiliser,0.071,+7%,
30488,Oxygen Tanks,0.056,,+2%
30489,Carbon Sieve,0.143,+9%,
30490,Gas Recycler,0.222,,+5%
30491,Oxygen Stabiliser,0.222,,+5%
30492,Nitrogen Recycler,0.107,+8%,
30493,Oxygen Pump,0.036,+6%,
30494,Nitrogen Drain,0.0,+5%,
30495,Carbon Harvester,0.25,+12%,
