Seed	Name	Perfection	Suit_Energy	Suit_Energy_Regen
24031	Microbe Harvester	0.172	+30%	+1%
24032	Biofuel Purifier	0.448	+46%	+1%
24033	High-Volume Filter	0.437	+26%	+17%
24034	Organic Purifier	0.0	+20%	+1%
24035	Microbe Tanks	0.017	+21%	+1%
24036	Organic Generator Unit	0.276	+36%	+1%
24037	Biofuel Tanks	0.596	+34%	+18%
24038	Organic Harvester	0.19	+31%	+1%
24039	Alkaloid Recycler	0.397	+37%	+6%
24040	Organic Stabiliser	0.267	+21%	+13%
24041	Microbe Harvester	0.19	+31%	
24042	Biofuel Generator Unit	0.352	+38%	+3%
24043	Alkaloid Stabiliser	0.368	+22%	+17%
24044	Biofuel Sieve	0.511	+46%	+4%
24045	Biofuel Stabiliser	0.0	+20%	+1%
24046	Biofuel Purifier	0.224	+33%	+1%
24047	High-Volume Recycler	0.173	+24%	+6%
24048	Organic Harvester	0.57	+47%	+6%
24049	Organic Pump	0.394	+32%	+10%
24050	Organic Drain	0.052	+23%	+1%
24051	High-Volume Filter	0.118	+22%	+5%
24052	Organic Tanks	0.396	+20%	+20%
24053	Organic Recycler	0.083	+20%	+5%
24054	Alkaloid Drain	0.688	+49%	+10%
24055	High-Volume Stabiliser	0.405	+29%	+13%
24056	Organic Sieve	0.28	+29%	+7%
24057	Organic Tanks	0.083	+20%	+5%
24058	Organic Filter	0.139	+22%	+6%
24059	Organic Purifier	0.138	+28%	+1%
24060	Microbe Pump	0.542	+49%	+3%
24061	High-Volume Recycler	0.052	+23%	+1%
24062	High-Volume Pump	0.121	+27%	+1%
24063	Microbe Pump	0.751	+43%	+18%
24064	Biofuel Stabiliser	0.279	+35%	+2%
24065	Microbe Drain	0.452	+45%	+2%
24066	Microbe Drain	0.298	+24%	+12%
24067	Alkaloid Pump	0.55	+41%	+10%
24068	Biofuel Drain	0.0	+20%	+1%
24069	Biofuel Recycler	0.423	+24%	+18%
24070	Alkaloid Drain	0.466	+41%	+6%
24071	Alkaloid Stabiliser	0.517	+27%	+20%
24072	Alkaloid Recycler	0.172	+30%	+1%
24073	Biofuel Filter	0.172	+30%	+1%
24074	Biofuel Recycler	0.052	+23%	+1%
24075	Biofuel Recycler	0.138	+28%	+1%
24076	Biofuel Recycler	0.323	+23%	+14%
24077	Microbe Sieve	0.755	+36%	+24%
24078	Microbe Purifier	0.208	+26%	+6%
24079	Organic Sieve	0.021	+20%	+2%
24080	High-Volume Tanks	0.155	+29%	+1%
24081	Organic Generator Unit	0.017	+21%	+1%
24082	Alkaloid Sieve	0.328	+39%	
24083	High-Volume Pump	0.356	+37%	+4%
24084	Organic Harvester	0.222	+22%	+10%
24085	Biofuel Tanks	0.052	+23%	+1%
24086	Organic Pump	0.249	+32%	+3%
24087	Microbe Pump	0.356	+31%	+9%
24088	Organic Recycler	0.0	+20%	+1%
24089	High-Volume Filter	0.0	+20%	+1%
24090	Organic Harvester	0.0	+20%	
24091	High-Volume Tanks	0.413	+21%	+20%
24092	Microbe Harvester	0.366	+40%	+2%
24093	Microbe Filter	0.331	+38%	+2%
24094	Biofuel Stabiliser	0.354	+20%	+18%
24095	High-Volume Stabiliser	0.241	+34%	+1%
24096	Biofuel Purifier	0.492	+28%	+18%
24097	Organic Stabiliser	0.0	+20%	+1%
24098	Alkaloid Generator Unit	0.0	+20%	+1%
24099	Organic Drain	0.634	+35%	+19%
24100	Organic Recycler	0.193	+30%	+2%
24101	Biofuel Generator Unit	0.432	+39%	+6%
24102	Alkaloid Purifier	0.305	+28%	+9%
24103	Alkaloid Tanks	0.138	+28%	+1%
24104	Alkaloid Pump	0.241	+34%	+1%
24105	Microbe Filter	0.0	+20%	+1%
24106	Biofuel Recycler	0.402	+24%	+17%
24107	Biofuel Generator Unit	0.29	+32%	+5%
24108	Organic Sieve	0.194	+24%	+7%
24109	Organic Tanks	0.205	+21%	+10%
24110	Biofuel Recycler	0.034	+22%	+1%
24111	Microbe Tanks	0.052	+23%	+1%
24112	Organic Pump	0.177	+23%	+7%
24113	High-Volume Drain	0.362	+41%	+1%
24114	Alkaloid Sieve	0.352	+38%	+3%
24115	Microbe Harvester	0.073	+23%	+2%
24116	Organic Stabiliser	0.259	+35%	+1%
24117	Microbe Stabiliser	0.172	+30%	+1%
24118	High-Volume Harvester	0.362	+41%	+1%
24119	Alkaloid Stabiliser	0.455	+44%	+3%
24120	Organic Generator Unit	0.569	+24%	+25%
24121	Organic Stabiliser	0.707	+32%	+25%
24122	Organic Drain	0.017	+21%	+1%
24123	Alkaloid Stabiliser	0.034	+22%	+1%
24124	High-Volume Sieve	0.245	+33%	+2%
24125	High-Volume Tanks	0.431	+45%	+1%
24126	Organic Harvester	0.25	+20%	+13%
24127	Organic Stabiliser	0.172	+30%	+1%
24128	Alkaloid Drain	0.276	+36%	
24129	Organic Harvester	0.362	+41%	+1%
24130	Organic Pump	0.0	+20%	+1%
24131	Organic Stabiliser	0.0	+20%	+1%
24132	High-Volume Sieve	0.362	+41%	+1%
24133	Alkaloid Harvester	0.034	+22%	+1%
24134	Biofuel Stabiliser	0.591	+47%	+7%
24135	Biofuel Harvester	0.328	+39%	+1%
24136	High-Volume Stabiliser	0.131	+24%	+4%
24137	Alkaloid Recycler	0.397	+43%	+1%
24138	Organic Drain	0.121	+27%	+1%
24139	Biofuel Generator Unit	0.073	+23%	+2%
24140	Biofuel Purifier	0.307	+33%	+5%
24141	Alkaloid Recycler	0.256	+24%	+10%
24142	High-Volume Filter	0.241	+34%	+1%
24143	Microbe Pump	0.104	+20%	+6%
24144	Biofuel Tanks	0.083	+20%	+5%
24145	Biofuel Pump	0.3	+35%	+3%
24146	Biofuel Pump	0.221	+28%	+5%
24147	Biofuel Pump	0.431	+45%	+1%
24148	Microbe Recycler	0.366	+40%	+2%
24149	Organic Generator Unit	0.342	+35%	+5%
24150	Alkaloid Purifier	0.5	+49%	+1%
24151	Organic Recycler	0.328	+39%	+1%
24152	Organic Stabiliser	0.389	+22%	+18%
24153	Microbe Generator Unit	0.0	+20%	+1%
24154	Organic Purifier	0.507	+47%	+3%
24155	Organic Filter	0.608	+42%	+12%
24156	Microbe Pump	0.135	+23%	+5%
24157	Alkaloid Harvester	0.28	+29%	+7%
24158	Organic Recycler	0.08	+21%	+4%
24159	Organic Pump	0.637	+34%	+20%
24160	Microbe Pump	0.259	+35%	+1%
24161	High-Volume Tanks	0.017	+21%	
24162	Biofuel Generator Unit	0.187	+26%	+5%
24163	Alkaloid Tanks	0.052	+23%	+1%
24164	Biofuel Pump	0.0	+20%	
24165	Alkaloid Filter	0.345	+40%	+1%
24166	Microbe Recycler	0.0	+20%	+1%
24167	High-Volume Sieve	0.155	+29%	+1%
24168	Microbe Drain	0.125	+20%	+7%
24169	High-Volume Purifier	0.034	+22%	+1%
24170	Microbe Generator Unit	0.404	+35%	+8%
24171	Organic Filter	0.221	+28%	+5%
24172	Organic Drain	0.167	+20%	+9%
24173	Biofuel Pump	0.629	+48%	+8%
24174	Alkaloid Drain	0.529	+35%	+14%
24175	Biofuel Purifier	0.526	+36%	+13%
24176	Microbe Purifier	0.31	+38%	+1%
24177	Biofuel Harvester	0.259	+35%	
24178	Alkaloid Harvester	0.021	+20%	+2%
24179	Alkaloid Filter	0.594	+46%	+8%
24180	High-Volume Tanks	0.042	+20%	+3%
24181	Biofuel Purifier	0.31	+38%	+1%
24182	High-Volume Sieve	0.427	+23%	+19%
24183	Microbe Filter	0.345	+40%	+1%
24184	Biofuel Sieve	0.172	+30%	+1%
24185	High-Volume Harvester	0.052	+23%	+1%
24186	Microbe Drain	0.43	+22%	+20%
24187	Microbe Tanks	0.364	+29%	+11%
24188	Biofuel Tanks	0.059	+21%	+3%
24189	Alkaloid Filter	0.0	+20%	+1%
24190	High-Volume Filter	0.267	+21%	+13%
24191	Microbe Stabiliser	0.155	+29%	+1%
24192	High-Volume Sieve	0.021	+20%	+2%
24193	High-Volume Sieve	0.757	+47%	+15%
24194	Alkaloid Sieve	0.448	+46%	+1%
24195	Organic Tanks	0.243	+22%	+11%
24196	Alkaloid Recycler	0.0	+20%	+1%
24197	Organic Purifier	0.274	+25%	+10%
24198	Organic Recycler	0.104	+20%	+6%
24199	Alkaloid Sieve	0.619	+45%	+10%
24200	Microbe Sieve	0.034	+22%	+1%
24201	Biofuel Harvester	0.414	+44%	+1%
24202	Organic Drain	0.021	+20%	+2%
24203	Biofuel Recycler	0.128	+25%	+3%
24204	Microbe Generator Unit	0.48	+43%	+5%
24205	Biofuel Filter	0.31	+38%	+1%
24206	Alkaloid Recycler	0.052	+23%	+1%
24207	Alkaloid Filter	0.315	+25%	+12%
24208	High-Volume Stabiliser	0.679	+34%	+22%
24209	Alkaloid Drain	0.473	+39%	+8%
24210	Biofuel Harvester	0.194	+24%	+7%
24211	Alkaloid Stabiliser	0.073	+23%	+2%
24212	Microbe Tanks	0.396	+20%	+20%
24213	Biofuel Recycler	0.397	+43%	+1%
24214	Alkaloid Stabiliser	0.56	+44%	+8%
24215	Microbe Tanks	0.473	+45%	+3%
24216	Organic Purifier	0.363	+35%	+6%
24217	Microbe Tanks	0.042	+20%	+3%
24218	High-Volume Stabiliser	0.0	+20%	
24219	Microbe Generator Unit	0.723	+39%	+20%
24220	Organic Sieve	0.21	+31%	+2%
24221	Microbe Purifier	0.017	+21%	
24222	Microbe Sieve	0.207	+32%	+1%
24223	High-Volume Generator Unit	0.197	+29%	+3%
24224	Biofuel Purifier	0.034	+22%	+1%
24225	Organic Purifier	0.276	+36%	
24226	Microbe Pump	0.345	+40%	+1%
24227	Alkaloid Harvester	0.0	+20%	
24228	Biofuel Purifier	0.353	+26%	+13%
24229	High-Volume Pump	0.224	+33%	+1%
24230	Alkaloid Harvester	0.0	+20%	+1%
24231	Microbe Filter	0.5	+49%	+1%
24232	High-Volume Tanks	0.751	+43%	+18%
24233	Biofuel Stabiliser	0.366	+34%	+7%
24234	Microbe Purifier	0.848	+45%	+21%
24235	Biofuel Purifier	0.504	+48%	+2%
24236	High-Volume Purifier	0.224	+33%	+1%
24237	Biofuel Recycler	0.138	+28%	+1%
24238	Alkaloid Pump	0.104	+20%	+6%
24239	Biofuel Purifier	0.3	+35%	+3%
24240	Biofuel Pump	0.062	+20%	+4%
24241	High-Volume Filter	0.274	+25%	+10%
24242	Biofuel Sieve	0.332	+32%	+7%
24243	Biofuel Tanks	0.425	+41%	+4%
24244	Biofuel Generator Unit	0.0	+20%	+1%
24245	Organic Pump	0.021	+20%	+2%
24246	Biofuel Stabiliser	0.188	+20%	+10%
24247	Microbe Stabiliser	0.354	+20%	+18%
24248	Organic Pump	0.0	+20%	+1%
24249	Microbe Filter	0.0	+20%	+1%
24250	High-Volume Harvester	0.0	+20%	+1%
24251	Biofuel Stabiliser	0.463	+36%	+10%
24252	High-Volume Tanks	0.295	+25%	+11%
24253	Organic Filter	0.0	+20%	
24254	Organic Drain	0.362	+41%	+1%
24255	Organic Filter	0.138	+28%	+1%
24256	Alkaloid Filter	0.103	+26%	+1%
24257	Organic Recycler	0.069	+24%	+1%
24258	High-Volume Recycler	0.0	+20%	+1%
24259	Organic Tanks	0.125	+20%	+7%
24260	High-Volume Pump	0.44	+31%	+13%
24261	High-Volume Tanks	0.125	+20%	+7%
24262	Microbe Stabiliser	0.052	+23%	+1%
24263	Biofuel Stabiliser	0.588	+42%	+11%
24264	Biofuel Drain	0.383	+41%	+2%
24265	Organic Sieve	0.021	+20%	+2%
24266	Alkaloid Stabiliser	0.411	+39%	+5%
24267	Organic Tanks	0.017	+21%	+1%
24268	Organic Stabiliser	0.208	+26%	+6%
24269	Biofuel Pump	0.0	+20%	+1%
24270	Organic Purifier	0.345	+40%	
24271	Alkaloid Stabiliser	0.21	+31%	+2%
24272	High-Volume Harvester	0.167	+20%	+9%
24273	Biofuel Drain	0.103	+26%	+1%
24274	Microbe Drain	0.362	+41%	+1%
24275	Alkaloid Harvester	0.48	+43%	+5%
24276	Alkaloid Filter	0.352	+38%	+3%
24277	High-Volume Stabiliser	0.483	+48%	+1%
24278	High-Volume Generator Unit	0.246	+27%	+7%
24279	High-Volume Tanks	0.086	+25%	+1%
24280	High-Volume Drain	0.155	+29%	
24281	Biofuel Purifier	0.017	+21%	+1%
24282	Organic Purifier	0.362	+41%	
24283	High-Volume Sieve	0.017	+21%	+1%
24284	Alkaloid Generator Unit	0.297	+30%	+7%
24285	Biofuel Recycler	0.207	+32%	
24286	Organic Generator Unit	0.612	+41%	+13%
24287	High-Volume Drain	0.499	+26%	+20%
24288	Biofuel Pump	0.188	+20%	+10%
24289	Biofuel Sieve	0.188	+20%	+10%
24290	High-Volume Harvester	0.466	+47%	+1%
24291	Alkaloid Pump	0.19	+31%	+1%
24292	Microbe Sieve	0.229	+20%	+12%
24293	Alkaloid Filter	0.138	+28%	+1%
24294	Microbe Harvester	0.448	+46%	+1%
24295	Alkaloid Pump	0.417	+20%	+21%
24296	Organic Pump	0.214	+30%	+3%
24297	Organic Generator Unit	0.504	+48%	+2%
24298	Organic Pump	0.235	+30%	+4%
24299	Organic Pump	0.685	+38%	+19%
24300	Alkaloid Filter	0.103	+26%	+1%
24301	Organic Purifier	0.207	+32%	+1%
24302	Organic Stabiliser	0.221	+28%	+5%
24303	Organic Harvester	0.103	+26%	
24304	Organic Stabiliser	0.624	+32%	+21%
24305	Microbe Stabiliser	0.19	+31%	+1%
24306	Alkaloid Stabiliser	0.073	+23%	+2%
24307	Biofuel Drain	0.552	+46%	+6%
24308	High-Volume Purifier	0.155	+29%	+1%
24309	Biofuel Tanks	0.052	+23%	+1%
24310	Organic Pump	0.644	+32%	+22%
24311	Biofuel Purifier	0.207	+32%	+1%
24312	Organic Drain	0.54	+32%	+17%
24313	Microbe Tanks	0.395	+26%	+15%
24314	Organic Recycler	0.034	+22%	+1%
24315	Organic Harvester	0.509	+29%	+18%
24316	Organic Purifier	0.19	+31%	+1%
24317	Organic Drain	0.486	+47%	+2%
24318	High-Volume Filter	0.249	+32%	+3%
24319	Organic Harvester	0.201	+22%	+9%
24320	Biofuel Filter	0.396	+20%	+20%
24321	High-Volume Recycler	0.927	+46%	+24%
24322	Alkaloid Harvester	0.515	+39%	+10%
24323	Biofuel Pump	0.376	+37%	+5%
24324	Organic Generator Unit	0.021	+20%	+2%
24325	Alkaloid Pump	0.259	+35%	+1%
24326	Alkaloid Harvester	0.034	+22%	+1%
24327	Microbe Sieve	0.0	+20%	+1%
24328	Alkaloid Filter	0.0	+20%	+1%
24329	Microbe Tanks	0.0	+20%	+1%
24330	Alkaloid Tanks	0.034	+22%	
24331	Organic Stabiliser	0.479	+20%	+24%
24332	Alkaloid Recycler	0.146	+20%	+8%
24333	Organic Sieve	0.0	+20%	
24334	Biofuel Recycler	0.038	+21%	+2%
24335	Biofuel Generator Unit	0.45	+34%	+11%
24336	Alkaloid Filter	0.021	+20%	+2%
24337	Biofuel Tanks	0.103	+26%	+1%
24338	Microbe Purifier	0.086	+25%	+1%
24339	High-Volume Stabiliser	0.086	+25%	+1%
24340	Alkaloid Recycler	0.457	+32%	+13%
24341	Alkaloid Recycler	0.167	+20%	+9%
24342	Alkaloid Pump	0.103	+26%	+1%
24343	High-Volume Pump	0.0	+20%	
24344	Microbe Filter	0.034	+22%	+1%
24345	Microbe Generator Unit	0.103	+26%	+1%
24346	Biofuel Stabiliser	0.25	+20%	+13%
24347	High-Volume Harvester	0.231	+31%	+3%
24348	Organic Pump	0.345	+40%	+1%
24349	High-Volume Generator Unit	0.608	+42%	+12%
24350	High-Volume Filter	0.155	+29%	+1%
24351	Microbe Generator Unit	0.401	+36%	+7%
24352	Alkaloid Drain	0.184	+21%	+9%
24353	Microbe Filter	0.448	+46%	+1%
24354	Organic Drain	0.44	+31%	+13%
24355	Organic Harvester	0.252	+31%	+4%
24356	Alkaloid Pump	0.601	+44%	+10%
24357	Alkaloid Generator Unit	0.259	+35%	+1%
24358	High-Volume Purifier	0.121	+27%	+1%
24359	Organic Filter	0.0	+20%	
24360	High-Volume Stabiliser	0.0	+20%	+1%
24361	Alkaloid Pump	0.121	+27%	+1%
24362	Microbe Purifier	0.25	+20%	+13%
24363	Biofuel Sieve	0.038	+21%	+2%
24364	Alkaloid Recycler	0.487	+41%	+7%
24365	Organic Pump	0.312	+20%	+16%
24366	High-Volume Sieve	0.172	+30%	+1%
24367	Alkaloid Recycler	0.103	+26%	+1%
24368	Organic Harvester	0.415	+38%	+6%
24369	Organic Purifier	0.545	+25%	+23%
24370	High-Volume Recycler	0.208	+20%	+11%
24371	Organic Tanks	0.242	+28%	+6%
24372	Microbe Filter	0.121	+27%	+1%
24373	Organic Drain	0.309	+21%	+15%
24374	Biofuel Purifier	0.379	+42%	+1%
24375	Biofuel Stabiliser	0.0	+20%	+1%
24376	High-Volume Generator Unit	0.444	+24%	+19%
24377	High-Volume Filter	0.494	+39%	+9%
24378	Microbe Drain	0.259	+35%	+1%
24379	Microbe Recycler	0.21	+31%	+2%
24380	High-Volume Recycler	0.487	+41%	+7%
24381	Biofuel Sieve	0.253	+25%	+9%
24382	Biofuel Sieve	0.017	+21%	+1%
24383	Organic Recycler	0.348	+39%	+2%
24384	Alkaloid Recycler	0.241	+34%	+1%
24385	Biofuel Filter	0.172	+30%	+1%
24386	Organic Generator Unit	0.354	+20%	+18%
24387	Microbe Stabiliser	0.221	+28%	+5%
24388	Microbe Filter	0.345	+40%	+1%
24389	Biofuel Drain	0.361	+24%	+15%
24390	High-Volume Pump	0.0	+20%	+1%
24391	Organic Pump	0.3	+35%	+3%
24392	High-Volume Tanks	0.042	+20%	+3%
24393	Biofuel Generator Unit	0.703	+39%	+19%
24394	Organic Generator Unit	0.466	+47%	+1%
24395	High-Volume Sieve	0.0	+20%	+1%
24396	High-Volume Recycler	0.055	+22%	+2%
24397	Alkaloid Purifier	0.368	+22%	+17%
24398	Alkaloid Tanks	0.31	+38%	+1%
24399	Microbe Purifier	0.293	+37%	+1%
24400	High-Volume Generator Unit	0.764	+45%	+17%
24401	Biofuel Tanks	0.0	+20%	
24402	Biofuel Stabiliser	0.431	+45%	+1%
24403	Biofuel Tanks	0.017	+21%	
24404	Organic Purifier	0.517	+27%	+20%
24405	Biofuel Pump	0.0	+20%	+1%
24406	Organic Drain	0.138	+28%	+1%
24407	High-Volume Purifier	0.476	+21%	+23%
24408	Alkaloid Tanks	0.08	+21%	+4%
24409	High-Volume Pump	0.0	+20%	+1%
24410	Organic Harvester	0.625	+49%	+7%
24411	High-Volume Pump	0.448	+46%	+1%
24412	High-Volume Filter	0.142	+21%	+7%
24413	Alkaloid Filter	0.318	+36%	+3%
24414	Microbe Stabiliser	0.456	+38%	+8%
24415	Biofuel Tanks	0.433	+27%	+16%
24416	Microbe Purifier	0.566	+48%	+5%
24417	Biofuel Stabiliser	0.3	+35%	+3%
24418	Alkaloid Harvester	0.345	+40%	+1%
24419	Alkaloid Purifier	0.0	+20%	
24420	Biofuel Sieve	0.276	+36%	
24421	Alkaloid Drain	0.352	+38%	+3%
24422	Organic Tanks	0.0	+20%	+1%
24423	Organic Drain	0.448	+46%	+1%
24424	Biofuel Purifier	0.556	+45%	+7%
24425	Organic Drain	0.208	+20%	+11%
24426	Alkaloid Sieve	0.155	+29%	+1%
24427	Biofuel Stabiliser	0.293	+37%	+1%
24428	Alkaloid Pump	0.073	+23%	+2%
24429	High-Volume Tanks	0.138	+28%	+1%
24430	Microbe Tanks	0.101	+21%	+5%
24431	Organic Generator Unit	0.034	+22%	
24432	High-Volume Generator Unit	0.0	+20%	+1%
24433	Alkaloid Generator Unit	0.511	+40%	+9%
24434	Biofuel Sieve	0.111	+24%	+3%
24435	Organic Pump	0.0	+20%	+1%
24436	Organic Harvester	0.042	+20%	+3%
24437	Biofuel Purifier	0.069	+24%	+1%
24438	Organic Generator Unit	0.017	+21%	
24439	Organic Tanks	0.473	+39%	+8%
24440	Organic Pump	0.608	+48%	+7%
24441	Microbe Recycler	0.0	+20%	+1%
24442	Microbe Generator Unit	0.349	+33%	+7%
24443	Microbe Generator Unit	0.0	+20%	+1%
24444	Biofuel Harvester	0.391	+33%	+9%
24445	Biofuel Generator Unit	0.565	+25%	+24%
24446	Microbe Purifier	0.176	+29%	+2%
24447	Alkaloid Sieve	0.124	+26%	+2%
24448	High-Volume Filter	0.484	+36%	+11%
24449	High-Volume Filter	0.328	+39%	
24450	Alkaloid Generator Unit	0.381	+24%	+16%
24451	Microbe Generator Unit	0.293	+37%	+1%
24452	Alkaloid Filter	0.052	+23%	+1%
24453	High-Volume Filter	0.121	+27%	+1%
24454	Organic Drain	0.3	+35%	+3%
24455	Organic Drain	0.021	+20%	+2%
24456	Organic Filter	0.31	+38%	+1%
24457	Biofuel Generator Unit	0.335	+37%	+3%
24458	Biofuel Filter	0.259	+35%	+1%
24459	Alkaloid Tanks	0.292	+20%	+15%
24460	High-Volume Generator Unit	0.0	+20%	+1%
24461	Microbe Tanks	0.443	+30%	+14%
24462	Organic Recycler	0.021	+20%	+2%
24463	Alkaloid Purifier	0.034	+22%	+1%
24464	Alkaloid Recycler	0.241	+34%	+1%
24465	Biofuel Harvester	0.336	+25%	+13%
24466	Organic Recycler	0.837	+48%	+18%
24467	Microbe Harvester	0.19	+31%	+1%
24468	Organic Pump	0.059	+21%	+3%
24469	Microbe Generator Unit	0.431	+45%	
24470	Alkaloid Purifier	0.18	+22%	+8%
24471	Microbe Tanks	0.392	+21%	+19%
24472	High-Volume Harvester	0.608	+48%	+7%
24473	Biofuel Purifier	0.198	+23%	+8%
24474	Biofuel Stabiliser	0.083	+20%	+5%
24475	Biofuel Harvester	0.249	+32%	+3%
24476	Alkaloid Harvester	0.466	+47%	+1%
24477	Organic Purifier	0.328	+39%	
24478	Organic Recycler	0.069	+24%	+1%
24479	High-Volume Pump	0.052	+23%	+1%
24480	Alkaloid Stabiliser	0.535	+45%	+6%
24481	Microbe Filter	0.0	+20%	+1%
24482	Alkaloid Drain	0.0	+20%	+1%
24483	High-Volume Filter	0.476	+44%	+4%
24484	Biofuel Purifier	0.367	+28%	+12%
24485	Organic Purifier	0.71	+37%	+21%
24486	Alkaloid Pump	0.08	+21%	+4%
24487	Organic Drain	0.017	+21%	+1%
24488	Microbe Harvester	0.239	+23%	+10%
24489	Biofuel Pump	0.197	+29%	+3%
24490	Organic Pump	0.172	+30%	+1%
24491	Alkaloid Harvester	0.509	+29%	+18%
24492	Biofuel Generator Unit	0.383	+41%	+2%
24493	Organic Recycler	0.348	+39%	+2%
24494	Organic Recycler	0.155	+29%	+1%
24495	Alkaloid Purifier	0.042	+20%	+3%
24496	High-Volume Pump	0.392	+21%	+19%
24497	Microbe Recycler	0.497	+44%	+5%
24498	Biofuel Tanks	0.021	+20%	+2%
24499	Alkaloid Pump	0.5	+20%	+25%
24500	High-Volume Recycler	0.176	+29%	+2%
24501	High-Volume Drain	0.207	+32%	+1%
24502	Alkaloid Harvester	0.0	+20%	+1%
24503	Organic Harvester	0.214	+30%	+3%
24504	Alkaloid Filter	0.211	+25%	+7%
24505	Organic Purifier	0.588	+42%	+11%
24506	High-Volume Generator Unit	0.532	+40%	+10%
24507	Alkaloid Pump	0.124	+26%	+2%
24508	Organic Filter	0.0	+20%	+1%
24509	High-Volume Generator Unit	0.806	+45%	+19%
24510	Biofuel Purifier	0.052	+23%	+1%
24511	Biofuel Generator Unit	0.086	+25%	+1%
24512	Alkaloid Harvester	0.49	+46%	+3%
24513	Microbe Sieve	0.086	+25%	
24514	Microbe Filter	0.017	+21%	+1%
24515	Biofuel Pump	0.239	+29%	+5%
24516	High-Volume Tanks	0.052	+23%	
24517	Biofuel Stabiliser	0.2	+28%	+4%
24518	High-Volume Recycler	0.103	+26%	+1%
24519	Organic Recycler	0.224	+33%	+1%
24520	Biofuel Drain	0.435	+44%	+2%
24521	Organic Pump	0.379	+42%	+1%
24522	High-Volume Stabiliser	0.021	+20%	+2%
24523	Alkaloid Harvester	0.052	+23%	
24524	Biofuel Purifier	0.458	+26%	+18%
24525	Alkaloid Purifier	0.276	+36%	
24526	Microbe Filter	0.379	+42%	
24527	Microbe Filter	0.338	+36%	+4%
24528	High-Volume Generator Unit	0.086	+25%	+1%
24529	Organic Harvester	0.034	+22%	+1%
24530	Microbe Generator Unit	0.362	+41%	+1%
24531	High-Volume Purifier	0.431	+45%	+1%
24532	Microbe Filter	0.706	+38%	+20%
24533	Alkaloid Generator Unit	0.118	+22%	+5%
24534	Organic Sieve	0.034	+22%	+1%
24535	High-Volume Pump	0.0	+20%	+1%
24536	Microbe Pump	0.19	+31%	+1%
24537	Organic Tanks	0.215	+24%	+8%
24538	Alkaloid Filter	0.121	+27%	+1%
24539	Organic Generator Unit	0.021	+20%	+2%
24540	High-Volume Harvester	0.17	+25%	+5%
24541	Biofuel Harvester	0.086	+25%	+1%
24542	Biofuel Pump	0.086	+25%	
24543	Microbe Sieve	0.591	+47%	+7%
24544	High-Volume Generator Unit	0.086	+25%	+1%
24545	Biofuel Generator Unit	0.362	+41%	+1%
24546	Organic Harvester	0.436	+32%	+12%
24547	High-Volume Recycler	0.305	+22%	+14%
24548	High-Volume Sieve	0.172	+30%	+1%
24549	Alkaloid Filter	0.146	+20%	+8%
24550	Microbe Stabiliser	0.0	+20%	+1%
24551	High-Volume Harvester	0.017	+21%	
24552	Microbe Stabiliser	0.034	+22%	+1%
24553	Microbe Filter	0.188	+20%	+10%
24554	Organic Harvester	0.0	+20%	
24555	Alkaloid Drain	0.017	+21%	
24556	Organic Pump	0.671	+42%	+15%
24557	Microbe Filter	0.537	+33%	+16%
24558	Organic Purifier	0.495	+33%	+14%
24559	Biofuel Recycler	0.491	+40%	+8%
24560	Organic Harvester	0.383	+41%	+2%
24561	Organic Sieve	0.398	+31%	+11%
24562	Organic Pump	0.086	+25%	
24563	High-Volume Recycler	0.224	+33%	+1%
24564	High-Volume Harvester	0.383	+41%	+2%
24565	Microbe Tanks	0.086	+25%	+1%
24566	High-Volume Generator Unit	0.152	+24%	+5%
24567	Biofuel Filter	0.328	+39%	+1%
24568	Biofuel Pump	0.059	+21%	+3%
24569	Biofuel Recycler	0.172	+30%	
24570	Microbe Filter	0.644	+32%	+22%
24571	Biofuel Generator Unit	0.46	+31%	+14%
24572	Microbe Filter	0.264	+22%	+12%
24573	Microbe Pump	0.31	+38%	+1%
24574	Alkaloid Purifier	0.19	+31%	+1%
24575	Organic Filter	0.104	+20%	+6%
24576	High-Volume Generator Unit	0.425	+41%	+4%
24577	High-Volume Generator Unit	0.44	+31%	+13%
24578	High-Volume Stabiliser	0.103	+26%	+1%
24579	Alkaloid Stabiliser	0.207	+32%	+1%
24580	High-Volume Tanks	0.188	+20%	+10%
24581	Biofuel Drain	0.042	+20%	+3%
24582	Alkaloid Purifier	0.893	+44%	+24%
24583	Organic Pump	0.062	+20%	+4%
24584	Microbe Drain	0.207	+32%	
24585	Biofuel Stabiliser	0.514	+22%	+24%
24586	Alkaloid Recycler	0.31	+38%	
24587	High-Volume Sieve	0.155	+29%	+1%
24588	Organic Sieve	0.163	+21%	+8%
24589	Alkaloid Drain	0.354	+20%	+18%
24590	Organic Stabiliser	0.397	+43%	+1%
24591	Organic Sieve	0.312	+26%	+11%
24592	Microbe Filter	0.034	+22%	+1%
24593	Alkaloid Tanks	0.665	+38%	+18%
24594	Alkaloid Pump	0.816	+48%	+17%
24595	High-Volume Stabiliser	0.276	+36%	+1%
24596	Microbe Harvester	0.052	+23%	
24597	High-Volume Generator Unit	0.531	+23%	+24%
24598	High-Volume Stabiliser	0.417	+43%	+2%
24599	High-Volume Drain	0.034	+22%	+1%
24600	Alkaloid Filter	0.107	+25%	+2%
24601	Microbe Stabiliser	0.034	+22%	+1%
24602	Microbe Generator Unit	0.588	+42%	+11%
