sep=,
Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
31176,Pugneum Timing Loom,0.029,,+36%,,+107%
31177,Linear Coils,0.083,,,+7%,
31178,Pugneum Injector Plugs,0.01,,+34%,,
31179,Pugneum Compressor,0.005,+41%,,+6%,+100%
31180,Linear Coils,0.268,+46%,,+9%,
31181,Pugneum Core,0.0,,,,+100%
31182,Pugneum Shell Loader,0.091,,+42%,,
31183,Kinetic Gas Expander,0.016,,,+10%,+100%
31184,Polarised Gas Expander,0.01,,+34%,,
31185,Pugneum Gas Expander,0.0,,,+6%,
31186,Kinetic Heat Pump,0.251,,,,+250%
31187,Pugneum Coils,0.07,+54%,,+6%,+101%
31188,Unstable Shell Loader,0.03,,+36%,,
31189,Linear Compressor,0.062,,,,+137%
31190,Kinetic Timing Loom,0.0,,,+6%,
31191,Unstable Shell Loader,0.008,,,,+105%
31192,Polarised Heat Pump,0.281,+56%,,,
31193,Pugneum Launch System,0.0,,,+6%,
31194,Unstable Gas Expander,0.283,,+61%,,
31195,Unstable Gas Expander,0.085,,+62%,,+100%
31196,Unstable Release Mechanism,0.053,+43%,,,
31197,Unstable Gas Expander,0.045,+54%,,,+100%
31198,Unstable Core,0.004,,,+7%,+100%
31199,Unstable Coils,0.0,,,+6%,
31200,Polarised Core,0.137,,,,+182%
31201,Unstable Heat Pump,0.253,,+58%,,
31202,Unstable Injector Plugs,0.072,,,,+143%
31203,Pugneum Coils,0.158,+49%,,,
31204,Polarised Coils,0.0,,,+6%,
31205,Linear Core,0.0,,+33%,,
31206,Unstable Launch System,0.077,+42%,+37%,,
31207,Polarised Heat Pump,0.123,+47%,,,
31208,Pugneum Gas Expander,0.152,,+48%,,
31209,Unstable Heat Pump,0.02,,+35%,,
31210,Polarised Gas Expander,0.0,+40%,,,
31211,Linear Release Mechanism,0.0,,,,+100%
31212,Kinetic Gas Expander,0.343,+40%,+60%,,
31213,Kinetic Coils,0.01,,,,+106%
31214,Pugneum Gas Expander,0.005,,,,+103%
31215,Polarised Compressor,0.07,+44%,,,
31216,Kinetic Timing Loom,0.249,,+42%,+6%,+150%
31217,Pugneum Compressor,0.033,+40%,,+7%,
31218,Unstable Injector Plugs,0.022,,,,+113%
31219,Unstable Shell Loader,0.0,+40%,,+6%,
31220,Polarised Shell Loader,0.0,+40%,,,
31221,Linear Shell Loader,0.144,,,,+186%
31222,Linear Core,0.0,,,,+100%
31223,Polarised Coils,0.029,,,+10%,+104%
31224,Pugneum Core,0.0,,,+6%,
31225,Linear Coils,0.0,,,+6%,
31226,Kinetic Heat Pump,0.0,,,+6%,
31227,Unstable Gas Expander,0.0,,+33%,,
31228,Polarised Core,0.061,+41%,,+7%,
31229,Pugneum Core,0.002,,,,+101%
31230,Unstable Release Mechanism,0.0,,,,+100%
31231,Polarised Compressor,0.0,,,+6%,
31232,Unstable Compressor,0.206,,,,+223%
31233,Kinetic Coils,0.0,,,,+100%
31234,Polarised Launch System,0.065,,,,+139%
31235,Unstable Release Mechanism,0.0,,+33%,,
31236,Unstable Core,0.131,,,,+178%
31237,Polarised Gas Expander,0.035,+42%,,,
31238,Unstable Launch System,0.0,,,+6%,
31239,Pugneum Timing Loom,0.0,+40%,,+6%,
31240,Polarised Injector Plugs,0.0,+40%,,,
31241,Kinetic Coils,0.0,,,+6%,
31242,Unstable Timing Loom,0.0,,,+6%,
31243,Kinetic Compressor,0.505,+58%,,+6%,
31244,Polarised Injector Plugs,0.0,,,+6%,
31245,Linear Injector Plugs,0.186,,,,+211%
31246,Unstable Release Mechanism,0.211,+52%,,,
31247,Unstable Injector Plugs,0.0,,,+6%,
31248,Pugneum Launch System,0.857,+40%,+58%,,+291%
31249,Kinetic Gas Expander,0.0,+40%,,,
31250,Kinetic Heat Pump,0.002,,,,+101%
31251,Unstable Shell Loader,0.159,,,,+195%
31252,Pugneum Compressor,0.0,,,+6%,
31253,Unstable Shell Loader,0.0,,,+6%,
31254,Polarised Gas Expander,0.131,,,,+178%
31255,Unstable Injector Plugs,0.139,,,,+183%
31256,Polarised Shell Loader,0.077,,+45%,+6%,+106%
31257,Linear Gas Expander,0.263,,+59%,,
31258,Unstable Timing Loom,0.02,,+35%,,
31259,Polarised Timing Loom,0.208,+56%,+33%,,
31260,Unstable Launch System,0.256,,,,+253%
31261,Kinetic Launch System,0.175,+50%,,,
31262,Kinetic Heat Pump,0.0,+40%,,,
31263,Unstable Gas Expander,0.0,,+33%,,
31264,Linear Coils,0.03,,+36%,,
31265,Linear Compressor,0.01,,+34%,,
31266,Kinetic Launch System,0.347,+54%,+46%,,
31267,Linear Heat Pump,0.0,,,+6%,
31268,Kinetic Release Mechanism,0.579,+41%,,,+289%
31269,Unstable Heat Pump,0.186,,,,+211%
31270,Kinetic Shell Loader,0.088,+45%,,,
31271,Polarised Injector Plugs,0.0,,,,+100%
31272,Linear Timing Loom,0.035,+42%,,,
31273,Pugneum Shell Loader,0.0,,,,+100%
31274,Unstable Core,0.0,,,+6%,
31275,Pugneum Shell Loader,0.03,,+36%,,
31276,Pugneum Heat Pump,0.333,+59%,,,
31277,Kinetic Core,0.053,+43%,,,
31278,Polarised Timing Loom,0.455,+47%,,,+242%
31279,Polarised Launch System,0.0,,+33%,,
31280,Polarised Coils,0.061,,+39%,,
31281,Kinetic Heat Pump,0.0,+40%,,,
31282,Kinetic Core,0.0,,,+6%,
31283,Polarised Heat Pump,0.316,+58%,,,
31284,Unstable Launch System,0.175,+50%,,,
31285,Linear Gas Expander,0.263,+55%,,,
31286,Unstable Core,0.408,,+34%,+6%,+196%
31287,Kinetic Core,0.01,,+34%,,
31288,Linear Release Mechanism,0.002,,,,+101%
31289,Linear Release Mechanism,0.0,,,+6%,
31290,Unstable Coils,0.07,,,,+142%
31291,Pugneum Core,0.035,,+35%,+6%,
31292,Unstable Injector Plugs,0.009,,+35%,+6%,+100%
31293,Unstable Gas Expander,0.011,,,+7%,+102%
31294,Linear Coils,0.016,+45%,,,+100%
31295,Pugneum Release Mechanism,0.0,,,,+100%
31296,Kinetic Coils,0.003,,,,+102%
31297,Linear Heat Pump,0.263,+55%,,,
31298,Polarised Shell Loader,0.01,,+34%,,
31299,Kinetic Release Mechanism,0.0,,,+6%,
31300,Linear Release Mechanism,0.099,,+58%,,+109%
31301,Pugneum Coils,0.0,,,+6%,
31302,Pugneum Gas Expander,0.152,,+48%,,
31303,Linear Heat Pump,0.309,+51%,,+6%,
31304,Unstable Compressor,0.403,+45%,,+6%,+185%
31305,Kinetic Injector Plugs,0.167,,,+8%,
31306,Polarised Injector Plugs,0.018,+41%,,,
31307,Unstable Heat Pump,0.0,,,+6%,
31308,Kinetic Shell Loader,0.0,,,+6%,
31309,Polarised Compressor,0.028,+41%,,+6%,
31310,Unstable Timing Loom,0.0,+40%,,,
31311,Unstable Coils,0.373,,,+6%,+214%
31312,Pugneum Launch System,0.101,,+43%,,
31313,Unstable Timing Loom,0.229,,+46%,+6%,
31314,Unstable Release Mechanism,0.182,,+51%,,
31315,Pugneum Injector Plugs,0.144,,,,+186%
31316,Unstable Compressor,0.193,+51%,,,
31317,Unstable Heat Pump,0.023,,,+6%,+107%
31318,Unstable Gas Expander,0.0,,+33%,,+100%
31319,Pugneum Core,0.365,+53%,,+6%,
31320,Polarised Timing Loom,0.167,,,+8%,
31321,Pugneum Gas Expander,0.298,+57%,,,
31322,Pugneum Heat Pump,0.158,+49%,,,
31323,Polarised Coils,0.111,,+44%,,
31324,Linear Heat Pump,0.059,,+53%,,+100%
31325,Unstable Launch System,0.04,,+37%,,
31326,Pugneum Release Mechanism,0.0,,,,+100%
31327,Kinetic Release Mechanism,0.003,,,,+102%
31328,Polarised Gas Expander,0.0,+40%,,,
31329,Polarised Coils,0.293,,+62%,,
31330,Linear Release Mechanism,0.198,,,,+218%
31331,Kinetic Timing Loom,0.0,,,+6%,
31332,Linear Coils,0.458,+40%,+58%,+7%,
31333,Kinetic Gas Expander,0.193,+56%,+34%,,+131%
31334,Kinetic Shell Loader,0.02,,+35%,,
31335,Pugneum Gas Expander,0.081,,+41%,,
31336,Pugneum Gas Expander,0.082,,+58%,,+103%
31337,Pugneum Compressor,0.172,,+50%,,
31338,Polarised Compressor,0.123,+47%,,,
31339,Linear Core,0.106,+41%,+58%,,+100%
31340,Unstable Shell Loader,0.273,,+60%,,
31341,Kinetic Shell Loader,0.003,,,,+102%
31342,Polarised Injector Plugs,0.186,,,,+211%
31343,Unstable Compressor,0.127,,,,+176%
31344,Pugneum Launch System,0.131,,+46%,,
31345,Pugneum Heat Pump,0.02,,+35%,,
31346,Unstable Release Mechanism,0.0,,,,+100%
31347,Pugneum Coils,0.25,,,+9%,
31348,Polarised Heat Pump,0.07,+44%,,,
31349,Polarised Heat Pump,0.213,+48%,+37%,+6%,
31350,Kinetic Timing Loom,0.0,,,,+100%
31351,Linear Heat Pump,0.051,,+38%,,
31352,Polarised Launch System,0.081,,+41%,,
31353,Linear Heat Pump,0.035,+42%,,,
31354,Linear Release Mechanism,0.091,,+42%,,
31355,Kinetic Injector Plugs,0.061,,+39%,,
31356,Kinetic Launch System,0.333,,,+10%,
31357,Kinetic Timing Loom,0.242,,+57%,,
31358,Unstable Timing Loom,0.0,,+33%,,
31359,Unstable Heat Pump,0.136,,+54%,,+126%
31360,Unstable Gas Expander,0.088,+45%,,,
31361,Unstable Heat Pump,0.25,,,+9%,
31362,Unstable Shell Loader,0.0,+40%,,,
31363,Kinetic Timing Loom,0.018,+41%,,,
31364,Pugneum Injector Plugs,0.032,,,,+119%
31365,Kinetic Injector Plugs,0.221,,,,+232%
31366,Kinetic Coils,0.333,,,+10%,
31367,Pugneum Gas Expander,0.0,,,+6%,
31368,Kinetic Heat Pump,0.077,+41%,+38%,,
31369,Kinetic Shell Loader,0.14,+48%,,,
31370,Unstable Compressor,0.0,,,+6%,
31371,Kinetic Launch System,0.138,+40%,,+6%,+131%
31372,Polarised Core,0.168,+46%,,+6%,
31373,Unstable Shell Loader,0.281,+50%,,+6%,
31374,Linear Shell Loader,0.0,+40%,+33%,,
31375,Pugneum Coils,0.01,,+34%,,
31376,Linear Shell Loader,0.081,,+41%,,
31377,Unstable Timing Loom,0.25,,,+9%,
31378,Kinetic Injector Plugs,0.002,,,,+101%
31379,Kinetic Core,0.0,,,+6%,
31380,Kinetic Compressor,0.214,+49%,,,+161%
31381,Linear Compressor,0.03,+40%,,,+110%
31382,Linear Core,0.0,,,,+100%
31383,Pugneum Compressor,0.042,,,+10%,+108%
31384,Pugneum Shell Loader,0.14,+48%,,,
31385,Pugneum Release Mechanism,0.0,,,,+100%
31386,Unstable Injector Plugs,0.116,,,,+169%
31387,Linear Coils,0.158,+49%,,,
31388,Unstable Shell Loader,0.105,+46%,,,
31389,Polarised Timing Loom,0.029,+42%,+38%,,+100%
31390,Unstable Compressor,0.0,+40%,,,
31391,Kinetic Injector Plugs,0.061,,+39%,,
31392,Kinetic Shell Loader,0.158,+49%,,,
31393,Unstable Gas Expander,0.008,,,,+105%
31394,Unstable Gas Expander,0.0,,,+6%,+100%
31395,Polarised Core,0.064,,,,+138%
31396,Kinetic Shell Loader,0.0,+40%,,+6%,
31397,Kinetic Compressor,0.0,,+33%,,
31398,Linear Release Mechanism,0.067,,,,+140%
31399,Linear Release Mechanism,0.168,+46%,,+6%,
31400,Linear Compressor,0.088,+45%,,,
31401,Polarised Launch System,0.01,,,,+106%
31402,Linear Compressor,0.281,+56%,,,
31403,Unstable Injector Plugs,0.246,+54%,,,
31404,Unstable Coils,0.038,,+36%,+6%,+106%
31405,Unstable Launch System,0.14,+48%,,,
31406,Polarised Timing Loom,0.14,+48%,,,
31407,Kinetic Gas Expander,0.0,+40%,,,
31408,Polarised Injector Plugs,0.007,,,,+104%
31409,Unstable Coils,0.283,+51%,+44%,,
31410,Pugneum Shell Loader,0.049,,,,+129%
31411,Polarised Compressor,0.002,,,,+101%
31412,Linear Coils,0.0,,,+6%,
31413,Linear Timing Loom,0.0,,,,+100%
31414,Kinetic Timing Loom,0.091,,+42%,,
31415,Unstable Heat Pump,0.316,+58%,,,
31416,Pugneum Injector Plugs,0.105,+46%,,,
31417,Polarised Release Mechanism,0.286,,,,+271%
31418,Polarised Release Mechanism,0.263,,+59%,,
31419,Unstable Release Mechanism,0.017,,,,+110%
31420,Unstable Coils,0.146,+56%,+35%,,+118%
31421,Polarised Coils,0.018,+41%,,,
31422,Pugneum Shell Loader,0.131,,+46%,,
31423,Kinetic Shell Loader,0.016,+43%,,,+102%
31424,Polarised Heat Pump,0.0,,,+6%,
31425,Kinetic Compressor,0.158,+49%,,,
31426,Polarised Timing Loom,0.0,,,+6%,
31427,Kinetic Release Mechanism,0.071,,+40%,,
31428,Kinetic Gas Expander,0.0,,+33%,,
31429,Polarised Shell Loader,0.102,,,,+161%
31430,Kinetic Release Mechanism,0.0,,,+6%,
31431,Linear Shell Loader,0.003,+40%,,,+101%
31432,Linear Compressor,0.0,,,+6%,
31433,Kinetic Launch System,0.135,,+37%,+9%,
31434,Pugneum Release Mechanism,0.064,,,,+138%
31435,Kinetic Release Mechanism,0.101,,+43%,,
31436,Pugneum Shell Loader,0.03,,+36%,,
31437,Pugneum Heat Pump,0.222,,+55%,,
31438,Linear Heat Pump,0.083,,,+7%,
31439,Pugneum Compressor,0.012,,,,+107%
31440,Linear Injector Plugs,0.112,,,,+167%
31441,Kinetic Shell Loader,0.032,+50%,,,+100%
31442,Kinetic Shell Loader,0.04,,+37%,,
31443,Linear Heat Pump,0.369,,,+6%,+213%
31444,Linear Coils,0.303,,+63%,,
31445,Linear Gas Expander,0.037,,,,+122%
31446,Linear Injector Plugs,0.0,,,+6%,
31447,Polarised Gas Expander,0.0,,,,+100%
31448,Kinetic Launch System,0.013,,,,+108%
31449,Linear Injector Plugs,0.042,,,+6%,+113%
31450,Polarised Coils,0.0,,,+6%,
31451,Polarised Timing Loom,0.052,,,,+131%
31452,Polarised Release Mechanism,0.0,,+33%,+6%,
31453,Linear Timing Loom,0.0,,,+6%,
31454,Polarised Coils,0.003,,,,+102%
31455,Unstable Heat Pump,0.298,+57%,,,
31456,Kinetic Timing Loom,0.01,,+34%,,
31457,Polarised Core,0.298,+57%,,,
31458,Unstable Gas Expander,0.083,,,+7%,
31459,Kinetic Heat Pump,0.513,,+40%,,+272%
31460,Linear Launch System,0.169,+53%,+33%,,
31461,Linear Compressor,0.018,+41%,,,
31462,Linear Release Mechanism,0.196,,,,+217%
31463,Unstable Gas Expander,0.2,+55%,+66%,,+101%
31464,Linear Launch System,0.0,,,+6%,
31465,Kinetic Release Mechanism,0.0,,,+6%,
31466,Kinetic Gas Expander,0.141,,+47%,,
31467,Unstable Gas Expander,0.0,+40%,,,
31468,Unstable Compressor,0.175,+50%,,,
31469,Pugneum Release Mechanism,0.171,+44%,,,+152%
31470,Pugneum Timing Loom,0.063,+55%,,,+105%
31471,Pugneum Core,0.158,+49%,,,
31472,Unstable Core,0.462,+56%,+53%,,
31473,Polarised Heat Pump,0.25,,,+9%,
31474,Kinetic Shell Loader,0.01,,+34%,,
31475,Linear Core,0.33,,,,+297%
31476,Pugneum Core,0.576,+40%,+66%,+6%,
31477,Pugneum Gas Expander,0.124,,,,+174%
31478,Pugneum Timing Loom,0.0,,,+6%,
31479,Pugneum Heat Pump,0.053,+43%,,,
31480,Pugneum Injector Plugs,0.013,,,+6%,+104%
31481,Polarised Injector Plugs,0.0,,,+6%,
31482,Unstable Gas Expander,0.035,+42%,,,
31483,Polarised Shell Loader,0.131,,+46%,,
31484,Pugneum Release Mechanism,0.088,,,+6%,+127%
31485,Polarised Shell Loader,0.0,,,+6%,+100%
31486,Pugneum Heat Pump,0.254,+40%,+53%,,
31487,Polarised Release Mechanism,0.159,+50%,+62%,,+100%
31488,Pugneum Compressor,0.194,,+44%,+6%,
31489,Linear Timing Loom,0.152,,+48%,,
31490,Linear Shell Loader,0.084,+43%,,+6%,
31491,Kinetic Compressor,0.088,+45%,,,
31492,Kinetic Core,0.0,,,+6%,
31493,Unstable Timing Loom,0.253,,,,+251%
31494,Kinetic Release Mechanism,0.165,,+53%,,+137%
31495,Polarised Shell Loader,0.0,,+33%,,
31496,Pugneum Compressor,0.0,,,,+100%
31497,Unstable Timing Loom,0.033,+40%,,+7%,
31498,Polarised Launch System,0.004,,,+7%,+100%
31499,Unstable Heat Pump,0.031,+45%,,,+105%
31500,Kinetic Launch System,0.054,,,,+132%
31501,Kinetic Timing Loom,0.263,,+59%,,
31502,Linear Timing Loom,0.053,+43%,,,
31503,Unstable Launch System,0.114,,,,+168%
31504,Polarised Timing Loom,0.0,,,+6%,
31505,Pugneum Heat Pump,0.019,+46%,,,+100%
31506,Polarised Compressor,0.084,+43%,,+6%,
31507,Pugneum Heat Pump,0.352,,+53%,+6%,
31508,Linear Release Mechanism,0.0,,+33%,,
31509,Unstable Coils,0.088,+45%,,,
31510,Unstable Launch System,0.0,,,+6%,
31511,Pugneum Release Mechanism,0.0,,,+6%,
31512,Unstable Heat Pump,0.05,,,,+130%
31513,Linear Release Mechanism,0.069,+57%,,,+105%
31514,Pugneum Injector Plugs,0.141,,+41%,+6%,
31515,Linear Injector Plugs,0.644,,,+6%,+297%
31516,Unstable Heat Pump,0.167,,,+8%,
31517,Kinetic Heat Pump,0.273,,+60%,,
31518,Polarised Shell Loader,0.045,+54%,,,+100%
31519,Linear Release Mechanism,0.222,,+55%,,
31520,Unstable Compressor,0.033,+40%,,+7%,
31521,Pugneum Coils,0.27,,,,+261%
31522,Pugneum Heat Pump,0.03,,+36%,,
31523,Linear Heat Pump,0.042,,,+6%,+113%
31524,Pugneum Launch System,0.0,,,+6%,
31525,Linear Coils,0.071,,+40%,,
31526,Polarised Heat Pump,0.071,,+40%,,
31527,Linear Core,0.053,+43%,,,
31528,Linear Shell Loader,0.449,+56%,,+6%,
31529,Polarised Heat Pump,0.01,,+34%,,
31530,Kinetic Core,0.0,+40%,,,
31531,Polarised Gas Expander,0.0,,,+6%,
31532,Unstable Coils,0.04,,+37%,,
31533,Linear Timing Loom,0.246,+54%,,,
31534,Unstable Shell Loader,0.018,+41%,,,
31535,Linear Timing Loom,0.123,+47%,,,
31536,Unstable Gas Expander,0.386,+50%,+40%,,+180%
31537,Pugneum Core,0.098,,+36%,,+131%
31538,Pugneum Core,0.169,,,,+201%
31539,Unstable Coils,0.064,+43%,+35%,,
31540,Unstable Release Mechanism,0.0,+40%,,,
31541,Unstable Compressor,0.323,,+65%,,
31542,Pugneum Heat Pump,0.232,,+56%,,
31543,Kinetic Compressor,0.162,,+49%,,
31544,Polarised Launch System,0.381,+43%,,,+222%
31545,Kinetic Coils,0.0,+40%,,+6%,
31546,Unstable Heat Pump,0.156,,,,+193%
31547,Linear Compressor,0.083,,,+7%,
31548,Polarised Coils,0.019,+46%,,,+100%
31549,Unstable Compressor,0.0,,,,+100%
31550,Kinetic Launch System,0.246,+54%,,,
31551,Linear Shell Loader,0.0,,,+6%,
31552,Linear Shell Loader,0.025,,,,+115%
31553,Unstable Shell Loader,0.04,,+37%,,
31554,Linear Coils,0.102,+40%,+41%,,
31555,Polarised Launch System,0.456,+41%,,+6%,+201%
31556,Unstable Release Mechanism,0.121,,+45%,,
31557,Unstable Core,0.299,,+50%,+6%,
31558,Kinetic Heat Pump,0.167,,+41%,,+150%
31559,Unstable Launch System,0.228,+53%,,,
31560,Polarised Compressor,0.228,+53%,,,
31561,Linear Shell Loader,0.0,+40%,,,
31562,Pugneum Injector Plugs,0.136,,,,+181%
31563,Polarised Timing Loom,0.051,,+38%,,
31564,Pugneum Injector Plugs,0.006,+42%,,,+100%
31565,Polarised Release Mechanism,0.421,+45%,+61%,,
31566,Pugneum Gas Expander,0.0,,,+6%,+100%
31567,Kinetic Injector Plugs,0.012,,,,+107%
31568,Unstable Shell Loader,0.182,,+51%,,
31569,Unstable Timing Loom,0.015,,,,+109%
31570,Pugneum Gas Expander,0.053,+43%,,,
31571,Unstable Compressor,0.0,,+33%,,
31572,Polarised Release Mechanism,0.081,,+41%,,
31573,Unstable Gas Expander,0.253,,+58%,,
31574,Unstable Compressor,0.0,,,+6%,
31575,Linear Timing Loom,0.0,,,+6%,
31576,Pugneum Release Mechanism,0.095,+56%,+40%,,+100%
31577,Kinetic Shell Loader,0.477,+57%,,+6%,
31578,Unstable Gas Expander,0.0,+40%,,,
31579,Polarised Shell Loader,0.051,,+38%,,
31580,Kinetic Timing Loom,0.01,,,+6%,+103%
31581,Linear Timing Loom,0.0,+40%,,,
31582,Pugneum Shell Loader,0.263,+55%,,,
31583,Kinetic Heat Pump,0.0,,,+6%,
31584,Kinetic Gas Expander,0.083,,,+7%,
31585,Kinetic Heat Pump,0.002,,,,+101%
31586,Pugneum Coils,0.199,,,+6%,+161%
31587,Kinetic Core,0.263,+55%,,,
31588,Linear Heat Pump,0.26,,,,+255%
31589,Pugneum Core,0.061,,+39%,,
31590,Unstable Coils,0.333,,+66%,,
31591,Pugneum Injector Plugs,0.026,+42%,+33%,,
31592,Kinetic Core,0.0,+40%,+33%,+6%,
31593,Pugneum Launch System,0.232,,,+6%,+171%
31594,Unstable Coils,0.02,,,,+112%
31595,Polarised Shell Loader,0.0,,,+6%,
31596,Linear Gas Expander,0.175,+50%,,,
31597,Unstable Release Mechanism,0.0,+40%,+33%,+6%,
31598,Pugneum Core,0.0,+40%,,+6%,
31599,Polarised Coils,0.0,,,+6%,
31600,Unstable Core,0.581,,+66%,+6%,
31601,Unstable Timing Loom,0.316,+58%,,,
31602,Polarised Heat Pump,0.232,,+56%,,
31603,Kinetic Gas Expander,0.0,,,+6%,
31604,Unstable Release Mechanism,0.053,+43%,,,
31605,Pugneum Gas Expander,0.018,+41%,,,
31606,Unstable Release Mechanism,0.0,,,+6%,
31607,Pugneum Timing Loom,0.246,+54%,,,
31608,Unstable Launch System,0.175,+50%,,,
31609,Unstable Launch System,0.018,+41%,,,
31610,Kinetic Shell Loader,0.035,+42%,,,
31611,Linear Release Mechanism,0.0,,+33%,+6%,
31612,Unstable Timing Loom,0.035,+42%,,,
31613,Unstable Compressor,0.422,+52%,,,+226%
31614,Linear Heat Pump,0.0,,,,+100%
31615,Linear Heat Pump,0.002,,,,+101%
31616,Polarised Core,0.0,,,+6%,
31617,Unstable Shell Loader,0.0,,+33%,+6%,
31618,Polarised Launch System,0.008,,,,+105%
31619,Pugneum Compressor,0.423,+51%,+55%,,
31620,Polarised Injector Plugs,0.02,,,+6%,+106%
31621,Kinetic Injector Plugs,0.01,,+34%,,
31622,Polarised Timing Loom,0.047,,,,+128%
31623,Unstable Heat Pump,0.0,,,,+100%
31624,Pugneum Shell Loader,0.01,,,+6%,+103%
31625,Polarised Core,0.088,+45%,,,
31626,Linear Gas Expander,0.0,,,+6%,
31627,Pugneum Coils,0.167,,,+8%,
31628,Unstable Injector Plugs,0.0,,+33%,,
31629,Kinetic Core,0.131,,+46%,,
31630,Polarised Timing Loom,0.003,,,,+102%
31631,Kinetic Gas Expander,0.032,,+39%,,+105%
31632,Polarised Heat Pump,0.0,,+33%,,
31633,Pugneum Injector Plugs,0.0,,,+6%,
31634,Polarised Release Mechanism,0.01,,,+6%,+103%
31635,Pugneum Timing Loom,0.023,,,,+114%
31636,Unstable Heat Pump,0.25,,,+9%,
31637,Unstable Timing Loom,0.003,,,,+102%
31638,Unstable Injector Plugs,0.246,+54%,,,
31639,Kinetic Release Mechanism,0.035,,+35%,+6%,
31640,Pugneum Release Mechanism,0.546,,+64%,+6%,
31641,Pugneum Core,0.0,+40%,,,
31642,Linear Coils,0.212,,+54%,,
31643,Linear Core,0.015,,+38%,,+100%
31644,Polarised Gas Expander,0.088,+45%,,,
31645,Linear Compressor,0.0,,+33%,+6%,
31646,Polarised Compressor,0.1,,+35%,,+133%
31647,Pugneum Coils,0.034,,,+8%,+108%
31648,Unstable Gas Expander,0.246,+54%,,,
31649,Kinetic Shell Loader,0.103,+43%,+38%,,
31650,Polarised Timing Loom,0.256,,,,+253%
31651,Kinetic Release Mechanism,0.223,,,,+233%
31652,Linear Timing Loom,0.0,,,+6%,+100%
31653,Linear Core,0.0,,,+6%,
31654,Kinetic Launch System,0.446,+56%,+41%,+7%,
31655,Linear Launch System,0.088,+45%,,,
31656,Pugneum Shell Loader,0.003,,,,+102%
31657,Linear Injector Plugs,0.316,+58%,,,
31658,Kinetic Injector Plugs,0.535,+55%,,,+260%
31659,Kinetic Launch System,0.102,,,,+161%
31660,Pugneum Release Mechanism,0.003,,,,+102%
31661,Linear Gas Expander,0.037,,,,+122%
31662,Pugneum Coils,0.026,,+39%,+6%,+100%
31663,Pugneum Heat Pump,0.035,+42%,,,
31664,Unstable Launch System,0.144,,,,+186%
31665,Unstable Injector Plugs,0.018,+41%,,,
31666,Pugneum Core,0.375,,+36%,+6%,+186%
31667,Unstable Core,0.0,,+33%,,
31668,Pugneum Launch System,0.243,,,,+245%
31669,Linear Compressor,0.0,,,,+100%
31670,Polarised Compressor,0.01,,+34%,,
31671,Pugneum Injector Plugs,0.026,+42%,+33%,,
31672,Polarised Compressor,0.081,,+41%,,
31673,Linear Timing Loom,0.242,,+57%,,
31674,Polarised Heat Pump,0.14,+48%,,,
31675,Linear Launch System,0.083,,,+7%,
31676,Unstable Release Mechanism,0.084,+41%,+41%,,+112%
31677,Polarised Injector Plugs,0.03,,+36%,,
31678,Unstable Coils,0.037,,,,+122%
31679,Polarised Injector Plugs,0.581,,+66%,+6%,
31680,Polarised Timing Loom,0.506,+41%,,,+265%
31681,Polarised Launch System,0.17,,+41%,,+151%
31682,Unstable Launch System,0.332,+40%,+52%,+6%,
31683,Linear Heat Pump,0.073,,+49%,+6%,+101%
31684,Unstable Shell Loader,0.0,,,+6%,
31685,Unstable Heat Pump,0.228,+53%,,,
31686,Kinetic Shell Loader,0.167,,,+8%,
31687,Pugneum Heat Pump,0.193,+45%,,+6%,+138%
31688,Polarised Release Mechanism,0.018,+41%,,,
31689,Kinetic Injector Plugs,0.018,+41%,,,
31690,Kinetic Injector Plugs,0.135,,+35%,,+145%
31691,Kinetic Timing Loom,0.051,,+38%,,
31692,Kinetic Heat Pump,0.253,,+58%,,
31693,Pugneum Core,0.039,,,+6%,+112%
31694,Pugneum Timing Loom,0.0,,,+6%,+100%
31695,Pugneum Timing Loom,0.032,,,,+119%
31696,Pugneum Coils,0.353,+49%,,+9%,
31697,Kinetic Compressor,0.373,+49%,+62%,,+155%
31698,Unstable Launch System,0.218,+43%,,+10%,
31699,Pugneum Heat Pump,0.058,,+44%,+8%,+100%
31700,Kinetic Injector Plugs,0.035,+42%,,,
31701,Polarised Shell Loader,0.0,,+33%,,
31702,Pugneum Core,0.01,,+34%,,
