Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
26067,Unstable Compressor,0.508,,+27%,+103%
26068,Polarised Release Mechanism,0.5,,+21%,
26069,Unstable Compressor,0.005,,,+102%
26070,Kinetic Injector Plugs,0.515,,+22%,+106%
26071,Unstable Gas Expander,0.158,+26%,,
26072,Unstable Shell Loader,0.013,,,+105%
26073,Linear Coils,0.131,,,+152%
26074,Polarised Release Mechanism,0.5,,+25%,
26075,Kinetic Timing Loom,0.204,,,+181%
26076,Linear Heat Pump,0.079,+23%,,
26077,Pugneum Shell Loader,0.128,,,+151%
26078,Unstable Shell Loader,0.026,+21%,,
26079,Kinetic Compressor,0.412,,,+264%
26080,Linear Gas Expander,0.136,,,+154%
26081,Unstable Core,0.098,,,+139%
26082,Kinetic Shell Loader,0.0,+20%,,
26083,Kinetic Compressor,0.5,,+27%,
26084,Pugneum Gas Expander,0.603,,+26%,+141%
26085,Kinetic Core,0.0,,,+100%
26086,Pugneum Timing Loom,0.105,+24%,,
26087,Kinetic Shell Loader,0.0,,,+100%
26088,Kinetic Injector Plugs,0.136,,,+154%
26089,Unstable Launch System,0.5,,+27%,
26090,Unstable Compressor,0.5,,+22%,
26091,Unstable Compressor,0.237,+29%,,
26092,Kinetic Launch System,0.211,+28%,,
26093,Unstable Release Mechanism,0.028,,,+111%
26094,Kinetic Coils,0.026,+21%,,
26095,Unstable Core,0.526,+21%,+21%,
26096,Pugneum Timing Loom,0.0,,,+100%
26097,Kinetic Injector Plugs,0.0,,,+100%
26098,Linear Coils,0.026,+21%,,
26099,Unstable Core,0.058,,,+123%
26100,Kinetic Coils,0.613,,+23%,+145%
26101,Polarised Launch System,0.003,,,+101%
26102,Kinetic Shell Loader,0.0,,,+100%
26103,Linear Coils,0.224,,,+189%
26104,Unstable Compressor,0.079,+23%,,
26105,Polarised Injector Plugs,0.237,+29%,,
26106,Kinetic Launch System,0.053,+22%,,
26107,Linear Timing Loom,0.394,,,+257%
26108,Linear Launch System,0.5,,+21%,
26109,Polarised Gas Expander,0.5,,+24%,
26110,Unstable Heat Pump,0.079,+23%,,
26111,Unstable Compressor,0.003,,,+101%
26112,Pugneum Gas Expander,0.0,,,+100%
26113,Kinetic Compressor,0.0,+20%,,
26114,Unstable Injector Plugs,0.344,+26%,,+174%
26115,Kinetic Gas Expander,0.5,,+29%,
26116,Kinetic Compressor,0.015,,,+106%
26117,Unstable Injector Plugs,0.5,,+30%,
26118,Kinetic Launch System,0.026,+21%,,
26119,Linear Shell Loader,0.003,,,+101%
26120,Linear Shell Loader,0.008,,,+103%
26121,Pugneum Compressor,0.015,,,+106%
26122,Unstable Injector Plugs,0.013,,,+105%
26123,Polarised Gas Expander,0.364,,,+245%
26124,Polarised Heat Pump,0.5,,+22%,
26125,Linear Compressor,0.01,,,+104%
26126,Pugneum Heat Pump,0.5,,+24%,
26127,Polarised Compressor,0.372,,,+248%
26128,Pugneum Injector Plugs,0.5,,+22%,
26129,Linear Injector Plugs,0.0,+20%,,+100%
26130,Unstable Core,0.045,,,+118%
26131,Kinetic Core,0.508,,+23%,+103%
26132,Kinetic Core,0.5,,+26%,+100%
26133,Pugneum Coils,0.422,,,+268%
26134,Kinetic Timing Loom,0.5,,+21%,
26135,Unstable Release Mechanism,0.5,,+22%,
26136,Pugneum Core,0.5,,+21%,
26137,Unstable Launch System,0.5,,+21%,
26138,Pugneum Release Mechanism,0.5,,+28%,
26139,Kinetic Release Mechanism,0.038,,,+115%
26140,Pugneum Injector Plugs,0.132,+25%,,
26141,Pugneum Gas Expander,0.711,+28%,+24%,
26142,Polarised Timing Loom,0.5,,+25%,
26143,Unstable Release Mechanism,0.5,,+30%,
26144,Unstable Release Mechanism,0.0,,,+100%
26145,Polarised Release Mechanism,0.5,,+30%,
26146,Linear Compressor,0.158,+26%,,
26147,Kinetic Gas Expander,0.5,,+21%,
26148,Unstable Compressor,0.548,,+21%,+119%
26149,Kinetic Release Mechanism,0.5,,+25%,
26150,Unstable Launch System,0.038,,,+115%
26151,Polarised Release Mechanism,0.0,+20%,,
26152,Kinetic Heat Pump,0.579,+23%,+29%,
26153,Pugneum Gas Expander,0.053,+22%,,+100%
26154,Polarised Core,0.0,+20%,,
26155,Polarised Launch System,0.5,,+23%,
26156,Kinetic Coils,0.5,,+30%,
26157,Unstable Launch System,0.0,,,+100%
26158,Kinetic Timing Loom,0.5,,+30%,
26159,Pugneum Coils,0.184,+27%,,
26160,Kinetic Gas Expander,0.5,,+23%,
26161,Polarised Launch System,0.0,,,+100%
26162,Pugneum Gas Expander,0.0,+20%,,
26163,Pugneum Timing Loom,0.501,+29%,,+205%
26164,Unstable Heat Pump,0.5,,+21%,
26165,Pugneum Launch System,0.0,+20%,,
26166,Linear Shell Loader,0.0,+20%,,
26167,Linear Release Mechanism,0.0,,,+100%
26168,Linear Core,0.5,,+29%,
26169,Kinetic Shell Loader,0.5,,+23%,
26170,Linear Core,0.312,+25%,,+172%
26171,Unstable Injector Plugs,0.0,+20%,,
26172,Kinetic Coils,0.579,+23%,+27%,
26173,Kinetic Launch System,0.5,+20%,+25%,
26174,Polarised Heat Pump,0.503,,+21%,+101%
26175,Pugneum Timing Loom,0.5,,+29%,+100%
26176,Polarised Heat Pump,0.0,,,+100%
26177,Kinetic Heat Pump,0.171,,,+168%
26178,Pugneum Injector Plugs,0.5,,+29%,
26179,Pugneum Release Mechanism,0.105,+24%,,
26180,Pugneum Compressor,0.5,,+21%,
26181,Polarised Compressor,0.5,,+26%,
26182,Linear Heat Pump,0.211,+28%,,
26183,Linear Heat Pump,0.711,+28%,+27%,
26184,Kinetic Timing Loom,0.5,,+25%,
26185,Unstable Launch System,0.079,+23%,,
26186,Linear Release Mechanism,0.5,,+22%,
26187,Linear Release Mechanism,0.073,,,+129%
26188,Kinetic Coils,0.105,+24%,,
26189,Unstable Injector Plugs,0.5,,+21%,
26190,Unstable Coils,0.0,+20%,,+100%
26191,Unstable Compressor,0.5,,+24%,
26192,Kinetic Coils,0.5,,+30%,
26193,Unstable Core,0.026,+21%,,
26194,Pugneum Compressor,0.085,,,+134%
26195,Unstable Shell Loader,0.5,,+21%,
26196,Pugneum Timing Loom,0.5,,+25%,
26197,Pugneum Shell Loader,0.5,,+22%,
26198,Kinetic Timing Loom,0.026,+21%,,
26199,Pugneum Release Mechanism,0.646,,+22%,+158%
26200,Polarised Launch System,0.5,,+21%,
26201,Pugneum Injector Plugs,0.103,,,+141%
26202,Polarised Injector Plugs,0.105,+24%,,
26203,Polarised Compressor,0.5,,+24%,
26204,Linear Heat Pump,0.289,,,+215%
26205,Kinetic Injector Plugs,0.5,,+24%,
26206,Polarised Launch System,0.0,,,+100%
26207,Linear Compressor,0.028,,,+111%
26208,Kinetic Shell Loader,0.927,,+21%,+270%
26209,Unstable Release Mechanism,0.5,,+28%,
26210,Unstable Injector Plugs,0.173,,,+169%
26211,Linear Release Mechanism,0.5,,+30%,+100%
26212,Pugneum Compressor,0.053,+22%,,
26213,Kinetic Heat Pump,0.161,,,+164%
26214,Unstable Timing Loom,0.553,+22%,+30%,
26215,Linear Gas Expander,0.632,+25%,+30%,
26216,Linear Gas Expander,0.116,,,+146%
26217,Linear Gas Expander,0.5,,+26%,
26218,Linear Release Mechanism,0.0,+20%,,
26219,Unstable Launch System,0.5,,+22%,
26220,Pugneum Release Mechanism,0.619,+27%,,+273%
26221,Linear Timing Loom,0.5,,+29%,
26222,Linear Core,0.5,,+23%,
26223,Kinetic Launch System,0.5,,+21%,
26224,Polarised Release Mechanism,0.5,,+21%,
26225,Kinetic Launch System,0.5,,+23%,
26226,Kinetic Launch System,0.053,+22%,,
26227,Unstable Launch System,0.5,,+21%,
26228,Kinetic Heat Pump,0.737,+29%,+25%,
26229,Pugneum Launch System,0.005,,,+102%
26230,Kinetic Shell Loader,0.158,+26%,,
26231,Kinetic Release Mechanism,0.003,,,+101%
26232,Pugneum Compressor,0.568,,+22%,+127%
26233,Polarised Shell Loader,0.5,,+22%,
26234,Polarised Shell Loader,0.5,,+22%,
26235,Linear Shell Loader,0.5,,+29%,
26236,Kinetic Timing Loom,0.079,+23%,,
26237,Kinetic Core,0.0,,,+100%
26238,Kinetic Coils,0.0,+20%,,
26239,Unstable Release Mechanism,0.105,+24%,,
26240,Linear Shell Loader,0.0,+20%,,
26241,Unstable Gas Expander,0.0,,,+100%
26242,Linear Core,0.132,+25%,,
26243,Unstable Timing Loom,0.131,,,+152%
26244,Linear Coils,0.005,,,+102%
26245,Kinetic Shell Loader,0.0,+20%,,
26246,Pugneum Gas Expander,0.5,,+24%,
26247,Polarised Injector Plugs,0.053,+22%,,
26248,Linear Launch System,0.5,+20%,+22%,
26249,Unstable Launch System,0.5,,+25%,
26250,Polarised Injector Plugs,0.0,+20%,,
26251,Pugneum Gas Expander,0.101,,,+140%
26252,Polarised Heat Pump,0.55,,+24%,+120%
26253,Linear Core,0.105,+24%,,
26254,Kinetic Timing Loom,0.5,,+23%,
26255,Unstable Release Mechanism,0.0,+20%,,
26256,Polarised Coils,0.0,+20%,,
26257,Linear Release Mechanism,0.103,,,+141%
26258,Pugneum Heat Pump,0.026,+21%,,
26259,Polarised Compressor,0.0,+20%,,
26260,Kinetic Timing Loom,0.0,+20%,,
26261,Unstable Heat Pump,0.553,+22%,+23%,
26262,Polarised Heat Pump,0.209,+27%,,+110%
26263,Pugneum Injector Plugs,0.5,,+21%,
26264,Kinetic Injector Plugs,0.5,,+25%,
26265,Kinetic Coils,0.704,,+22%,+181%
26266,Linear Timing Loom,0.079,+23%,,
26267,Pugneum Coils,0.5,,+24%,
26268,Pugneum Core,0.053,+22%,,+100%
26269,Linear Launch System,0.739,,+21%,+195%
26270,Unstable Injector Plugs,0.158,+26%,,
26271,Pugneum Compressor,0.5,,+26%,
26272,Unstable Gas Expander,0.5,+20%,+26%,
26273,Pugneum Core,0.5,,+26%,
26274,Unstable Injector Plugs,0.026,+21%,,
26275,Linear Release Mechanism,0.0,,,+100%
26276,Unstable Shell Loader,0.394,,,+257%
26277,Polarised Timing Loom,0.015,,,+106%
26278,Unstable Gas Expander,0.364,,,+245%
26279,Linear Launch System,0.158,+26%,,
26280,Kinetic Core,0.0,,,+100%
26281,Pugneum Release Mechanism,0.5,,+22%,
26282,Polarised Compressor,0.5,,+23%,
26283,Linear Core,0.045,,,+118%
26284,Unstable Core,0.03,,,+112%
26285,Polarised Gas Expander,0.0,+20%,,
26286,Linear Core,0.526,+21%,+24%,
26287,Kinetic Timing Loom,0.008,,,+103%
26288,Pugneum Launch System,0.0,,,+100%
26289,Linear Coils,0.184,+27%,,
26290,Unstable Heat Pump,0.5,,+22%,
26291,Linear Compressor,0.5,,+21%,
26292,Linear Launch System,0.148,,,+159%
26293,Kinetic Timing Loom,0.211,+28%,,
26294,Linear Core,0.053,+22%,,
26295,Unstable Launch System,0.0,+20%,,
26296,Polarised Timing Loom,0.387,,,+254%
26297,Kinetic Launch System,0.503,,+24%,+101%
26298,Polarised Timing Loom,0.09,,,+136%
26299,Linear Coils,0.44,,,+275%
26300,Polarised Coils,0.5,,+27%,
26301,Polarised Shell Loader,0.5,,+26%,+100%
26302,Linear Injector Plugs,0.008,,,+103%
26303,Unstable Timing Loom,0.158,+26%,,
26304,Kinetic Gas Expander,0.07,,,+128%
26305,Unstable Gas Expander,0.026,+21%,,
26306,Unstable Coils,0.5,,+25%,
26307,Pugneum Core,0.193,,,+177%
26308,Polarised Coils,0.5,,+27%,
26309,Polarised Shell Loader,0.342,,,+236%
26310,Polarised Injector Plugs,0.123,,,+149%
26311,Unstable Launch System,0.756,,+23%,+202%
26312,Polarised Coils,0.196,,,+178%
26313,Unstable Core,0.632,+25%,+21%,
26314,Unstable Gas Expander,0.01,,,+104%
26315,Unstable Timing Loom,0.079,+23%,,
26316,Linear Injector Plugs,0.492,,,+296%
26317,Linear Heat Pump,0.191,,,+176%
26318,Polarised Heat Pump,0.0,+20%,,+100%
26319,Kinetic Coils,0.015,,,+106%
26320,Pugneum Injector Plugs,0.5,,+25%,
26321,Polarised Shell Loader,0.5,,+29%,
26322,Polarised Heat Pump,0.5,,+21%,
26323,Pugneum Shell Loader,0.146,,,+158%
26324,Pugneum Core,0.0,,,+100%
26325,Pugneum Launch System,0.184,+27%,,
26326,Pugneum Shell Loader,0.211,+28%,,
26327,Linear Timing Loom,0.132,+25%,,
26328,Kinetic Release Mechanism,0.0,,,+100%
26329,Pugneum Coils,0.113,+24%,,+103%
26330,Linear Launch System,0.5,,+27%,
26331,Pugneum Heat Pump,0.184,+27%,,
26332,Linear Shell Loader,0.0,,,+100%
26333,Kinetic Launch System,0.296,,,+218%
26334,Linear Gas Expander,0.0,,,+100%
26335,Polarised Heat Pump,0.5,,+28%,
26336,Polarised Timing Loom,0.216,+24%,,+144%
26337,Pugneum Heat Pump,0.005,,,+102%
26338,Polarised Gas Expander,0.003,,,+101%
26339,Polarised Heat Pump,0.065,,,+126%
26340,Polarised Coils,0.03,,,+112%
26341,Linear Release Mechanism,0.5,,+24%,
26342,Pugneum Launch System,0.5,,+27%,+100%
26343,Pugneum Release Mechanism,0.134,+21%,,+143%
26344,Kinetic Core,0.329,,,+231%
26345,Polarised Release Mechanism,0.5,,+23%,
26346,Unstable Injector Plugs,0.015,,,+106%
26347,Unstable Gas Expander,0.079,+23%,,
26348,Polarised Gas Expander,0.505,,+29%,+102%
26349,Pugneum Shell Loader,0.605,+24%,+24%,
26350,Pugneum Release Mechanism,0.0,+20%,,
26351,Unstable Compressor,0.184,+27%,,
26352,Polarised Compressor,0.123,,,+149%
26353,Unstable Heat Pump,0.548,,+21%,+119%
26354,Polarised Heat Pump,0.455,,,+281%
26355,Unstable Core,0.5,,+23%,+100%
26356,Kinetic Heat Pump,0.5,,+21%,
26357,Linear Heat Pump,0.5,,+21%,
26358,Unstable Core,0.105,+24%,,
26359,Pugneum Shell Loader,0.105,+24%,,
26360,Kinetic Shell Loader,0.132,+25%,,
26361,Unstable Timing Loom,0.053,+22%,,
26362,Linear Launch System,0.026,+21%,,
26363,Unstable Timing Loom,0.0,,,+100%
26364,Kinetic Gas Expander,0.237,+29%,,
26365,Unstable Compressor,0.123,,,+149%
26366,Kinetic Launch System,0.236,,,+194%
26367,Polarised Compressor,0.028,,,+111%
26368,Linear Core,0.0,+20%,,
26369,Pugneum Injector Plugs,0.158,+26%,,
26370,Pugneum Core,0.0,,,+100%
26371,Linear Shell Loader,0.5,,+25%,
26372,Kinetic Timing Loom,0.437,,,+274%
26373,Pugneum Gas Expander,0.033,,,+113%
26374,Pugneum Gas Expander,0.5,,+27%,
26375,Pugneum Compressor,0.5,+20%,+24%,
26376,Linear Release Mechanism,0.105,+24%,,
26377,Pugneum Launch System,0.015,,,+106%
26378,Kinetic Gas Expander,0.0,,,+100%
26379,Polarised Launch System,0.5,,+21%,
26380,Linear Core,0.025,,,+110%
26381,Pugneum Coils,0.0,,,+100%
26382,Pugneum Timing Loom,0.5,,,+299%
26383,Polarised Gas Expander,0.079,+23%,,
26384,Linear Timing Loom,0.133,,,+153%
26385,Unstable Shell Loader,0.5,,+27%,
26386,Kinetic Coils,0.028,,,+111%
26387,Pugneum Heat Pump,0.5,,+24%,
26388,Kinetic Shell Loader,0.0,+20%,,
26389,Pugneum Core,0.632,+25%,+30%,
26390,Unstable Launch System,0.452,,,+280%
26391,Linear Injector Plugs,0.283,+28%,,+129%
26392,Linear Shell Loader,0.255,+27%,,+128%
26393,Unstable Compressor,0.5,,+27%,
26394,Polarised Compressor,0.0,,,+100%
26395,Linear Shell Loader,0.132,+25%,,
26396,Kinetic Timing Loom,0.053,+22%,,
26397,Unstable Coils,0.158,+26%,,
26398,Pugneum Injector Plugs,0.0,+20%,,
26399,Kinetic Shell Loader,0.132,+25%,,
26400,Polarised Core,0.026,+21%,,
26401,Unstable Timing Loom,0.347,,,+238%
26402,Unstable Timing Loom,0.5,,+30%,
26403,Pugneum Timing Loom,0.038,,,+115%
26404,Linear Injector Plugs,0.134,+25%,,+101%
26405,Unstable Release Mechanism,0.5,,+21%,
26406,Unstable Injector Plugs,0.5,,+25%,
26407,Unstable Coils,0.535,+26%,,+250%
26408,Polarised Timing Loom,0.5,,+22%,
26409,Pugneum Timing Loom,0.123,,,+149%
26410,Polarised Compressor,0.048,,,+119%
26411,Kinetic Compressor,0.261,,,+204%
26412,Pugneum Launch System,0.5,,+21%,
26413,Unstable Launch System,0.079,+23%,,
26414,Pugneum Coils,0.5,,+23%,
26415,Linear Gas Expander,0.0,+20%,,
26416,Kinetic Injector Plugs,0.5,,+21%,
26417,Linear Compressor,0.579,+23%,+26%,
26418,Polarised Release Mechanism,0.132,+25%,,
26419,Pugneum Compressor,0.0,+20%,,
26420,Kinetic Heat Pump,0.07,,,+128%
26421,Unstable Release Mechanism,0.526,+21%,+22%,
26422,Linear Coils,0.5,,+22%,
26423,Linear Heat Pump,0.003,,,+101%
26424,Pugneum Heat Pump,0.5,,+22%,+100%
26425,Unstable Timing Loom,0.026,+21%,,
26426,Kinetic Timing Loom,0.5,,+28%,
26427,Polarised Core,0.0,+20%,,
26428,Polarised Launch System,0.5,,+24%,
26429,Linear Release Mechanism,0.0,,,+100%
26430,Kinetic Compressor,0.026,+21%,,
26431,Linear Release Mechanism,0.5,,+27%,
26432,Polarised Gas Expander,0.0,,,+100%
26433,Unstable Gas Expander,0.026,+21%,,
26434,Unstable Compressor,0.5,,+27%,
26435,Kinetic Gas Expander,0.158,+26%,,
26436,Pugneum Heat Pump,0.0,+20%,,+100%
26437,Linear Compressor,0.152,+25%,,+108%
26438,Pugneum Gas Expander,0.005,,,+102%
26439,Linear Release Mechanism,0.5,,+21%,
26440,Linear Release Mechanism,0.237,+29%,,
26441,Kinetic Compressor,0.105,+24%,,+100%
26442,Pugneum Heat Pump,0.442,,,+276%
26443,Polarised Injector Plugs,0.128,,,+151%
26444,Polarised Coils,0.132,+25%,,
26445,Unstable Gas Expander,0.184,+27%,,
26446,Unstable Heat Pump,0.098,,,+139%
26447,Pugneum Launch System,0.0,,,+100%
26448,Polarised Release Mechanism,0.249,,,+199%
26449,Polarised Shell Loader,0.5,,+21%,
26450,Unstable Coils,0.0,,,+100%
26451,Kinetic Heat Pump,0.5,,+25%,
26452,Pugneum Core,0.5,,+30%,
26453,Unstable Launch System,0.211,+28%,,
26454,Polarised Gas Expander,0.0,,,+100%
26455,Polarised Injector Plugs,0.5,,+21%,
26456,Kinetic Compressor,0.0,+20%,,
26457,Kinetic Heat Pump,0.026,+21%,,
26458,Pugneum Gas Expander,0.0,,,+100%
26459,Unstable Shell Loader,0.018,,,+107%
26460,Linear Gas Expander,0.5,,+21%,
26461,Polarised Coils,0.5,,+24%,
26462,Linear Release Mechanism,0.053,+22%,,
26463,Linear Release Mechanism,0.5,,+24%,
26464,Polarised Timing Loom,0.5,,+22%,
26465,Pugneum Core,0.079,+23%,,
26466,Linear Shell Loader,0.0,+20%,,
26467,Pugneum Launch System,0.0,,,+100%
26468,Linear Shell Loader,0.266,+28%,,+122%
26469,Unstable Gas Expander,0.5,,+21%,
26470,Linear Heat Pump,0.053,+22%,,
26471,Unstable Release Mechanism,0.158,+26%,,
26472,Polarised Launch System,0.632,+25%,+22%,
26473,Polarised Coils,0.526,+21%,+28%,
26474,Kinetic Compressor,0.0,,,+100%
26475,Unstable Coils,0.053,+22%,,
26476,Pugneum Core,0.044,+21%,,+107%
26477,Kinetic Injector Plugs,0.0,,,+100%
26478,Kinetic Coils,0.5,,+27%,
26479,Polarised Coils,0.0,+20%,,
26480,Kinetic Injector Plugs,0.138,,,+155%
26481,Polarised Core,0.013,,,+105%
26482,Linear Timing Loom,0.736,,+28%,+194%
26483,Linear Launch System,0.5,,+21%,
26484,Kinetic Coils,0.126,,,+150%
26485,Linear Heat Pump,0.5,,+23%,
26486,Unstable Injector Plugs,0.266,,,+206%
26487,Pugneum Core,0.026,+21%,,
26488,Pugneum Shell Loader,0.57,+24%,,+285%
26489,Kinetic Core,0.0,+20%,,
26490,Polarised Coils,0.026,+21%,,
26491,Pugneum Heat Pump,0.038,,,+115%
26492,Kinetic Launch System,0.0,,,+100%
26493,Unstable Gas Expander,0.0,,,+100%
26494,Linear Gas Expander,0.023,,,+109%
26495,Linear Injector Plugs,0.018,,,+107%
26496,Kinetic Coils,0.237,+29%,,
26497,Pugneum Coils,0.5,,+23%,
26498,Unstable Gas Expander,0.0,+20%,,
26499,Unstable Compressor,0.632,+25%,+30%,
26500,Unstable Release Mechanism,0.515,,+23%,+106%
26501,Kinetic Release Mechanism,0.5,,+22%,
26502,Pugneum Core,0.5,,+28%,
26503,Kinetic Shell Loader,0.0,+20%,,+100%
26504,Pugneum Shell Loader,0.106,,,+142%
26505,Pugneum Core,0.5,,+26%,
26506,Linear Timing Loom,0.105,+24%,,
26507,Unstable Core,0.5,,+23%,
26508,Unstable Core,0.5,,+21%,
26509,Linear Launch System,0.158,+26%,,
26510,Unstable Compressor,0.0,,,+100%
26511,Pugneum Core,0.0,+20%,,
26512,Polarised Timing Loom,0.211,+28%,,
26513,Unstable Compressor,0.533,,+21%,+113%
26514,Polarised Injector Plugs,0.0,+20%,,
26515,Pugneum Compressor,0.5,,+29%,
26516,Linear Launch System,0.5,,+24%,
26517,Linear Heat Pump,0.141,+20%,,+156%
26518,Kinetic Release Mechanism,0.132,+25%,,
26519,Kinetic Launch System,0.5,,+22%,
26520,Pugneum Core,0.0,+20%,,
26521,Unstable Release Mechanism,0.0,,,+100%
26522,Polarised Launch System,0.0,+20%,,
26523,Unstable Release Mechanism,0.0,+20%,,
26524,Polarised Launch System,0.0,+20%,,
26525,Unstable Injector Plugs,0.5,,+21%,
26526,Pugneum Coils,0.5,,+21%,
26527,Kinetic Gas Expander,0.5,,+23%,
26528,Unstable Heat Pump,0.026,+21%,,
26529,Polarised Gas Expander,0.158,+26%,,
26530,Polarised Timing Loom,0.5,,+23%,
26531,Linear Timing Loom,0.5,,+28%,
26532,Kinetic Compressor,0.079,+23%,,
26533,Kinetic Heat Pump,0.173,+26%,,+106%
26534,Kinetic Core,0.0,,,+100%
26535,Unstable Core,0.026,+21%,,
26536,Kinetic Shell Loader,0.018,,,+107%
26537,Pugneum Shell Loader,0.632,+25%,+21%,
26538,Polarised Timing Loom,0.357,,,+242%
26539,Unstable Launch System,0.035,,,+114%
26540,Polarised Compressor,0.0,,,+100%
26541,Polarised Launch System,0.5,,+21%,
26542,Unstable Timing Loom,0.0,,,+100%
26543,Pugneum Timing Loom,0.477,,,+290%
26544,Polarised Injector Plugs,0.5,,+21%,
26545,Pugneum Injector Plugs,0.339,,,+235%
26546,Pugneum Shell Loader,0.018,,,+107%
26547,Pugneum Shell Loader,0.163,+22%,,+144%
26548,Linear Release Mechanism,0.5,,+24%,
26549,Unstable Shell Loader,0.5,,+24%,
26550,Kinetic Injector Plugs,0.0,,,+100%
26551,Unstable Launch System,0.688,,+21%,+175%
26552,Kinetic Timing Loom,0.03,,,+112%
26553,Polarised Launch System,0.033,,,+113%
26554,Linear Release Mechanism,0.132,+25%,,
26555,Unstable Launch System,0.0,,,+100%
26556,Linear Release Mechanism,0.624,+27%,,+275%
26557,Kinetic Coils,0.5,,+30%,
26558,Linear Shell Loader,0.038,,,+115%
26559,Polarised Compressor,0.158,+26%,,
26560,Polarised Injector Plugs,0.0,+20%,,
26561,Linear Release Mechanism,0.605,+24%,+25%,
26562,Unstable Gas Expander,0.122,+21%,,+138%
26563,Linear Compressor,0.5,,+22%,
26564,Unstable Release Mechanism,0.31,+25%,,+171%
26565,Pugneum Heat Pump,0.5,,+21%,
26566,Kinetic Heat Pump,0.5,,+23%,
26567,Pugneum Injector Plugs,0.079,+23%,,
26568,Pugneum Shell Loader,0.5,,+21%,
26569,Unstable Compressor,0.105,+24%,,
26570,Kinetic Coils,0.196,,,+178%
26571,Unstable Shell Loader,0.237,+29%,,
26572,Polarised Release Mechanism,0.0,+20%,,
26573,Linear Timing Loom,0.079,+23%,,
26574,Linear Launch System,0.5,+20%,+28%,
26575,Polarised Shell Loader,0.5,,+23%,
26576,Polarised Release Mechanism,0.026,+21%,,
26577,Kinetic Core,0.063,,,+125%
26578,Unstable Injector Plugs,0.068,,,+127%
26579,Unstable Coils,0.5,,+21%,
26580,Pugneum Compressor,0.0,,,+100%
26581,Linear Coils,0.42,,,+267%
26582,Pugneum Heat Pump,0.5,,+22%,
26583,Linear Release Mechanism,0.605,+24%,+22%,
26584,Kinetic Core,0.026,+21%,,
26585,Pugneum Heat Pump,0.09,,,+136%
26586,Kinetic Release Mechanism,0.053,+22%,,
26587,Unstable Timing Loom,0.5,+20%,+22%,
26588,Unstable Release Mechanism,0.137,+21%,,+144%
26589,Unstable Release Mechanism,0.005,,,+102%
26590,Linear Core,0.003,,,+101%
26591,Kinetic Gas Expander,0.105,+24%,,
26592,Unstable Coils,0.5,,+28%,
26593,Unstable Gas Expander,0.105,+24%,,
26594,Polarised Injector Plugs,0.003,+20%,,+101%
26595,Unstable Core,0.01,,,+104%
26596,Linear Launch System,0.678,,+30%,+171%
26597,Kinetic Gas Expander,0.0,+20%,,
26598,Polarised Injector Plugs,0.079,+23%,,
26599,Unstable Heat Pump,0.035,,,+114%
26600,Linear Heat Pump,0.5,,+25%,
