Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
6632,Secondary Coils,0.667,,+17%,
6633,Boosted Core,0.778,,+18%,
6634,Lubricated Timing Loom,0.222,+12%,,
6635,Secondary Coils,0.081,,,+108%
6636,Efficient Launch System,0.0,,,+100%
6637,Lubricated Gas Expander,0.0,,,+100%
6638,Boosted Timing Loom,0.0,,+11%,
6639,Efficient Shell Loader,0.444,+14%,,
6640,Efficient Coils,0.0,+10%,,
6641,Tertiary Coils,0.0,,+11%,
6642,Tertiary Injector Plugs,0.0,+10%,,
6643,Efficient Launch System,0.556,,+16%,
6644,Boosted Timing Loom,0.0,,+11%,
6645,Boosted Gas Expander,0.333,,+14%,
6646,Secondary Compressor,0.778,+17%,,
6647,Secondary Coils,0.01,,,+101%
6648,Tertiary Compressor,0.556,+15%,,
6649,Boosted Core,0.667,,+17%,
6650,Tertiary Compressor,0.111,,+12%,
6651,Secondary Gas Expander,0.778,+17%,,
6652,Boosted Timing Loom,0.111,,+12%,
6653,Lubricated Core,0.0,,+11%,
6654,Secondary Timing Loom,0.0,+10%,,
6655,Lubricated Launch System,0.303,,,+130%
6656,Secondary Timing Loom,0.556,,+16%,
6657,Boosted Shell Loader,0.141,,,+114%
6658,Boosted Compressor,0.0,+10%,,
6659,Secondary Gas Expander,0.0,+10%,,
6660,Efficient Timing Loom,0.303,,,+130%
6661,Boosted Gas Expander,0.0,+10%,,
6662,Boosted Injector Plugs,0.606,,,+160%
6663,Boosted Core,0.889,+18%,,
6664,Lubricated Shell Loader,0.04,,,+104%
6665,Efficient Core,0.384,,,+138%
6666,Efficient Compressor,0.0,,,+100%
6667,Lubricated Launch System,0.444,+14%,,
6668,Secondary Coils,0.333,,+14%,
6669,Tertiary Gas Expander,0.111,+11%,,
6670,Lubricated Compressor,0.0,,+11%,
6671,Secondary Heat Pump,0.111,+11%,,
6672,Lubricated Core,0.0,,,+100%
6673,Tertiary Compressor,0.667,+16%,,
6674,Boosted Launch System,0.0,,+11%,
6675,Tertiary Injector Plugs,0.0,+10%,,
6676,Tertiary Compressor,0.667,,+17%,
6677,Boosted Release Mechanism,0.444,,+15%,
6678,Lubricated Gas Expander,0.0,,+11%,
6679,Tertiary Timing Loom,0.444,,+15%,
6680,Efficient Compressor,0.0,,+11%,
6681,Lubricated Gas Expander,0.0,+10%,,
6682,Lubricated Gas Expander,0.111,+11%,,
6683,Secondary Core,0.444,,+15%,
6684,Boosted Compressor,0.192,,,+119%
6685,Tertiary Timing Loom,0.0,,+11%,
6686,Tertiary Release Mechanism,0.778,+17%,,
6687,Tertiary Compressor,0.444,,+15%,
6688,Lubricated Shell Loader,0.0,+10%,,
6689,Boosted Core,0.253,,,+125%
6690,Efficient Core,0.0,+10%,,
6691,Lubricated Core,0.333,,+14%,
6692,Efficient Compressor,0.091,,,+109%
6693,Efficient Heat Pump,0.444,,+15%,
6694,Lubricated Core,0.0,+10%,,
6695,Boosted Launch System,0.0,,,+100%
6696,Tertiary Gas Expander,0.02,,,+102%
6697,Lubricated Launch System,0.131,,,+113%
6698,Efficient Heat Pump,0.0,+10%,,
6699,Tertiary Timing Loom,0.04,,,+104%
6700,Tertiary Injector Plugs,0.0,,+11%,
6701,Boosted Timing Loom,0.02,,,+102%
6702,Tertiary Release Mechanism,0.333,+13%,,
6703,Boosted Timing Loom,0.141,,,+114%
6704,Lubricated Timing Loom,0.111,+11%,,
6705,Boosted Gas Expander,0.111,,+12%,
6706,Lubricated Compressor,0.889,,+19%,
6707,Lubricated Coils,0.0,,,+100%
6708,Secondary Shell Loader,1.0,,+20%,
6709,Lubricated Shell Loader,0.0,,,+100%
6710,Lubricated Heat Pump,0.333,+13%,,
6711,Tertiary Coils,0.101,,,+110%
6712,Boosted Heat Pump,0.444,,+15%,
6713,Lubricated Injector Plugs,0.616,,,+161%
6714,Efficient Launch System,0.02,,,+102%
6715,Secondary Heat Pump,0.0,,,+100%
6716,Efficient Launch System,0.0,,,+100%
6717,Efficient Coils,0.01,,,+101%
6718,Efficient Compressor,0.0,+10%,,
6719,Tertiary Heat Pump,0.667,+16%,,
6720,Lubricated Launch System,0.0,,,+100%
6721,Boosted Compressor,0.061,,,+106%
6722,Tertiary Coils,0.0,,+11%,
6723,Tertiary Heat Pump,0.333,+13%,,
6724,Tertiary Gas Expander,0.0,+10%,,
6725,Tertiary Gas Expander,0.0,+10%,,
6726,Tertiary Core,0.364,,,+136%
6727,Efficient Timing Loom,0.0,,+11%,
6728,Efficient Timing Loom,0.444,+14%,,
6729,Secondary Release Mechanism,0.0,+10%,,
6730,Secondary Gas Expander,0.0,,+11%,
6731,Efficient Compressor,0.111,+11%,,
6732,Boosted Compressor,0.01,,,+101%
6733,Tertiary Core,0.0,+10%,,
6734,Secondary Gas Expander,0.222,+12%,,
6735,Boosted Injector Plugs,0.111,+11%,,
6736,Efficient Injector Plugs,0.0,,+11%,
6737,Tertiary Release Mechanism,0.778,+17%,,
6738,Tertiary Release Mechanism,0.667,,+17%,
6739,Tertiary Release Mechanism,0.0,,+11%,
6740,Lubricated Compressor,0.0,+10%,,
6741,Tertiary Compressor,0.394,,,+139%
6742,Tertiary Injector Plugs,0.172,,,+117%
6743,Boosted Compressor,0.0,+10%,,
6744,Efficient Gas Expander,0.01,,,+101%
6745,Tertiary Shell Loader,0.333,,+14%,
6746,Lubricated Launch System,0.333,,+14%,
6747,Secondary Timing Loom,0.889,,+19%,
6748,Efficient Compressor,0.444,+14%,,
6749,Boosted Injector Plugs,0.697,,,+169%
6750,Lubricated Gas Expander,0.01,,,+101%
6751,Lubricated Release Mechanism,0.0,,,+100%
6752,Lubricated Gas Expander,0.778,,+18%,
6753,Lubricated Heat Pump,0.232,,,+123%
6754,Boosted Timing Loom,0.111,+11%,,
6755,Tertiary Shell Loader,0.667,,+17%,
6756,Efficient Release Mechanism,0.444,+14%,,
6757,Efficient Heat Pump,0.444,,+15%,
6758,Tertiary Coils,0.0,,+11%,
6759,Tertiary Launch System,0.131,,,+113%
6760,Boosted Compressor,0.667,,+17%,
6761,Efficient Core,1.0,,+20%,
6762,Tertiary Timing Loom,1.0,+19%,,
6763,Efficient Shell Loader,0.444,+14%,,
6764,Tertiary Injector Plugs,0.0,,+11%,
6765,Lubricated Gas Expander,0.01,,,+101%
6766,Efficient Shell Loader,0.0,+10%,,
6767,Secondary Gas Expander,0.222,,+13%,
6768,Boosted Coils,0.111,,,+111%
6769,Efficient Coils,0.0,,,+100%
6770,Secondary Release Mechanism,0.0,,,+100%
6771,Secondary Injector Plugs,0.556,+15%,,
6772,Lubricated Gas Expander,0.576,,,+157%
6773,Efficient Injector Plugs,0.667,,+17%,
6774,Efficient Launch System,0.0,,,+100%
6775,Lubricated Timing Loom,0.556,+15%,,
6776,Boosted Injector Plugs,0.0,+10%,,
6777,Lubricated Coils,0.556,,+16%,
6778,Secondary Heat Pump,0.0,,+11%,
6779,Lubricated Timing Loom,0.333,,+14%,
6780,Lubricated Heat Pump,0.444,,+15%,
6781,Secondary Timing Loom,0.0,+10%,,
6782,Tertiary Compressor,0.01,,,+101%
6783,Boosted Compressor,0.778,,+18%,
6784,Boosted Injector Plugs,0.111,,+12%,
6785,Efficient Release Mechanism,0.02,,,+102%
6786,Lubricated Heat Pump,0.303,,,+130%
6787,Tertiary Core,0.01,,,+101%
6788,Lubricated Compressor,0.444,,+15%,
6789,Boosted Core,0.919,,,+191%
6790,Secondary Launch System,0.0,,,+100%
6791,Lubricated Heat Pump,0.0,+10%,,
6792,Lubricated Heat Pump,0.0,,,+100%
6793,Lubricated Timing Loom,0.0,,,+100%
6794,Tertiary Coils,0.222,+12%,,
6795,Efficient Timing Loom,0.0,,+11%,
6796,Lubricated Coils,0.465,,,+146%
6797,Boosted Gas Expander,0.0,,+11%,
6798,Boosted Compressor,0.222,+12%,,
6799,Lubricated Launch System,0.111,+11%,,
6800,Tertiary Compressor,0.0,,+11%,
6801,Tertiary Release Mechanism,1.0,,+20%,
6802,Boosted Timing Loom,0.333,,+14%,
6803,Boosted Injector Plugs,0.01,,,+101%
6804,Tertiary Timing Loom,0.051,,,+105%
6805,Boosted Compressor,0.778,,+18%,
6806,Boosted Injector Plugs,0.0,,,+100%
6807,Tertiary Timing Loom,0.111,+11%,,
6808,Boosted Coils,0.02,,,+102%
6809,Tertiary Shell Loader,0.101,,,+110%
6810,Tertiary Timing Loom,0.0,+10%,,
6811,Secondary Compressor,0.283,,,+128%
6812,Efficient Core,0.0,,,+100%
6813,Boosted Launch System,0.0,,+11%,
6814,Lubricated Gas Expander,0.0,+10%,,
6815,Boosted Launch System,0.444,+14%,,
6816,Tertiary Gas Expander,0.0,,+11%,
6817,Tertiary Timing Loom,0.333,,+14%,
6818,Efficient Launch System,0.0,,+11%,
6819,Efficient Injector Plugs,0.0,,+11%,
6820,Secondary Shell Loader,0.879,,,+187%
6821,Boosted Coils,0.556,+15%,,
6822,Lubricated Shell Loader,0.444,,+15%,
6823,Secondary Coils,0.333,+13%,,
6824,Tertiary Timing Loom,0.0,,+11%,
6825,Boosted Timing Loom,0.778,+17%,,
6826,Tertiary Compressor,0.222,+12%,,
6827,Lubricated Gas Expander,0.0,,,+100%
6828,Efficient Compressor,0.0,+10%,,
6829,Tertiary Release Mechanism,0.0,+10%,,
6830,Secondary Release Mechanism,0.0,,,+100%
6831,Tertiary Core,0.778,+17%,,
6832,Efficient Launch System,0.667,,+17%,
6833,Tertiary Shell Loader,0.0,,,+100%
6834,Efficient Core,1.0,+19%,,
6835,Secondary Shell Loader,0.333,,+14%,
6836,Secondary Gas Expander,0.03,,,+103%
6837,Tertiary Gas Expander,0.889,+18%,,
6838,Secondary Timing Loom,0.111,,+12%,
6839,Boosted Shell Loader,0.111,+11%,,
6840,Tertiary Coils,0.778,,+18%,
6841,Lubricated Core,0.778,+17%,,
6842,Secondary Release Mechanism,0.0,+10%,,
6843,Efficient Injector Plugs,0.04,,,+104%
6844,Lubricated Gas Expander,0.061,,,+106%
6845,Secondary Coils,0.081,,,+108%
6846,Boosted Heat Pump,0.444,,+15%,
6847,Secondary Gas Expander,0.556,,+16%,
6848,Secondary Launch System,0.0,,+11%,
6849,Secondary Compressor,0.778,+17%,,
6850,Boosted Release Mechanism,0.556,+15%,,
6851,Boosted Coils,0.0,,+11%,
6852,Secondary Compressor,0.222,,+13%,
6853,Lubricated Timing Loom,0.0,,+11%,
6854,Tertiary Heat Pump,0.0,,,+100%
6855,Boosted Launch System,0.778,+17%,,
6856,Lubricated Gas Expander,0.556,+15%,,
6857,Secondary Release Mechanism,0.111,,+12%,
6858,Efficient Injector Plugs,0.111,+11%,,
6859,Tertiary Coils,0.0,+10%,,
6860,Boosted Release Mechanism,0.0,,+11%,
6861,Lubricated Core,0.444,,+15%,
6862,Tertiary Coils,0.0,,+11%,
6863,Lubricated Release Mechanism,0.0,,,+100%
6864,Lubricated Shell Loader,0.788,,,+178%
6865,Efficient Compressor,0.061,,,+106%
6866,Lubricated Release Mechanism,0.0,+10%,,
6867,Boosted Coils,0.778,+17%,,
6868,Boosted Launch System,0.0,+10%,,
6869,Efficient Core,0.04,,,+104%
6870,Lubricated Core,0.202,,,+120%
6871,Tertiary Timing Loom,0.111,,+12%,
6872,Lubricated Heat Pump,0.333,,+14%,
6873,Efficient Injector Plugs,0.0,,+11%,
6874,Tertiary Timing Loom,0.0,+10%,,
6875,Lubricated Gas Expander,0.0,,+11%,
6876,Lubricated Compressor,0.0,,+11%,
6877,Secondary Timing Loom,0.556,+15%,,
6878,Efficient Gas Expander,0.071,,,+107%
6879,Tertiary Launch System,0.556,,+16%,
6880,Secondary Shell Loader,0.0,,,+100%
6881,Efficient Timing Loom,0.0,,+11%,
6882,Secondary Gas Expander,0.556,,+16%,
6883,Boosted Timing Loom,1.0,,+20%,
6884,Tertiary Launch System,0.0,,+11%,
6885,Secondary Launch System,0.0,,+11%,
6886,Efficient Launch System,0.333,+13%,,
6887,Lubricated Shell Loader,0.111,+11%,,
6888,Boosted Core,0.0,,,+100%
6889,Efficient Core,0.444,+14%,,
6890,Efficient Coils,0.152,,,+115%
6891,Boosted Injector Plugs,0.889,+18%,,
6892,Boosted Release Mechanism,0.0,+10%,,
6893,Tertiary Launch System,0.333,+13%,,
6894,Boosted Release Mechanism,0.889,,+19%,
6895,Secondary Heat Pump,0.556,+15%,,
6896,Secondary Release Mechanism,0.0,,,+100%
6897,Tertiary Coils,0.222,+12%,,
6898,Tertiary Heat Pump,0.444,+14%,,
6899,Boosted Compressor,0.04,,,+104%
6900,Lubricated Timing Loom,1.0,+19%,,
6901,Tertiary Core,0.0,+10%,,
6902,Tertiary Compressor,0.01,,,+101%
6903,Lubricated Launch System,0.556,,+16%,
6904,Lubricated Shell Loader,0.444,+14%,,
6905,Boosted Coils,0.889,+18%,,
6906,Efficient Release Mechanism,0.556,,+16%,
6907,Secondary Shell Loader,0.667,+16%,,
6908,Boosted Core,0.0,,+11%,
6909,Efficient Launch System,0.333,+13%,,
6910,Efficient Timing Loom,0.111,+11%,,
6911,Boosted Launch System,0.0,+10%,,
6912,Efficient Heat Pump,0.222,,+13%,
6913,Boosted Shell Loader,0.414,,,+141%
6914,Secondary Gas Expander,0.0,,+11%,
6915,Secondary Coils,0.111,,+12%,
6916,Tertiary Heat Pump,0.0,+10%,,
6917,Boosted Heat Pump,0.323,,,+132%
6918,Efficient Coils,0.556,+15%,,
6919,Secondary Timing Loom,0.071,,,+107%
6920,Lubricated Compressor,0.02,,,+102%
6921,Tertiary Timing Loom,0.333,+13%,,
6922,Lubricated Core,0.111,,+12%,
6923,Boosted Injector Plugs,0.051,,,+105%
6924,Boosted Coils,0.222,+12%,,
6925,Boosted Heat Pump,0.222,,,+122%
6926,Secondary Release Mechanism,0.333,+13%,,
6927,Efficient Gas Expander,1.0,+19%,,
6928,Boosted Heat Pump,0.556,,+16%,
6929,Boosted Gas Expander,0.02,,,+102%
6930,Lubricated Core,0.222,,+13%,
6931,Lubricated Launch System,0.0,,+11%,
6932,Boosted Injector Plugs,0.0,,,+100%
6933,Secondary Heat Pump,1.0,,+20%,
6934,Tertiary Compressor,0.444,,+15%,
6935,Efficient Launch System,0.02,,,+102%
6936,Lubricated Compressor,0.0,+10%,,
6937,Lubricated Release Mechanism,0.333,+13%,,
6938,Efficient Launch System,0.667,,+17%,
6939,Tertiary Injector Plugs,0.778,,+18%,
6940,Tertiary Launch System,0.444,,+15%,
6941,Tertiary Coils,0.889,+18%,,
6942,Tertiary Injector Plugs,0.0,,+11%,
6943,Tertiary Timing Loom,0.333,+13%,,
6944,Tertiary Compressor,0.02,,,+102%
6945,Tertiary Injector Plugs,0.263,,,+126%
6946,Tertiary Injector Plugs,0.0,,+11%,
6947,Efficient Gas Expander,0.0,,+11%,
6948,Tertiary Shell Loader,0.556,+15%,,
6949,Secondary Release Mechanism,0.0,+10%,,
6950,Secondary Timing Loom,0.556,+15%,,
6951,Lubricated Launch System,0.071,,,+107%
6952,Lubricated Launch System,0.556,+15%,,
6953,Tertiary Launch System,0.222,,+13%,
6954,Lubricated Core,0.03,,,+103%
6955,Efficient Launch System,0.0,,+11%,
6956,Lubricated Injector Plugs,0.323,,,+132%
6957,Lubricated Gas Expander,0.0,,+11%,
6958,Tertiary Timing Loom,0.02,,,+102%
6959,Tertiary Release Mechanism,0.556,,+16%,
6960,Lubricated Core,0.778,,+18%,
6961,Tertiary Heat Pump,0.04,,,+104%
6962,Secondary Timing Loom,0.636,,,+163%
6963,Secondary Gas Expander,0.03,,,+103%
6964,Tertiary Gas Expander,0.131,,,+113%
6965,Boosted Timing Loom,0.667,+16%,,
6966,Tertiary Launch System,0.444,+14%,,
6967,Boosted Release Mechanism,0.556,+15%,,
6968,Efficient Injector Plugs,0.0,,,+100%
6969,Boosted Injector Plugs,0.01,,,+101%
6970,Secondary Launch System,0.01,,,+101%
6971,Lubricated Compressor,0.0,+10%,,
6972,Boosted Heat Pump,0.131,,,+113%
6973,Lubricated Gas Expander,0.03,,,+103%
6974,Lubricated Compressor,0.0,,,+100%
6975,Boosted Heat Pump,1.0,,+20%,
6976,Lubricated Timing Loom,0.556,+15%,,
6977,Boosted Shell Loader,0.111,+11%,,
6978,Lubricated Release Mechanism,0.111,,+12%,
6979,Tertiary Injector Plugs,0.444,,+15%,
6980,Efficient Heat Pump,0.444,+14%,,
6981,Tertiary Release Mechanism,0.111,+11%,,
6982,Boosted Launch System,0.222,,+13%,
6983,Tertiary Release Mechanism,0.051,,,+105%
6984,Tertiary Launch System,0.667,,+17%,
6985,Secondary Release Mechanism,0.747,,,+174%
6986,Boosted Shell Loader,0.0,,,+100%
6987,Boosted Heat Pump,0.778,,+18%,
6988,Efficient Heat Pump,0.333,+13%,,
6989,Efficient Shell Loader,0.0,,,+100%
6990,Tertiary Release Mechanism,0.02,,,+102%
6991,Tertiary Injector Plugs,0.222,+12%,,
6992,Secondary Coils,0.222,,,+122%
6993,Efficient Core,1.0,,,+199%
6994,Tertiary Compressor,0.0,+10%,,
6995,Lubricated Coils,0.111,+11%,,
6996,Efficient Coils,0.222,,,+122%
6997,Boosted Coils,0.444,,+15%,
6998,Tertiary Core,0.667,,+17%,
6999,Lubricated Injector Plugs,0.111,+11%,,
7000,Lubricated Injector Plugs,0.111,,,+111%
7001,Boosted Injector Plugs,0.394,,,+139%
7002,Efficient Core,0.02,,,+102%
7003,Tertiary Core,0.556,+15%,,
7004,Boosted Launch System,0.333,,+14%,
7005,Boosted Injector Plugs,0.01,,,+101%
7006,Boosted Timing Loom,0.01,,,+101%
7007,Tertiary Heat Pump,0.778,,+18%,
7008,Tertiary Core,0.0,,+11%,
7009,Secondary Release Mechanism,0.111,+11%,,
7010,Lubricated Timing Loom,0.556,,+16%,
7011,Lubricated Compressor,0.0,,,+100%
7012,Lubricated Core,0.354,,,+135%
7013,Boosted Compressor,0.667,,+17%,
7014,Efficient Coils,0.03,,,+103%
7015,Secondary Shell Loader,0.687,,,+168%
7016,Efficient Injector Plugs,0.293,,,+129%
7017,Boosted Shell Loader,0.01,,,+101%
7018,Lubricated Gas Expander,0.556,,+16%,
7019,Boosted Injector Plugs,0.333,+13%,,
7020,Tertiary Shell Loader,0.0,+10%,,
7021,Boosted Core,0.333,,+14%,
7022,Efficient Gas Expander,0.0,,,+100%
7023,Efficient Timing Loom,0.889,+18%,,
7024,Secondary Launch System,0.111,+11%,,
7025,Lubricated Compressor,0.667,+16%,,
7026,Secondary Core,0.0,,+11%,
7027,Efficient Heat Pump,0.0,+10%,,
7028,Boosted Timing Loom,0.313,,,+131%
7029,Tertiary Coils,0.333,,+14%,
7030,Secondary Heat Pump,0.444,,+15%,
7031,Tertiary Compressor,0.222,+12%,,
7032,Secondary Core,0.667,,+17%,
7033,Tertiary Shell Loader,0.444,+14%,,
7034,Lubricated Heat Pump,0.778,,,+177%
7035,Secondary Core,0.0,,,+100%
7036,Tertiary Release Mechanism,0.333,,+14%,
7037,Tertiary Launch System,0.0,,+11%,
7038,Efficient Gas Expander,0.01,,,+101%
7039,Efficient Coils,0.556,+15%,,
7040,Secondary Compressor,0.667,,+17%,
7041,Secondary Launch System,0.667,,+17%,
7042,Secondary Injector Plugs,0.232,,,+123%
7043,Boosted Heat Pump,0.0,,,+100%
7044,Lubricated Core,0.98,,,+197%
7045,Lubricated Shell Loader,0.111,,,+111%
7046,Boosted Release Mechanism,0.111,,+12%,
7047,Efficient Compressor,0.0,,,+100%
7048,Efficient Shell Loader,0.0,,,+100%
7049,Tertiary Launch System,0.111,,+12%,
7050,Boosted Gas Expander,0.556,,+16%,
7051,Secondary Timing Loom,0.0,,+11%,
7052,Lubricated Release Mechanism,0.03,,,+103%
7053,Efficient Timing Loom,0.939,,,+193%
7054,Lubricated Gas Expander,0.556,+15%,,
7055,Boosted Core,0.0,,,+100%
7056,Tertiary Heat Pump,0.0,+10%,,
7057,Secondary Timing Loom,0.03,,,+103%
7058,Secondary Heat Pump,0.667,,+17%,
7059,Tertiary Release Mechanism,0.02,,,+102%
7060,Lubricated Heat Pump,0.0,+10%,,
7061,Tertiary Release Mechanism,1.0,,+20%,
7062,Lubricated Shell Loader,0.03,,,+103%
7063,Boosted Timing Loom,0.556,+15%,,
7064,Boosted Shell Loader,0.556,+15%,,
7065,Secondary Release Mechanism,0.222,+12%,,
7066,Boosted Injector Plugs,0.444,,+15%,
7067,Efficient Compressor,0.0,,+11%,
7068,Boosted Timing Loom,0.556,+15%,,
7069,Boosted Heat Pump,0.111,,+12%,
7070,Boosted Release Mechanism,0.01,,,+101%
7071,Efficient Shell Loader,0.051,,,+105%
7072,Secondary Core,0.556,,+16%,
7073,Tertiary Shell Loader,0.444,+14%,,
7074,Tertiary Injector Plugs,0.0,,+11%,
7075,Boosted Gas Expander,1.0,,+20%,
7076,Efficient Core,0.889,,+19%,
7077,Efficient Gas Expander,0.071,,,+107%
7078,Efficient Heat Pump,0.101,,,+110%
7079,Efficient Coils,0.778,+17%,,
7080,Efficient Heat Pump,0.444,,+15%,
7081,Efficient Shell Loader,0.121,,,+112%
7082,Secondary Launch System,0.222,+12%,,
7083,Secondary Timing Loom,0.444,,+15%,
7084,Tertiary Launch System,0.01,,,+101%
7085,Efficient Compressor,0.667,+16%,,
7086,Secondary Timing Loom,0.0,,,+100%
7087,Tertiary Injector Plugs,0.0,,,+100%
7088,Tertiary Timing Loom,0.667,+16%,,
7089,Tertiary Gas Expander,0.556,+15%,,
7090,Tertiary Core,0.01,,,+101%
7091,Secondary Timing Loom,0.02,,,+102%
7092,Boosted Gas Expander,0.182,,,+118%
7093,Boosted Core,0.889,,+19%,
7094,Efficient Coils,0.01,,,+101%
7095,Lubricated Injector Plugs,0.242,,,+124%
7096,Lubricated Injector Plugs,0.0,+10%,,
7097,Secondary Launch System,0.222,,+13%,
7098,Efficient Shell Loader,0.0,+10%,,
7099,Boosted Coils,0.0,+10%,,
7100,Secondary Gas Expander,0.556,,+16%,
7101,Efficient Gas Expander,0.687,,,+168%
7102,Boosted Core,0.0,+10%,,
7103,Efficient Gas Expander,0.556,,,+155%
7104,Lubricated Compressor,0.01,,,+101%
7105,Lubricated Timing Loom,0.0,,,+100%
7106,Efficient Coils,1.0,+19%,,
7107,Efficient Core,0.222,,+13%,
7108,Boosted Gas Expander,0.556,,+16%,
7109,Boosted Coils,0.414,,,+141%
7110,Lubricated Core,0.0,+10%,,
7111,Efficient Injector Plugs,0.667,+16%,,
7112,Secondary Coils,0.111,,+12%,
7113,Lubricated Launch System,0.444,+14%,,
7114,Secondary Coils,0.556,+15%,,
7115,Secondary Timing Loom,0.444,+14%,,
7116,Lubricated Core,0.293,,,+129%
7117,Tertiary Release Mechanism,0.0,,,+100%
7118,Efficient Compressor,0.0,+10%,,
7119,Lubricated Core,0.02,,,+102%
7120,Lubricated Timing Loom,0.0,,+11%,
7121,Lubricated Release Mechanism,0.667,+16%,,
7122,Tertiary Release Mechanism,0.111,,+12%,
7123,Efficient Injector Plugs,0.04,,,+104%
7124,Lubricated Compressor,0.0,,,+100%
7125,Efficient Launch System,0.0,,,+100%
7126,Tertiary Timing Loom,0.0,+10%,,
7127,Secondary Injector Plugs,0.667,,+17%,
7128,Boosted Gas Expander,0.333,+13%,,
7129,Efficient Core,0.778,,+18%,
7130,Lubricated Injector Plugs,0.111,+11%,,
7131,Secondary Compressor,0.0,,,+100%
7132,Secondary Launch System,0.606,,,+160%
7133,Tertiary Shell Loader,0.333,,+14%,
7134,Efficient Launch System,0.222,+12%,,
7135,Tertiary Launch System,0.0,+10%,,
7136,Boosted Timing Loom,0.0,+10%,,
7137,Lubricated Shell Loader,0.0,,,+100%
7138,Tertiary Coils,0.04,,,+104%
7139,Boosted Launch System,0.111,+11%,,
7140,Boosted Shell Loader,0.0,+10%,,
7141,Efficient Shell Loader,0.889,,+19%,
7142,Efficient Release Mechanism,0.889,+18%,,
7143,Tertiary Compressor,0.889,+18%,,
7144,Secondary Compressor,0.889,+18%,,
7145,Tertiary Launch System,0.333,+13%,,
7146,Lubricated Compressor,0.556,+15%,,
7147,Boosted Shell Loader,0.131,,,+113%
7148,Secondary Heat Pump,0.111,,+12%,
7149,Efficient Shell Loader,0.0,,+11%,
7150,Tertiary Gas Expander,0.01,,,+101%
7151,Boosted Timing Loom,0.02,,,+102%
7152,Secondary Injector Plugs,0.111,,+12%,
7153,Tertiary Release Mechanism,0.02,,,+102%
7154,Secondary Heat Pump,0.444,,+15%,
7155,Tertiary Compressor,0.0,+10%,,
7156,Lubricated Shell Loader,0.889,,+19%,
7157,Efficient Heat Pump,0.222,,+13%,
7158,Boosted Compressor,0.071,,,+107%
7159,Tertiary Launch System,0.0,+10%,,
7160,Efficient Core,0.667,+16%,,
7161,Secondary Shell Loader,0.081,,,+108%
7162,Efficient Shell Loader,0.0,,,+100%
7163,Secondary Injector Plugs,0.111,+11%,,
7164,Tertiary Timing Loom,0.0,,+11%,
7165,Lubricated Release Mechanism,0.0,,+11%,
7166,Boosted Compressor,0.0,,+11%,
7167,Tertiary Coils,0.111,,+12%,
7168,Boosted Timing Loom,0.475,,,+147%
7169,Secondary Coils,0.222,,+13%,
