Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
25943,Secondary Heat Pump,0.13,,,+2%,+101%
25944,Secondary Release Mechanism,0.5,,,+5%,
25945,Boosted Timing Loom,0.0,,,+1%,
25946,Tertiary Release Mechanism,0.5,,,+5%,+100%
25947,Lubricated Release Mechanism,0.0,+10%,,,
25948,Lubricated Release Mechanism,0.0,+10%,,,
25949,Lubricated Core,0.5,,+33%,,
25950,Boosted Launch System,0.5,,+33%,,
25951,Tertiary Coils,1.0,,+33%,+5%,
25952,Tertiary Release Mechanism,0.0,,,+1%,
25953,Efficient Heat Pump,0.0,+10%,,,
25954,Boosted Shell Loader,0.0,,,+1%,
25955,Boosted Shell Loader,0.5,,+33%,,
25956,Boosted Heat Pump,0.5,,+33%,,
25957,Boosted Compressor,0.394,+17%,,,+101%
25958,Boosted Launch System,0.061,+10%,,,+112%
25959,Efficient Gas Expander,0.5,,+33%,,
25960,Boosted Launch System,0.111,+12%,,,
25961,Efficient Shell Loader,0.5,,+33%,,
25962,Efficient Release Mechanism,0.056,+11%,,,
25963,Boosted Gas Expander,0.111,+12%,,,
25964,Boosted Injector Plugs,0.694,+18%,,+3%,
25965,Boosted Release Mechanism,0.0,,,,+100%
25966,Secondary Core,0.056,+11%,,+1%,
25967,Lubricated Shell Loader,0.136,,,+1%,+127%
25968,Boosted Coils,0.0,,,,+100%
25969,Lubricated Shell Loader,0.056,+11%,,,
25970,Secondary Timing Loom,0.875,,+33%,+4%,
25971,Lubricated Compressor,0.5,,+33%,,
25972,Lubricated Shell Loader,0.125,,,+2%,
25973,Lubricated Core,0.005,,,,+101%
25974,Secondary Heat Pump,0.0,,,+1%,
25975,Boosted Shell Loader,0.125,,,+2%,
25976,Secondary Heat Pump,0.056,+11%,,,
25977,Boosted Release Mechanism,0.5,,+33%,,+100%
25978,Lubricated Heat Pump,0.125,,,+2%,
25979,Secondary Release Mechanism,0.5,,+33%,,+100%
25980,Secondary Launch System,0.25,+10%,,+3%,
25981,Efficient Shell Loader,0.75,,+33%,+3%,
25982,Tertiary Injector Plugs,0.081,+10%,,,+116%
25983,Efficient Shell Loader,0.0,+10%,,,
25984,Lubricated Release Mechanism,0.5,,,+5%,
25985,Boosted Core,0.25,,,+3%,
25986,Secondary Release Mechanism,0.5,,+33%,,
25987,Boosted Release Mechanism,0.5,,+33%,,
25988,Boosted Shell Loader,0.111,+12%,,,
25989,Boosted Launch System,0.125,,,+2%,
25990,Lubricated Injector Plugs,0.141,,,,+128%
25991,Tertiary Timing Loom,0.25,,,+3%,
25992,Secondary Injector Plugs,0.5,,+33%,,
25993,Secondary Core,0.0,,,,+100%
25994,Boosted Compressor,0.0,+10%,,,
25995,Boosted Shell Loader,0.056,+11%,,,
25996,Lubricated Heat Pump,0.01,,,,+102%
25997,Boosted Launch System,0.0,+10%,,,
25998,Efficient Heat Pump,0.542,+13%,,+4%,
25999,Secondary Timing Loom,0.5,,+33%,,
26000,Secondary Compressor,0.5,,+33%,,
26001,Lubricated Timing Loom,0.25,,,+3%,
26002,Boosted Gas Expander,0.0,,,,+100%
26003,Lubricated Coils,0.25,,,+3%,
26004,Secondary Shell Loader,0.005,,,,+101%
26005,Secondary Heat Pump,0.333,+16%,,,
26006,Boosted Coils,0.0,+10%,,,
26007,Tertiary Compressor,0.5,,+33%,,
26008,Boosted Coils,0.5,+10%,,+5%,
26009,Lubricated Injector Plugs,0.0,,,+1%,
26010,Secondary Gas Expander,0.0,+10%,,,
26011,Boosted Injector Plugs,0.02,,,,+104%
26012,Lubricated Heat Pump,0.0,,,+1%,
26013,Boosted Gas Expander,0.875,,+33%,+4%,
26014,Tertiary Coils,0.5,,+33%,,
26015,Boosted Coils,0.0,,,,+100%
26016,Tertiary Core,0.5,,+33%,,
26017,Tertiary Shell Loader,0.125,,,+2%,
26018,Tertiary Compressor,0.5,,+33%,,
26019,Tertiary Launch System,0.5,+19%,,,
26020,Secondary Gas Expander,0.0,,,,+100%
26021,Tertiary Timing Loom,0.01,,,,+102%
26022,Efficient Coils,0.5,,+33%,,+100%
26023,Secondary Release Mechanism,0.01,,,,+102%
26024,Efficient Shell Loader,0.02,,,,+104%
26025,Efficient Timing Loom,0.172,,,,+134%
26026,Lubricated Core,0.111,,,,+122%
26027,Lubricated Gas Expander,0.375,,,+4%,
26028,Lubricated Compressor,0.0,,,,+100%
26029,Boosted Coils,0.051,,,,+110%
26030,Tertiary Compressor,0.5,,+33%,,
26031,Efficient Shell Loader,0.141,,,,+128%
26032,Lubricated Shell Loader,0.5,,+33%,,
26033,Tertiary Core,0.389,+17%,,,
26034,Efficient Core,0.0,,,+1%,
26035,Lubricated Timing Loom,0.375,,,+4%,
26036,Efficient Injector Plugs,0.5,,+33%,,
26037,Lubricated Core,0.005,,,,+101%
26038,Boosted Compressor,0.5,,+33%,,
26039,Efficient Gas Expander,0.0,+10%,,,
26040,Secondary Shell Loader,0.375,,,+4%,
26041,Tertiary Gas Expander,0.125,,,+2%,
26042,Efficient Heat Pump,0.278,+15%,,,
26043,Tertiary Injector Plugs,0.404,,,,+180%
26044,Lubricated Launch System,0.5,,+33%,,
26045,Secondary Compressor,0.5,,+33%,,
26046,Boosted Launch System,0.056,+11%,,,
26047,Lubricated Launch System,0.247,,,,+149%
26048,Boosted Coils,0.5,,+33%,,
26049,Efficient Coils,0.369,,,,+173%
26050,Boosted Core,0.5,,+33%,,
26051,Secondary Release Mechanism,0.569,+18%,,+2%,
26052,Secondary Launch System,0.5,,+33%,,
26053,Secondary Heat Pump,0.051,,,,+110%
26054,Lubricated Release Mechanism,0.0,+10%,,,
26055,Lubricated Release Mechanism,0.167,+13%,,,
26056,Lubricated Heat Pump,0.0,,,+1%,
26057,Lubricated Launch System,0.5,,+33%,,
26058,Secondary Core,0.5,,+33%,,
26059,Efficient Injector Plugs,0.066,,,,+113%
26060,Boosted Shell Loader,0.111,+12%,,,
26061,Secondary Release Mechanism,0.0,+10%,,,
26062,Tertiary Timing Loom,0.035,,,,+107%
26063,Secondary Coils,0.5,,+33%,,
26064,Efficient Injector Plugs,0.015,,,,+103%
26065,Lubricated Gas Expander,0.0,,,+1%,
26066,Efficient Timing Loom,0.0,+10%,,,
26067,Secondary Compressor,0.5,,+33%,+1%,
26068,Lubricated Release Mechanism,0.0,,,+1%,
26069,Secondary Compressor,0.5,,+33%,,
26070,Efficient Injector Plugs,0.505,,+33%,,+101%
26071,Secondary Gas Expander,0.056,+11%,,,
26072,Secondary Shell Loader,0.5,,+33%,,
26073,Tertiary Coils,0.056,,,,+111%
26074,Lubricated Release Mechanism,0.02,,,,+104%
26075,Efficient Timing Loom,0.333,+16%,,,
26076,Tertiary Heat Pump,0.222,+14%,,,
26077,Boosted Shell Loader,0.025,,,,+105%
26078,Secondary Shell Loader,0.0,,,,+100%
26079,Efficient Compressor,0.247,,,,+149%
26080,Tertiary Gas Expander,0.01,,,,+102%
26081,Secondary Core,0.071,,,,+114%
26082,Efficient Shell Loader,0.0,,,,+100%
26083,Efficient Compressor,0.0,,,+1%,
26084,Boosted Gas Expander,0.586,,+33%,,+117%
26085,Efficient Core,0.5,,+33%,,
26086,Boosted Timing Loom,0.444,+18%,,,
26087,Efficient Shell Loader,0.5,,+33%,,
26088,Efficient Injector Plugs,0.5,,,+5%,
26089,Secondary Launch System,0.125,,,+2%,
26090,Secondary Compressor,0.5,,+33%,,
26091,Secondary Compressor,0.0,+10%,,,
26092,Efficient Launch System,0.111,+12%,,,
26093,Secondary Release Mechanism,0.005,,,,+101%
26094,Efficient Coils,0.5,,+33%,,
26095,Secondary Core,0.5,,+33%,+1%,
26096,Boosted Timing Loom,0.152,,,,+130%
26097,Efficient Injector Plugs,0.5,,+33%,,
26098,Tertiary Coils,0.5,,+33%,,
26099,Secondary Core,0.5,+19%,,,
26100,Efficient Coils,0.51,,+33%,,+102%
26101,Lubricated Launch System,0.136,,,,+127%
26102,Efficient Shell Loader,0.333,,,,+166%
26103,Tertiary Coils,0.212,,,,+142%
26104,Secondary Compressor,0.0,+10%,,,
26105,Lubricated Injector Plugs,0.0,+10%,,,
26106,Efficient Launch System,0.0,+10%,,,
26107,Tertiary Timing Loom,0.5,+19%,,,
26108,Tertiary Launch System,0.375,,,+4%,
26109,Lubricated Gas Expander,0.222,+14%,,,
26110,Secondary Heat Pump,0.0,+10%,,,
26111,Secondary Compressor,0.5,,+33%,,
26112,Boosted Gas Expander,0.5,,+33%,,
26113,Efficient Compressor,0.125,,,+2%,
26114,Secondary Injector Plugs,0.333,+16%,,,+100%
26115,Efficient Gas Expander,0.03,,,,+106%
26116,Efficient Compressor,0.0,,,+1%,
26117,Secondary Injector Plugs,0.375,,,+4%,
26118,Efficient Launch System,0.0,,,+1%,
26119,Tertiary Shell Loader,0.5,,+33%,,
26120,Tertiary Shell Loader,0.5,,+33%,,
26121,Boosted Compressor,0.5,,+33%,,
26122,Secondary Injector Plugs,0.056,,,,+111%
26123,Lubricated Gas Expander,0.125,,,+2%,
26124,Lubricated Heat Pump,0.5,,+33%,,
26125,Tertiary Compressor,0.5,,+33%,,
26126,Boosted Heat Pump,0.167,+13%,,,
26127,Lubricated Compressor,0.056,,,,+111%
26128,Boosted Injector Plugs,0.0,,,+1%,
26129,Tertiary Injector Plugs,0.0,,,+1%,+100%
26130,Secondary Core,0.273,,,,+154%
26131,Efficient Core,0.626,,+33%,,+125%
26132,Efficient Core,0.0,,,+1%,+100%
26133,Boosted Coils,0.056,+11%,,,
26134,Efficient Timing Loom,0.5,,+33%,,
26135,Secondary Release Mechanism,0.5,,+33%,,
26136,Boosted Core,0.5,,+33%,,
26137,Secondary Launch System,0.5,,+33%,,
26138,Boosted Release Mechanism,0.0,,,,+100%
26139,Efficient Release Mechanism,0.051,,,,+110%
26140,Boosted Injector Plugs,0.5,+19%,,,
26141,Boosted Gas Expander,0.833,,+33%,,+166%
26142,Lubricated Timing Loom,0.5,,,+5%,
26143,Secondary Release Mechanism,0.0,,,+1%,
26144,Secondary Release Mechanism,0.5,,+33%,,
26145,Lubricated Release Mechanism,0.0,,,+1%,
26146,Tertiary Compressor,0.222,+14%,,,
26147,Efficient Gas Expander,0.0,,,,+100%
26148,Secondary Compressor,0.5,,+33%,+1%,
26149,Efficient Release Mechanism,0.0,,,+1%,
26150,Secondary Launch System,0.0,+10%,,,
26151,Lubricated Release Mechanism,0.0,,,+1%,
26152,Efficient Heat Pump,0.944,+18%,+33%,,
26153,Boosted Gas Expander,0.505,,+33%,,+101%
26154,Lubricated Core,0.25,,,+3%,
26155,Lubricated Launch System,0.157,,,,+131%
26156,Efficient Coils,0.111,+12%,,,
26157,Secondary Launch System,0.5,,+33%,,
26158,Efficient Timing Loom,0.25,,,+3%,
26159,Boosted Coils,0.056,+11%,,,
26160,Efficient Gas Expander,0.5,,+33%,,
26161,Lubricated Launch System,0.5,,+33%,,
26162,Boosted Gas Expander,0.0,,,+1%,
26163,Boosted Timing Loom,0.434,+17%,,,+109%
26164,Secondary Heat Pump,0.0,,,+1%,
26165,Boosted Launch System,0.146,,,,+129%
26166,Tertiary Shell Loader,0.5,,+33%,,
26167,Tertiary Release Mechanism,0.5,,+33%,,
26168,Tertiary Core,0.0,+10%,,,
26169,Efficient Shell Loader,0.5,,,+5%,
26170,Tertiary Core,0.333,+16%,,,+100%
26171,Secondary Injector Plugs,0.5,,+33%,,
26172,Efficient Coils,0.417,+13%,,+3%,
26173,Efficient Launch System,0.611,+12%,+33%,,
26174,Lubricated Heat Pump,0.066,,,+1%,+113%
26175,Boosted Timing Loom,0.125,,,+2%,+100%
26176,Lubricated Heat Pump,0.125,,,+2%,
26177,Efficient Heat Pump,0.04,,,,+108%
26178,Boosted Injector Plugs,0.01,,,,+102%
26179,Boosted Release Mechanism,0.0,+10%,,,
26180,Boosted Compressor,0.5,,,+5%,
26181,Lubricated Compressor,0.0,,,+1%,
26182,Tertiary Heat Pump,0.167,+13%,,,
26183,Tertiary Heat Pump,0.819,+18%,,+4%,
26184,Efficient Timing Loom,0.0,,,+1%,
26185,Secondary Launch System,0.389,+17%,,,
26186,Tertiary Release Mechanism,0.5,,+33%,,
26187,Tertiary Release Mechanism,0.056,+11%,,,
26188,Efficient Coils,0.056,+11%,,,
26189,Secondary Injector Plugs,0.5,,+33%,,
26190,Secondary Coils,0.5,,+33%,,+100%
26191,Secondary Compressor,0.25,,,+3%,
26192,Efficient Coils,0.375,,,+4%,
26193,Secondary Core,0.5,,+33%,,
26194,Boosted Compressor,0.01,,,,+102%
26195,Secondary Shell Loader,0.126,,,,+125%
26196,Boosted Timing Loom,0,,,,
26197,Boosted Shell Loader,0.5,,+33%,,
26198,Efficient Timing Loom,0.5,,+33%,,
26199,Boosted Release Mechanism,0.472,+14%,,+3%,
26200,Lubricated Launch System,0.5,,+33%,,
26201,Boosted Injector Plugs,0.035,,,,+107%
26202,Lubricated Injector Plugs,0.5,+19%,,,
26203,Lubricated Compressor,0.5,,,+5%,
26204,Tertiary Heat Pump,0.056,+11%,,,
26205,Efficient Injector Plugs,0.111,+12%,,,
26206,Lubricated Launch System,0.0,,,,+100%
26207,Tertiary Compressor,0.5,,+33%,,
26208,Efficient Shell Loader,0.0,,,+1%,+100%
26209,Secondary Release Mechanism,0.0,,,+1%,
26210,Secondary Injector Plugs,0.0,,,,+100%
26211,Tertiary Release Mechanism,0.0,,,+1%,+100%
26212,Boosted Compressor,0.5,,+33%,,
26213,Efficient Heat Pump,0.005,,,,+101%
26214,Secondary Timing Loom,1.0,+19%,+33%,,
26215,Tertiary Gas Expander,0.75,,+33%,+3%,
26216,Tertiary Gas Expander,0.005,,,,+101%
26217,Tertiary Gas Expander,0.167,+13%,,,
26218,Tertiary Release Mechanism,0.0,,,,+100%
26219,Secondary Launch System,0.5,,+33%,,
26220,Boosted Release Mechanism,0.667,,+33%,,+133%
26221,Tertiary Timing Loom,0.25,,,+3%,
26222,Tertiary Core,0.125,,,+2%,
26223,Efficient Launch System,0.5,,+33%,,
26224,Lubricated Release Mechanism,0.0,,,+1%,
26225,Efficient Launch System,0.5,,+33%,,
26226,Efficient Launch System,0.424,,,,+184%
26227,Secondary Launch System,0.5,,+33%,,
26228,Efficient Heat Pump,1.0,,+33%,+5%,
26229,Boosted Launch System,0.5,,,+5%,
26230,Efficient Shell Loader,0.056,+11%,,,
26231,Efficient Release Mechanism,0.455,,,,+190%
26232,Boosted Compressor,0.181,+11%,,+2%,
26233,Lubricated Shell Loader,0.5,,,+5%,
26234,Lubricated Shell Loader,0.056,,,,+111%
26235,Tertiary Shell Loader,0.0,,,+1%,
26236,Efficient Timing Loom,0.0,+10%,,,
26237,Efficient Core,0.5,,,+5%,
26238,Efficient Coils,0.01,,,,+102%
26239,Secondary Release Mechanism,0.389,+17%,,,
26240,Tertiary Shell Loader,0.5,,+33%,,
26241,Secondary Gas Expander,0.5,,+33%,,
26242,Tertiary Core,0.389,+17%,,,
26243,Secondary Timing Loom,0.056,+11%,,,
26244,Tertiary Coils,0.25,,,+3%,
26245,Efficient Shell Loader,0.131,,,,+126%
26246,Boosted Gas Expander,0.0,,,+1%,
26247,Lubricated Injector Plugs,0.222,+14%,,,
26248,Tertiary Launch System,0.75,,+33%,+3%,
26249,Secondary Launch System,0.375,,,+4%,
26250,Lubricated Injector Plugs,0.375,,,+4%,
26251,Boosted Gas Expander,0.374,,,,+174%
26252,Lubricated Heat Pump,0.542,+13%,,+4%,
26253,Tertiary Core,0.111,+12%,,,
26254,Efficient Timing Loom,0.25,,,+3%,
26255,Secondary Release Mechanism,0.0,,,,+100%
26256,Lubricated Coils,0.0,,,+1%,
26257,Tertiary Release Mechanism,0.071,,,,+114%
26258,Boosted Heat Pump,0.5,,+33%,,
26259,Lubricated Compressor,0.5,,+33%,,
26260,Efficient Timing Loom,0.5,,+33%,,
26261,Secondary Heat Pump,0.625,,+33%,+2%,
26262,Lubricated Heat Pump,0.197,+12%,,,+117%
26263,Boosted Injector Plugs,0.5,,+33%,,
26264,Efficient Injector Plugs,0.0,,,+1%,
26265,Efficient Coils,0.121,,,,+124%
26266,Tertiary Timing Loom,0.056,+11%,,,
26267,Boosted Coils,0.25,,,+3%,
26268,Boosted Core,0.125,+10%,,+2%,
26269,Tertiary Launch System,0.779,,,+4%,+180%
26270,Secondary Injector Plugs,0.278,+15%,,,
26271,Boosted Compressor,0.125,,,+2%,
26272,Secondary Gas Expander,0.5,,+33%,,+100%
26273,Boosted Core,0.01,,,,+102%
26274,Secondary Injector Plugs,0.5,,+33%,,
26275,Tertiary Release Mechanism,0.5,,+33%,,
26276,Secondary Shell Loader,0.0,,,,+100%
26277,Lubricated Timing Loom,0.0,,,,+100%
26278,Secondary Gas Expander,0.232,,,,+146%
26279,Tertiary Launch System,0.389,+17%,,,
26280,Efficient Core,0.5,,+33%,,
26281,Boosted Release Mechanism,0.5,,+33%,,
26282,Lubricated Compressor,0.111,+12%,,,
26283,Tertiary Core,0.449,,,,+189%
26284,Secondary Core,0.0,+10%,,,
26285,Lubricated Gas Expander,0.25,,,+3%,
26286,Tertiary Core,0.056,+11%,,+1%,
26287,Efficient Timing Loom,0.5,,+33%,,
26288,Boosted Launch System,0.369,,,,+173%
26289,Tertiary Coils,0.0,+10%,,,
26290,Secondary Heat Pump,0.5,,+33%,,
26291,Tertiary Compressor,0.5,,,+5%,
26292,Tertiary Launch System,0.5,,,+5%,
26293,Efficient Timing Loom,0.056,+11%,,,
26294,Tertiary Core,0.0,+10%,,,
26295,Secondary Launch System,0.0,,,,+100%
26296,Lubricated Timing Loom,0.182,,,,+136%
26297,Efficient Launch System,0.125,+10%,,+2%,
26298,Lubricated Timing Loom,0.005,,,,+101%
26299,Tertiary Coils,0.0,,,+1%,
26300,Lubricated Coils,0.5,,,+5%,
26301,Lubricated Shell Loader,0.5,,+33%,+1%,
26302,Tertiary Injector Plugs,0.0,,,,+100%
26303,Secondary Timing Loom,0.167,+13%,,,
26304,Efficient Gas Expander,0.0,,,+1%,
26305,Secondary Gas Expander,0.0,,,,+100%
26306,Secondary Coils,0.0,,,+1%,
26307,Boosted Core,0.25,,,+3%,
26308,Lubricated Coils,0.111,+12%,,,
26309,Lubricated Shell Loader,0.015,,,,+103%
26310,Lubricated Injector Plugs,0.394,,,,+178%
26311,Secondary Launch System,0.597,+14%,,+4%,
26312,Lubricated Coils,0.01,,,,+102%
26313,Secondary Core,0.75,,+33%,+3%,
26314,Secondary Gas Expander,0.5,,+33%,,
26315,Secondary Timing Loom,0.333,+16%,,,
26316,Tertiary Injector Plugs,0.0,,,+1%,
26317,Tertiary Heat Pump,0.242,,,,+148%
26318,Lubricated Heat Pump,0.111,+12%,,,+100%
26319,Efficient Coils,0.071,,,,+114%
26320,Boosted Injector Plugs,0.167,+13%,,,
26321,Lubricated Shell Loader,0.0,,,,+100%
26322,Lubricated Heat Pump,0.0,,,+1%,
26323,Boosted Shell Loader,0.005,,,,+101%
26324,Boosted Core,0.5,,+33%,,
26325,Boosted Launch System,0.167,+13%,,,
26326,Boosted Shell Loader,0.056,+11%,,,
26327,Tertiary Timing Loom,0.167,+13%,,,
26328,Efficient Release Mechanism,0.0,,,+1%,
26329,Boosted Coils,0.056,+11%,,+1%,
26330,Tertiary Launch System,0.0,+10%,,,
26331,Boosted Heat Pump,0.444,+18%,,,
26332,Tertiary Shell Loader,0.5,,+33%,,
26333,Efficient Launch System,0.0,,,+1%,
26334,Tertiary Gas Expander,0.04,,,,+108%
26335,Lubricated Heat Pump,0.0,,,+1%,
26336,Lubricated Timing Loom,0.722,+14%,+33%,,
26337,Boosted Heat Pump,0.25,,,+3%,
26338,Lubricated Gas Expander,0.5,,+33%,,
26339,Lubricated Heat Pump,0.0,,,+1%,
26340,Lubricated Coils,0.0,+10%,,,
26341,Tertiary Release Mechanism,0.111,+12%,,,
26342,Boosted Launch System,0.535,,+33%,,+107%
26343,Boosted Release Mechanism,0.167,+12%,,,+111%
26344,Efficient Core,0.01,,,,+102%
26345,Lubricated Release Mechanism,0.5,,+33%,,
26346,Secondary Injector Plugs,0.5,,+33%,,
26347,Secondary Gas Expander,0.056,+11%,,,
26348,Lubricated Gas Expander,0.51,,+33%,,+102%
26349,Boosted Shell Loader,0.75,,+33%,+3%,
26350,Boosted Release Mechanism,0.125,,,+2%,
26351,Secondary Compressor,0.0,+10%,,,
26352,Lubricated Compressor,0.0,,,+1%,
26353,Secondary Heat Pump,0.625,+19%,,+2%,
26354,Lubricated Heat Pump,0.0,,,,+100%
26355,Secondary Core,0.157,,,+1%,+131%
26356,Efficient Heat Pump,0.125,,,+2%,
26357,Tertiary Heat Pump,0.5,,+33%,,
26358,Secondary Core,0.333,+16%,,,
26359,Boosted Shell Loader,0.056,+11%,,,
26360,Efficient Shell Loader,0.444,+18%,,,
26361,Secondary Timing Loom,0.5,,+33%,,
26362,Tertiary Launch System,0.429,,,,+185%
26363,Secondary Timing Loom,0.5,,+33%,,
26364,Efficient Gas Expander,0.111,+12%,,,
26365,Secondary Compressor,0.005,,,,+101%
26366,Efficient Launch System,0.0,,,,+100%
26367,Lubricated Compressor,0.5,,,+5%,
26368,Tertiary Core,0.5,,+33%,,
26369,Boosted Injector Plugs,0.056,+11%,,,
26370,Boosted Core,0.5,,+33%,,
26371,Tertiary Shell Loader,0.375,,,+4%,
26372,Efficient Timing Loom,0.0,,,,+100%
26373,Boosted Gas Expander,0.375,,,+4%,
26374,Boosted Gas Expander,0.5,,,+5%,
26375,Boosted Compressor,0.25,+10%,,+3%,
26376,Tertiary Release Mechanism,0.0,+10%,,,
26377,Boosted Launch System,0.5,,+33%,,
26378,Efficient Gas Expander,0.0,,,+1%,
26379,Lubricated Launch System,0.125,,,+2%,
26380,Tertiary Core,0.0,,,,+100%
26381,Boosted Coils,0.03,,,,+106%
26382,Boosted Timing Loom,0.333,+16%,,,
26383,Lubricated Gas Expander,0.0,+10%,,,
26384,Tertiary Timing Loom,0.091,,,,+118%
26385,Secondary Shell Loader,0.25,,,+3%,
26386,Efficient Coils,0.0,,,,+100%
26387,Boosted Heat Pump,0.0,,,+1%,
26388,Efficient Shell Loader,0.0,,,+1%,
26389,Boosted Core,0.75,,+33%,+3%,
26390,Secondary Launch System,0.01,,,,+102%
26391,Tertiary Injector Plugs,0.182,+13%,,,+103%
26392,Tertiary Shell Loader,0.167,+13%,,+1%,
26393,Secondary Compressor,0.0,,,+1%,
26394,Lubricated Compressor,0.03,,,,+106%
26395,Tertiary Shell Loader,0.0,+10%,,,
26396,Efficient Timing Loom,0.0,+10%,,,
26397,Secondary Coils,0.167,+13%,,,
26398,Boosted Injector Plugs,0.5,,+33%,,
26399,Efficient Shell Loader,0.056,+11%,,,
26400,Lubricated Core,0.5,,+33%,,
26401,Secondary Timing Loom,0.278,+15%,,,
26402,Secondary Timing Loom,0.056,+11%,,,
26403,Boosted Timing Loom,0.01,,,,+102%
26404,Tertiary Injector Plugs,0.081,+10%,,,+116%
26405,Secondary Release Mechanism,0.5,,+33%,,
26406,Secondary Injector Plugs,0.0,,,,+100%
26407,Secondary Coils,0.375,,,+4%,+100%
26408,Lubricated Timing Loom,0.126,,,,+125%
26409,Boosted Timing Loom,0.0,,,+1%,
26410,Lubricated Compressor,0.01,,,,+102%
26411,Efficient Compressor,0.212,,,,+142%
26412,Boosted Launch System,0.03,,,,+106%
26413,Secondary Launch System,0.333,+16%,,,
26414,Boosted Coils,0.5,,+33%,,
26415,Tertiary Gas Expander,0.5,,+33%,,
26416,Efficient Injector Plugs,0.5,,+33%,,
26417,Tertiary Compressor,0.283,+15%,,,+101%
26418,Lubricated Release Mechanism,0.0,+10%,,,
26419,Boosted Compressor,0.5,,+33%,,
26420,Efficient Heat Pump,0.0,,,+1%,
26421,Secondary Release Mechanism,0.111,+12%,,+1%,
26422,Tertiary Coils,0.375,,,+4%,
26423,Tertiary Heat Pump,0.5,,+33%,,
26424,Boosted Heat Pump,0.54,,+33%,,+108%
26425,Secondary Timing Loom,0.0,,,,+100%
26426,Efficient Timing Loom,0.0,,,,+100%
26427,Lubricated Core,0.5,,+33%,,
26428,Lubricated Launch System,0.005,,,,+101%
26429,Tertiary Release Mechanism,0.5,,+33%,,
26430,Efficient Compressor,0.5,,+33%,,
26431,Tertiary Release Mechanism,0.5,,,+5%,
26432,Lubricated Gas Expander,0.475,,,,+194%
26433,Secondary Gas Expander,0.005,,,,+101%
26434,Secondary Compressor,0.0,,,+1%,
26435,Efficient Gas Expander,0.222,+14%,,,
26436,Boosted Heat Pump,0.056,+11%,,,+100%
26437,Tertiary Compressor,0.076,,,,+115%
26438,Boosted Gas Expander,0.5,,+33%,,
26439,Tertiary Release Mechanism,0.25,,,+3%,
26440,Tertiary Release Mechanism,0.056,+11%,,,
26441,Efficient Compressor,0.5,,+33%,,+100%
26442,Boosted Heat Pump,0.0,,,+1%,
26443,Lubricated Injector Plugs,0.0,+10%,,,
26444,Lubricated Coils,0.278,+15%,,,
26445,Secondary Gas Expander,0.0,+10%,,,
26446,Secondary Heat Pump,0.444,+18%,,,
26447,Boosted Launch System,0.5,,+33%,,
26448,Lubricated Release Mechanism,0.015,,,,+103%
26449,Lubricated Shell Loader,0.005,,,,+101%
26450,Secondary Coils,0.5,,+33%,,
26451,Efficient Heat Pump,0.25,,,+3%,
26452,Boosted Core,0.125,,,+2%,
26453,Secondary Launch System,0.0,+10%,,,
26454,Lubricated Gas Expander,0.005,,,,+101%
26455,Lubricated Injector Plugs,0.0,,,+1%,
26456,Efficient Compressor,0.5,,+33%,,
26457,Efficient Heat Pump,0.0,,,,+100%
26458,Boosted Gas Expander,0.5,,+33%,,
26459,Secondary Shell Loader,0.5,,+33%,,
26460,Tertiary Gas Expander,0.434,,,,+186%
