Seed	Name	Perfection	Vehicle_EngineFuelUse	Vehicle_BoostTanks
11678	Rewired Magnetic Fan	0.25	-7%	
11679	Heated Propulsion Unit	0.0		+10%
11680	Stabilised Shockwave Shield	0.0	-6%	
11681	Rewired Propulsion Unit	0.0		+10%
11682	Stabilised Neutrino Injector	0.25	-7%	
11683	Upgraded Fuel Pipes	0.0		+10%
11684	Upgraded Electron Loom	0.25		+11%
11685	Polished Electron Loom	0.0		+10%
11686	Polished Plasma Exhaust	0.0	-6%	
11687	Polished Shockwave Shield	1.0	-10%	
11688	Polished Shockwave Shield	0.25	-7%	
11689	Stabilised Magnetic Fan	0.0	-6%	
11690	Heated Impulse Nozzle	0.0		+10%
11691	Upgraded Hydrogen Dynamo	0.0	-6%	
11692	Polished Thrust Controller	0.0	-6%	
11693	Stabilised Plasma Exhaust	0.25	-7%	
11694	Rewired Neutrino Injector	0.0	-6%	
11695	Polished Thrust Controller	0.0		+10%
11696	Upgraded Magnetic Fan	0.5	-8%	
11697	Stabilised Propulsion Unit	0.0		+10%
11698	Upgraded Thrust Controller	0.75	-9%	
11699	Upgraded Impulse Nozzle	1.0	-10%	
11700	Rewired Shockwave Shield	0.0		+10%
11701	Polished Fuel Pipes	0.25	-7%	
11702	Polished Magnetic Fan	0.75		+13%
11703	Heated Thrust Controller	0.75		+13%
11704	Polished Neutrino Injector	0.5	-8%	
11705	Heated Shockwave Shield	0.25		+11%
11706	Upgraded Hydrogen Dynamo	0.25	-7%	
11707	Rewired Hydrogen Dynamo	0.25	-7%	
11708	Heated Impulse Nozzle	0.0	-6%	
11709	Stabilised Impulse Nozzle	0.0	-6%	
11710	Heated Thrust Controller	0.0		+10%
11711	Rewired Hydrogen Dynamo	0.5	-8%	
11712	Rewired Fuel Pipes	0.5		+12%
11713	Upgraded Plasma Exhaust	0.0		+10%
11714	Rewired Neutrino Injector	0.0	-6%	
11715	Rewired Fuel Pipes	0.25	-7%	
11716	Rewired Thrust Controller	0.0		+10%
11717	Polished Hydrogen Dynamo	0.0	-6%	
11718	Stabilised Neutrino Injector	0.0		+10%
11719	Heated Neutrino Injector	0.0		+10%
11720	Rewired Fuel Pipes	0.5		+12%
11721	Stabilised Thrust Controller	0.25		+11%
11722	Heated Fuel Pipes	0.0	-6%	
11723	Heated Fuel Pipes	0.0		+10%
11724	Polished Propulsion Unit	0.0		+10%
11725	Rewired Thrust Controller	0.0	-6%	
11726	Upgraded Thrust Controller	0.25		+11%
11727	Stabilised Thrust Controller	0.75	-9%	
11728	Upgraded Neutrino Injector	0.0	-6%	
11729	Heated Hydrogen Dynamo	0.0	-6%	
11730	Stabilised Impulse Nozzle	0.0	-6%	
11731	Polished Plasma Exhaust	1.0	-10%	
11732	Polished Fuel Pipes	0.0		+10%
11733	Stabilised Electron Loom	0.5	-8%	
11734	Upgraded Impulse Nozzle	0.75	-9%	
11735	Polished Magnetic Fan	0.25	-7%	
11736	Polished Plasma Exhaust	0.75		+13%
11737	Heated Propulsion Unit	1.0	-10%	
11738	Polished Thrust Controller	0.0	-6%	
11739	Upgraded Magnetic Fan	1.0	-10%	
11740	Stabilised Fuel Pipes	0.0	-6%	
11741	Rewired Impulse Nozzle	0.0	-6%	
11742	Stabilised Hydrogen Dynamo	1.0	-10%	
11743	Upgraded Impulse Nozzle	1.0		+14%
11744	Heated Plasma Exhaust	1.0	-10%	
11745	Rewired Electron Loom	0.0	-6%	
11746	Upgraded Electron Loom	0.0		+10%
11747	Polished Thrust Controller	0.0		+10%
11748	Upgraded Plasma Exhaust	0.75		+13%
11749	Rewired Shockwave Shield	0.0	-6%	
11750	Heated Hydrogen Dynamo	0.0		+10%
11751	Heated Neutrino Injector	0.5	-8%	
11752	Rewired Neutrino Injector	0.75		+13%
11753	Upgraded Propulsion Unit	0.25		+11%
11754	Polished Impulse Nozzle	0.25	-7%	
11755	Upgraded Neutrino Injector	0.5	-8%	
11756	Heated Impulse Nozzle	0.0	-6%	
11757	Upgraded Plasma Exhaust	1.0		+14%
11758	Rewired Magnetic Fan	0.25		+11%
11759	Upgraded Electron Loom	0.75		+13%
11760	Rewired Propulsion Unit	0.0	-6%	
11761	Upgraded Fuel Pipes	0.75		+13%
11762	Upgraded Magnetic Fan	0.25	-7%	
11763	Heated Magnetic Fan	0.0	-6%	
11764	Rewired Fuel Pipes	0.0	-6%	
11765	Polished Electron Loom	0.25		+11%
11766	Polished Fuel Pipes	1.0	-10%	
11767	Upgraded Plasma Exhaust	0.0		+10%
11768	Rewired Impulse Nozzle	0.25		+11%
11769	Rewired Plasma Exhaust	0.0	-6%	
11770	Rewired Impulse Nozzle	0.0	-6%	
11771	Stabilised Electron Loom	0.75	-9%	
11772	Stabilised Impulse Nozzle	0.5	-8%	
11773	Upgraded Impulse Nozzle	0.0		+10%
11774	Rewired Impulse Nozzle	0.25		+11%
11775	Upgraded Hydrogen Dynamo	0.5	-8%	
11776	Rewired Propulsion Unit	0.25	-7%	
11777	Stabilised Thrust Controller	1.0		+14%
11778	Heated Impulse Nozzle	0.0	-6%	
11779	Polished Plasma Exhaust	0.0		+10%
11780	Polished Shockwave Shield	1.0	-10%	
11781	Rewired Hydrogen Dynamo	0.0		+10%
11782	Heated Neutrino Injector	0.0		+10%
11783	Stabilised Shockwave Shield	0.0	-6%	
11784	Polished Hydrogen Dynamo	0.5		+12%
11785	Heated Propulsion Unit	0.5	-8%	
11786	Rewired Shockwave Shield	0.5		+12%
11787	Rewired Electron Loom	0.5		+12%
11788	Polished Impulse Nozzle	0.0		+10%
11789	Stabilised Propulsion Unit	0.0	-6%	
11790	Upgraded Fuel Pipes	0.0	-6%	
11791	Polished Electron Loom	1.0	-10%	
11792	Upgraded Hydrogen Dynamo	0.0		+10%
11793	Polished Plasma Exhaust	1.0	-10%	
11794	Stabilised Fuel Pipes	0.0	-6%	
11795	Stabilised Propulsion Unit	0.5	-8%	
11796	Upgraded Electron Loom	0.0	-6%	
11797	Polished Electron Loom	0.0		+10%
11798	Upgraded Magnetic Fan	0.0		+10%
11799	Heated Hydrogen Dynamo	0.75		+13%
11800	Upgraded Hydrogen Dynamo	1.0		+14%
11801	Stabilised Electron Loom	0.25		+11%
11802	Upgraded Thrust Controller	1.0	-10%	
11803	Heated Thrust Controller	0.0		+10%
11804	Stabilised Shockwave Shield	0.5	-8%	
11805	Stabilised Propulsion Unit	0.0	-6%	
11806	Stabilised Impulse Nozzle	0.0	-6%	
11807	Heated Shockwave Shield	0.5	-8%	
11808	Polished Plasma Exhaust	0.0		+10%
11809	Rewired Plasma Exhaust	0.75		+13%
11810	Stabilised Thrust Controller	0.25	-7%	
11811	Upgraded Impulse Nozzle	0.5	-8%	
11812	Stabilised Magnetic Fan	0.25	-7%	
11813	Polished Magnetic Fan	0.75		+13%
11814	Upgraded Neutrino Injector	0.75	-9%	
11815	Upgraded Shockwave Shield	1.0	-10%	
11816	Stabilised Shockwave Shield	0.5		+12%
11817	Rewired Shockwave Shield	0.0		+10%
11818	Stabilised Impulse Nozzle	1.0		+14%
11819	Rewired Propulsion Unit	0.0		+10%
11820	Polished Plasma Exhaust	0.0	-6%	
11821	Rewired Magnetic Fan	0.0	-6%	
11822	Stabilised Plasma Exhaust	0.5		+12%
11823	Heated Neutrino Injector	0.25		+11%
11824	Heated Magnetic Fan	0.5		+12%
11825	Upgraded Hydrogen Dynamo	0.0	-6%	
11826	Polished Hydrogen Dynamo	0.0		+10%
11827	Stabilised Magnetic Fan	0.0	-6%	
11828	Rewired Magnetic Fan	0.25		+11%
11829	Stabilised Plasma Exhaust	0.75	-9%	
11830	Heated Hydrogen Dynamo	0.5	-8%	
11831	Stabilised Fuel Pipes	0.0		+10%
11832	Upgraded Neutrino Injector	0.0	-6%	
11833	Rewired Thrust Controller	0.0		+10%
11834	Polished Neutrino Injector	0.0		+10%
11835	Heated Propulsion Unit	0.25		+11%
11836	Polished Propulsion Unit	0.25	-7%	
11837	Stabilised Hydrogen Dynamo	0.0		+10%
11838	Rewired Plasma Exhaust	0.75	-9%	
11839	Heated Magnetic Fan	0.0		+10%
11840	Upgraded Propulsion Unit	0.25		+11%
11841	Stabilised Plasma Exhaust	0.75		+13%
11842	Upgraded Neutrino Injector	0.75		+13%
11843	Upgraded Thrust Controller	1.0	-10%	
11844	Stabilised Impulse Nozzle	1.0		+14%
11845	Polished Thrust Controller	0.25		+11%
11846	Rewired Electron Loom	1.0	-10%	
11847	Upgraded Neutrino Injector	0.5	-8%	
11848	Rewired Plasma Exhaust	0.25	-7%	
11849	Upgraded Neutrino Injector	0.5		+12%
11850	Polished Propulsion Unit	0.0		+10%
11851	Upgraded Thrust Controller	1.0	-10%	
11852	Heated Hydrogen Dynamo	0.5		+12%
11853	Rewired Impulse Nozzle	0.0		+10%
11854	Rewired Plasma Exhaust	0.0		+10%
11855	Rewired Impulse Nozzle	0.0		+10%
11856	Upgraded Fuel Pipes	1.0		+14%
11857	Rewired Fuel Pipes	0.0	-6%	
11858	Rewired Neutrino Injector	0.25	-7%	
11859	Rewired Neutrino Injector	0.75		+13%
11860	Stabilised Fuel Pipes	0.5		+12%
11861	Heated Fuel Pipes	0.0		+10%
11862	Rewired Neutrino Injector	0.5		+12%
11863	Upgraded Thrust Controller	0.0	-6%	
11864	Upgraded Electron Loom	1.0	-10%	
11865	Upgraded Neutrino Injector	1.0	-10%	
11866	Polished Electron Loom	0.25		+11%
11867	Polished Shockwave Shield	0.0		+10%
11868	Upgraded Shockwave Shield	0.0		+10%
11869	Rewired Plasma Exhaust	0.0		+10%
11870	Heated Magnetic Fan	0.0		+10%
11871	Heated Fuel Pipes	0.5		+12%
11872	Heated Impulse Nozzle	0.0	-6%	
11873	Polished Fuel Pipes	0.0		+10%
11874	Stabilised Thrust Controller	0.75		+13%
11875	Stabilised Neutrino Injector	0.0	-6%	
11876	Upgraded Fuel Pipes	0.25		+11%
11877	Upgraded Impulse Nozzle	0.5	-8%	
11878	Rewired Electron Loom	0.0		+10%
11879	Polished Plasma Exhaust	1.0		+14%
11880	Stabilised Neutrino Injector	0.25	-7%	
11881	Upgraded Thrust Controller	0.0		+10%
11882	Polished Hydrogen Dynamo	1.0	-10%	
11883	Stabilised Electron Loom	0.0		+10%
11884	Stabilised Electron Loom	0.0	-6%	
11885	Stabilised Plasma Exhaust	0.0	-6%	
11886	Heated Shockwave Shield	0.25		+11%
11887	Heated Hydrogen Dynamo	0.25		+11%
11888	Rewired Shockwave Shield	0.5	-8%	
11889	Heated Shockwave Shield	0.5		+12%
11890	Heated Magnetic Fan	0.0	-6%	
11891	Polished Fuel Pipes	1.0		+14%
11892	Polished Neutrino Injector	0.75	-9%	
11893	Upgraded Propulsion Unit	0.5	-8%	
11894	Upgraded Electron Loom	1.0		+14%
11895	Stabilised Propulsion Unit	0.0		+10%
11896	Heated Shockwave Shield	0.75	-9%	
11897	Polished Magnetic Fan	1.0	-10%	
11898	Polished Magnetic Fan	0.0	-6%	
11899	Polished Magnetic Fan	0.0	-6%	
11900	Stabilised Electron Loom	0.5		+12%
11901	Upgraded Propulsion Unit	0.0	-6%	
11902	Rewired Propulsion Unit	1.0	-10%	
11903	Upgraded Magnetic Fan	0.0		+10%
11904	Polished Hydrogen Dynamo	0.0	-6%	
11905	Polished Propulsion Unit	1.0	-10%	
11906	Heated Neutrino Injector	0.25	-7%	
11907	Upgraded Electron Loom	0.75	-9%	
11908	Polished Propulsion Unit	1.0		+14%
11909	Upgraded Thrust Controller	0.25	-7%	
11910	Rewired Propulsion Unit	0.25	-7%	
11911	Rewired Shockwave Shield	0.25	-7%	
11912	Rewired Neutrino Injector	0.25	-7%	
11913	Upgraded Shockwave Shield	0.25	-7%	
11914	Heated Neutrino Injector	0.0		+10%
11915	Polished Neutrino Injector	0.0	-6%	
11916	Polished Fuel Pipes	1.0		+14%
11917	Rewired Propulsion Unit	0.5		+12%
11918	Heated Magnetic Fan	0.25		+11%
11919	Heated Propulsion Unit	0.0	-6%	
11920	Polished Propulsion Unit	0.0		+10%
11921	Polished Plasma Exhaust	0.75	-9%	
11922	Rewired Electron Loom	0.25		+11%
11923	Upgraded Plasma Exhaust	1.0	-10%	
11924	Stabilised Impulse Nozzle	0.0		+10%
11925	Heated Plasma Exhaust	0.0		+10%
11926	Stabilised Magnetic Fan	0.0	-6%	
11927	Heated Neutrino Injector	0.0	-6%	
11928	Polished Propulsion Unit	1.0	-10%	
11929	Heated Thrust Controller	0.0		+10%
11930	Polished Magnetic Fan	0.0		+10%
11931	Upgraded Hydrogen Dynamo	0.0	-6%	
11932	Rewired Electron Loom	0.0		+10%
11933	Rewired Hydrogen Dynamo	0.25	-7%	
11934	Upgraded Propulsion Unit	0.25	-7%	
11935	Stabilised Shockwave Shield	0.25	-7%	
11936	Heated Hydrogen Dynamo	0.0		+10%
11937	Polished Propulsion Unit	0.0	-6%	
11938	Polished Shockwave Shield	0.25	-7%	
11939	Polished Fuel Pipes	0.0	-6%	
11940	Polished Thrust Controller	0.5		+12%
11941	Rewired Fuel Pipes	0.0		+10%
11942	Polished Hydrogen Dynamo	0.25	-7%	
11943	Heated Impulse Nozzle	0.75		+13%
11944	Rewired Magnetic Fan	0.0	-6%	
11945	Polished Hydrogen Dynamo	0.75		+13%
11946	Rewired Neutrino Injector	0.0	-6%	
11947	Rewired Magnetic Fan	0.0		+10%
11948	Stabilised Impulse Nozzle	0.5		+12%
11949	Upgraded Thrust Controller	0.0	-6%	
11950	Rewired Hydrogen Dynamo	0.75	-9%	
11951	Polished Impulse Nozzle	0.5	-8%	
11952	Stabilised Impulse Nozzle	0.75	-9%	
11953	Heated Neutrino Injector	0.0		+10%
11954	Upgraded Thrust Controller	0.0		+10%
11955	Rewired Propulsion Unit	1.0	-10%	
11956	Upgraded Impulse Nozzle	0.25		+11%
11957	Heated Propulsion Unit	0.0	-6%	
11958	Stabilised Thrust Controller	0.75	-9%	
11959	Upgraded Fuel Pipes	0.0		+10%
11960	Upgraded Impulse Nozzle	0.5		+12%
11961	Upgraded Electron Loom	0.0		+10%
11962	Upgraded Neutrino Injector	1.0	-10%	
11963	Polished Plasma Exhaust	0.25		+11%
11964	Heated Impulse Nozzle	0.0		+10%
11965	Heated Impulse Nozzle	0.75	-9%	
11966	Upgraded Electron Loom	0.0	-6%	
11967	Stabilised Neutrino Injector	0.75		+13%
11968	Stabilised Thrust Controller	0.0		+10%
11969	Heated Neutrino Injector	0.25		+11%
11970	Upgraded Hydrogen Dynamo	0.0		+10%
11971	Upgraded Neutrino Injector	0.25		+11%
11972	Stabilised Hydrogen Dynamo	0.25		+11%
11973	Upgraded Plasma Exhaust	0.25		+11%
11974	Stabilised Propulsion Unit	0.25		+11%
11975	Rewired Hydrogen Dynamo	0.25		+11%
11976	Stabilised Propulsion Unit	0.25	-7%	
11977	Polished Propulsion Unit	0.0	-6%	
11978	Heated Impulse Nozzle	0.0		+10%
11979	Rewired Propulsion Unit	0.0		+10%
11980	Rewired Impulse Nozzle	0.25	-7%	
11981	Polished Plasma Exhaust	0.0		+10%
11982	Rewired Neutrino Injector	0.25	-7%	
11983	Upgraded Hydrogen Dynamo	0.0	-6%	
11984	Polished Thrust Controller	1.0		+14%
11985	Upgraded Shockwave Shield	0.0	-6%	
11986	Upgraded Propulsion Unit	0.0	-6%	
11987	Rewired Impulse Nozzle	0.75		+13%
11988	Stabilised Fuel Pipes	0.5	-8%	
11989	Stabilised Propulsion Unit	0.75		+13%
11990	Rewired Magnetic Fan	0.75		+13%
11991	Upgraded Shockwave Shield	0.0	-6%	
11992	Stabilised Thrust Controller	0.25		+11%
11993	Rewired Shockwave Shield	0.0		+10%
11994	Upgraded Propulsion Unit	0.25		+11%
11995	Stabilised Hydrogen Dynamo	0.0		+10%
11996	Stabilised Neutrino Injector	0.0	-6%	
11997	Heated Hydrogen Dynamo	0.5		+12%
11998	Upgraded Fuel Pipes	0.0	-6%	
11999	Rewired Plasma Exhaust	0.0		+10%
12000	Polished Magnetic Fan	0.5	-8%	
12001	Rewired Electron Loom	1.0		+14%
12002	Rewired Fuel Pipes	0.0		+10%
12003	Upgraded Propulsion Unit	0.0		+10%
12004	Heated Shockwave Shield	0.0	-6%	
12005	Rewired Magnetic Fan	0.75	-9%	
12006	Polished Impulse Nozzle	0.25		+11%
12007	Stabilised Hydrogen Dynamo	0.5		+12%
12008	Polished Electron Loom	0.0		+10%
12009	Polished Shockwave Shield	0.0		+10%
12010	Stabilised Propulsion Unit	0.25	-7%	
12011	Stabilised Plasma Exhaust	0.75	-9%	
12012	Stabilised Magnetic Fan	0.0	-6%	
12013	Upgraded Impulse Nozzle	0.5	-8%	
12014	Heated Impulse Nozzle	0.5		+12%
12015	Rewired Propulsion Unit	0.25		+11%
12016	Rewired Shockwave Shield	0.0		+10%
12017	Upgraded Propulsion Unit	0.75	-9%	
12018	Heated Electron Loom	0.5	-8%	
12019	Stabilised Plasma Exhaust	0.0		+10%
12020	Rewired Fuel Pipes	0.0	-6%	
12021	Stabilised Plasma Exhaust	0.0		+10%
12022	Rewired Electron Loom	0.0	-6%	
12023	Stabilised Shockwave Shield	0.5	-8%	
12024	Stabilised Hydrogen Dynamo	0.5		+12%
12025	Upgraded Hydrogen Dynamo	0.75	-9%	
12026	Heated Electron Loom	0.0	-6%	
12027	Rewired Shockwave Shield	0.25	-7%	
12028	Polished Hydrogen Dynamo	0.75	-9%	
12029	Rewired Thrust Controller	0.0		+10%
12030	Rewired Propulsion Unit	0.0		+10%
12031	Stabilised Thrust Controller	0.0	-6%	
12032	Polished Shockwave Shield	0.25	-7%	
12033	Rewired Impulse Nozzle	0.25	-7%	
12034	Polished Thrust Controller	0.0		+10%
12035	Upgraded Electron Loom	1.0	-10%	
12036	Stabilised Neutrino Injector	0.75		+13%
12037	Heated Neutrino Injector	0.75		+13%
12038	Upgraded Magnetic Fan	0.0	-6%	
12039	Polished Hydrogen Dynamo	0.5		+12%
12040	Rewired Impulse Nozzle	0.0		+10%
12041	Polished Impulse Nozzle	0.25		+11%
12042	Rewired Thrust Controller	0.0	-6%	
12043	Heated Impulse Nozzle	0.25		+11%
12044	Heated Thrust Controller	0.25	-7%	
12045	Polished Hydrogen Dynamo	0.25		+11%
12046	Stabilised Magnetic Fan	0.25		+11%
12047	Stabilised Neutrino Injector	0.5	-8%	
12048	Polished Plasma Exhaust	0.0	-6%	
12049	Upgraded Hydrogen Dynamo	0.25		+11%
12050	Heated Plasma Exhaust	0.0		+10%
12051	Upgraded Fuel Pipes	0.25	-7%	
12052	Polished Magnetic Fan	0.75		+13%
12053	Polished Plasma Exhaust	0.75		+13%
12054	Stabilised Fuel Pipes	0.0		+10%
12055	Stabilised Fuel Pipes	0.0	-6%	
12056	Polished Hydrogen Dynamo	0.0		+10%
12057	Upgraded Impulse Nozzle	0.25	-7%	
12058	Stabilised Thrust Controller	1.0		+14%
12059	Polished Neutrino Injector	0.0	-6%	
12060	Heated Hydrogen Dynamo	1.0		+14%
12061	Upgraded Shockwave Shield	0.5	-8%	
12062	Heated Hydrogen Dynamo	0.0		+10%
12063	Heated Hydrogen Dynamo	0.75		+13%
12064	Upgraded Electron Loom	0.25		+11%
12065	Stabilised Electron Loom	0.0		+10%
12066	Rewired Impulse Nozzle	0.25	-7%	
12067	Stabilised Impulse Nozzle	0.5	-8%	
12068	Polished Neutrino Injector	0.0		+10%
12069	Upgraded Shockwave Shield	0.75	-9%	
12070	Heated Shockwave Shield	0.0	-6%	
12071	Rewired Impulse Nozzle	0.0	-6%	
12072	Polished Shockwave Shield	0.25	-7%	
12073	Upgraded Plasma Exhaust	0.25	-7%	
12074	Upgraded Electron Loom	0.25		+11%
12075	Stabilised Fuel Pipes	0.0		+10%
12076	Rewired Magnetic Fan	0.0	-6%	
12077	Stabilised Neutrino Injector	0.75	-9%	
12078	Rewired Electron Loom	0.0	-6%	
12079	Stabilised Shockwave Shield	0.0		+10%
12080	Polished Electron Loom	0.0		+10%
12081	Rewired Neutrino Injector	0.0	-6%	
12082	Polished Plasma Exhaust	0.0		+10%
12083	Upgraded Magnetic Fan	0.0	-6%	
12084	Polished Fuel Pipes	0.0	-6%	
12085	Stabilised Fuel Pipes	0.25	-7%	
12086	Upgraded Hydrogen Dynamo	0.25		+11%
12087	Rewired Thrust Controller	0.75	-9%	
12088	Rewired Propulsion Unit	0.25	-7%	
12089	Polished Plasma Exhaust	0.5	-8%	
12090	Rewired Electron Loom	0.0	-6%	
12091	Heated Neutrino Injector	0.75	-9%	
12092	Heated Fuel Pipes	1.0	-10%	
12093	Stabilised Propulsion Unit	0.0	-6%	
12094	Stabilised Thrust Controller	0.5		+12%
12095	Heated Neutrino Injector	0.75	-9%	
12096	Stabilised Electron Loom	0.0	-6%	
12097	Upgraded Electron Loom	0.0	-6%	
12098	Heated Neutrino Injector	0.0	-6%	
12099	Upgraded Impulse Nozzle	0.5		+12%
12100	Upgraded Shockwave Shield	0.0		+10%
12101	Upgraded Magnetic Fan	0.0		+10%
12102	Upgraded Thrust Controller	0.0		+10%
12103	Stabilised Fuel Pipes	0.0	-6%	
12104	Polished Propulsion Unit	0.5		+12%
12105	Upgraded Shockwave Shield	0.25		+11%
12106	Upgraded Shockwave Shield	0.5	-8%	
12107	Heated Shockwave Shield	1.0	-10%	
12108	Polished Shockwave Shield	0.0		+10%
12109	Polished Propulsion Unit	0.0		+10%
12110	Polished Magnetic Fan	1.0		+14%
12111	Upgraded Magnetic Fan	0.0	-6%	
12112	Polished Hydrogen Dynamo	0.25	-7%	
12113	Heated Shockwave Shield	0.25		+11%
12114	Stabilised Electron Loom	0.25	-7%	
12115	Polished Shockwave Shield	0.0	-6%	
12116	Upgraded Electron Loom	0.0		+10%
12117	Rewired Electron Loom	0.0		+10%
12118	Upgraded Hydrogen Dynamo	0.5	-8%	
12119	Stabilised Impulse Nozzle	0.25		+11%
12120	Stabilised Plasma Exhaust	0.0		+10%
12121	Stabilised Neutrino Injector	0.0		+10%
12122	Rewired Plasma Exhaust	0.75		+13%
12123	Heated Thrust Controller	0.25		+11%
12124	Polished Shockwave Shield	0.25	-7%	
12125	Stabilised Shockwave Shield	0.0		+10%
12126	Upgraded Magnetic Fan	0.25	-7%	
12127	Heated Thrust Controller	0.0	-6%	
12128	Stabilised Impulse Nozzle	0.25		+11%
12129	Stabilised Hydrogen Dynamo	0.5	-8%	
12130	Polished Hydrogen Dynamo	1.0		+14%
12131	Upgraded Thrust Controller	0.5		+12%
12132	Upgraded Magnetic Fan	0.0		+10%
12133	Polished Impulse Nozzle	0.25	-7%	
12134	Upgraded Neutrino Injector	0.0	-6%	
12135	Polished Propulsion Unit	0.25		+11%
12136	Polished Fuel Pipes	0.0	-6%	
12137	Polished Hydrogen Dynamo	0.25		+11%
12138	Upgraded Propulsion Unit	0.0		+10%
12139	Heated Electron Loom	0.25		+11%
12140	Stabilised Electron Loom	0.75		+13%
12141	Stabilised Magnetic Fan	0.0		+10%
12142	Polished Shockwave Shield	0.0		+10%
12143	Rewired Impulse Nozzle	0.0		+10%
12144	Heated Magnetic Fan	0.5	-8%	
12145	Rewired Thrust Controller	0.75	-9%	
12146	Rewired Electron Loom	0.0	-6%	
12147	Polished Thrust Controller	0.0		+10%
12148	Rewired Shockwave Shield	0.0		+10%
12149	Upgraded Electron Loom	0.5		+12%
12150	Heated Impulse Nozzle	0.25	-7%	
12151	Rewired Neutrino Injector	0.25	-7%	
12152	Polished Fuel Pipes	0.0		+10%
12153	Upgraded Thrust Controller	0.5		+12%
12154	Polished Electron Loom	0.75		+13%
12155	Polished Neutrino Injector	0.0	-6%	
12156	Stabilised Hydrogen Dynamo	0.25		+11%
12157	Rewired Thrust Controller	0.5	-8%	
12158	Heated Shockwave Shield	0.0	-6%	
12159	Stabilised Shockwave Shield	0.0	-6%	
12160	Rewired Neutrino Injector	0.0		+10%
12161	Upgraded Thrust Controller	0.5		+12%
12162	Rewired Magnetic Fan	0.0		+10%
12163	Heated Fuel Pipes	0.0		+10%
12164	Stabilised Shockwave Shield	0.0	-6%	
12165	Stabilised Magnetic Fan	0.5		+12%
12166	Upgraded Magnetic Fan	0.0		+10%
12167	Heated Propulsion Unit	0.5	-8%	
12168	Rewired Plasma Exhaust	0.0		+10%
12169	Rewired Electron Loom	0.0	-6%	
12170	Heated Impulse Nozzle	0.75		+13%
12171	Stabilised Electron Loom	0.5		+12%
12172	Polished Impulse Nozzle	0.5	-8%	
12173	Upgraded Magnetic Fan	0.0		+10%
12174	Upgraded Impulse Nozzle	0.25	-7%	
12175	Stabilised Thrust Controller	0.0		+10%
12176	Rewired Electron Loom	0.5	-8%	
12177	Polished Electron Loom	0.0		+10%
12178	Stabilised Electron Loom	0.5	-8%	
12179	Upgraded Neutrino Injector	0.5		+12%
12180	Stabilised Neutrino Injector	0.0	-6%	
12181	Upgraded Magnetic Fan	0.5		+12%
12182	Heated Propulsion Unit	0.0	-6%	
12183	Rewired Electron Loom	0.25		+11%
12184	Upgraded Thrust Controller	0.0		+10%
12185	Rewired Impulse Nozzle	0.5		+12%
12186	Polished Impulse Nozzle	0.75		+13%
12187	Stabilised Hydrogen Dynamo	0.0	-6%	
12188	Rewired Propulsion Unit	0.0		+10%
12189	Polished Thrust Controller	0.5	-8%	
12190	Polished Neutrino Injector	0.25		+11%
12191	Polished Fuel Pipes	0.0	-6%	
12192	Heated Propulsion Unit	0.5		+12%
12193	Polished Plasma Exhaust	0.25	-7%	
12194	Upgraded Neutrino Injector	0.75		+13%
12195	Heated Hydrogen Dynamo	0.0		+10%
12196	Rewired Fuel Pipes	0.0	-6%	
12197	Polished Propulsion Unit	0.0	-6%	
12198	Rewired Thrust Controller	0.0	-6%	
12199	Upgraded Fuel Pipes	0.0	-6%	
12200	Rewired Magnetic Fan	0.0		+10%
12201	Stabilised Shockwave Shield	0.25	-7%	
12202	Heated Shockwave Shield	0.0		+10%
12203	Heated Impulse Nozzle	0.5		+12%
12204	Polished Electron Loom	0.25		+11%
12205	Upgraded Plasma Exhaust	0.0		+10%
12206	Polished Plasma Exhaust	0.0		+10%
12207	Polished Plasma Exhaust	0.75		+13%
12208	Heated Thrust Controller	0.5	-8%	
12209	Stabilised Impulse Nozzle	0.25		+11%
12210	Polished Plasma Exhaust	0.0		+10%
12211	Rewired Fuel Pipes	1.0		+14%
