sep=,
Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
14847,Tritium Diffuser,0.0,,+30%
14848,Liquid Fuel Tanks,0.0,+35%,
14849,Multi-Tube Exhaust,0.211,+43%,
14850,Frictionless Diffuser,0.053,+36%,+31%
14851,Tritium Exhaust,0.342,+46%,+32%
14852,Tritium Nozzles,0.0,,+30%
14853,Liquid Fuel Jets,0.0,+35%,
14854,Tritium Nozzles,0.368,,+44%
14855,Liquid Fuel Diffuser,0.184,+36%,+36%
14856,Frictionless Nozzles,0.237,+44%,+30%
14857,Liquid Fuel Combustion Unit,0.684,+43%,+48%
14858,Liquid Fuel Diffuser,0.368,+43%,+36%
14859,Frictionless Diffuser,0.0,,+30%
14860,Tritium Turbine,0.0,+35%,
14861,Frictionless Igniter,0.5,+48%,+36%
14862,Multi-Tube Jets,0.0,+35%,
14863,Tritium Jets,0.316,,+42%
14864,Tritium Dynamo,0.053,+37%,
14865,Multi-Tube Nozzles,0.132,,+35%
14866,Multi-Tube Igniter,0.158,+38%,+33%
14867,Hybrid Dynamo,0.395,+50%,
14868,Tritium Nozzles,0.079,+38%,
14869,Frictionless Exhaust,0.211,+36%,+37%
14870,Liquid Fuel Dynamo,0.289,+39%,+37%
14871,Liquid Fuel Igniter,0.132,+40%,
14872,Hybrid Pump,0.0,,+30%
14873,Tritium Tanks,0.184,+42%,
14874,Frictionless Tanks,0.026,+36%,
14875,Multi-Tube Turbine,0.026,+36%,
14876,Multi-Tube Pump,0.289,,+41%
14877,Frictionless Igniter,0.105,+39%,
14878,Frictionless Dynamo,0.421,,+46%
14879,Frictionless Jets,0.5,+54%,
14880,Multi-Tube Pump,0.474,,+48%
14881,Tritium Tanks,0.079,,+33%
14882,Liquid Fuel Nozzles,0.395,+50%,+30%
14883,Tritium Jets,0.026,+36%,
14884,Hybrid Exhaust,0.079,+35%,+33%
14885,Liquid Fuel Nozzles,0.0,,+30%
14886,Liquid Fuel Pump,0.368,,+44%
14887,Tritium Pump,0.026,+36%,+30%
14888,Frictionless Jets,0.421,+46%,+35%
14889,Hybrid Turbine,0.0,,+30%
14890,Hybrid Nozzles,0.395,,+45%
14891,Frictionless Nozzles,0.105,+39%,
14892,Frictionless Exhaust,0.211,+43%,
14893,Liquid Fuel Turbine,0.053,+37%,
14894,Frictionless Pump,0.395,+50%,
14895,Hybrid Igniter,0.474,+53%,
14896,Frictionless Exhaust,0.079,+36%,+32%
14897,Tritium Pump,0.158,+41%,+30%
14898,Hybrid Exhaust,0.158,+40%,+31%
14899,Tritium Combustion Unit,0.0,+35%,
14900,Tritium Igniter,0.158,,+36%
14901,Hybrid Diffuser,0.289,+46%,
14902,Liquid Fuel Igniter,0.158,+39%,+32%
14903,Hybrid Combustion Unit,0.289,+41%,+35%
14904,Tritium Igniter,0.026,+36%,
14905,Tritium Exhaust,0.711,+46%,+46%
14906,Tritium Jets,0.263,+45%,
14907,Frictionless Nozzles,0.026,+36%,
14908,Frictionless Turbine,0.158,+38%,+33%
14909,Tritium Exhaust,0.0,+35%,
14910,Multi-Tube Igniter,0.289,,+41%
14911,Frictionless Nozzles,0.0,+35%,
14912,Frictionless Jets,0.0,+35%,
14913,Multi-Tube Turbine,0.0,,+30%
14914,Tritium Turbine,0.105,,+34%
14915,Tritium Turbine,0.0,+35%,
14916,Tritium Exhaust,0.395,+50%,
14917,Multi-Tube Exhaust,0.105,,+34%
14918,Tritium Dynamo,0.132,+35%,+35%
14919,Liquid Fuel Turbine,0.105,+39%,
14920,Hybrid Pump,0.0,,+30%
14921,Frictionless Tanks,0.342,+48%,
14922,Tritium Exhaust,0.263,+39%,+36%
14923,Hybrid Igniter,0.105,,+34%
14924,Hybrid Pump,0.0,+35%,
14925,Liquid Fuel Nozzles,0.342,,+43%
14926,Multi-Tube Dynamo,0.474,+53%,
14927,Frictionless Tanks,0.237,+44%,
14928,Hybrid Nozzles,0.053,,+32%
14929,Multi-Tube Turbine,0.0,,+30%
14930,Frictionless Jets,0.237,,+39%
14931,Hybrid Tanks,0.0,+35%,
14932,Tritium Diffuser,0.684,+45%,+46%
14933,Hybrid Combustion Unit,0.026,+36%,+30%
14934,Hybrid Nozzles,0.053,,+32%
14935,Tritium Dynamo,0.053,,+32%
14936,Hybrid Diffuser,0.789,+54%,+41%
14937,Multi-Tube Exhaust,0.079,,+33%
14938,Hybrid Igniter,0.026,+36%,
14939,Multi-Tube Nozzles,0.0,+35%,
14940,Hybrid Pump,0.184,,+37%
14941,Hybrid Diffuser,0.079,+38%,
14942,Multi-Tube Exhaust,0.342,+35%,+43%
14943,Tritium Dynamo,0.184,,+37%
14944,Frictionless Igniter,0.211,,+38%
14945,Liquid Fuel Exhaust,0.237,,+39%
14946,Liquid Fuel Nozzles,0.368,+49%,
14947,Multi-Tube Pump,0.0,,+30%
14948,Tritium Turbine,0.342,+48%,
14949,Liquid Fuel Tanks,0.447,+52%,
14950,Liquid Fuel Exhaust,0.5,+35%,+49%
14951,Tritium Jets,0.289,+46%,+30%
14952,Multi-Tube Exhaust,0.289,+46%,
14953,Frictionless Dynamo,0.289,+38%,+38%
14954,Frictionless Tanks,0.026,+36%,
14955,Liquid Fuel Combustion Unit,0.158,+41%,
14956,Liquid Fuel Pump,0.0,+35%,
14957,Liquid Fuel Diffuser,0.079,+36%,+32%
14958,Frictionless Nozzles,0.132,+39%,+31%
14959,Tritium Pump,0.658,+49%,+41%
14960,Liquid Fuel Turbine,0.184,+42%,
14961,Hybrid Tanks,0.5,+54%,+30%
14962,Hybrid Turbine,0.0,+35%,
14963,Tritium Pump,0.026,,+31%
14964,Frictionless Nozzles,0.079,,+33%
14965,Multi-Tube Nozzles,0.053,+37%,
14966,Tritium Pump,0.237,+42%,+32%
14967,Multi-Tube Jets,0.0,,+30%
14968,Tritium Nozzles,0.0,+35%,
14969,Multi-Tube Dynamo,0.079,+38%,
14970,Tritium Turbine,0.421,+45%,+36%
14971,Hybrid Exhaust,0.0,,+30%
14972,Tritium Pump,0.0,+35%,
14973,Frictionless Exhaust,0.0,+35%,
14974,Multi-Tube Jets,0.474,+38%,+45%
14975,Liquid Fuel Igniter,0.079,,+33%
14976,Tritium Diffuser,0.289,,+41%
14977,Tritium Nozzles,0.132,+40%,+30%
14978,Frictionless Dynamo,0.368,+49%,
14979,Liquid Fuel Nozzles,0.684,+51%,+40%
14980,Multi-Tube Diffuser,0.211,+36%,+37%
14981,Hybrid Pump,0.316,,+42%
14982,Liquid Fuel Combustion Unit,0.5,+50%,+34%
14983,Multi-Tube Dynamo,0.026,+35%,+31%
14984,Liquid Fuel Tanks,0.184,,+37%
14985,Hybrid Jets,0.368,,+44%
14986,Hybrid Igniter,0.132,,+35%
14987,Hybrid Jets,0.526,+54%,+31%
14988,Liquid Fuel Combustion Unit,0.184,+42%,
14989,Hybrid Tanks,0.447,+52%,
14990,Liquid Fuel Jets,0.632,+46%,+43%
14991,Hybrid Exhaust,0.447,+37%,+45%
14992,Frictionless Igniter,0.158,,+36%
14993,Tritium Tanks,0.0,,+30%
14994,Liquid Fuel Exhaust,0.211,,+38%
14995,Tritium Nozzles,0.5,+35%,+49%
14996,Frictionless Exhaust,0.053,,+32%
14997,Multi-Tube Exhaust,0.474,,+48%
14998,Hybrid Diffuser,0.0,,+30%
14999,Hybrid Igniter,0.184,+42%,+30%
15000,Liquid Fuel Igniter,0.5,+38%,+46%
15001,Multi-Tube Pump,0.5,,+49%
15002,Frictionless Jets,0.263,+45%,
15003,Liquid Fuel Tanks,0.237,,+39%
15004,Hybrid Exhaust,0.5,+38%,+46%
15005,Frictionless Combustion Unit,0.132,,+35%
15006,Frictionless Diffuser,0.026,+36%,
15007,Liquid Fuel Turbine,0.0,,+30%
15008,Hybrid Diffuser,0.053,+37%,
15009,Liquid Fuel Turbine,0.184,,+37%
15010,Tritium Jets,0.316,+47%,
15011,Liquid Fuel Igniter,0.158,+41%,
15012,Tritium Igniter,0.474,+49%,+34%
15013,Liquid Fuel Exhaust,0.184,,+37%
15014,Hybrid Exhaust,0.211,,+38%
15015,Hybrid Tanks,0.105,+39%,+30%
15016,Multi-Tube Turbine,0.0,,+30%
15017,Frictionless Igniter,0.316,+35%,+42%
15018,Frictionless Exhaust,0.526,+52%,+33%
15019,Frictionless Diffuser,0.474,+42%,+41%
15020,Tritium Dynamo,0.0,+35%,
15021,Tritium Turbine,0.263,,+40%
15022,Frictionless Dynamo,0.737,+46%,+47%
15023,Multi-Tube Pump,0.079,,+33%
15024,Hybrid Turbine,0.395,+35%,+45%
15025,Frictionless Jets,0.421,+51%,
15026,Hybrid Turbine,0.368,+49%,
15027,Frictionless Diffuser,0.026,+36%,
15028,Tritium Jets,0.395,+50%,
15029,Hybrid Nozzles,0.0,,+30%
15030,Frictionless Exhaust,0.053,+37%,
15031,Hybrid Jets,0.553,+44%,+42%
15032,Frictionless Diffuser,0.474,+53%,
15033,Tritium Igniter,0.368,,+44%
15034,Multi-Tube Igniter,0.0,+35%,
15035,Frictionless Combustion Unit,0.0,+35%,
15036,Multi-Tube Nozzles,0.184,,+37%
15037,Frictionless Diffuser,0.263,,+40%
15038,Frictionless Igniter,0.0,+35%,
15039,Liquid Fuel Pump,0.0,,+30%
15040,Multi-Tube Tanks,0.421,+51%,+30%
15041,Tritium Exhaust,0.105,+39%,
15042,Liquid Fuel Nozzles,0.632,+41%,+48%
15043,Tritium Igniter,0.105,,+34%
15044,Hybrid Igniter,0.158,+41%,
15045,Frictionless Jets,0.5,,+49%
15046,Liquid Fuel Turbine,0.447,+52%,
15047,Hybrid Dynamo,0.5,,+49%
15048,Liquid Fuel Turbine,0.658,+52%,+38%
15049,Multi-Tube Jets,0.079,,+33%
15050,Hybrid Igniter,0.211,+36%,+37%
15051,Tritium Exhaust,0.237,,+39%
15052,Hybrid Diffuser,0.526,+41%,+44%
15053,Multi-Tube Diffuser,0.026,,+31%
15054,Hybrid Dynamo,0.184,+42%,
15055,Tritium Tanks,0.447,+52%,+30%
15056,Multi-Tube Diffuser,0.211,+43%,
15057,Hybrid Jets,0.263,+45%,
15058,Multi-Tube Tanks,0.263,+35%,+40%
15059,Multi-Tube Igniter,0.132,,+35%
15060,Multi-Tube Exhaust,0.0,+35%,+30%
15061,Hybrid Turbine,0.342,,+43%
15062,Multi-Tube Tanks,0.368,+42%,+37%
15063,Liquid Fuel Combustion Unit,0.0,+35%,
15064,Tritium Pump,0.289,,+41%
15065,Hybrid Igniter,0.026,,+31%
15066,Frictionless Nozzles,0.0,,+30%
15067,Multi-Tube Igniter,0.211,+36%,+37%
15068,Multi-Tube Tanks,0.053,+37%,+30%
15069,Multi-Tube Combustion Unit,0.079,+35%,+33%
15070,Frictionless Dynamo,0.0,+35%,
15071,Multi-Tube Dynamo,0.053,+35%,+32%
15072,Liquid Fuel Combustion Unit,0.763,+49%,+45%
15073,Liquid Fuel Exhaust,0.421,+51%,
15074,Hybrid Diffuser,0.316,,+42%
15075,Liquid Fuel Pump,0.0,,+30%
15076,Liquid Fuel Turbine,0.132,+40%,
15077,Hybrid Tanks,0.026,+36%,
15078,Multi-Tube Turbine,0.263,+37%,+38%
15079,Tritium Nozzles,0.211,+35%,+38%
15080,Tritium Tanks,0.395,,+45%
15081,Tritium Nozzles,0.368,+47%,+32%
15082,Multi-Tube Diffuser,0.395,,+45%
15083,Hybrid Turbine,0.605,+45%,+43%
15084,Frictionless Exhaust,0.474,+53%,
15085,Multi-Tube Dynamo,0.421,+46%,+35%
15086,Frictionless Jets,0.368,,+44%
15087,Multi-Tube Nozzles,0.184,,+37%
15088,Multi-Tube Jets,0.316,+47%,
15089,Liquid Fuel Tanks,0.316,,+42%
15090,Hybrid Combustion Unit,0.474,+53%,
15091,Multi-Tube Nozzles,0.105,+36%,+33%
15092,Tritium Pump,0.184,,+37%
15093,Hybrid Dynamo,0.0,,+30%
15094,Hybrid Nozzles,0.289,+45%,+31%
15095,Hybrid Nozzles,0.316,,+42%
15096,Hybrid Combustion Unit,0.421,+51%,
15097,Hybrid Jets,0.0,+35%,+30%
15098,Hybrid Turbine,0.026,,+31%
15099,Hybrid Nozzles,0.132,+35%,+35%
15100,Liquid Fuel Pump,0.184,+42%,
15101,Frictionless Pump,0.105,,+34%
15102,Multi-Tube Nozzles,0.395,+50%,
15103,Liquid Fuel Igniter,0.053,,+32%
15104,Hybrid Diffuser,0.421,+40%,+41%
15105,Frictionless Tanks,0.579,+48%,+39%
15106,Hybrid Diffuser,0.211,,+38%
15107,Hybrid Turbine,0.0,+35%,
15108,Tritium Nozzles,0.184,+39%,+33%
15109,Hybrid Igniter,0.053,+35%,+32%
15110,Liquid Fuel Pump,0.342,+35%,+43%
15111,Liquid Fuel Combustion Unit,0.421,+51%,
15112,Frictionless Dynamo,0.5,,+49%
15113,Tritium Dynamo,0.5,+54%,
15114,Frictionless Tanks,0.526,+42%,+43%
15115,Liquid Fuel Tanks,0.447,,+47%
15116,Hybrid Tanks,0.0,+35%,
15117,Hybrid Igniter,0.105,+36%,+33%
15118,Tritium Nozzles,0.132,,+35%
15119,Multi-Tube Exhaust,0.342,,+43%
15120,Liquid Fuel Tanks,0.474,,+48%
15121,Tritium Diffuser,0.5,+35%,+49%
15122,Liquid Fuel Diffuser,0.342,,+43%
15123,Liquid Fuel Turbine,0.474,,+48%
15124,Multi-Tube Combustion Unit,0.316,,+42%
15125,Multi-Tube Turbine,0.237,+44%,+30%
15126,Hybrid Igniter,0.474,+53%,
15127,Liquid Fuel Turbine,0.026,+36%,
15128,Hybrid Nozzles,0.079,,+33%
15129,Tritium Igniter,0.237,+35%,+39%
15130,Tritium Combustion Unit,0.263,,+40%
15131,Hybrid Dynamo,0.342,+48%,
15132,Multi-Tube Turbine,0.447,,+47%
15133,Tritium Dynamo,0.079,+38%,
15134,Multi-Tube Nozzles,0.053,+37%,
15135,Liquid Fuel Nozzles,0.0,+35%,
15136,Frictionless Tanks,0.474,,+48%
15137,Frictionless Dynamo,0.632,+52%,+37%
15138,Multi-Tube Jets,0.0,,+30%
15139,Tritium Diffuser,0.395,+50%,
15140,Liquid Fuel Igniter,0.184,,+37%
15141,Tritium Igniter,0.079,,+33%
15142,Hybrid Nozzles,0.158,+37%,+34%
15143,Hybrid Dynamo,0.0,+35%,
15144,Liquid Fuel Tanks,0.684,+49%,+42%
15145,Tritium Dynamo,0.289,,+41%
15146,Tritium Pump,0.079,+38%,
15147,Hybrid Tanks,0.368,,+44%
15148,Multi-Tube Igniter,0.0,,+30%
15149,Liquid Fuel Nozzles,0.421,,+46%
15150,Liquid Fuel Exhaust,0.342,+48%,
15151,Hybrid Tanks,0.237,,+39%
15152,Multi-Tube Diffuser,0.211,+43%,
15153,Tritium Jets,0.763,+46%,+48%
15154,Hybrid Diffuser,0.237,,+39%
15155,Liquid Fuel Dynamo,0.053,,+32%
15156,Hybrid Combustion Unit,0.447,+52%,+30%
15157,Hybrid Diffuser,0.316,,+42%
15158,Liquid Fuel Combustion Unit,0.053,,+32%
15159,Hybrid Combustion Unit,0.316,+35%,+42%
15160,Hybrid Nozzles,0.684,+48%,+43%
15161,Frictionless Combustion Unit,0.053,+37%,
15162,Liquid Fuel Combustion Unit,0.105,+36%,+33%
15163,Hybrid Jets,0.184,+42%,
15164,Multi-Tube Tanks,0.0,,+30%
15165,Tritium Tanks,0.026,,+31%
15166,Liquid Fuel Turbine,0.132,,+35%
15167,Frictionless Dynamo,0.368,,+44%
15168,Hybrid Tanks,0.184,+42%,
15169,Multi-Tube Jets,0.132,+39%,+31%
15170,Frictionless Exhaust,0.105,+39%,
15171,Multi-Tube Combustion Unit,0.026,+36%,
15172,Liquid Fuel Jets,0.342,+35%,+43%
15173,Hybrid Combustion Unit,0.079,+38%,+30%
15174,Liquid Fuel Combustion Unit,0.447,+52%,
15175,Multi-Tube Igniter,0.211,+43%,
15176,Multi-Tube Jets,0.132,+36%,+34%
15177,Liquid Fuel Dynamo,0.0,+35%,
15178,Multi-Tube Jets,0.132,+40%,
15179,Frictionless Tanks,0.053,+37%,+30%
15180,Hybrid Combustion Unit,0.053,,+32%
15181,Frictionless Diffuser,0.316,,+42%
15182,Frictionless Combustion Unit,0.0,+35%,
15183,Tritium Exhaust,0.0,,+30%
15184,Frictionless Nozzles,0.395,+50%,
15185,Frictionless Combustion Unit,0.289,+42%,+34%
15186,Tritium Jets,0.5,+54%,
15187,Frictionless Dynamo,0.079,,+33%
15188,Multi-Tube Turbine,0.395,+50%,
15189,Multi-Tube Igniter,0.105,+39%,+30%
15190,Liquid Fuel Diffuser,0.421,,+46%
15191,Frictionless Jets,0.605,+48%,+40%
15192,Multi-Tube Exhaust,0.184,,+37%
15193,Hybrid Jets,0.105,+39%,
15194,Hybrid Jets,0.026,,+31%
15195,Hybrid Exhaust,0.132,+40%,
15196,Liquid Fuel Combustion Unit,0.474,+53%,
15197,Liquid Fuel Tanks,0.211,+43%,
15198,Liquid Fuel Pump,0.0,+35%,
15199,Liquid Fuel Tanks,0.053,,+32%
15200,Frictionless Diffuser,0.0,+35%,
15201,Tritium Igniter,0.263,+41%,+34%
15202,Multi-Tube Igniter,0.0,+35%,
15203,Hybrid Pump,0.342,+48%,
15204,Multi-Tube Combustion Unit,0.211,+43%,
15205,Multi-Tube Igniter,0.658,+53%,+37%
15206,Liquid Fuel Igniter,0.237,+39%,+35%
15207,Multi-Tube Turbine,0.158,+41%,
15208,Hybrid Diffuser,0.105,+38%,+31%
15209,Liquid Fuel Igniter,0.447,+52%,
15210,Liquid Fuel Nozzles,0.263,+37%,+38%
15211,Hybrid Dynamo,0.474,+51%,+32%
15212,Multi-Tube Dynamo,0.5,,+49%
15213,Hybrid Jets,0.132,+36%,+34%
15214,Liquid Fuel Diffuser,0.316,,+42%
15215,Liquid Fuel Dynamo,0.0,,+30%
15216,Hybrid Pump,0.5,+54%,
15217,Hybrid Jets,0.0,+35%,
15218,Hybrid Igniter,0.132,,+35%
15219,Multi-Tube Nozzles,0.079,+37%,+31%
15220,Frictionless Turbine,0.0,+35%,+30%
15221,Tritium Diffuser,0.553,+54%,+32%
15222,Multi-Tube Jets,0.395,+50%,
15223,Tritium Exhaust,0.026,,+31%
15224,Multi-Tube Turbine,0.026,,+31%
15225,Liquid Fuel Diffuser,0.0,,+30%
15226,Frictionless Pump,0.0,,+30%
15227,Frictionless Exhaust,0.684,+46%,+45%
15228,Multi-Tube Combustion Unit,0.026,,+31%
15229,Frictionless Dynamo,0.474,,+48%
15230,Liquid Fuel Igniter,0.053,,+32%
15231,Hybrid Combustion Unit,0.289,,+41%
15232,Liquid Fuel Jets,0.026,,+31%
15233,Liquid Fuel Dynamo,0.0,+35%,
15234,Frictionless Dynamo,0.421,+41%,+40%
15235,Hybrid Dynamo,0.342,,+43%
15236,Frictionless Combustion Unit,0.237,+38%,+36%
15237,Tritium Exhaust,0.474,+35%,+48%
15238,Multi-Tube Tanks,0.053,+37%,
15239,Multi-Tube Pump,0.0,+35%,
15240,Frictionless Nozzles,0.763,+51%,+43%
15241,Tritium Turbine,0.421,,+46%
15242,Liquid Fuel Igniter,0.368,+48%,+31%
15243,Hybrid Pump,0.211,+43%,+30%
15244,Frictionless Jets,0.0,+35%,
15245,Liquid Fuel Pump,0.053,,+32%
15246,Liquid Fuel Combustion Unit,0.0,+35%,
15247,Frictionless Pump,0.026,+35%,+31%
15248,Tritium Combustion Unit,0.553,+42%,+44%
15249,Frictionless Dynamo,0.105,,+34%
15250,Frictionless Combustion Unit,0.0,+35%,
15251,Hybrid Turbine,0.132,+40%,
15252,Frictionless Pump,0.474,+53%,
15253,Tritium Combustion Unit,0.342,,+43%
15254,Hybrid Combustion Unit,0.105,+35%,+34%
15255,Frictionless Nozzles,0.632,+50%,+39%
15256,Liquid Fuel Igniter,0.026,,+31%
15257,Liquid Fuel Combustion Unit,0.026,,+31%
15258,Hybrid Diffuser,0.053,,+32%
15259,Multi-Tube Turbine,0.026,,+31%
15260,Liquid Fuel Diffuser,0.132,,+35%
15261,Hybrid Exhaust,0.0,,+30%
15262,Hybrid Exhaust,0.5,+54%,+30%
15263,Liquid Fuel Jets,0.0,,+30%
15264,Multi-Tube Jets,0.184,+42%,+30%
15265,Tritium Igniter,0.184,,+37%
15266,Hybrid Dynamo,0.342,,+43%
15267,Hybrid Jets,0.053,,+32%
15268,Multi-Tube Dynamo,0.447,,+47%
15269,Multi-Tube Nozzles,0.447,+52%,
15270,Hybrid Turbine,0.0,+35%,
15271,Hybrid Jets,0.526,+54%,+31%
15272,Frictionless Pump,0.474,+53%,
15273,Hybrid Jets,0.026,+35%,+31%
15274,Hybrid Dynamo,0.0,+35%,
15275,Hybrid Combustion Unit,0.026,,+31%
15276,Liquid Fuel Jets,0.474,+53%,+30%
15277,Tritium Nozzles,0.211,+43%,
15278,Multi-Tube Tanks,0.447,+52%,
15279,Hybrid Diffuser,0.132,+40%,
15280,Liquid Fuel Turbine,0.237,+42%,+32%
15281,Frictionless Jets,0.0,,+30%
15282,Hybrid Jets,0.105,+39%,
15283,Multi-Tube Combustion Unit,0.526,+51%,+34%
15284,Hybrid Diffuser,0.0,+35%,
15285,Hybrid Nozzles,0.132,,+35%
15286,Hybrid Turbine,0.211,+43%,
15287,Multi-Tube Dynamo,0.132,,+35%
15288,Frictionless Tanks,0.5,+54%,
15289,Tritium Igniter,0.158,+41%,+30%
15290,Hybrid Igniter,0.289,,+41%
15291,Frictionless Igniter,0.0,,+30%
15292,Tritium Jets,0.026,+36%,
15293,Hybrid Nozzles,0.632,+40%,+49%
15294,Liquid Fuel Diffuser,0.0,,+30%
15295,Liquid Fuel Tanks,0.184,+38%,+34%
15296,Frictionless Exhaust,0.289,+46%,
15297,Hybrid Pump,0.132,+40%,
15298,Frictionless Jets,0.053,+37%,
15299,Hybrid Igniter,0.0,+35%,
15300,Liquid Fuel Diffuser,0.368,,+44%
15301,Liquid Fuel Jets,0.868,+53%,+45%
15302,Tritium Combustion Unit,0.553,+37%,+49%
15303,Multi-Tube Pump,0.447,+50%,+32%
15304,Tritium Exhaust,0.0,+35%,
15305,Liquid Fuel Igniter,0.132,+40%,
15306,Liquid Fuel Igniter,0.026,,+31%
15307,Liquid Fuel Nozzles,0.0,+35%,+30%
15308,Liquid Fuel Pump,0.0,+35%,
15309,Multi-Tube Dynamo,0.053,+37%,
15310,Tritium Nozzles,0.447,+52%,
15311,Tritium Combustion Unit,0.316,,+42%
15312,Frictionless Igniter,0.5,+35%,+49%
15313,Hybrid Exhaust,0.237,,+39%
15314,Hybrid Nozzles,0.053,+37%,
15315,Frictionless Turbine,0.5,+48%,+36%
15316,Tritium Nozzles,0.053,,+32%
15317,Frictionless Turbine,0.368,,+44%
15318,Tritium Turbine,0.474,,+48%
15319,Hybrid Igniter,0.158,,+36%
15320,Tritium Tanks,0.053,,+32%
15321,Frictionless Combustion Unit,0.553,+52%,+34%
15322,Liquid Fuel Jets,0.5,+54%,
15323,Hybrid Tanks,0.316,,+42%
15324,Liquid Fuel Diffuser,0.026,+36%,+30%
15325,Hybrid Turbine,0.263,+35%,+40%
15326,Multi-Tube Exhaust,0.053,,+32%
15327,Multi-Tube Diffuser,0.026,+36%,
15328,Tritium Nozzles,0.289,+42%,+34%
15329,Multi-Tube Diffuser,0.395,+46%,+34%
15330,Frictionless Diffuser,0.553,+53%,+33%
15331,Frictionless Nozzles,0.263,,+40%
15332,Liquid Fuel Nozzles,0.184,,+37%
15333,Liquid Fuel Igniter,0.526,+39%,+46%
15334,Multi-Tube Diffuser,0.237,+37%,+37%
15335,Multi-Tube Tanks,0.316,+47%,
15336,Tritium Dynamo,0.342,,+43%
15337,Tritium Pump,0.0,,+30%
15338,Liquid Fuel Dynamo,0.447,+52%,
15339,Frictionless Combustion Unit,0.395,,+45%
15340,Hybrid Tanks,0.553,+49%,+37%
15341,Tritium Pump,0.158,,+36%
15342,Tritium Dynamo,0.289,,+41%
15343,Multi-Tube Diffuser,0.158,+39%,+32%
15344,Tritium Turbine,0.0,,+30%
15345,Tritium Turbine,0.158,+41%,
15346,Frictionless Pump,0.342,,+43%
15347,Multi-Tube Jets,0.342,+48%,
15348,Multi-Tube Turbine,0.5,+53%,+31%
15349,Hybrid Dynamo,0.158,+38%,+33%
15350,Tritium Pump,0.395,+50%,+30%
15351,Frictionless Turbine,0.368,,+44%
15352,Multi-Tube Exhaust,0.105,+39%,
15353,Multi-Tube Turbine,0.0,+35%,
15354,Hybrid Combustion Unit,0.237,+35%,+39%
15355,Liquid Fuel Diffuser,0.158,+41%,
15356,Liquid Fuel Exhaust,0.0,+35%,
15357,Frictionless Pump,0.0,,+30%
15358,Hybrid Exhaust,0.211,,+38%
15359,Tritium Tanks,0.053,+37%,
15360,Hybrid Combustion Unit,0.421,,+46%
15361,Tritium Tanks,0.0,,+30%
15362,Frictionless Turbine,0.079,,+33%
15363,Multi-Tube Igniter,0.447,+38%,+44%
15364,Tritium Exhaust,0.368,,+44%
15365,Hybrid Combustion Unit,0.026,,+31%
15366,Tritium Pump,0.105,+39%,
15367,Frictionless Pump,0.237,+36%,+38%
15368,Liquid Fuel Pump,0.289,+35%,+41%
15369,Tritium Jets,0.0,+35%,+30%
15370,Hybrid Nozzles,0.368,+49%,+30%
15371,Hybrid Igniter,0.421,+41%,+40%
15372,Hybrid Tanks,0.0,+35%,
15373,Tritium Exhaust,0.053,,+32%
15374,Frictionless Pump,0.053,+37%,+30%
15375,Tritium Igniter,0.289,+46%,
15376,Hybrid Exhaust,0.0,,+30%
15377,Multi-Tube Diffuser,0.368,,+44%
15378,Liquid Fuel Jets,0.053,,+32%
15379,Frictionless Diffuser,0.237,+40%,+34%
15380,Multi-Tube Turbine,0.053,+37%,
15381,Frictionless Pump,0.395,,+45%
15382,Frictionless Combustion Unit,0.5,+52%,+32%
15383,Tritium Exhaust,0.237,+44%,
15384,Multi-Tube Jets,0.053,+37%,
15385,Hybrid Igniter,0.316,+35%,+42%
15386,Multi-Tube Pump,0.289,,+41%
15387,Liquid Fuel Nozzles,0.053,+37%,+30%
15388,Multi-Tube Jets,0.079,+38%,
15389,Multi-Tube Igniter,0.474,+53%,
15390,Frictionless Jets,0.553,+48%,+38%
15391,Tritium Tanks,0.026,+36%,+30%
15392,Frictionless Jets,0.5,+54%,
15393,Liquid Fuel Exhaust,0.079,+38%,+30%
15394,Liquid Fuel Exhaust,0.0,+35%,
15395,Tritium Pump,0.447,+52%,
15396,Frictionless Nozzles,0.0,+35%,
15397,Frictionless Tanks,0.237,,+39%
15398,Hybrid Tanks,0.184,+35%,+37%
15399,Frictionless Turbine,0.263,+45%,
15400,Tritium Nozzles,0.0,+35%,
15401,Multi-Tube Nozzles,0.237,+43%,+31%
15402,Frictionless Dynamo,0.026,,+31%
15403,Hybrid Diffuser,0.026,+35%,+31%
15404,Frictionless Jets,0.158,+41%,+30%
15405,Tritium Turbine,0.368,+49%,
15406,Frictionless Exhaust,0.237,+44%,
15407,Tritium Nozzles,0.316,+47%,
15408,Hybrid Turbine,0.079,+38%,
15409,Hybrid Pump,0.0,,+30%
15410,Tritium Diffuser,0.079,,+33%
15411,Frictionless Jets,0.0,+35%,
15412,Liquid Fuel Turbine,0.342,+40%,+38%
15413,Tritium Exhaust,0.053,+37%,+30%
15414,Hybrid Turbine,0.184,+42%,
15415,Hybrid Diffuser,0.711,+45%,+47%
15416,Multi-Tube Nozzles,0.474,,+48%
15417,Frictionless Tanks,0.184,,+37%
15418,Liquid Fuel Exhaust,0.0,,+30%
15419,Hybrid Turbine,0.0,,+30%
15420,Hybrid Pump,0.053,,+32%
15421,Liquid Fuel Combustion Unit,0.474,,+48%
15422,Multi-Tube Nozzles,0.132,+40%,
15423,Frictionless Nozzles,0.316,+47%,
