Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
19760,Alternate Shockwave Shield,0.75,-4%,
19761,Alternate Impulse Nozzle,0.5,,+2%
19762,Tuned Impulse Nozzle,0.5,-3%,
19763,Efficient Fuel Pipes,0.5,,+2%
19764,Secondary Neutrino Injector,0.5,,+2%
19765,Backup Hydrogen Dynamo,0.5,,+2%
19766,Tuned Thrust Controller,0.5,,+2%
19767,Backup Magnetic Fan,0.5,-3%,
19768,Backup Electron Loom,0.25,-2%,
19769,Backup Fuel Pipes,0.5,-3%,
19770,Backup Impulse Nozzle,0.25,-2%,
19771,Backup Magnetic Fan,0.5,-3%,
19772,Efficient Hydrogen Dynamo,0.5,,+2%
19773,Backup Fuel Pipes,0.25,-2%,
19774,Secondary Electron Loom,0.5,,+2%
19775,Alternate Fuel Pipes,0.25,-2%,
19776,Backup Thrust Controller,0.5,-3%,
19777,Tuned Magnetic Fan,1.0,,+3%
19778,Backup Magnetic Fan,1.0,,+3%
19779,Efficient Propulsion Unit,1.0,,+3%
19780,Efficient Shockwave Shield,0.25,-2%,
19781,Secondary Hydrogen Dynamo,1.0,,+3%
19782,Efficient Fuel Pipes,1.0,,+3%
19783,Secondary Fuel Pipes,1.0,,+3%
19784,Backup Impulse Nozzle,1.0,,+3%
19785,Secondary Magnetic Fan,0.5,,+2%
19786,Alternate Fuel Pipes,0.5,-3%,
19787,Alternate Fuel Pipes,0.25,-2%,
19788,Efficient Electron Loom,0.25,-2%,
19789,Tuned Plasma Exhaust,0.25,-2%,
19790,Backup Shockwave Shield,1.0,-5%,
19791,Tuned Electron Loom,1.0,,+3%
19792,Tuned Fuel Pipes,0.5,,+2%
19793,Backup Impulse Nozzle,0.25,-2%,
19794,Alternate Fuel Pipes,0.5,,+2%
19795,Alternate Plasma Exhaust,0.5,-3%,
19796,Backup Propulsion Unit,0.25,-2%,
19797,Efficient Fuel Pipes,0.5,,+2%
19798,Alternate Shockwave Shield,0.5,,+2%
19799,Secondary Neutrino Injector,0.5,,+2%
19800,Alternate Electron Loom,0.5,,+2%
19801,Secondary Thrust Controller,1.0,,+3%
19802,Backup Impulse Nozzle,1.0,,+3%
19803,Backup Impulse Nozzle,1.0,,+3%
19804,Tuned Hydrogen Dynamo,0.5,,+2%
19805,Secondary Electron Loom,1.0,,+3%
19806,Tuned Electron Loom,0.25,-2%,
19807,Secondary Magnetic Fan,0.75,-4%,
19808,Secondary Impulse Nozzle,0.5,,+2%
19809,Tuned Magnetic Fan,0.5,-3%,
19810,Backup Plasma Exhaust,0.25,-2%,
19811,Alternate Plasma Exhaust,1.0,,+3%
19812,Alternate Fuel Pipes,0.5,-3%,
19813,Tuned Thrust Controller,0.5,-3%,
19814,Efficient Hydrogen Dynamo,0.5,,+2%
19815,Secondary Fuel Pipes,0.5,,+2%
19816,Alternate Thrust Controller,0.5,-3%,
19817,Secondary Plasma Exhaust,1.0,,+3%
19818,Secondary Hydrogen Dynamo,0.5,,+2%
19819,Efficient Propulsion Unit,0.5,,+2%
19820,Efficient Shockwave Shield,1.0,,+3%
19821,Alternate Fuel Pipes,1.0,-5%,
19822,Backup Plasma Exhaust,0.5,,+2%
19823,Efficient Propulsion Unit,0.5,,+2%
19824,Secondary Fuel Pipes,1.0,,+3%
19825,Alternate Propulsion Unit,0.25,-2%,
19826,Secondary Fuel Pipes,1.0,,+3%
19827,Alternate Magnetic Fan,0.5,,+2%
19828,Alternate Plasma Exhaust,1.0,-5%,
19829,Backup Magnetic Fan,0.25,-2%,
19830,Backup Electron Loom,1.0,,+3%
19831,Backup Electron Loom,0.25,-2%,
19832,Efficient Hydrogen Dynamo,0.25,-2%,
19833,Alternate Neutrino Injector,0.25,-2%,
19834,Tuned Neutrino Injector,0.5,,+2%
19835,Efficient Thrust Controller,0.25,-2%,
19836,Secondary Magnetic Fan,0.5,,+2%
19837,Secondary Electron Loom,0.5,-3%,
19838,Secondary Shockwave Shield,0.5,,+2%
19839,Secondary Magnetic Fan,1.0,,+3%
19840,Alternate Neutrino Injector,0.5,,+2%
19841,Efficient Thrust Controller,1.0,,+3%
19842,Tuned Thrust Controller,1.0,,+3%
19843,Efficient Fuel Pipes,0.75,-4%,
19844,Backup Propulsion Unit,0.5,-3%,
19845,Tuned Shockwave Shield,0.25,-2%,
19846,Alternate Shockwave Shield,0.25,-2%,
19847,Backup Hydrogen Dynamo,0.25,-2%,
19848,Efficient Shockwave Shield,0.25,-2%,
19849,Secondary Thrust Controller,0.5,,+2%
19850,Secondary Hydrogen Dynamo,1.0,,+3%
19851,Efficient Magnetic Fan,0.25,-2%,
19852,Efficient Fuel Pipes,0.5,-3%,
19853,Secondary Thrust Controller,1.0,-5%,
19854,Backup Neutrino Injector,0.5,,+2%
19855,Tuned Fuel Pipes,0.5,-3%,
19856,Tuned Magnetic Fan,1.0,-5%,
19857,Alternate Impulse Nozzle,0.5,,+2%
19858,Efficient Propulsion Unit,0.25,-2%,
19859,Tuned Plasma Exhaust,1.0,,+3%
19860,Efficient Fuel Pipes,1.0,,+3%
19861,Efficient Fuel Pipes,0.5,,+2%
19862,Secondary Impulse Nozzle,0.5,,+2%
19863,Secondary Neutrino Injector,0.5,,+2%
19864,Alternate Electron Loom,0.5,,+2%
19865,Secondary Plasma Exhaust,0.25,-2%,
19866,Efficient Fuel Pipes,0.25,-2%,
19867,Tuned Hydrogen Dynamo,0.5,-3%,
19868,Alternate Shockwave Shield,0.5,,+2%
19869,Efficient Plasma Exhaust,1.0,,+3%
19870,Backup Thrust Controller,1.0,,+3%
19871,Efficient Neutrino Injector,0.25,-2%,
19872,Efficient Fuel Pipes,0.25,-2%,
19873,Tuned Hydrogen Dynamo,0.25,-2%,
19874,Secondary Impulse Nozzle,0.5,,+2%
19875,Backup Impulse Nozzle,0.5,,+2%
19876,Backup Shockwave Shield,0.5,-3%,
19877,Efficient Propulsion Unit,0.5,-3%,
19878,Tuned Magnetic Fan,1.0,-5%,
19879,Tuned Impulse Nozzle,0.5,,+2%
19880,Backup Thrust Controller,0.25,-2%,
19881,Efficient Magnetic Fan,0.5,,+2%
19882,Backup Hydrogen Dynamo,0.5,-3%,
19883,Efficient Propulsion Unit,0.5,,+2%
19884,Efficient Propulsion Unit,0.5,,+2%
19885,Efficient Plasma Exhaust,0.25,-2%,
19886,Tuned Thrust Controller,1.0,-5%,
19887,Secondary Hydrogen Dynamo,0.25,-2%,
19888,Alternate Impulse Nozzle,0.5,,+2%
19889,Alternate Neutrino Injector,0.75,-4%,
19890,Efficient Hydrogen Dynamo,0.75,-4%,
19891,Secondary Propulsion Unit,0.25,-2%,
19892,Secondary Neutrino Injector,1.0,-5%,
19893,Efficient Impulse Nozzle,0.5,,+2%
19894,Efficient Thrust Controller,0.75,-4%,
19895,Secondary Shockwave Shield,0.5,,+2%
19896,Efficient Impulse Nozzle,0.5,,+2%
19897,Efficient Shockwave Shield,0.5,,+2%
19898,Tuned Shockwave Shield,0.5,,+2%
19899,Backup Shockwave Shield,0.5,-3%,
19900,Alternate Plasma Exhaust,0.5,,+2%
19901,Tuned Shockwave Shield,0.5,,+2%
19902,Backup Thrust Controller,0.5,,+2%
19903,Secondary Magnetic Fan,0.5,,+2%
19904,Secondary Thrust Controller,0.5,-3%,
19905,Tuned Thrust Controller,1.0,,+3%
19906,Secondary Hydrogen Dynamo,0.5,,+2%
19907,Alternate Shockwave Shield,0.5,,+2%
19908,Tuned Impulse Nozzle,1.0,,+3%
19909,Efficient Hydrogen Dynamo,0.5,-3%,
19910,Tuned Impulse Nozzle,0.25,-2%,
19911,Backup Electron Loom,0.5,,+2%
19912,Efficient Electron Loom,0.25,-2%,
19913,Efficient Fuel Pipes,0.75,-4%,
19914,Backup Thrust Controller,1.0,,+3%
19915,Backup Fuel Pipes,0.5,,+2%
19916,Tuned Propulsion Unit,0.25,-2%,
19917,Alternate Neutrino Injector,0.25,-2%,
19918,Efficient Shockwave Shield,1.0,,+3%
19919,Tuned Magnetic Fan,0.75,-4%,
19920,Backup Electron Loom,0.5,,+2%
19921,Secondary Thrust Controller,0.5,,+2%
19922,Backup Plasma Exhaust,0.5,,+2%
19923,Alternate Hydrogen Dynamo,0.5,,+2%
19924,Secondary Fuel Pipes,0.5,,+2%
19925,Efficient Propulsion Unit,1.0,,+3%
19926,Backup Electron Loom,0.5,,+2%
19927,Secondary Plasma Exhaust,0.75,-4%,
19928,Tuned Neutrino Injector,0.25,-2%,
19929,Tuned Hydrogen Dynamo,0.5,-3%,
19930,Tuned Impulse Nozzle,0.25,-2%,
19931,Alternate Thrust Controller,1.0,,+3%
19932,Secondary Fuel Pipes,1.0,-5%,
19933,Efficient Impulse Nozzle,0.5,,+2%
19934,Secondary Hydrogen Dynamo,0.25,-2%,
19935,Efficient Thrust Controller,0.75,-4%,
19936,Backup Hydrogen Dynamo,0.5,,+2%
19937,Backup Propulsion Unit,1.0,,+3%
19938,Efficient Plasma Exhaust,0.5,,+2%
19939,Alternate Magnetic Fan,1.0,,+3%
19940,Alternate Plasma Exhaust,0.5,,+2%
19941,Alternate Shockwave Shield,0.5,,+2%
19942,Backup Neutrino Injector,0.25,-2%,
19943,Backup Neutrino Injector,1.0,,+3%
19944,Tuned Hydrogen Dynamo,0.5,,+2%
19945,Alternate Electron Loom,1.0,-5%,
19946,Efficient Shockwave Shield,1.0,,+3%
19947,Backup Impulse Nozzle,0.25,-2%,
19948,Secondary Plasma Exhaust,0.5,,+2%
19949,Efficient Shockwave Shield,0.5,,+2%
19950,Backup Impulse Nozzle,0.5,-3%,
19951,Efficient Propulsion Unit,0.5,-3%,
19952,Alternate Electron Loom,0.25,-2%,
19953,Secondary Electron Loom,0.5,-3%,
19954,Backup Hydrogen Dynamo,0.5,,+2%
19955,Secondary Plasma Exhaust,0.5,,+2%
19956,Alternate Hydrogen Dynamo,0.25,-2%,
19957,Backup Shockwave Shield,0.5,,+2%
19958,Alternate Fuel Pipes,0.5,,+2%
19959,Efficient Neutrino Injector,0.25,-2%,
19960,Alternate Fuel Pipes,1.0,-5%,
19961,Tuned Neutrino Injector,1.0,-5%,
19962,Backup Hydrogen Dynamo,1.0,-5%,
19963,Backup Electron Loom,0.5,,+2%
19964,Alternate Shockwave Shield,1.0,-5%,
19965,Alternate Neutrino Injector,0.25,-2%,
19966,Efficient Neutrino Injector,0.75,-4%,
19967,Secondary Propulsion Unit,0.25,-2%,
19968,Secondary Propulsion Unit,0.5,,+2%
19969,Backup Thrust Controller,1.0,,+3%
19970,Efficient Plasma Exhaust,1.0,,+3%
19971,Tuned Electron Loom,1.0,,+3%
19972,Tuned Impulse Nozzle,0.25,-2%,
19973,Secondary Neutrino Injector,0.5,,+2%
19974,Tuned Propulsion Unit,0.25,-2%,
19975,Secondary Impulse Nozzle,0.75,-4%,
19976,Secondary Electron Loom,0.25,-2%,
19977,Secondary Magnetic Fan,0.25,-2%,
19978,Backup Propulsion Unit,0.5,,+2%
19979,Backup Neutrino Injector,1.0,,+3%
19980,Tuned Plasma Exhaust,0.5,,+2%
19981,Tuned Hydrogen Dynamo,0.5,,+2%
19982,Tuned Hydrogen Dynamo,0.75,-4%,
19983,Backup Fuel Pipes,0.5,,+2%
19984,Alternate Magnetic Fan,0.5,-3%,
19985,Backup Thrust Controller,1.0,-5%,
19986,Backup Neutrino Injector,0.25,-2%,
19987,Alternate Impulse Nozzle,0.5,,+2%
19988,Efficient Hydrogen Dynamo,1.0,,+3%
19989,Tuned Thrust Controller,0.25,-2%,
19990,Efficient Magnetic Fan,1.0,-5%,
19991,Efficient Hydrogen Dynamo,0.25,-2%,
19992,Efficient Impulse Nozzle,0.25,-2%,
19993,Backup Shockwave Shield,0.25,-2%,
19994,Secondary Plasma Exhaust,0.25,-2%,
19995,Secondary Plasma Exhaust,0.5,,+2%
19996,Tuned Hydrogen Dynamo,0.5,,+2%
19997,Alternate Propulsion Unit,0.5,,+2%
19998,Backup Thrust Controller,0.5,-3%,
19999,Alternate Impulse Nozzle,0.5,-3%,
20000,Backup Electron Loom,0.25,-2%,
20001,Efficient Impulse Nozzle,0.5,,+2%
20002,Secondary Hydrogen Dynamo,0.5,,+2%
20003,Alternate Shockwave Shield,0.5,-3%,
20004,Alternate Hydrogen Dynamo,1.0,,+3%
20005,Backup Propulsion Unit,0.5,,+2%
20006,Efficient Impulse Nozzle,1.0,-5%,
20007,Secondary Impulse Nozzle,0.5,-3%,
20008,Efficient Hydrogen Dynamo,0.5,,+2%
20009,Tuned Propulsion Unit,1.0,,+3%
20010,Backup Neutrino Injector,0.5,,+2%
20011,Alternate Thrust Controller,1.0,,+3%
20012,Backup Electron Loom,1.0,,+3%
20013,Backup Impulse Nozzle,1.0,,+3%
20014,Tuned Impulse Nozzle,1.0,-5%,
20015,Secondary Fuel Pipes,0.5,,+2%
20016,Alternate Hydrogen Dynamo,0.5,,+2%
20017,Secondary Fuel Pipes,1.0,,+3%
20018,Efficient Thrust Controller,0.75,-4%,
20019,Backup Neutrino Injector,0.25,-2%,
20020,Alternate Plasma Exhaust,1.0,,+3%
20021,Secondary Neutrino Injector,0.5,-3%,
20022,Alternate Magnetic Fan,1.0,,+3%
20023,Efficient Magnetic Fan,1.0,-5%,
20024,Secondary Electron Loom,0.5,-3%,
20025,Efficient Magnetic Fan,1.0,-5%,
20026,Tuned Propulsion Unit,0.25,-2%,
20027,Efficient Propulsion Unit,1.0,,+3%
20028,Secondary Electron Loom,0.5,,+2%
20029,Secondary Electron Loom,0.5,,+2%
20030,Alternate Thrust Controller,1.0,-5%,
20031,Backup Magnetic Fan,0.75,-4%,
20032,Secondary Neutrino Injector,0.5,,+2%
20033,Alternate Neutrino Injector,1.0,,+3%
20034,Secondary Hydrogen Dynamo,0.25,-2%,
20035,Backup Hydrogen Dynamo,1.0,-5%,
20036,Alternate Magnetic Fan,0.5,-3%,
20037,Secondary Electron Loom,1.0,,+3%
20038,Alternate Neutrino Injector,0.25,-2%,
20039,Backup Thrust Controller,1.0,,+3%
20040,Secondary Neutrino Injector,0.5,,+2%
20041,Secondary Propulsion Unit,0.25,-2%,
20042,Efficient Propulsion Unit,0.25,-2%,
20043,Backup Propulsion Unit,0.25,-2%,
20044,Backup Neutrino Injector,0.25,-2%,
20045,Alternate Plasma Exhaust,0.5,,+2%
20046,Secondary Magnetic Fan,0.25,-2%,
20047,Secondary Electron Loom,0.25,-2%,
20048,Secondary Fuel Pipes,1.0,,+3%
20049,Secondary Fuel Pipes,1.0,,+3%
20050,Efficient Plasma Exhaust,0.25,-2%,
20051,Backup Thrust Controller,0.75,-4%,
20052,Alternate Impulse Nozzle,0.5,,+2%
20053,Efficient Shockwave Shield,0.5,,+2%
20054,Tuned Thrust Controller,1.0,-5%,
20055,Backup Hydrogen Dynamo,0.5,,+2%
20056,Backup Neutrino Injector,0.25,-2%,
20057,Tuned Shockwave Shield,0.25,-2%,
20058,Efficient Fuel Pipes,0.5,,+2%
20059,Tuned Hydrogen Dynamo,1.0,-5%,
20060,Tuned Hydrogen Dynamo,0.25,-2%,
20061,Backup Plasma Exhaust,0.25,-2%,
20062,Backup Plasma Exhaust,0.5,-3%,
20063,Secondary Fuel Pipes,0.5,,+2%
20064,Tuned Thrust Controller,0.5,,+2%
20065,Efficient Thrust Controller,1.0,,+3%
20066,Alternate Magnetic Fan,0.75,-4%,
20067,Backup Magnetic Fan,1.0,,+3%
20068,Secondary Impulse Nozzle,1.0,,+3%
20069,Efficient Plasma Exhaust,0.5,,+2%
20070,Tuned Neutrino Injector,1.0,,+3%
20071,Secondary Plasma Exhaust,0.5,,+2%
20072,Backup Plasma Exhaust,0.5,,+2%
20073,Backup Thrust Controller,0.75,-4%,
20074,Backup Electron Loom,0.25,-2%,
20075,Alternate Plasma Exhaust,0.5,,+2%
20076,Alternate Thrust Controller,0.25,-2%,
20077,Secondary Plasma Exhaust,0.25,-2%,
20078,Efficient Impulse Nozzle,1.0,-5%,
20079,Efficient Neutrino Injector,0.5,,+2%
20080,Efficient Shockwave Shield,0.5,,+2%
20081,Secondary Neutrino Injector,0.25,-2%,
20082,Efficient Electron Loom,0.25,-2%,
20083,Backup Neutrino Injector,0.25,-2%,
20084,Secondary Hydrogen Dynamo,0.5,,+2%
20085,Tuned Thrust Controller,0.5,,+2%
20086,Backup Hydrogen Dynamo,0.5,-3%,
20087,Tuned Neutrino Injector,0.75,-4%,
20088,Backup Impulse Nozzle,1.0,,+3%
20089,Backup Thrust Controller,0.75,-4%,
20090,Efficient Propulsion Unit,0.5,,+2%
20091,Secondary Impulse Nozzle,0.75,-4%,
20092,Tuned Neutrino Injector,0.25,-2%,
20093,Alternate Shockwave Shield,0.25,-2%,
20094,Efficient Plasma Exhaust,0.25,-2%,
20095,Backup Propulsion Unit,0.5,,+2%
20096,Secondary Hydrogen Dynamo,0.5,-3%,
20097,Backup Impulse Nozzle,0.25,-2%,
20098,Backup Magnetic Fan,0.5,-3%,
20099,Secondary Plasma Exhaust,0.5,-3%,
20100,Secondary Thrust Controller,0.25,-2%,
20101,Efficient Fuel Pipes,0.25,-2%,
20102,Efficient Neutrino Injector,0.25,-2%,
20103,Alternate Magnetic Fan,0.25,-2%,
20104,Efficient Plasma Exhaust,0.5,,+2%
20105,Efficient Neutrino Injector,0.25,-2%,
20106,Backup Fuel Pipes,0.5,,+2%
20107,Tuned Fuel Pipes,1.0,,+3%
20108,Tuned Fuel Pipes,1.0,,+3%
20109,Secondary Plasma Exhaust,0.5,-3%,
20110,Backup Impulse Nozzle,1.0,,+3%
20111,Alternate Shockwave Shield,0.5,,+2%
20112,Alternate Hydrogen Dynamo,1.0,,+3%
20113,Alternate Hydrogen Dynamo,0.25,-2%,
20114,Tuned Plasma Exhaust,0.25,-2%,
20115,Tuned Electron Loom,1.0,,+3%
20116,Backup Hydrogen Dynamo,0.5,,+2%
20117,Tuned Electron Loom,0.5,,+2%
20118,Backup Fuel Pipes,0.5,,+2%
20119,Tuned Hydrogen Dynamo,0.5,-3%,
20120,Alternate Electron Loom,0.5,,+2%
20121,Efficient Hydrogen Dynamo,1.0,-5%,
20122,Alternate Shockwave Shield,0.5,,+2%
20123,Alternate Electron Loom,1.0,-5%,
20124,Secondary Electron Loom,0.5,,+2%
20125,Alternate Shockwave Shield,0.5,,+2%
20126,Efficient Impulse Nozzle,0.75,-4%,
20127,Alternate Plasma Exhaust,0.5,,+2%
20128,Tuned Electron Loom,0.25,-2%,
20129,Tuned Hydrogen Dynamo,0.5,-3%,
20130,Secondary Plasma Exhaust,1.0,-5%,
20131,Backup Neutrino Injector,0.25,-2%,
20132,Tuned Electron Loom,0.5,,+2%
20133,Efficient Propulsion Unit,1.0,,+3%
20134,Efficient Impulse Nozzle,0.5,,+2%
20135,Secondary Electron Loom,0.5,-3%,
20136,Efficient Fuel Pipes,0.5,,+2%
20137,Tuned Hydrogen Dynamo,0.5,,+2%
20138,Backup Propulsion Unit,0.25,-2%,
20139,Alternate Propulsion Unit,1.0,,+3%
20140,Alternate Impulse Nozzle,0.5,,+2%
20141,Tuned Impulse Nozzle,0.5,,+2%
20142,Backup Impulse Nozzle,1.0,,+3%
20143,Tuned Electron Loom,0.5,-3%,
20144,Secondary Fuel Pipes,1.0,-5%,
20145,Secondary Electron Loom,0.25,-2%,
20146,Alternate Impulse Nozzle,0.25,-2%,
20147,Efficient Neutrino Injector,0.5,,+2%
20148,Efficient Neutrino Injector,1.0,,+3%
20149,Tuned Propulsion Unit,0.5,,+2%
20150,Efficient Impulse Nozzle,1.0,,+3%
20151,Alternate Impulse Nozzle,0.5,,+2%
20152,Efficient Propulsion Unit,1.0,-5%,
20153,Efficient Propulsion Unit,0.5,,+2%
20154,Efficient Plasma Exhaust,1.0,,+3%
20155,Tuned Impulse Nozzle,0.5,,+2%
20156,Secondary Thrust Controller,0.5,,+2%
20157,Alternate Plasma Exhaust,0.5,-3%,
20158,Tuned Thrust Controller,1.0,,+3%
20159,Efficient Electron Loom,0.5,,+2%
20160,Efficient Plasma Exhaust,0.5,-3%,
20161,Secondary Hydrogen Dynamo,0.25,-2%,
20162,Efficient Plasma Exhaust,0.5,,+2%
20163,Secondary Thrust Controller,0.5,,+2%
20164,Tuned Thrust Controller,0.25,-2%,
20165,Backup Electron Loom,0.75,-4%,
20166,Secondary Fuel Pipes,0.5,-3%,
20167,Secondary Electron Loom,0.25,-2%,
20168,Alternate Magnetic Fan,1.0,,+3%
20169,Secondary Hydrogen Dynamo,0.75,-4%,
20170,Backup Impulse Nozzle,0.5,,+2%
20171,Backup Impulse Nozzle,1.0,,+3%
20172,Efficient Thrust Controller,0.5,,+2%
20173,Tuned Neutrino Injector,0.5,,+2%
20174,Tuned Thrust Controller,0.5,,+2%
20175,Backup Propulsion Unit,0.25,-2%,
20176,Backup Neutrino Injector,1.0,,+3%
20177,Alternate Shockwave Shield,0.5,,+2%
20178,Tuned Impulse Nozzle,0.75,-4%,
20179,Backup Magnetic Fan,1.0,,+3%
20180,Tuned Fuel Pipes,1.0,-5%,
20181,Tuned Fuel Pipes,1.0,,+3%
20182,Secondary Hydrogen Dynamo,1.0,,+3%
20183,Efficient Propulsion Unit,0.5,,+2%
20184,Efficient Shockwave Shield,0.0,,+1%
20185,Backup Shockwave Shield,0.25,-2%,
20186,Efficient Shockwave Shield,1.0,-5%,
20187,Alternate Neutrino Injector,0.75,-4%,
20188,Secondary Fuel Pipes,0.5,,+2%
20189,Alternate Thrust Controller,0.5,,+2%
20190,Alternate Hydrogen Dynamo,1.0,,+3%
20191,Backup Plasma Exhaust,1.0,,+3%
20192,Secondary Neutrino Injector,0.5,,+2%
20193,Alternate Plasma Exhaust,0.75,-4%,
20194,Secondary Propulsion Unit,0.25,-2%,
20195,Secondary Plasma Exhaust,1.0,,+3%
20196,Efficient Plasma Exhaust,0.5,,+2%
20197,Tuned Fuel Pipes,0.75,-4%,
20198,Efficient Magnetic Fan,0.5,,+2%
20199,Backup Neutrino Injector,0.25,-2%,
20200,Tuned Impulse Nozzle,1.0,,+3%
20201,Secondary Electron Loom,0.5,,+2%
20202,Backup Shockwave Shield,0.5,-3%,
20203,Secondary Thrust Controller,0.25,-2%,
20204,Secondary Shockwave Shield,0.25,-2%,
20205,Secondary Plasma Exhaust,0.5,,+2%
20206,Tuned Plasma Exhaust,1.0,,+3%
20207,Backup Neutrino Injector,0.75,-4%,
20208,Secondary Propulsion Unit,0.5,-3%,
20209,Backup Neutrino Injector,0.5,-3%,
20210,Secondary Impulse Nozzle,0.25,-2%,
20211,Backup Propulsion Unit,1.0,,+3%
20212,Secondary Thrust Controller,0.5,,+2%
20213,Efficient Fuel Pipes,0.25,-2%,
20214,Alternate Fuel Pipes,0.5,-3%,
20215,Tuned Impulse Nozzle,0.75,-4%,
20216,Efficient Electron Loom,0.25,-2%,
20217,Secondary Propulsion Unit,1.0,,+3%
20218,Alternate Impulse Nozzle,0.5,,+2%
20219,Efficient Impulse Nozzle,0.5,,+2%
20220,Secondary Propulsion Unit,0.5,,+2%
20221,Efficient Fuel Pipes,0.5,,+2%
20222,Backup Neutrino Injector,0.25,-2%,
20223,Efficient Plasma Exhaust,0.75,-4%,
20224,Backup Electron Loom,1.0,-5%,
20225,Secondary Magnetic Fan,0.5,-3%,
20226,Tuned Magnetic Fan,0.25,-2%,
20227,Efficient Fuel Pipes,0.5,,+2%
20228,Backup Neutrino Injector,0.5,-3%,
20229,Backup Plasma Exhaust,0.5,,+2%
20230,Backup Shockwave Shield,0.25,-2%,
20231,Backup Magnetic Fan,0.5,-3%,
20232,Alternate Impulse Nozzle,0.5,,+2%
20233,Tuned Neutrino Injector,1.0,,+3%
20234,Alternate Impulse Nozzle,0.25,-2%,
20235,Secondary Magnetic Fan,0.5,,+2%
20236,Efficient Thrust Controller,0.5,-3%,
20237,Efficient Thrust Controller,0.25,-2%,
20238,Backup Neutrino Injector,1.0,,+3%
20239,Tuned Propulsion Unit,1.0,,+3%
20240,Efficient Electron Loom,0.25,-2%,
20241,Efficient Propulsion Unit,0.5,-3%,
20242,Alternate Shockwave Shield,0.25,-2%,
20243,Efficient Neutrino Injector,0.5,,+2%
20244,Secondary Neutrino Injector,0.25,-2%,
20245,Backup Thrust Controller,0.5,,+2%
20246,Secondary Neutrino Injector,0.75,-4%,
20247,Backup Plasma Exhaust,0.25,-2%,
20248,Efficient Electron Loom,0.5,,+2%
20249,Secondary Plasma Exhaust,0.25,-2%,
20250,Secondary Neutrino Injector,0.5,-3%,
20251,Backup Fuel Pipes,0.75,-4%,
20252,Alternate Fuel Pipes,0.5,,+2%
20253,Alternate Thrust Controller,0.5,,+2%
20254,Backup Magnetic Fan,0.25,-2%,
20255,Alternate Electron Loom,0.5,-3%,
20256,Secondary Electron Loom,0.5,,+2%
20257,Secondary Impulse Nozzle,0.5,,+2%
20258,Secondary Thrust Controller,0.5,,+2%
20259,Tuned Propulsion Unit,1.0,,+3%
20260,Alternate Shockwave Shield,1.0,,+3%
20261,Alternate Shockwave Shield,0.5,,+2%
20262,Alternate Magnetic Fan,0.25,-2%,
20263,Efficient Plasma Exhaust,1.0,,+3%
20264,Alternate Neutrino Injector,0.5,,+2%
20265,Secondary Electron Loom,0.5,-3%,
20266,Efficient Hydrogen Dynamo,1.0,,+3%
20267,Tuned Magnetic Fan,0.5,,+2%
20268,Secondary Hydrogen Dynamo,1.0,,+3%
20269,Tuned Neutrino Injector,0.5,-3%,
20270,Backup Fuel Pipes,1.0,,+3%
20271,Alternate Magnetic Fan,0.5,-3%,
20272,Tuned Impulse Nozzle,0.25,-2%,
20273,Efficient Plasma Exhaust,0.5,,+2%
20274,Backup Impulse Nozzle,0.75,-4%,
20275,Backup Propulsion Unit,1.0,-5%,
20276,Tuned Shockwave Shield,0.5,,+2%
20277,Efficient Plasma Exhaust,0.5,,+2%
20278,Efficient Neutrino Injector,1.0,-5%,
20279,Secondary Hydrogen Dynamo,0.5,,+2%
20280,Tuned Thrust Controller,0.25,-2%,
20281,Backup Plasma Exhaust,0.5,,+2%
20282,Efficient Electron Loom,1.0,-5%,
20283,Secondary Hydrogen Dynamo,0.25,-2%,
20284,Backup Fuel Pipes,0.5,,+2%
20285,Tuned Neutrino Injector,0.25,-2%,
20286,Tuned Magnetic Fan,0.5,,+2%
20287,Efficient Neutrino Injector,0.25,-2%,
20288,Secondary Neutrino Injector,0.5,,+2%
20289,Secondary Propulsion Unit,0.5,,+2%
20290,Efficient Thrust Controller,0.25,-2%,
20291,Backup Electron Loom,0.25,-2%,
20292,Alternate Magnetic Fan,0.5,,+2%
20293,Tuned Fuel Pipes,1.0,,+3%
20294,Alternate Neutrino Injector,0.25,-2%,
20295,Efficient Hydrogen Dynamo,0.25,-2%,
20296,Tuned Electron Loom,0.5,,+2%
20297,Alternate Fuel Pipes,1.0,-5%,
20298,Alternate Propulsion Unit,0.25,-2%,
20299,Alternate Neutrino Injector,0.5,-3%,
20300,Backup Magnetic Fan,0.75,-4%,
20301,Efficient Electron Loom,0.25,-2%,
20302,Alternate Hydrogen Dynamo,0.5,,+2%
20303,Tuned Fuel Pipes,0.5,,+2%
20304,Tuned Electron Loom,1.0,,+3%
20305,Tuned Thrust Controller,0.5,-3%,
20306,Backup Neutrino Injector,0.25,-2%,
20307,Efficient Plasma Exhaust,1.0,,+3%
20308,Alternate Fuel Pipes,0.5,,+2%
20309,Alternate Propulsion Unit,0.5,,+2%
20310,Backup Thrust Controller,0.5,-3%,
20311,Tuned Propulsion Unit,0.5,,+2%
20312,Efficient Shockwave Shield,1.0,,+3%
20313,Efficient Electron Loom,0.25,-2%,
20314,Tuned Impulse Nozzle,0.25,-2%,
20315,Alternate Impulse Nozzle,0.5,-3%,
20316,Tuned Impulse Nozzle,1.0,,+3%
20317,Efficient Neutrino Injector,0.5,,+2%
