Seed	Name	Perfection	Vehicle_BoostSpeed	Vehicle_BoostTanks
25366	Specialist Tanks	0.667	+16%	
25367	Specialist Tanks	0.0	+10%	
25368	Unstable Turbine	0.0	+10%	
25369	Unstable Combustion Unit	0.222	+12%	
25370	Unstable Diffuser	0.667	+16%	
25371	Specialist Jets	0.333		+13%
25372	Upgraded Tanks	0.0		+10%
25373	Synchronised Dynamo	0.0		+10%
25374	Synchronised Combustion Unit	0.222		+12%
25375	Upgraded Dynamo	0.222		+12%
25376	Augmented Pump	0.111		+11%
25377	Specialist Nozzles	0.111		+11%
25378	Augmented Diffuser	0.556	+15%	
25379	Upgraded Exhaust	0.444	+14%	
25380	Unstable Diffuser	0.889		+18%
25381	Specialist Pump	1.0	+19%	
25382	Augmented Tanks	0.111		+11%
25383	Augmented Pump	0.111		+11%
25384	Augmented Dynamo	0.889		+18%
25385	Augmented Diffuser	0.889		+18%
25386	Augmented Combustion Unit	0.0		+10%
25387	Upgraded Dynamo	0.0		+10%
25388	Synchronised Tanks	0.0	+10%	
25389	Synchronised Nozzles	0.0		+10%
25390	Synchronised Exhaust	0.889	+18%	
25391	Unstable Tanks	0.333		+13%
25392	Synchronised Combustion Unit	0.444	+14%	
25393	Upgraded Dynamo	0.333		+13%
25394	Augmented Jets	0.222	+12%	
25395	Unstable Tanks	0.111		+11%
25396	Synchronised Diffuser	0.222		+12%
25397	Synchronised Jets	0.0	+10%	
25398	Augmented Jets	0.111		+11%
25399	Synchronised Igniter	0.222		+12%
25400	Upgraded Dynamo	0.0	+10%	
25401	Unstable Igniter	0.222	+12%	
25402	Upgraded Exhaust	0.222		+12%
25403	Unstable Jets	0.222	+12%	
25404	Unstable Turbine	0.0		+10%
25405	Upgraded Pump	0.0		+10%
25406	Synchronised Exhaust	0.0	+10%	
25407	Specialist Igniter	0.556	+15%	
25408	Augmented Igniter	1.0		+19%
25409	Unstable Tanks	0.111	+11%	
25410	Unstable Tanks	0.333		+13%
25411	Specialist Dynamo	0.111	+11%	
25412	Specialist Turbine	0.0		+10%
25413	Augmented Exhaust	0.222	+12%	
25414	Specialist Diffuser	0.0		+10%
25415	Unstable Diffuser	0.111		+11%
25416	Unstable Igniter	0.0	+10%	
25417	Synchronised Exhaust	0.667		+16%
25418	Upgraded Turbine	0.667	+16%	
25419	Upgraded Turbine	0.333	+13%	
25420	Specialist Nozzles	0.0	+10%	
25421	Synchronised Jets	0.222		+12%
25422	Upgraded Exhaust	0.0	+10%	
25423	Upgraded Turbine	0.667		+16%
25424	Specialist Dynamo	0.0		+10%
25425	Upgraded Turbine	0.889		+18%
25426	Synchronised Dynamo	0.556		+15%
25427	Unstable Jets	0.0	+10%	
25428	Synchronised Nozzles	0.556	+15%	
25429	Specialist Jets	0.0	+10%	
25430	Unstable Exhaust	0.556		+15%
25431	Unstable Jets	0.222		+12%
25432	Unstable Jets	0.0		+10%
25433	Specialist Jets	0.778	+17%	
25434	Specialist Jets	0.333		+13%
25435	Specialist Jets	0.333	+13%	
25436	Augmented Combustion Unit	1.0		+19%
25437	Augmented Exhaust	0.778		+17%
25438	Unstable Combustion Unit	0.333	+13%	
25439	Upgraded Jets	0.0	+10%	
25440	Synchronised Exhaust	0.0	+10%	
25441	Upgraded Diffuser	0.0	+10%	
25442	Augmented Pump	0.556	+15%	
25443	Unstable Diffuser	0.778	+17%	
25444	Synchronised Turbine	0.778	+17%	
25445	Augmented Pump	0.111		+11%
25446	Synchronised Tanks	0.0		+10%
25447	Augmented Dynamo	0.0	+10%	
25448	Unstable Exhaust	0.111		+11%
25449	Augmented Pump	0.333		+13%
25450	Synchronised Combustion Unit	0.111		+11%
25451	Specialist Diffuser	0.111		+11%
25452	Synchronised Dynamo	0.111	+11%	
25453	Upgraded Nozzles	0.0		+10%
25454	Specialist Combustion Unit	0.778	+17%	
25455	Upgraded Diffuser	1.0		+19%
25456	Specialist Jets	0.556		+15%
25457	Unstable Exhaust	0.222		+12%
25458	Synchronised Combustion Unit	0.0	+10%	
25459	Unstable Pump	0.0		+10%
25460	Upgraded Tanks	0.667	+16%	
25461	Specialist Jets	0.0	+10%	
25462	Synchronised Combustion Unit	1.0		+19%
25463	Unstable Igniter	0.333	+13%	
25464	Unstable Nozzles	0.667		+16%
25465	Synchronised Dynamo	0.667	+16%	
25466	Synchronised Combustion Unit	0.889	+18%	
25467	Augmented Dynamo	0.333	+13%	
25468	Augmented Jets	0.111	+11%	
25469	Specialist Combustion Unit	0.0		+10%
25470	Synchronised Turbine	0.0	+10%	
25471	Augmented Combustion Unit	0.444	+14%	
25472	Unstable Exhaust	0.222		+12%
25473	Augmented Dynamo	0.222		+12%
25474	Augmented Pump	0.222	+12%	
25475	Unstable Nozzles	0.111	+11%	
25476	Upgraded Combustion Unit	0.333	+13%	
25477	Augmented Nozzles	0.111	+11%	
25478	Unstable Turbine	0.0	+10%	
25479	Upgraded Turbine	0.0		+10%
25480	Upgraded Nozzles	0.333	+13%	
25481	Upgraded Exhaust	0.667	+16%	
25482	Specialist Igniter	0.778		+17%
25483	Synchronised Combustion Unit	0.0	+10%	
25484	Specialist Igniter	0.333	+13%	
25485	Specialist Pump	0.444		+14%
25486	Upgraded Diffuser	0.111		+11%
25487	Unstable Combustion Unit	0.111	+11%	
25488	Augmented Diffuser	0.0		+10%
25489	Unstable Turbine	0.0	+10%	
25490	Synchronised Nozzles	0.111	+11%	
25491	Upgraded Diffuser	0.778	+17%	
25492	Upgraded Jets	1.0	+19%	
25493	Upgraded Combustion Unit	0.0	+10%	
25494	Upgraded Combustion Unit	0.0	+10%	
25495	Augmented Tanks	0.556		+15%
25496	Upgraded Exhaust	0.111		+11%
25497	Unstable Jets	0.0		+10%
25498	Synchronised Exhaust	0.0		+10%
25499	Synchronised Tanks	0.444	+14%	
25500	Augmented Nozzles	0.444	+14%	
25501	Augmented Turbine	0.111	+11%	
25502	Unstable Diffuser	0.222	+12%	
25503	Unstable Turbine	0.111		+11%
25504	Synchronised Combustion Unit	0.556		+15%
25505	Specialist Exhaust	0.0	+10%	
25506	Synchronised Dynamo	0.778	+17%	
25507	Augmented Diffuser	0.0		+10%
25508	Synchronised Diffuser	0.0		+10%
25509	Unstable Exhaust	0.0		+10%
25510	Synchronised Diffuser	0.111		+11%
25511	Upgraded Jets	0.667		+16%
25512	Specialist Nozzles	0.778		+17%
25513	Augmented Combustion Unit	1.0		+19%
25514	Upgraded Combustion Unit	0.0		+10%
25515	Specialist Tanks	0.444	+14%	
25516	Synchronised Diffuser	0.0		+10%
25517	Upgraded Dynamo	0.444	+14%	
25518	Synchronised Dynamo	0.222		+12%
25519	Augmented Pump	1.0		+19%
25520	Synchronised Pump	0.0		+10%
25521	Specialist Igniter	0.111	+11%	
25522	Unstable Diffuser	0.222	+12%	
25523	Unstable Igniter	0.111	+11%	
25524	Specialist Dynamo	0.222	+12%	
25525	Upgraded Igniter	0.0	+10%	
25526	Specialist Igniter	0.222	+12%	
25527	Specialist Turbine	0.444		+14%
25528	Synchronised Jets	0.333		+13%
25529	Upgraded Tanks	0.778	+17%	
25530	Upgraded Diffuser	0.667	+16%	
25531	Synchronised Turbine	0.778		+17%
25532	Specialist Nozzles	0.111	+11%	
25533	Augmented Exhaust	0.0		+10%
25534	Unstable Exhaust	0.667		+16%
25535	Synchronised Diffuser	0.444	+14%	
25536	Synchronised Nozzles	0.222		+12%
25537	Upgraded Jets	0.0	+10%	
25538	Augmented Pump	0.444		+14%
25539	Augmented Diffuser	0.0		+10%
25540	Upgraded Turbine	0.222		+12%
25541	Augmented Jets	0.0	+10%	
25542	Augmented Nozzles	0.111	+11%	
25543	Synchronised Tanks	0.222	+12%	
25544	Unstable Jets	0.667	+16%	
25545	Upgraded Jets	0.889		+18%
25546	Specialist Diffuser	0.0		+10%
25547	Upgraded Igniter	0.0	+10%	
25548	Augmented Diffuser	0.0		+10%
25549	Unstable Pump	0.333		+13%
25550	Augmented Combustion Unit	0.0		+10%
25551	Synchronised Combustion Unit	0.0		+10%
25552	Specialist Igniter	0.444	+14%	
25553	Specialist Dynamo	0.0	+10%	
25554	Synchronised Tanks	0.0	+10%	
25555	Augmented Exhaust	0.333	+13%	
25556	Augmented Jets	0.333	+13%	
25557	Augmented Pump	0.111	+11%	
25558	Upgraded Jets	0.778		+17%
25559	Augmented Diffuser	0.0		+10%
25560	Synchronised Nozzles	0.0	+10%	
25561	Augmented Dynamo	0.333	+13%	
25562	Unstable Turbine	0.333		+13%
25563	Specialist Jets	0.444		+14%
25564	Specialist Dynamo	0.667	+16%	
25565	Upgraded Exhaust	0.333	+13%	
25566	Synchronised Tanks	0.556		+15%
25567	Synchronised Nozzles	0.0		+10%
25568	Specialist Diffuser	0.111	+11%	
25569	Synchronised Combustion Unit	0.778	+17%	
25570	Augmented Jets	0.889	+18%	
25571	Specialist Tanks	0.0		+10%
25572	Synchronised Nozzles	0.0		+10%
25573	Synchronised Exhaust	0.111	+11%	
25574	Specialist Igniter	0.556	+15%	
25575	Specialist Turbine	0.778		+17%
25576	Unstable Nozzles	0.667	+16%	
25577	Upgraded Diffuser	0.778	+17%	
25578	Upgraded Exhaust	0.111	+11%	
25579	Unstable Nozzles	0.111	+11%	
25580	Upgraded Igniter	0.0	+10%	
25581	Synchronised Jets	0.111	+11%	
25582	Upgraded Tanks	0.556		+15%
25583	Specialist Nozzles	0.556		+15%
25584	Unstable Tanks	0.0	+10%	
25585	Specialist Turbine	0.444	+14%	
25586	Specialist Jets	0.333		+13%
25587	Synchronised Diffuser	0.0		+10%
25588	Unstable Turbine	0.0	+10%	
25589	Specialist Dynamo	0.444	+14%	
25590	Specialist Jets	0.0		+10%
25591	Augmented Exhaust	0.333		+13%
25592	Synchronised Dynamo	0.667	+16%	
25593	Specialist Combustion Unit	0.111		+11%
25594	Unstable Diffuser	0.667	+16%	
25595	Unstable Jets	0.111	+11%	
25596	Upgraded Dynamo	0.0	+10%	
25597	Specialist Combustion Unit	1.0		+19%
25598	Unstable Igniter	0.667		+16%
25599	Specialist Dynamo	0.0		+10%
25600	Specialist Diffuser	0.111		+11%
25601	Unstable Jets	0.111		+11%
25602	Upgraded Dynamo	0.0		+10%
25603	Unstable Tanks	0.778	+17%	
25604	Upgraded Nozzles	1.0	+19%	
25605	Augmented Pump	0.111	+11%	
25606	Augmented Dynamo	0.111	+11%	
25607	Unstable Pump	0.0	+10%	
25608	Augmented Exhaust	0.0		+10%
25609	Augmented Diffuser	0.667		+16%
25610	Augmented Exhaust	0.0		+10%
25611	Augmented Nozzles	0.222	+12%	
25612	Synchronised Tanks	0.333	+13%	
25613	Upgraded Diffuser	0.0	+10%	
25614	Specialist Nozzles	0.667	+16%	
25615	Specialist Nozzles	0.0	+10%	
25616	Specialist Diffuser	0.222	+12%	
25617	Specialist Turbine	0.0		+10%
25618	Unstable Jets	0.0	+10%	
25619	Augmented Nozzles	0.111	+11%	
25620	Specialist Combustion Unit	0.0	+10%	
25621	Synchronised Dynamo	0.222	+12%	
25622	Specialist Turbine	0.0		+10%
25623	Augmented Igniter	0.111		+11%
25624	Unstable Exhaust	1.0		+19%
25625	Upgraded Dynamo	0.0		+10%
25626	Upgraded Nozzles	0.556	+15%	
25627	Upgraded Nozzles	0.778		+17%
25628	Augmented Tanks	0.0	+10%	
25629	Augmented Diffuser	0.444	+14%	
25630	Specialist Pump	0.444		+14%
25631	Specialist Tanks	0.556		+15%
25632	Unstable Turbine	0.778	+17%	
25633	Unstable Exhaust	0.111	+11%	
25634	Upgraded Jets	0.556	+15%	
25635	Unstable Exhaust	1.0	+19%	
25636	Upgraded Dynamo	0.556	+15%	
25637	Specialist Nozzles	0.667		+16%
25638	Unstable Nozzles	0.556	+15%	
25639	Upgraded Exhaust	0.0	+10%	
25640	Unstable Combustion Unit	0.0		+10%
25641	Unstable Dynamo	0.333	+13%	
25642	Augmented Diffuser	0.222		+12%
25643	Synchronised Nozzles	0.0	+10%	
25644	Unstable Pump	0.333	+13%	
25645	Upgraded Exhaust	0.333		+13%
25646	Specialist Combustion Unit	0.111	+11%	
25647	Synchronised Exhaust	0.111	+11%	
25648	Specialist Jets	0.0		+10%
25649	Augmented Nozzles	0.889	+18%	
25650	Augmented Combustion Unit	0.0		+10%
25651	Upgraded Nozzles	0.778	+17%	
25652	Specialist Exhaust	0.111	+11%	
25653	Upgraded Igniter	0.0	+10%	
25654	Specialist Nozzles	0.333		+13%
25655	Upgraded Nozzles	0.333	+13%	
25656	Unstable Diffuser	0.222		+12%
25657	Unstable Diffuser	0.0	+10%	
25658	Synchronised Exhaust	0.111		+11%
25659	Augmented Turbine	0.556	+15%	
25660	Upgraded Diffuser	0.0		+10%
25661	Unstable Nozzles	0.444	+14%	
25662	Augmented Combustion Unit	0.778	+17%	
25663	Upgraded Dynamo	0.222		+12%
25664	Unstable Exhaust	0.556		+15%
25665	Specialist Jets	0.222		+12%
25666	Specialist Jets	0.778	+17%	
25667	Synchronised Combustion Unit	0.222	+12%	
25668	Synchronised Exhaust	0.0		+10%
25669	Augmented Diffuser	0.889	+18%	
25670	Unstable Jets	0.111		+11%
25671	Unstable Tanks	0.111	+11%	
25672	Unstable Exhaust	0.0		+10%
25673	Specialist Pump	0.889	+18%	
25674	Unstable Tanks	0.333	+13%	
25675	Specialist Diffuser	0.222	+12%	
25676	Upgraded Pump	1.0		+19%
25677	Unstable Diffuser	0.667		+16%
25678	Upgraded Nozzles	0.889		+18%
25679	Augmented Nozzles	0.0		+10%
25680	Specialist Turbine	0.333		+13%
25681	Unstable Diffuser	0.0	+10%	
25682	Unstable Pump	0.444		+14%
25683	Synchronised Igniter	0.889		+18%
25684	Upgraded Turbine	0.778		+17%
25685	Unstable Igniter	0.444		+14%
25686	Specialist Diffuser	0.0	+10%	
25687	Augmented Exhaust	0.778		+17%
25688	Augmented Turbine	0.667		+16%
25689	Specialist Nozzles	0.0		+10%
25690	Synchronised Turbine	0.889		+18%
25691	Synchronised Tanks	0.222		+12%
25692	Unstable Igniter	0.0	+10%	
25693	Unstable Diffuser	0.0	+10%	
25694	Augmented Diffuser	0.0	+10%	
25695	Synchronised Dynamo	0.0		+10%
25696	Upgraded Dynamo	1.0		+19%
25697	Specialist Exhaust	0.0	+10%	
25698	Augmented Igniter	0.0		+10%
25699	Unstable Tanks	0.667	+16%	
25700	Augmented Dynamo	0.0		+10%
25701	Specialist Exhaust	0.667		+16%
25702	Specialist Diffuser	0.111	+11%	
25703	Specialist Nozzles	0.111		+11%
25704	Augmented Igniter	0.778		+17%
25705	Synchronised Tanks	0.222	+12%	
25706	Augmented Pump	0.222		+12%
25707	Specialist Exhaust	0.0		+10%
25708	Augmented Dynamo	0.0	+10%	
25709	Unstable Nozzles	0.111		+11%
25710	Synchronised Dynamo	0.0		+10%
25711	Synchronised Diffuser	0.111		+11%
25712	Augmented Dynamo	0.111	+11%	
25713	Synchronised Combustion Unit	0.556		+15%
25714	Specialist Nozzles	0.667		+16%
25715	Specialist Tanks	0.0	+10%	
25716	Synchronised Dynamo	0.222	+12%	
25717	Specialist Combustion Unit	0.667	+16%	
25718	Augmented Dynamo	0.444		+14%
25719	Augmented Nozzles	0.556	+15%	
25720	Synchronised Turbine	0.778		+17%
25721	Synchronised Combustion Unit	0.0		+10%
25722	Unstable Pump	0.667	+16%	
25723	Specialist Igniter	0.444		+14%
25724	Unstable Nozzles	0.667		+16%
25725	Upgraded Combustion Unit	0.0		+10%
25726	Synchronised Tanks	0.0	+10%	
25727	Unstable Dynamo	0.0	+10%	
25728	Augmented Jets	0.111		+11%
25729	Upgraded Exhaust	0.0		+10%
25730	Upgraded Dynamo	0.556		+15%
25731	Unstable Jets	0.333	+13%	
25732	Upgraded Turbine	0.0		+10%
25733	Specialist Dynamo	0.444		+14%
25734	Upgraded Dynamo	0.111		+11%
25735	Unstable Tanks	0.0		+10%
25736	Upgraded Dynamo	0.111	+11%	
25737	Specialist Exhaust	0.889	+18%	
25738	Specialist Combustion Unit	0.556		+15%
25739	Upgraded Nozzles	0.0		+10%
25740	Unstable Dynamo	0.889	+18%	
25741	Specialist Combustion Unit	0.0		+10%
25742	Augmented Turbine	0.778		+17%
25743	Synchronised Turbine	0.889	+18%	
25744	Unstable Exhaust	0.667		+16%
25745	Unstable Igniter	0.111		+11%
25746	Upgraded Exhaust	0.444		+14%
25747	Synchronised Nozzles	0.222	+12%	
25748	Unstable Tanks	0.0	+10%	
25749	Unstable Jets	0.333	+13%	
25750	Unstable Combustion Unit	0.0		+10%
25751	Specialist Jets	0.444	+14%	
25752	Specialist Turbine	0.0	+10%	
25753	Upgraded Turbine	0.0	+10%	
25754	Unstable Igniter	0.444		+14%
25755	Specialist Tanks	0.0	+10%	
25756	Synchronised Jets	0.111	+11%	
25757	Upgraded Combustion Unit	1.0		+19%
25758	Synchronised Exhaust	0.556	+15%	
25759	Augmented Pump	0.333	+13%	
25760	Augmented Tanks	0.0	+10%	
25761	Synchronised Turbine	0.778		+17%
25762	Upgraded Combustion Unit	0.0		+10%
25763	Unstable Exhaust	0.333		+13%
25764	Upgraded Combustion Unit	0.222	+12%	
25765	Synchronised Igniter	0.667		+16%
25766	Unstable Dynamo	0.0	+10%	
25767	Augmented Tanks	0.0	+10%	
25768	Specialist Pump	0.111		+11%
25769	Upgraded Combustion Unit	0.111	+11%	
25770	Upgraded Pump	0.0		+10%
25771	Augmented Tanks	0.222	+12%	
25772	Synchronised Exhaust	0.667	+16%	
25773	Augmented Jets	0.889	+18%	
25774	Upgraded Combustion Unit	0.333		+13%
25775	Augmented Tanks	0.667		+16%
25776	Upgraded Pump	1.0		+19%
25777	Synchronised Nozzles	0.0	+10%	
25778	Synchronised Dynamo	0.222		+12%
25779	Upgraded Turbine	0.333	+13%	
25780	Specialist Jets	1.0		+19%
25781	Upgraded Dynamo	0.0		+10%
25782	Specialist Combustion Unit	0.0	+10%	
25783	Synchronised Diffuser	0.889	+18%	
25784	Augmented Diffuser	0.0	+10%	
25785	Upgraded Combustion Unit	0.889	+18%	
25786	Unstable Tanks	1.0		+19%
25787	Specialist Turbine	0.0	+10%	
25788	Specialist Jets	0.0		+10%
25789	Specialist Nozzles	0.111		+11%
25790	Synchronised Tanks	0.0		+10%
25791	Unstable Exhaust	0.556		+15%
25792	Augmented Combustion Unit	1.0	+19%	
25793	Specialist Pump	1.0		+19%
25794	Augmented Diffuser	0.333		+13%
25795	Upgraded Tanks	0.333		+13%
25796	Specialist Tanks	0.111	+11%	
25797	Augmented Pump	0.0		+10%
25798	Unstable Igniter	0.556		+15%
25799	Unstable Combustion Unit	0.556		+15%
25800	Upgraded Igniter	0.333		+13%
25801	Upgraded Jets	0.556	+15%	
25802	Specialist Jets	0.0	+10%	
25803	Specialist Jets	0.556		+15%
25804	Synchronised Tanks	0.222	+12%	
25805	Unstable Diffuser	0.0		+10%
25806	Augmented Igniter	0.0		+10%
25807	Unstable Igniter	0.111	+11%	
25808	Specialist Pump	0.0	+10%	
25809	Upgraded Tanks	0.556		+15%
25810	Augmented Igniter	0.0	+10%	
25811	Specialist Turbine	1.0		+19%
25812	Augmented Jets	0.556		+15%
25813	Specialist Exhaust	0.0		+10%
25814	Specialist Nozzles	0.111	+11%	
25815	Unstable Turbine	0.667		+16%
25816	Upgraded Diffuser	0.556		+15%
25817	Unstable Tanks	0.0		+10%
25818	Unstable Pump	0.111	+11%	
25819	Specialist Combustion Unit	0.0		+10%
25820	Synchronised Jets	0.333	+13%	
25821	Augmented Combustion Unit	0.0	+10%	
25822	Synchronised Diffuser	0.444		+14%
25823	Synchronised Pump	0.556		+15%
25824	Synchronised Dynamo	0.111	+11%	
25825	Unstable Combustion Unit	0.111	+11%	
25826	Specialist Tanks	0.333		+13%
25827	Upgraded Jets	0.0		+10%
25828	Upgraded Turbine	0.111	+11%	
25829	Specialist Exhaust	0.222	+12%	
25830	Upgraded Pump	0.0		+10%
25831	Specialist Diffuser	0.0	+10%	
25832	Unstable Igniter	0.0	+10%	
25833	Synchronised Pump	0.778		+17%
25834	Unstable Nozzles	0.222	+12%	
25835	Augmented Exhaust	0.333	+13%	
25836	Specialist Jets	0.0		+10%
25837	Synchronised Tanks	0.0	+10%	
25838	Specialist Combustion Unit	0.333	+13%	
25839	Augmented Turbine	0.333	+13%	
25840	Upgraded Diffuser	0.111		+11%
25841	Augmented Combustion Unit	0.0	+10%	
25842	Upgraded Turbine	0.556	+15%	
25843	Unstable Diffuser	1.0	+19%	
25844	Unstable Exhaust	0.0	+10%	
25845	Synchronised Pump	0.556	+15%	
25846	Specialist Dynamo	0.0		+10%
25847	Upgraded Pump	0.0	+10%	
25848	Synchronised Exhaust	0.111	+11%	
25849	Specialist Combustion Unit	0.0	+10%	
25850	Specialist Turbine	0.111	+11%	
25851	Synchronised Igniter	0.0		+10%
25852	Specialist Tanks	0.333		+13%
25853	Augmented Exhaust	0.333		+13%
25854	Specialist Pump	1.0		+19%
25855	Augmented Pump	0.0		+10%
25856	Specialist Igniter	0.0	+10%	
25857	Augmented Igniter	0.111	+11%	
25858	Augmented Dynamo	0.778	+17%	
25859	Augmented Diffuser	0.222	+12%	
25860	Specialist Turbine	0.0		+10%
25861	Upgraded Exhaust	0.0		+10%
25862	Unstable Exhaust	0.0	+10%	
25863	Augmented Dynamo	0.333		+13%
25864	Upgraded Exhaust	0.0		+10%
25865	Augmented Dynamo	0.222	+12%	
25866	Unstable Exhaust	0.778	+17%	
25867	Synchronised Turbine	0.0	+10%	
25868	Unstable Combustion Unit	0.111	+11%	
25869	Synchronised Diffuser	0.556		+15%
25870	Synchronised Nozzles	0.0	+10%	
25871	Upgraded Pump	0.0	+10%	
25872	Upgraded Igniter	0.0		+10%
25873	Specialist Tanks	0.0		+10%
25874	Specialist Exhaust	0.778	+17%	
25875	Synchronised Turbine	0.444	+14%	
25876	Synchronised Tanks	0.0		+10%
25877	Upgraded Exhaust	0.444		+14%
25878	Specialist Turbine	0.889		+18%
25879	Specialist Diffuser	0.556		+15%
25880	Upgraded Igniter	0.333		+13%
25881	Specialist Tanks	0.556		+15%
25882	Specialist Tanks	0.556		+15%
25883	Augmented Pump	0.222	+12%	
25884	Synchronised Combustion Unit	0.111		+11%
25885	Specialist Nozzles	0.556		+15%
25886	Synchronised Pump	0.111	+11%	
25887	Augmented Tanks	0.111	+11%	
25888	Augmented Turbine	0.111		+11%
25889	Unstable Tanks	0.0	+10%	
25890	Augmented Tanks	0.111		+11%
25891	Upgraded Combustion Unit	0.556		+15%
25892	Upgraded Pump	0.889		+18%
25893	Augmented Dynamo	1.0		+19%
25894	Synchronised Nozzles	0.222	+12%	
25895	Unstable Igniter	1.0		+19%
25896	Synchronised Nozzles	0.111		+11%
25897	Synchronised Turbine	0.222	+12%	
25898	Specialist Pump	1.0	+19%	
25899	Synchronised Diffuser	0.333	+13%	
25900	Synchronised Exhaust	0.667	+16%	
25901	Unstable Exhaust	0.444	+14%	
25902	Synchronised Turbine	0.667	+16%	
25903	Augmented Dynamo	0.111	+11%	
25904	Augmented Tanks	0.333		+13%
25905	Unstable Exhaust	0.0		+10%
25906	Upgraded Exhaust	0.444	+14%	
25907	Unstable Jets	0.111	+11%	
25908	Unstable Nozzles	1.0		+19%
25909	Unstable Exhaust	0.778	+17%	
25910	Upgraded Igniter	1.0		+19%
25911	Specialist Exhaust	0.444	+14%	
25912	Augmented Dynamo	0.333		+13%
25913	Unstable Jets	0.0	+10%	
25914	Upgraded Tanks	0.222	+12%	
25915	Specialist Tanks	0.111		+11%
25916	Synchronised Igniter	0.333	+13%	
25917	Augmented Pump	0.222		+12%
25918	Augmented Nozzles	0.0		+10%
25919	Upgraded Turbine	0.556		+15%
25920	Augmented Nozzles	1.0	+19%	
25921	Unstable Combustion Unit	0.0	+10%	
25922	Augmented Jets	1.0		+19%
25923	Synchronised Jets	0.0		+10%
25924	Augmented Pump	0.0		+10%
25925	Augmented Jets	0.111		+11%
25926	Augmented Pump	0.444		+14%
25927	Upgraded Turbine	0.222	+12%	
25928	Upgraded Igniter	0.222	+12%	
25929	Unstable Exhaust	0.556		+15%
25930	Upgraded Pump	0.0	+10%	
25931	Specialist Pump	0.889	+18%	
25932	Specialist Igniter	0.778		+17%
25933	Augmented Pump	0.0	+10%	
25934	Specialist Turbine	0.0		+10%
25935	Specialist Combustion Unit	0.111		+11%
25936	Specialist Pump	0.778	+17%	
25937	Augmented Pump	0.889	+18%	
25938	Upgraded Turbine	0.0		+10%
25939	Upgraded Igniter	0.889		+18%
25940	Specialist Igniter	0.111		+11%
