Seed,Name,Perfection,Product_Age,Product_Basevalue
13998,Hypnotic Tentacle,0.00097,40,116223
13999,Twitching Lavae,0.24235,100,421569
14000,Haunted Tentacle,0.11094,20,255334
14001,Whispering Organs,0.09009,20,228966
14002,Frozen Orb,0.07788,40,213511
14003,Lost Sample,0.00672,20,123503
14004,Impossible Tentacle,0.07701,40,212416
14005,Frozen Sample,0.10627,20,249429
14006,Deathly Globe,0.44736,110,680909
14007,Frozen Orb,0.42539,70,653106
14008,Ominous Grubs,0.10568,20,248686
14009,Ominous Bio-Anomaly,0.43371,70,663640
14010,Ghastly Tendril,0.27659,70,464887
14011,Crying Sphere,0.09332,30,233049
14012,Deathly Coils,0.09565,50,235998
14013,Frozen Tentacle,0.09295,50,232577
14014,Floppy Organs,0.04399,30,170651
14015,Crying Heart,0.07663,50,211938
14016,Floppy Eye,0.12927,30,278523
14017,Dripping Sample,0.05051,50,178895
14018,Frozen Organs,0.07856,50,214371
14019,Floppy Tentacle,0.11193,30,256593
14020,Woebegotten Tentacle,0.07537,50,210339
14021,Twitching Sphere,0.2921,110,484498
14022,Dripping Eye,0.12251,40,269969
14023,Screaming Spores,0.10798,50,251594
14024,Hypnotic Eye,0.20961,80,380158
14025,Grim Orb,0.10382,30,246333
14026,Unnerving Grubs,0.9356,220,1298522
14027,Nightmarish Lavae,0.09869,40,239842
14028,Crying Gem,0.12214,50,269510
14029,Nightmarish Eye,0.00625,30,122903
14030,Twitching Bio-Anomaly,0.2783,100,467047
14031,Gloaming Coils,0.11973,50,266461
14032,Lost Core,0.05234,40,181215
14033,Woebegotten Globe,0.75305,300,1067600
14034,Deathly Core,0.00419,50,120303
14035,Abyssal Spores,0.33785,80,542380
14036,Dreadful Tentacle,0.02662,30,148680
14037,Whispering Sphere,0.22556,110,400329
14038,Crying Bio-Anomaly,0.04089,20,166723
14039,Timeless Spores,0.85309,140,1194150
14040,Haunted Organs,0.30034,60,494923
14041,Prismatic Sample,0.8737,300,1220212
14042,Inverted Orb,0.13366,40,284074
14043,Grim Worms,0.79567,150,1121515
14044,Deathly Organs,0.41777,90,643477
14045,Hypnotic Heart,0.04946,30,177570
14046,Timeless Sample,0.12263,30,270129
14047,Deathly Organs,0.10214,40,244208
14048,Dreadful Organs,0.07595,50,211073
14049,Forlorn Sample,0.0302,40,153198
14050,Crying Heart,0.06948,40,202894
14051,Hypnotic Tendril,0.09441,40,234432
14052,Eerie Tentacle,0.01674,40,136173
14053,Timeless Bio-Anomaly,0.90304,270,1257336
14054,Hopeless Coils,0.05493,50,184486
14055,Nightmarish Heart,0.33355,110,536937
14056,Frozen Gelsack,0.32385,110,524671
14057,Prismatic Gem,0.36703,110,579282
14058,Frozen Bio-Anomaly,0.05504,40,184621
14059,Dripping Grubs,0.06012,50,191046
14060,Writhing Heart,0.3284,110,530417
14061,Ghastly Grubs,0.22712,70,402298
14062,Eerie Orb,0.01821,30,138035
14063,Prismatic Bio-Anomaly,0.25518,110,437796
14064,Twisted Bio-Anomaly,0.41334,110,637867
14065,Dripping Worms,0.081,20,217465
14066,Hopeless Tentacle,0.00656,40,123297
14067,Writhing Sample,0.03921,40,164600
14068,Ghastly Bio-Anomaly,0.03233,20,155891
14069,Imagined Coils,0.12755,30,276346
14070,Inverted Lavae,0.11897,30,265490
14071,Prismatic Bio-Anomaly,0.09861,50,239746
14072,Twitching Gelsack,0.24058,110,419326
14073,Eldritch Sphere,0.13008,20,279543
14074,Twisted Globe,0.08221,40,219000
14075,Woebegotten Worms,0.85752,230,1199745
14076,Twisted Spores,0.45009,100,684354
14077,Deathly Spores,0.38031,110,596080
14078,Ghastly Organs,0.43239,100,661972
14079,Impossible Organs,0.05566,50,185414
14080,Forlorn Grubs,0.02366,30,144934
14081,Hypnotic Sample,0.28704,110,478097
14082,Dreadful Lavae,0.05246,30,181367
14083,Frozen Sphere,0.35061,110,558520
14084,Lost Gem,0.05486,40,184395
14085,Hopeless Worms,0.26563,60,451017
14086,Inverted Bio-Anomaly,0.11144,30,255971
14087,Hypnotic Jelly,0.01428,30,133060
14088,Eerie Tendril,0.12695,40,275595
14089,Grim Core,0.05252,50,181432
14090,Grim Grubs,0.05896,50,189583
14091,Unnerving Coils,0.388,90,605810
14092,Writhing Lavae,0.30938,60,506365
14093,Deathly Heart,0.1141,20,259338
14094,Prismatic Eye,0.07519,30,210111
14095,Eerie Orb,0.06085,50,191979
14096,Unnerving Bio-Anomaly,0.02476,30,146320
14097,Grim Spores,0.18883,100,353868
14098,Gloaming Gelsack,0.11577,40,261449
14099,Eldritch Orb,0.26037,90,444363
14100,Forlorn Lavae,0.25966,80,443466
14101,Nightmarish Bio-Anomaly,0.34662,70,553463
14102,Chilling Globe,0.43023,70,659235
14103,Unnerving Grubs,0.06388,20,195807
14104,Dripping Tendril,0.38672,60,604189
14105,Floppy Gelsack,0.44414,60,676834
14106,Frozen Eye,0.09226,30,231711
14107,Frozen Eye,0.32809,60,530023
14108,Lost Grubs,0.34332,110,549294
14109,Writhing Grubs,0.04159,50,167610
14110,Ghastly Coils,0.07288,30,207187
14111,Frozen Grubs,0.02262,40,143612
14112,Unnerving Lavae,0.20988,80,380500
14113,Imagined Orb,0.09511,50,235310
14114,Inverted Remains,0.18748,70,352156
14115,Frozen Coils,0.05537,20,185043
14116,Frozen Eye,0.40434,60,626488
14117,Floppy Jelly,0.07886,30,214761
14118,Chilling Organs,0.3558,60,565075
14119,Grim Remains,0.0201,20,140425
14120,Impossible Spores,0.44101,60,672868
14121,Hopeless Tendril,0.00468,50,120920
14122,Unnerving Globe,0.3744,110,588612
14123,Prismatic Tentacle,0.10309,50,245407
14124,Inverted Globe,0.27919,110,468170
14125,Dripping Core,0.3971,100,617323
14126,Hypnotic Lavae,0.36981,100,582803
14127,Woebegotten Lavae,0.36948,80,582381
14128,Haunted Gelsack,0.01686,20,136332
14129,Frozen Lavae,0.01866,20,138602
14130,Screaming Spores,0.40136,70,622716
14131,Woebegotten Orb,0.18782,100,352583
14132,Abandoned Sample,0.10652,50,249746
14133,Hypnotic Coils,0.08574,30,223457
14134,Abandoned Sphere,0.09321,40,232915
14135,Twitching Globe,0.03949,50,164960
14136,Inverted Core,0.08674,30,224727
14137,Eerie Lavae,0.39908,110,619827
14138,Ghastly Sphere,0.12096,30,268017
14139,Chilling Spores,0.05346,40,182629
14140,Frozen Tendril,0.01431,40,133098
14141,Hopeless Worms,0.04736,40,174912
14142,Prismatic Orb,0.30721,70,503620
14143,Whispering Tentacle,0.06288,40,194544
14144,Crying Sample,0.03977,50,165311
14145,Forlorn Gelsack,0.01826,50,138100
14146,Writhing Sphere,0.05501,20,184585
14147,Timeless Grubs,0.09675,40,237391
14148,Prismatic Tentacle,0.31326,70,511272
14149,Ominous Globe,0.3646,100,576209
14150,Grim Sample,0.05786,50,188192
14151,Impossible Spores,0.07852,50,214327
14152,Eldritch Globe,0.11288,20,257788
14153,Crying Eye,0.09207,50,231472
14154,Ominous Globe,0.0564,30,186343
14155,Hopeless Spores,0.22068,70,394160
14156,Hopeless Grubs,0.40632,110,628982
14157,Abandoned Sample,0.13131,40,281111
14158,Chilling Tendril,0.1851,110,349143
14159,Frozen Eye,0.02854,30,151101
14160,Timeless Core,0.09415,50,234104
14161,Crying Worms,0.13338,40,283726
14162,Dreadful Sphere,0.02355,50,144786
14163,Crying Worms,0.06745,40,200321
14164,Dreadful Gem,0.37073,100,583965
14165,Writhing Tendril,0.24013,60,418757
14166,Hypnotic Grubs,0.27946,70,468512
14167,Forlorn Sphere,0.04897,20,176950
14168,Dreadful Heart,0.4112,70,635161
14169,Inverted Tentacle,0.33136,80,534160
14170,Twisted Worms,0.3275,90,529287
14171,Hypnotic Tentacle,0.32323,60,523877
14172,Impossible Grubs,0.37753,100,592572
14173,Abyssal Core,0.10357,50,246016
14174,Floppy Organs,0.01327,30,131788
14175,Haunted Gelsack,0.39802,100,618493
14176,Dripping Globe,0.0317,20,155105
14177,Impossible Sphere,0.40641,70,629106
14178,Forlorn Tentacle,0.10384,50,246359
14179,Chilling Core,0.89879,190,1251959
14180,Hypnotic Heart,0.21193,100,383089
14181,Gloaming Coils,0.29993,110,494401
14182,Dripping Lavae,0.27142,60,458346
14183,Twisted Globe,0.09994,30,241427
14184,Abyssal Sample,0.23092,60,407108
14185,Unnerving Coils,0.00151,30,116909
14186,Dreadful Organs,0.00816,30,125324
14187,Hypnotic Lavae,0.21085,90,381727
14188,Timeless Lavae,0.18225,100,345540
14189,Frozen Core,0.06144,30,192715
14190,Screaming Heart,0.10525,30,248138
14191,Frozen Globe,0.02773,50,150072
14192,Woebegotten Organs,0.08695,40,224987
14193,Haunted Globe,0.03061,40,153717
14194,Chilling Sample,0.34656,110,553391
14195,Hypnotic Tendril,0.12087,40,267904
14196,Grim Gem,0.03388,30,157854
14197,Writhing Sample,0.07551,20,210516
14198,Prismatic Coils,0.09248,50,231980
14199,Ominous Coils,0.09433,30,234329
14200,Woebegotten Gem,0.09898,20,240214
14201,Woebegotten Tentacle,0.27807,70,466751
14202,Abandoned Globe,0.13349,40,283859
14203,Whispering Globe,0.09102,30,230143
14204,Deathly Jelly,0.44266,90,674956
14205,Dripping Grubs,0.10165,20,243581
14206,Twisted Jelly,0.18775,70,352504
14207,Twisted Tentacle,0.36436,90,575908
14208,Whispering Sample,0.37603,80,590671
14209,Nightmarish Sample,0.40064,90,621803
14210,Abyssal Eye,0.77572,290,1096269
14211,Grim Bio-Anomaly,0.01031,20,128036
14212,Floppy Globe,0.35121,80,559271
14213,Dripping Sample,0.08374,30,220925
14214,Dreadful Gem,0.98312,200,1358634
14215,Twisted Orb,0.02843,20,150961
14216,Abandoned Grubs,0.04672,50,174104
14217,Abandoned Organs,0.2443,80,424034
14218,Screaming Coils,0.32111,70,521203
14219,Deathly Remains,0.32359,100,524341
14220,Deathly Gem,0.13286,50,283063
14221,Writhing Grubs,0.1184,50,264780
14222,Chilling Globe,0.03597,20,160503
14223,Abandoned Lavae,0.07371,20,208242
14224,Screaming Tendril,0.07415,20,208794
14225,Abandoned Core,0.2987,100,492856
14226,Floppy Tentacle,0.00743,20,124398
14227,Twitching Organs,0.19725,90,364524
14228,Timeless Coils,0.00362,50,119580
14229,Abyssal Heart,0.29118,110,483338
14230,Abandoned Coils,0.06111,50,192301
14231,Crying Sphere,0.04334,20,169830
14232,Inverted Globe,0.41878,70,644746
14233,Imagined Sample,0.07598,30,211113
14234,Ominous Lavae,0.03603,50,160577
14235,Twitching Heart,0.9036,170,1258036
14236,Hypnotic Gelsack,0.02197,40,142792
14237,Lost Worms,0.35025,110,558060
14238,Prismatic Tendril,0.1934,80,359647
14239,Abandoned Globe,0.05043,20,178798
14240,Ghastly Spores,0.04673,50,174111
14241,Timeless Worms,0.39604,80,615990
14242,Forlorn Sample,0.74309,210,1054997
14243,Ominous Sphere,0.09191,30,231259
14244,Chilling Eye,0.09993,30,241406
14245,Woebegotten Lavae,0.28362,70,473775
14246,Timeless Sphere,0.43736,90,668259
14247,Gloaming Sample,0.09156,30,230819
14248,Grim Core,0.05703,20,187142
14249,Dreadful Spores,0.2702,60,456793
14250,Screaming Organs,0.33986,100,544920
14251,Writhing Gelsack,0.03142,50,154742
14252,Writhing Coils,0.18979,110,355087
14253,Imagined Lavae,0.11191,50,256568
14254,Unnerving Heart,0.44586,70,679004
14255,Forlorn Tentacle,0.37996,70,595641
14256,Floppy Globe,0.2843,80,474636
14257,Twitching Lavae,0.07759,40,213155
14258,Inverted Sample,0.12014,40,266980
14259,Unnerving Eye,0.06626,50,198817
14260,Ghastly Eye,0.35208,80,560381
14261,Ghastly Orb,0.40909,110,632488
14262,Lost Sample,0.11412,40,259365
14263,Abyssal Orb,0.05051,50,178897
14264,Prismatic Core,0.03096,30,154165
14265,Forlorn Gelsack,0.4289,110,657548
14266,Eldritch Gem,0.02636,50,148339
14267,Screaming Gelsack,0.1019,50,243897
14268,Frozen Gelsack,0.02844,30,150975
14269,Dripping Coils,0.07303,40,207378
14270,Chilling Globe,0.18462,100,348546
14271,Hypnotic Orb,0.27211,100,459212
14272,Dreadful Gem,0.06601,50,198500
14273,Lost Gem,0.00888,30,126229
14274,Dripping Eye,0.3813,100,597337
14275,Abyssal Tendril,0.02589,50,147745
14276,Haunted Globe,0.01499,40,133968
14277,Ominous Core,0.08409,30,221377
14278,Eldritch Gem,0.98692,180,1363435
14279,Hypnotic Spores,0.18668,90,351142
14280,Inverted Worms,0.18509,80,349130
14281,Whispering Coils,0.12965,20,279011
14282,Imagined Core,0.25182,90,433552
14283,Crying Worms,0.04106,30,166934
14284,Dreadful Coils,0.33676,100,540997
14285,Eldritch Bio-Anomaly,0.00742,30,124392
14286,Prismatic Eye,0.43279,110,662477
14287,Forlorn Heart,0.3444,100,550655
14288,Eerie Organs,0.09453,20,234575
14289,Impossible Bio-Anomaly,0.04402,30,170689
14290,Deathly Organs,0.11977,40,266512
14291,Hypnotic Bio-Anomaly,0.07144,20,205376
14292,Frozen Organs,0.09222,40,231654
14293,Dripping Sphere,0.21394,80,385627
14294,Imagined Bio-Anomaly,0.23702,70,414825
14295,Twisted Sample,0.03696,40,161756
14296,Lost Tentacle,0.38051,80,596344
14297,Impossible Tentacle,0.79603,250,1121961
14298,Whispering Core,0.12253,40,269993
14299,Hypnotic Gelsack,0.10709,50,250465
14300,Crying Core,0.26644,90,452040
14301,Prismatic Globe,0.07226,20,206411
14302,Imagined Orb,0.13533,50,286191
14303,Screaming Eye,0.00173,30,117190
14304,Floppy Bio-Anomaly,0.08153,40,218137
14305,Twisted Tendril,0.30146,100,496345
14306,Hypnotic Core,0.05711,40,187240
14307,Dreadful Gelsack,0.31349,100,511564
14308,Twisted Eye,0.10627,20,249435
14309,Hypnotic Grubs,0.34172,90,547264
14310,Floppy Sample,0.97098,170,1343270
14311,Hopeless Eye,0.31503,80,513506
14312,Inverted Orb,0.05599,50,185822
14313,Haunted Bio-Anomaly,0.06199,50,193410
14314,Ominous Remains,0.02915,30,151869
14315,Hopeless Spores,0.06629,30,198851
14316,Impossible Tentacle,0.04432,20,171065
14317,Crying Jelly,0.40132,70,622669
14318,Screaming Globe,0.12108,40,268158
14319,Whispering Bio-Anomaly,0.8129,170,1143309
14320,Frozen Coils,0.38616,110,603488
14321,Screaming Worms,0.37073,60,583966
14322,Impossible Sample,0.06783,30,200806
14323,Eldritch Spores,0.81347,190,1144022
14324,Twisted Grubs,0.01389,30,132567
14325,Hopeless Sphere,0.21682,80,389278
14326,Writhing Remains,0.10071,40,242391
14327,Whispering Sample,0.82795,250,1162337
14328,Lost Remains,0.07494,40,209793
14329,Floppy Coils,0.8661,270,1210603
14330,Eldritch Organs,0.11906,40,265613
14331,Eldritch Remains,0.09534,40,235601
14332,Screaming Gem,0.07717,30,212625
14333,Forlorn Orb,0.358,100,567858
14334,Deathly Core,0.10203,30,244062
14335,Dreadful Grubs,0.35965,80,569957
14336,Eerie Grubs,0.43932,110,670727
14337,Crying Organs,0.23561,100,413039
14338,Dreadful Grubs,0.0774,20,212916
14339,Dreadful Grubs,0.24028,80,418955
14340,Whispering Core,0.23363,60,410536
14341,Impossible Sphere,0.09633,50,236855
14342,Lost Remains,0.10387,50,246390
14343,Impossible Jelly,0.00558,50,122061
14344,Frozen Bio-Anomaly,0.05497,50,184540
14345,Nightmarish Tentacle,0.08744,30,225607
14346,Twitching Lavae,0.21889,90,391893
14347,Imagined Remains,0.30078,90,495478
14348,Crying Heart,0.08414,50,221441
14349,Grim Gem,0.37969,110,595302
14350,Abandoned Worms,0.04727,40,174794
14351,Eldritch Worms,0.06389,30,195818
14352,Frozen Coils,0.24053,70,419262
14353,Hypnotic Organs,0.2466,110,426947
14354,Dripping Worms,0.09986,30,241322
14355,Ominous Orb,0.79235,280,1117306
14356,Impossible Heart,0.1853,80,349397
14357,Whispering Worms,0.12073,40,267722
14358,Imagined Tendril,0.36339,60,574680
14359,Abandoned Globe,0.00848,20,125726
14360,Hypnotic Grubs,0.10336,50,245750
14361,Imagined Eye,0.02807,40,150512
14362,Gloaming Globe,0.25953,80,443305
14363,Deathly Orb,0.0163,40,135619
14364,Chilling Heart,0.31847,80,517863
14365,Imagined Remains,0.31926,60,518861
14366,Abandoned Jelly,0.01582,50,135018
14367,Chilling Grubs,0.06022,50,191174
14368,Dreadful Core,0.27356,70,461045
14369,Impossible Orb,0.27133,60,458229
14370,Impossible Orb,0.4147,100,639592
14371,Impossible Tentacle,0.06847,40,201618
14372,Inverted Remains,0.08761,30,225820
14373,Twitching Heart,0.09676,20,237397
14374,Forlorn Remains,0.0128,40,131187
14375,Dripping Tendril,0.05685,50,186916
14376,Gloaming Lavae,0.01629,20,135601
14377,Hypnotic Globe,0.41382,90,638474
14378,Grim Jelly,0.04163,50,167657
14379,Hopeless Organs,0.05303,40,182079
14380,Gloaming Tentacle,0.13397,20,284468
14381,Haunted Spores,0.28311,100,473128
14382,Frozen Orb,0.37964,110,595237
14383,Frozen Tendril,0.05175,20,180467
14384,Forlorn Grubs,0.00537,20,121798
14385,Writhing Core,0.06846,50,201598
14386,Nightmarish Eye,0.0237,20,144983
14387,Inverted Tentacle,0.01707,40,136590
14388,Frozen Tendril,0.00254,30,118207
14389,Woebegotten Eye,0.26698,110,452722
14390,Deathly Spores,0.08146,50,218051
14391,Eerie Grubs,0.13027,50,279792
14392,Frozen Gelsack,0.01066,50,128488
14393,Gloaming Heart,0.06544,40,197782
14394,Crying Jelly,0.33876,70,543521
14395,Unnerving Lavae,0.03276,30,156446
14396,Abyssal Sphere,0.26037,80,444361
14397,Twitching Bio-Anomaly,0.3934,60,612641
14398,Crying Sample,0.00969,40,127263
14399,Ghastly Grubs,0.08702,40,225076
14400,Haunted Grubs,0.81103,260,1140935
14401,Dripping Gelsack,0.04236,40,168584
14402,Dreadful Jelly,0.08918,20,227817
14403,Gloaming Remains,0.03574,40,160212
14404,Haunted Coils,0.10628,50,249437
14405,Timeless Core,0.31254,70,510358
14406,Frozen Worms,0.09433,20,234322
14407,Crying Jelly,0.03458,30,158746
14408,Writhing Lavae,0.37865,70,593989
14409,Whispering Globe,0.01399,20,132695
14410,Writhing Tendril,0.03142,20,154741
14411,Ghastly Spores,0.18369,110,347366
14412,Deathly Gem,0.10112,30,242921
14413,Eldritch Bio-Anomaly,0.06015,40,191090
14414,Hopeless Eye,0.11457,20,259929
14415,Inverted Gem,0.13136,40,281162
14416,Woebegotten Heart,0.33804,90,542619
14417,Unnerving Sample,0.13333,40,283662
14418,Ghastly Spores,0.28612,90,476937
14419,Dreadful Gem,0.21697,100,389464
14420,Abyssal Sphere,0.42088,60,647410
14421,Prismatic Gelsack,0.4037,90,625677
14422,Twisted Tendril,0.30881,80,505643
14423,Chilling Gelsack,0.06148,20,192774
14424,Twitching Spores,0.09552,30,235825
14425,Eldritch Gem,0.40232,90,623934
14426,Imagined Globe,0.10113,40,242929
14427,Unnerving Gem,0.01314,20,131623
14428,Haunted Gem,0.07571,50,210766
14429,Nightmarish Coils,0.10991,50,254032
14430,Chilling Gem,0.00997,50,127614
14431,Crying Coils,0.09066,30,229686
14432,Impossible Globe,0.27341,90,460856
14433,Timeless Lavae,0.02546,50,147211
14434,Dripping Gelsack,0.03613,20,160704
14435,Gloaming Sample,0.05498,50,184543
14436,Haunted Organs,0.3347,80,538388
14437,Haunted Remains,0.05416,30,183510
14438,Unnerving Tentacle,0.09443,40,234457
14439,Abandoned Remains,0.08453,40,221930
14440,Impossible Core,0.11929,30,265904
14441,Chilling Orb,0.07368,50,208210
14442,Lost Sphere,0.06074,20,191837
14443,Prismatic Coils,0.08451,30,221910
14444,Crying Grubs,0.07962,30,215714
14445,Dripping Gelsack,0.03049,40,153567
14446,Woebegotten Tentacle,0.37717,100,592117
14447,Gloaming Gelsack,0.02169,30,142436
14448,Abyssal Core,0.0021,20,117656
14449,Gloaming Worms,0.03209,20,155592
14450,Inverted Gelsack,0.09102,30,230141
14451,Nightmarish Worms,0.0217,30,142449
14452,Crying Globe,0.12085,50,267879
14453,Abyssal Heart,0.03313,30,156912
14454,Forlorn Gelsack,0.00622,40,122871
14455,Hypnotic Coils,0.13425,40,284825
14456,Chilling Globe,0.10371,30,246189
14457,Twisted Spores,0.00381,50,119817
14458,Eerie Orb,0.41949,100,645642
14459,Twitching Grubs,0.11858,50,265008
14460,Crying Jelly,0.3274,100,529161
14461,Frozen Coils,0.06419,30,196195
14462,Floppy Spores,0.12202,50,269348
14463,Ghastly Lavae,0.07548,50,210487
14464,Twisted Gelsack,0.10959,30,253625
14465,Frozen Tendril,0.08082,50,217241
14466,Writhing Globe,0.12876,40,277876
14467,Writhing Worms,0.04572,40,172830
14468,Haunted Lavae,0.12355,40,271291
14469,Eerie Sphere,0.01055,50,128340
14470,Unnerving Tendril,0.06971,40,203182
14471,Timeless Bio-Anomaly,0.0219,50,142708
14472,Eldritch Gem,0.79667,200,1122776
14473,Abandoned Coils,0.45091,90,685398
14474,Gloaming Organs,0.11006,20,254223
14475,Floppy Orb,0.86379,280,1207684
14476,Grim Grubs,0.02781,40,150177
14477,Abyssal Gem,0.37638,100,591119
14478,Frozen Sphere,0.38019,100,595930
14479,Haunted Eye,0.25099,70,432494
14480,Inverted Coils,0.07314,40,207518
14481,Whispering Gem,0.06942,20,202814
