Seed	Name	Perfection	Product_Age	Product_Basevalue
17145	Woebegotten Worms	0.02083	20	141351
17146	Unnerving Globe	0.13056	30	280158
17147	Inverted Lavae	0.3495	80	557110
17148	Writhing Tendril	0.2105	60	381281
17149	Ominous Heart	0.08565	20	223349
17150	Gloaming Sample	0.0856	20	223284
17151	Eerie Bio-Anomaly	0.07296	50	207288
17152	Haunted Sample	0.21432	70	386109
17153	Prismatic Tendril	0.13445	40	285079
17154	Dripping Orb	0.00562	50	122109
17155	Abyssal Core	0.45067	100	685084
17156	Floppy Globe	0.92083	210	1279830
17157	Grim Organs	0.10526	20	248156
17158	Ghastly Spores	0.35695	100	566542
17159	Eerie Sphere	0.19637	110	363410
17160	Abyssal Tendril	0.11091	50	255300
17161	Deathly Orb	0.31317	100	511153
17162	Screaming Eye	0.07872	30	214585
17163	Hopeless Lavae	0.20608	80	375686
17164	Eerie Grubs	0.40876	110	632074
17165	Frozen Remains	0.30524	70	501124
17166	Woebegotten Jelly	0.2164	110	388739
17167	Impossible Tentacle	0.11514	30	260646
17168	Hypnotic Sphere	0.19908	90	366837
17169	Abandoned Tentacle	0.06089	50	192021
17170	Twisted Worms	0.08897	30	227544
17171	Deathly Bio-Anomaly	0.03218	20	155704
17172	Eerie Sample	0.25447	80	436899
17173	Woebegotten Core	0.37948	80	595041
17174	Writhing Spores	0.43701	90	667805
17175	Unnerving Sphere	0.07698	50	212382
17176	Impossible Eye	0.43456	100	664708
17177	Imagined Gem	0.34817	110	555429
17178	Prismatic Gem	0.07865	40	214485
17179	Impossible Globe	0.02405	50	145424
17180	Writhing Eye	0.04493	50	171841
17181	Woebegotten Tentacle	0.42917	80	657897
17182	Ghastly Tendril	0.00097	50	116232
17183	Dripping Bio-Anomaly	0.20673	60	376515
17184	Chilling Jelly	0.34929	100	556849
17185	Prismatic Coils	0.07414	50	208787
17186	Crying Lavae	0.05667	20	186691
17187	Dripping Jelly	0.03121	50	154476
17188	Ominous Tentacle	0.32274	60	523260
17189	Ominous Worms	0.08382	50	221025
17190	Screaming Tentacle	0.78693	300	1110451
17191	Writhing Globe	0.41835	80	644200
17192	Screaming Heart	0.08668	20	224654
17193	Dripping Organs	0.34931	70	556877
17194	Eerie Remains	0.81321	140	1143695
17195	Screaming Globe	0.01801	40	137779
17196	Whispering Coils	0.04423	30	170950
17197	Gloaming Sample	0.33478	60	538490
17198	Ghastly Grubs	0.40696	110	629798
17199	Frozen Heart	0.02037	40	140769
17200	Lost Heart	0.28016	110	469397
17201	Unnerving Orb	0.30381	110	499313
17202	Floppy Organs	0.12054	50	267479
17203	Floppy Sample	0.1056	30	248585
17204	Prismatic Jelly	0.39417	80	613617
17205	Deathly Coils	0.43144	90	660767
17206	Frozen Globe	0.10683	20	250134
17207	Unnerving Heart	0.07211	20	206212
17208	Grim Sphere	0.02248	20	143437
17209	Imagined Jelly	0.28524	90	475825
17210	Inverted Lavae	0.38252	60	598882
17211	Forlorn Tentacle	0.37645	90	591209
17212	Twitching Tendril	0.37097	80	584267
17213	Abandoned Coils	0.00355	30	119494
17214	Writhing Tendril	0.23123	100	407499
17215	Nightmarish Gem	0.02991	40	152836
17216	Frozen Orb	0.01625	40	135552
17217	Woebegotten Gem	0.22864	90	404230
17218	Floppy Gem	0.13588	50	286880
17219	Floppy Orb	0.06136	50	192621
17220	Impossible Coils	0.30468	110	500415
17221	Twisted Jelly	0.02807	50	150514
17222	Lost Remains	0.0574	50	187612
17223	Frozen Coils	0.00324	40	119094
17224	Grim Spores	0.28159	80	471203
17225	Prismatic Gem	0.35294	100	561465
17226	Dreadful Core	0.29588	100	489280
17227	Woebegotten Sphere	0.04825	20	176039
17228	Lost Grubs	0.89307	150	1244723
17229	Frozen Gem	0.02398	30	145330
17230	Inverted Worms	0.37364	70	587643
17231	Screaming Organs	0.08745	40	225624
17232	Floppy Spores	0.02741	30	149679
17233	Frozen Orb	0.04467	30	171501
17234	Floppy Spores	0.10917	40	253098
17235	Frozen Sphere	0.98904	140	1366125
17236	Eerie Tentacle	0.25691	60	439984
17237	Haunted Remains	0.12417	20	272071
17238	Forlorn Heart	0.89926	300	1252550
17239	Abyssal Coils	0.26259	60	447170
17240	Writhing Heart	0.36681	80	579012
17241	Hypnotic Sphere	0.0627	40	194317
17242	Timeless Sphere	0.43145	90	660783
17243	Gloaming Tendril	0.08248	20	219337
17244	Frozen Worms	0.44309	70	675507
17245	Twisted Remains	0.07216	40	206285
17246	Twitching Sample	0.37417	70	588321
17247	Abyssal Coils	0.08281	40	219753
17248	Twisted Sphere	0.08628	50	224141
17249	Hypnotic Lavae	0.0982	30	239217
17250	Abyssal Organs	0.09378	20	233628
17251	Twitching Eye	0.13174	40	281648
17252	Ghastly Gelsack	0.04069	40	166469
17253	Lost Worms	0.31344	70	511500
17254	Twisted Bio-Anomaly	0.98535	240	1361451
17255	Haunted Bio-Anomaly	0.40063	80	621788
17256	Unnerving Heart	0.05207	50	180863
17257	Deathly Jelly	0.00815	30	125305
17258	Abandoned Worms	0.10116	40	242969
17259	Crying Coils	0.1331	40	283374
17260	Whispering Tentacle	0.34646	90	553268
17261	Chilling Coils	0.7514	160	1065514
17262	Twisted Heart	0.75872	270	1074767
17263	Unnerving Eye	0.08374	40	220926
17264	Frozen Core	0.13025	20	279769
17265	Frozen Lavae	0.11774	40	263944
17266	Ghastly Jelly	0.3356	100	539523
17267	Dripping Tentacle	0.78816	220	1112013
17268	Grim Lavae	0.09217	50	231593
17269	Abyssal Grubs	0.4125	80	636805
17270	Ominous Gem	0.00495	20	121267
17271	Nightmarish Globe	0.06798	30	200993
17272	Ominous Tentacle	0.02944	40	152247
17273	Impossible Sample	0.03839	20	163569
17274	Eerie Jelly	0.93326	200	1295558
17275	Nightmarish Worms	0.09525	50	235490
17276	Nightmarish Core	0.40823	90	631407
17277	Twitching Worms	0.0985	30	239602
17278	Screaming Orb	0.00813	30	125278
17279	Chilling Organs	0.85618	160	1198055
17280	Frozen Eye	0.3752	90	589617
17281	Dripping Lavae	0.08697	40	225019
17282	Hopeless Orb	0.30243	70	497572
17283	Twitching Globe	0.247	100	427448
17284	Chilling Core	0.82351	250	1156720
17285	Frozen Eye	0.05108	50	179617
17286	Hopeless Heart	0.01313	40	131612
17287	Frozen Bio-Anomaly	0.80511	200	1133451
17288	Whispering Organs	0.00838	40	125604
17289	Ghastly Tentacle	0.01546	50	134558
17290	Prismatic Sphere	0.35243	110	560819
17291	Twitching Worms	0.08242	40	219259
17292	Ominous Tendril	0.09784	30	238766
17293	Eerie Sphere	0.38953	70	607745
17294	Inverted Globe	0.03762	20	162583
17295	Lost Gem	0.13306	30	283314
17296	Eldritch Grubs	0.38604	100	603338
17297	Eerie Orb	0.28661	90	477563
17298	Dripping Remains	0.02795	30	150361
17299	Frozen Tentacle	0.27085	90	457616
17300	Crying Lavae	0.3326	70	535734
17301	Prismatic Core	0.00801	20	125136
17302	Frozen Orb	0.86608	160	1210576
17303	Twisted Tendril	0.04014	50	165778
17304	Crying Gem	0.03715	50	161993
17305	Dreadful Worms	0.24243	90	421670
17306	Abandoned Gem	0.0595	30	190264
17307	Chilling Globe	0.34808	110	555320
17308	Abyssal Worms	0.28141	90	470975
17309	Frozen Bio-Anomaly	0.44228	80	674472
17310	Unnerving Gelsack	0.12716	40	275860
17311	Unnerving Jelly	0.195	70	361678
17312	Abandoned Eye	0.06559	40	197974
17313	Gloaming Eye	0.38003	100	595727
17314	Unnerving Jelly	0.94038	220	1304561
17315	Lost Jelly	0.05263	40	181579
17316	Dripping Lavae	0.00252	40	118194
17317	Screaming Gem	0.43719	100	668044
17318	Haunted Jelly	0.04187	50	167959
17319	Abandoned Jelly	0.08257	30	219449
17320	Eerie Heart	0.01843	40	138316
17321	Hypnotic Jelly	0.92485	160	1284924
17322	Prismatic Lavae	0.02967	30	152529
17323	Eldritch Sphere	0.04578	30	172905
17324	Dreadful Worms	0.44728	100	680806
17325	Unnerving Jelly	0.08632	40	224199
17326	Ominous Sample	0.00625	50	122900
17327	Haunted Spores	0.09257	30	232105
17328	Writhing Organs	0.08151	50	218115
17329	Crying Coils	0.08939	40	228071
17330	Ominous Sphere	0.11537	30	260937
17331	Nightmarish Sphere	0.02585	40	147706
17332	Lost Tentacle	0.02726	50	149478
17333	Lost Gelsack	0.04535	50	172366
17334	Hypnotic Gem	0.00263	50	118325
17335	Screaming Lavae	0.01969	50	139903
17336	Twitching Gem	0.11621	40	262009
17337	Writhing Lavae	0.36062	100	571178
17338	Abandoned Core	0.21864	90	391573
17339	Twitching Grubs	0.3551	70	564198
17340	Impossible Eye	0.36902	110	581808
17341	Inverted Heart	0.38917	60	607294
17342	Frozen Remains	0.09207	30	231467
17343	Unnerving Gem	0.10143	30	243303
17344	Eldritch Tentacle	0.76919	210	1088016
17345	Imagined Jelly	0.01754	20	137190
17346	Deathly Globe	0.01194	40	130101
17347	Haunted Gelsack	0.02527	50	146967
17348	Screaming Gelsack	0.03554	40	159962
17349	Deathly Orb	0.0506	30	179013
17350	Deathly Spores	0.11594	40	261659
17351	Eldritch Heart	0.44675	100	680137
17352	Timeless Worms	0.02618	20	148121
17353	Writhing Gelsack	0.13226	30	282304
17354	Inverted Coils	0.36256	110	573634
17355	Inverted Tentacle	0.04449	40	171281
17356	Abandoned Sphere	0.37603	100	590667
17357	Ghastly Coils	0.1271	50	275784
17358	Ominous Jelly	0.07336	40	207794
17359	Abyssal Tentacle	0.09353	50	233320
17360	Frozen Spores	0.06959	50	203024
17361	Grim Worms	0.10733	20	250767
17362	Abandoned Heart	0.01955	20	139734
17363	Inverted Heart	0.06203	30	193472
17364	Screaming Tentacle	0.12374	30	271523
17365	Forlorn Jelly	0.03694	50	161730
17366	Dreadful Coils	0.37121	60	584573
17367	Grim Organs	0.12378	50	271585
17368	Abyssal Gem	0.03957	40	165052
17369	Lost Organs	0.09803	20	239006
17370	Abyssal Sphere	0.93199	230	1293951
17371	Hopeless Worms	0.42153	60	648222
17372	Eerie Orb	0.0142	30	132967
17373	Floppy Gelsack	0.42464	90	652162
17374	Eerie Orb	0.21463	90	386500
17375	Nightmarish Grubs	0.04948	20	177588
17376	Eerie Tentacle	0.4296	90	658435
17377	Eldritch Worms	0.03971	20	165236
17378	Deathly Sphere	0.08074	50	217132
17379	Timeless Lavae	0.20323	110	372079
17380	Lost Sample	0.44589	70	679041
17381	Crying Globe	0.04979	40	177980
17382	Abyssal Globe	0.00086	40	116083
17383	Whispering Jelly	0.01133	20	129333
17384	Dripping Gelsack	0.31535	90	513907
17385	Eerie Spores	0.06254	50	194114
17386	Dripping Bio-Anomaly	0.12172	20	268975
17387	Haunted Gelsack	0.25659	60	439581
17388	Twitching Tendril	0.07797	30	213625
17389	Whispering Remains	0.37724	80	592201
17390	Abandoned Gelsack	0.30455	70	500246
17391	Impossible Heart	0.344	60	550160
17392	Prismatic Remains	0.99152	200	1369252
17393	Ominous Globe	0.10272	40	244945
17394	Crying Sample	0.11392	20	259101
17395	Whispering Remains	0.23958	90	418069
17396	Screaming Sphere	0.31845	110	517835
17397	Ominous Globe	0.11708	40	263109
17398	Hopeless Eye	0.01057	20	128366
17399	Nightmarish Eye	0.10952	40	253543
17400	Twisted Tendril	0.05147	50	180113
17401	Woebegotten Worms	0.06394	50	195884
17402	Deathly Globe	0.12239	40	269824
17403	Gloaming Remains	0.25316	70	435249
17404	Woebegotten Organs	0.10641	30	249610
17405	Ominous Gem	0.02602	40	147917
17406	Hopeless Remains	0.08789	20	226178
17407	Hypnotic Heart	0.00526	30	121649
17408	Hopeless Sphere	0.44048	90	672206
17409	Ghastly Tentacle	0.02779	40	150158
17410	Grim Sample	0.32052	110	520453
17411	Chilling Tendril	0.12085	20	267871
17412	Imagined Gelsack	0.11362	20	258730
17413	Chilling Remains	0.04136	20	167314
17414	Dreadful Orb	0.41255	60	636866
17415	Ominous Sample	0.3043	90	499939
17416	Imagined Lavae	0.2271	100	402278
17417	Dreadful Grubs	0.34942	80	557008
17418	Inverted Tentacle	0.11498	40	260446
17419	Hopeless Core	0.00387	30	119901
17420	Dripping Worms	0.18666	60	351127
17421	Dripping Bio-Anomaly	0.43712	70	667954
17422	Gloaming Heart	0.13317	50	283460
17423	Screaming Grubs	0.23828	60	416419
17424	Crying Eye	0.07338	20	207821
17425	Dripping Gelsack	0.79683	170	1122978
17426	Frozen Coils	0.09875	30	239911
17427	Twitching Remains	0.02471	20	146261
17428	Crying Tendril	0.82718	230	1161371
17429	Abandoned Spores	0.05165	20	180332
17430	Abandoned Jelly	0.72954	280	1037850
17431	Whispering Globe	0.18815	80	353008
17432	Whispering Globe	0.1094	20	253394
17433	Ominous Jelly	0.00916	30	126583
17434	Hypnotic Coils	0.84585	270	1184985
17435	Grim Eye	0.93524	210	1298063
17436	Crying Sphere	0.33568	110	539632
17437	Hopeless Eye	0.90957	290	1265588
17438	Frozen Bio-Anomaly	0.32599	100	527368
17439	Frozen Worms	0.39292	90	612035
17440	Writhing Gem	0.01035	40	128088
17441	Twitching Core	0.02253	40	143506
17442	Haunted Sample	0.41764	80	643304
17443	Ghastly Sphere	0.03334	30	157180
17444	Frozen Spores	0.00065	40	115824
17445	Twisted Coils	0.08865	40	227146
17446	Ghastly Tentacle	0.33558	90	539498
17447	Twitching Grubs	0.0792	50	215185
17448	Twitching Bio-Anomaly	0.25026	60	431569
17449	Woebegotten Bio-Anomaly	0.12636	50	274840
17450	Inverted Orb	0.03976	20	165297
17451	Haunted Heart	0.34866	80	556052
17452	Twisted Eye	0.06013	30	191058
17453	Forlorn Coils	0.24508	100	425027
17454	Hopeless Lavae	0.26449	60	449577
17455	Prismatic Sample	0.82859	190	1163149
17456	Frozen Orb	0.09122	30	230386
17457	Abyssal Core	0.88697	140	1237006
17458	Deathly Grubs	0.28376	80	473957
17459	Woebegotten Remains	0.43493	110	665183
17460	Dreadful Coils	0.03044	50	153504
17461	Grim Sample	0.06802	20	201048
17462	Writhing Core	0.34048	90	545706
17463	Gloaming Gem	0.94639	240	1312173
17464	Haunted Heart	0.06011	30	191032
17465	Crying Gem	0.04278	20	169119
17466	Nightmarish Core	0.07581	30	210896
17467	Screaming Core	0.07	40	203551
17468	Inverted Organs	0.31354	70	511618
17469	Eldritch Organs	0.10271	20	244923
17470	Inverted Sample	0.37598	80	590610
17471	Inverted Globe	0.24433	110	424067
17472	Dreadful Core	0.82718	290	1161364
17473	Twitching Globe	0.04618	50	173418
17474	Haunted Orb	0.99862	250	1378235
17475	Crying Spores	0.10427	40	246898
17476	Timeless Tentacle	0.11009	40	254266
17477	Chilling Tentacle	0.11782	40	264042
17478	Hopeless Sample	0.25543	70	438120
17479	Forlorn Gelsack	0.0222	30	143081
17480	Impossible Tendril	0.12334	40	271028
17481	Prismatic Globe	0.89823	140	1251242
17482	Grim Sample	0.04461	50	171428
17483	Abandoned Grubs	0.35894	100	569048
17484	Hopeless Remains	0.06938	50	202765
17485	Twitching Gelsack	0.02002	50	140320
17486	Floppy Gem	0.12494	20	273050
17487	Prismatic Organs	0.12484	40	272920
17488	Abandoned Worms	0.10735	50	250794
17489	Twitching Bio-Anomaly	0.01162	30	129699
17490	Inverted Gem	0.25844	90	441920
17491	Timeless Coils	0.3804	70	596201
17492	Timeless Jelly	0.95396	170	1321742
17493	Chilling Grubs	0.03268	30	156335
17494	Imagined Organs	0.28554	100	476200
17495	Writhing Worms	0.02764	40	149969
17496	Ghastly Gelsack	0.42009	90	646404
17497	Twitching Gem	0.36427	90	575795
17498	Lost Jelly	0.38066	100	596529
17499	Deathly Spores	0.20461	70	373833
17500	Dripping Tentacle	0.07314	50	207516
17501	Hypnotic Worms	0.80252	290	1130179
17502	Chilling Lavae	0.41604	60	641286
17503	Frozen Core	0.0261	40	148022
17504	Woebegotten Organs	0.03039	30	153443
17505	Ominous Coils	0.25127	80	432857
17506	Whispering Remains	0.04511	30	172059
17507	Unnerving Sample	0.13003	50	279486
17508	Crying Organs	0.02182	30	142597
17509	Gloaming Tendril	0.26976	70	456244
17510	Eldritch Orb	0.03981	20	165357
17511	Grim Worms	0.73685	250	1047099
17512	Deathly Gem	0.28371	80	473890
17513	Forlorn Heart	0.42631	110	654271
17514	Gloaming Spores	0.13206	20	282049
17515	Forlorn Core	0.06802	20	201039
17516	Eerie Tendril	0.11564	50	261277
17517	Timeless Eye	0.01016	20	127858
17518	Eldritch Grubs	0.04463	20	171455
17519	Impossible Tendril	0.08724	40	225362
17520	Hopeless Bio-Anomaly	0.29304	80	485696
17521	Grim Tendril	0.04043	50	166145
17522	Timeless Spores	0.21743	60	390050
17523	Nightmarish Eye	0.00321	40	119066
17524	Dreadful Grubs	0.19429	110	360768
17525	Twitching Tendril	0.11695	50	262938
17526	Eldritch Bio-Anomaly	0.03257	50	156203
17527	Chilling Remains	0.001	20	116269
17528	Ominous Sphere	0.01988	50	140148
17529	Floppy Globe	0.13436	30	284963
17530	Frozen Organs	0.09466	40	234742
17531	Timeless Tendril	0.76636	160	1084433
17532	Timeless Sample	0.11914	40	265709
17533	Nightmarish Jelly	0.01914	50	139207
17534	Writhing Eye	0.29027	100	482188
17535	Timeless Gelsack	0.3002	70	494753
17536	Crying Grubs	0.00339	50	119288
17537	Grim Lavae	0.041	30	166865
17538	Lost Organs	0.06846	30	201598
17539	Timeless Tentacle	0.29619	100	489674
17540	Inverted Globe	0.13224	50	282283
17541	Screaming Tendril	0.048	20	175715
17542	Grim Grubs	0.01189	20	130044
17543	Writhing Remains	0.004	30	120066
17544	Haunted Bio-Anomaly	0.36681	100	579013
17545	Imagined Grubs	0.29194	100	484298
17546	Prismatic Orb	0.03858	50	163803
17547	Nightmarish Worms	0.01645	50	135811
17548	Twisted Coils	0.40125	60	622570
17549	Twitching Sphere	0.01346	30	132023
17550	Prismatic Remains	0.00351	30	119436
17551	Inverted Tendril	0.03322	40	157021
17552	Lost Globe	0.20683	100	376638
17553	Grim Worms	0.01779	50	137506
17554	Frozen Orb	0.28778	110	479037
17555	Writhing Organs	0.22221	70	396088
17556	Floppy Heart	0.02487	20	146458
17557	Ghastly Coils	0.11039	30	254643
17558	Prismatic Worms	0.03639	50	161031
17559	Floppy Core	0.11925	50	265843
17560	Screaming Tentacle	0.0374	20	162307
17561	Inverted Orb	0.07528	50	210225
17562	Prismatic Coils	0.1134	40	258455
17563	Gloaming Globe	0.30907	80	505964
17564	Impossible Globe	0.10133	20	243187
17565	Timeless Remains	0.12663	30	275183
17566	Lost Organs	0.27629	100	464499
17567	Chilling Gem	0.10373	40	246217
17568	Dripping Tendril	0.05413	40	183473
17569	Twisted Orb	0.02148	50	142169
17570	Forlorn Tentacle	0.01664	50	136055
17571	Imagined Spores	0.09422	20	234183
17572	Abandoned Grubs	0.0407	40	166486
17573	Woebegotten Lavae	0.11177	30	256393
17574	Imagined Tendril	0.0913	30	230496
17575	Abandoned Grubs	0.016	30	135244
17576	Frozen Tentacle	0.13567	50	286615
17577	Gloaming Gem	0.20695	100	376782
17578	Screaming Sphere	0.04571	30	172820
17579	Twisted Jelly	0.23839	80	416559
17580	Forlorn Jelly	0.00628	30	122941
17581	Dreadful Core	0.36427	90	575794
17582	Nightmarish Sample	0.2384	90	416576
17583	Impossible Tendril	0.10113	30	242927
17584	Haunted Spores	0.2602	70	444148
17585	Haunted Spores	0.35606	80	565415
17586	Eldritch Sample	0.00564	50	122139
17587	Deathly Sphere	0.09107	30	230207
17588	Frozen Eye	0.31397	90	512172
17589	Ominous Orb	0.18891	60	353967
17590	Abyssal Worms	0.20035	60	368438
17591	Frozen Eye	0.35551	110	564712
17592	Floppy Jelly	0.03797	50	163030
17593	Inverted Grubs	0.99526	140	1373991
17594	Twitching Organs	0.0477	30	175341
17595	Screaming Gem	0.2236	90	397844
17596	Writhing Bio-Anomaly	0.45291	60	687926
17597	Inverted Grubs	0.18604	80	350333
17598	Chilling Orb	0.26251	70	447072
17599	Nightmarish Core	0.00253	30	118206
17600	Timeless Heart	0.29011	70	481978
17601	Abyssal Heart	0.03791	30	162958
17602	Deathly Coils	0.78614	300	1109454
17603	Hypnotic Sphere	0.3407	100	545984
17604	Abandoned Jelly	0.33108	80	533812
17605	Chilling Organs	0.12369	20	271460
17606	Inverted Core	0.00815	20	125306
17607	Ominous Worms	0.38199	100	598211
17608	Crying Tentacle	0.08029	40	216561
17609	Prismatic Tentacle	0.06994	20	203477
17610	Forlorn Spores	0.77658	300	1097365
17611	Impossible Organs	0.008	40	125118
17612	Eerie Heart	0.10006	30	241578
17613	Grim Worms	0.02257	50	143554
17614	Timeless Lavae	0.13482	20	285542
17615	Nightmarish Coils	0.12754	50	276334
17616	Forlorn Core	0.04832	50	176128
17617	Impossible Jelly	0.07121	40	205085
17618	Twitching Heart	0.11359	20	258694
17619	Hypnotic Coils	0.41953	60	645702
17620	Eerie Orb	0.31246	80	510255
17621	Frozen Eye	0.96274	290	1332851
17622	Twitching Gelsack	0.19043	100	355893
17623	Floppy Bio-Anomaly	0.88051	200	1228825
17624	Abyssal Grubs	0.02043	40	140843
17625	Timeless Tendril	0.06995	30	203482
17626	Dripping Bio-Anomaly	0.01811	50	137909
17627	Ghastly Coils	0.07739	40	212893
