sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
19719,Pungent Muscle,0.25,,+3%,
19720,Slimy Ventricle,0.125,+7%,,
19721,Sticky Thorax,0.375,,+3%,+2%
19722,Gooey Thorax,0.125,,,+2%
19723,Pungent Vessel,0.5,,+5%,
19724,Gooey Vessel,0.25,,+2%,+2%
19725,Congealed Trunk Tissue,0.25,,,+3%
19726,Gooey Thorax,0.375,+9%,,
19727,Pungent Chamber,0.0,+6%,,
19728,Slimy Vessel,0.125,+6%,,+2%
19729,Pungent Aorta,0.125,+7%,,
19730,Sticky Vessel,0.125,,,+2%
19731,Gooey Blood Sac,0.5,,+5%,
19732,Gooey Muscle,0.25,,+3%,
19733,Congealed Thorax,0.375,,,+4%
19734,Slimy Ventricle,0.375,+9%,,
19735,Slimy Blood Sac,0.5,,,+5%
19736,Slimy Blood Pump,0.125,+6%,+2%,
19737,Gooey Vessel,0.25,+8%,,
19738,Slimy Vessel,0.125,,+2%,
19739,Congealed Ventricle,0.125,,+2%,
19740,Sticky Muscle,0.125,+7%,,
19741,Pungent Blood Pump,0.125,,,+2%
19742,Slimy Chamber,0.125,,+2%,
19743,Congealed Muscle,0.125,+6%,,+2%
19744,Congealed Chamber,0.5,+6%,+5%,
19745,Pungent Vessel,0.125,,,+2%
19746,Congealed Blood Pump,0.25,+7%,+2%,
19747,Gooey Vessel,0.125,,,+2%
19748,Pungent Vessel,0.5,,+5%,
19749,Pungent Blood Sac,0.125,,,+2%
19750,Slimy Muscle,0.375,,+3%,+2%
19751,Gooey Vessel,0.0,+6%,,
19752,Pungent Blood Sac,0.125,,,+2%
19753,Pungent Aorta,0.25,,+2%,+2%
19754,Slimy Aorta,0.125,,,+2%
19755,Pungent Ventricle,0.5,,+5%,
19756,Congealed Trunk Tissue,0.125,,+2%,
19757,Congealed Muscle,0.75,+9%,+4%,
19758,Gooey Ventricle,0.375,,+4%,
19759,Congealed Aorta,0.5,,,+5%
19760,Sticky Blood Sac,0.5,+8%,+3%,
19761,Sticky Chamber,0.5,+10%,,
19762,Slimy Chamber,0.125,,+2%,
19763,Gooey Ventricle,0.375,,+4%,
19764,Congealed Muscle,0.375,+7%,,+3%
19765,Pungent Aorta,0.125,,+2%,+1%
19766,Slimy Vessel,0.125,,,+2%
19767,Pungent Thorax,0.5,+6%,+5%,
19768,Pungent Blood Pump,0.375,+9%,,
19769,Pungent Ventricle,0.5,,+5%,
19770,Pungent Chamber,0.0,+6%,,
19771,Pungent Thorax,0.25,,,+3%
19772,Gooey Aorta,0.125,,,+2%
19773,Pungent Ventricle,0.25,+8%,,
19774,Congealed Blood Pump,0.125,,+2%,
19775,Sticky Ventricle,0.0,+6%,,
19776,Pungent Vessel,0.125,,,+2%
19777,Slimy Thorax,0.25,+8%,,
19778,Pungent Thorax,0.125,,,+2%
19779,Gooey Heart Lump,0.375,+9%,,
19780,Gooey Blood Sac,0.0,+6%,,
19781,Congealed Aorta,0.125,,,+2%
19782,Gooey Ventricle,0.25,,,+3%
19783,Congealed Ventricle,0.125,,,+2%
19784,Pungent Chamber,0.125,+7%,,
19785,Congealed Thorax,0.125,,,+2%
19786,Sticky Ventricle,0.125,,+2%,
19787,Sticky Ventricle,0.0,+6%,,
19788,Gooey Blood Pump,0.5,+10%,,
19789,Slimy Trunk Tissue,0.0,+6%,,
19790,Pungent Blood Sac,0.125,,+2%,
19791,Slimy Blood Pump,0.125,,,+2%
19792,Slimy Ventricle,0.25,,+3%,
19793,Pungent Chamber,0.0,+6%,,
19794,Sticky Ventricle,0.25,,+3%,
19795,Sticky Trunk Tissue,0.25,,+3%,
19796,Pungent Heart Lump,0.0,+6%,,
19797,Gooey Ventricle,0.75,+9%,,+4%
19798,Sticky Blood Sac,0.5,,+5%,
19799,Congealed Muscle,0.25,,+3%,
19800,Sticky Blood Pump,0.25,,+2%,+2%
19801,Congealed Vessel,0.25,,,+3%
19802,Pungent Chamber,0.125,,,+2%
19803,Pungent Chamber,0.375,+9%,,
19804,Slimy Aorta,0.125,,,+2%
19805,Congealed Blood Pump,0.0,+6%,,
19806,Slimy Blood Pump,0.25,+8%,,
19807,Congealed Thorax,0.25,,+3%,
19808,Congealed Chamber,0.5,,+4%,+2%
19809,Slimy Thorax,0.125,,,+2%
19810,Pungent Trunk Tissue,0.375,+9%,,
19811,Sticky Trunk Tissue,0.25,,,+3%
19812,Sticky Ventricle,0.125,,,+2%
19813,Slimy Vessel,0.5,,+5%,
19814,Gooey Aorta,0.125,,+2%,
19815,Congealed Ventricle,0.375,+9%,,
19816,Sticky Vessel,0.25,+8%,+1%,
19817,Congealed Trunk Tissue,0.375,,,+4%
19818,Congealed Aorta,0.125,,,+2%
19819,Gooey Heart Lump,0.25,,+3%,
19820,Gooey Blood Sac,0.0,+6%,,
19821,Sticky Ventricle,0.125,,,+2%
19822,Pungent Trunk Tissue,0.5,,,+5%
19823,Gooey Heart Lump,0.5,,+5%,
19824,Congealed Ventricle,0.125,,,+2%
19825,Sticky Heart Lump,0.0,+6%,,
19826,Congealed Ventricle,0.75,,+3%,+5%
19827,Sticky Thorax,0.5,+10%,,
19828,Sticky Trunk Tissue,0.125,+6%,,+2%
19829,Pungent Thorax,0.125,+7%,,
19830,Pungent Blood Pump,0.125,,,+2%
19831,Pungent Blood Pump,0.25,+7%,,+2%
19832,Gooey Aorta,0.5,+10%,,
19833,Sticky Muscle,0.25,+8%,,
19834,Slimy Muscle,0.125,,,+2%
19835,Gooey Vessel,0.125,+7%,,
19836,Congealed Thorax,0.25,,+2%,+2%
19837,Congealed Blood Pump,0.375,+6%,+4%,
19838,Congealed Blood Sac,0.625,,+3%,+4%
19839,Congealed Thorax,0.125,,,+2%
19840,Sticky Muscle,0.25,,+3%,
19841,Gooey Vessel,0.0,+6%,,
19842,Slimy Vessel,0.25,,,+3%
19843,Gooey Ventricle,0.125,,+2%,
19844,Pungent Heart Lump,0.125,,+2%,
19845,Slimy Blood Sac,0.0,+6%,,
19846,Sticky Blood Sac,0.125,+7%,,
19847,Pungent Aorta,0.25,+8%,,
19848,Gooey Blood Sac,0.0,+6%,,
19849,Congealed Vessel,0.125,,+2%,
19850,Congealed Aorta,0.5,,,+5%
19851,Gooey Thorax,0.375,+9%,,
19852,Gooey Ventricle,0.125,,+2%,
19853,Congealed Vessel,0.125,,,+2%
19854,Pungent Muscle,0.5,,+5%,
19855,Slimy Ventricle,0.25,,+3%,
19856,Slimy Thorax,0.25,,+3%,
19857,Sticky Chamber,0.5,,,+5%
19858,Gooey Heart Lump,0.25,+8%,,
19859,Slimy Trunk Tissue,0.125,,,+2%
19860,Gooey Ventricle,0.125,+7%,,
19861,Gooey Ventricle,0.375,,+2%,+3%
19862,Congealed Chamber,0.125,,+2%,
19863,Congealed Muscle,0.125,,+2%,
19864,Sticky Blood Pump,0.125,,+2%,
19865,Congealed Trunk Tissue,0.0,+6%,,
19866,Gooey Ventricle,0.125,+7%,,
19867,Slimy Aorta,0.125,,+2%,
19868,Sticky Blood Sac,0.125,,,+2%
19869,Gooey Trunk Tissue,0.0,+6%,,
19870,Pungent Vessel,0.25,,,+3%
19871,Gooey Muscle,0.375,+9%,,
19872,Gooey Ventricle,0.125,+6%,+2%,
19873,Slimy Aorta,0.125,+7%,,
19874,Congealed Chamber,0.25,,,+3%
19875,Pungent Chamber,0.25,,+3%,
19876,Pungent Blood Sac,0.125,,,+2%
19877,Gooey Heart Lump,0.25,,+3%,
19878,Slimy Thorax,0.125,,+2%,
19879,Slimy Chamber,0.125,,+2%,
19880,Pungent Vessel,0.5,+10%,,
19881,Gooey Thorax,0.375,+9%,,
19882,Pungent Aorta,0.375,,+4%,
19883,Gooey Heart Lump,0.125,,+2%,
19884,Gooey Heart Lump,0.5,,+5%,
19885,Gooey Trunk Tissue,0.375,+9%,,
19886,Slimy Vessel,0.125,,,+2%
19887,Congealed Aorta,0.125,+7%,,
19888,Sticky Chamber,0.25,,,+3%
19889,Sticky Muscle,0.125,,+2%,
19890,Gooey Aorta,0.375,,,+4%
19891,Congealed Heart Lump,0.5,+10%,,
19892,Congealed Muscle,0.5,,+5%,
19893,Gooey Chamber,0.0,+6%,,
19894,Gooey Vessel,0.125,,+2%,
19895,Congealed Blood Sac,0.125,,+2%,
19896,Gooey Chamber,0.125,,,+2%
19897,Gooey Blood Sac,0.125,,,+2%
19898,Slimy Blood Sac,0.125,,+2%,
19899,Pungent Blood Sac,0.125,,+2%,
19900,Sticky Trunk Tissue,0.125,,+2%,
19901,Slimy Blood Sac,0.125,,,+2%
19902,Pungent Vessel,0.5,,+5%,
19903,Congealed Thorax,0.25,,+3%,
19904,Congealed Vessel,0.125,,+2%,
19905,Slimy Vessel,0.375,+9%,,
19906,Congealed Aorta,0.25,,+3%,
19907,Sticky Blood Sac,0.125,,,+2%
19908,Slimy Chamber,0.125,+7%,,
19909,Gooey Aorta,0.125,,,+2%
19910,Slimy Chamber,0.5,+9%,+2%,
19911,Pungent Blood Pump,0.125,,,+2%
19912,Gooey Blood Pump,0.5,+10%,,
19913,Gooey Ventricle,0.125,+6%,+2%,
19914,Pungent Vessel,0.25,,,+3%
19915,Pungent Ventricle,0.0,+6%,,
19916,Slimy Heart Lump,0.0,+6%,,
19917,Sticky Muscle,0.125,+7%,,
19918,Gooey Blood Sac,0.125,+7%,,
19919,Slimy Thorax,0.125,+6%,,+2%
19920,Pungent Blood Pump,0.5,+7%,,+4%
19921,Congealed Vessel,0.5,,+5%,
19922,Pungent Trunk Tissue,0.125,,+2%,
19923,Sticky Aorta,0.375,,,+4%
19924,Congealed Ventricle,0.375,,+4%,
19925,Gooey Heart Lump,0.125,,,+2%
19926,Pungent Blood Pump,0.125,,+2%,
19927,Congealed Trunk Tissue,0.125,,,+2%
19928,Slimy Muscle,0.375,+9%,,
19929,Slimy Aorta,0.375,,+4%,
19930,Slimy Chamber,0.125,+7%,,
19931,Sticky Vessel,0.125,+7%,,
19932,Congealed Ventricle,0.375,,+4%,
19933,Gooey Chamber,0.5,,+4%,+2%
19934,Congealed Aorta,0.125,+7%,,
19935,Gooey Vessel,0.25,+7%,+2%,
19936,Pungent Aorta,0.375,,+4%,
19937,Pungent Heart Lump,0.0,+6%,,
19938,Gooey Trunk Tissue,0.25,,+3%,
19939,Sticky Thorax,0.125,,,+2%
19940,Sticky Trunk Tissue,0.125,,+2%,
19941,Sticky Blood Sac,0.125,,+2%,
19942,Pungent Muscle,0.0,+6%,,
19943,Pungent Muscle,0.75,,+4%,+4%
19944,Slimy Aorta,0.125,,+2%,
19945,Sticky Blood Pump,0.125,,,+2%
19946,Gooey Blood Sac,0.5,+10%,,
19947,Pungent Chamber,0.5,+10%,,
19948,Congealed Trunk Tissue,0.125,,+2%,
19949,Gooey Blood Sac,0.125,,,+2%
19950,Pungent Chamber,0.375,,,+4%
19951,Gooey Heart Lump,0.625,+10%,+2%,
19952,Sticky Blood Pump,0.5,+7%,+4%,
19953,Congealed Blood Pump,0.375,,+4%,
19954,Pungent Aorta,0.25,,,+3%
19955,Congealed Trunk Tissue,0.125,,+2%,
19956,Sticky Aorta,0.0,+6%,,
19957,Pungent Blood Sac,0.25,,,+3%
19958,Sticky Ventricle,0.25,,+3%,
19959,Gooey Muscle,0.0,+6%,,
19960,Sticky Ventricle,0.125,,+2%,
19961,Slimy Muscle,0.375,,+4%,
19962,Pungent Aorta,0.25,,+3%,
19963,Pungent Blood Pump,0.25,,+3%,
19964,Sticky Blood Sac,0.375,,,+4%
19965,Sticky Muscle,0.5,+10%,,
19966,Gooey Muscle,0.125,,+2%,
19967,Congealed Heart Lump,0.25,+7%,,+2%
19968,Congealed Heart Lump,0.125,,,+2%
19969,Pungent Vessel,0.125,,,+2%
19970,Gooey Trunk Tissue,0.0,+6%,,
19971,Slimy Blood Pump,0.375,+9%,,
19972,Slimy Chamber,0.0,+6%,,
19973,Congealed Muscle,0.125,,,+2%
19974,Slimy Heart Lump,0.0,+6%,,
19975,Congealed Chamber,0.125,,,+2%
19976,Congealed Blood Pump,0.0,+6%,,
19977,Congealed Thorax,0.0,+6%,,
19978,Pungent Heart Lump,0.125,,,+2%
19979,Pungent Muscle,0.125,,,+2%
19980,Slimy Trunk Tissue,0.5,,+5%,
19981,Slimy Aorta,0.375,,+4%,
19982,Slimy Aorta,0.375,,,+4%
19983,Pungent Ventricle,0.125,,+2%,
19984,Sticky Thorax,0.125,,,+2%
19985,Pungent Vessel,0.5,,+5%,
19986,Pungent Muscle,0.0,+6%,,
19987,Sticky Chamber,0.25,,+2%,+2%
19988,Gooey Aorta,0.5,,+4%,+2%
19989,Slimy Vessel,0.0,+6%,,
19990,Gooey Thorax,0.5,,+5%,
19991,Gooey Aorta,0.0,+6%,,
19992,Gooey Chamber,0.25,+6%,+3%,
19993,Pungent Blood Sac,0.375,+9%,,
19994,Congealed Trunk Tissue,0.125,+7%,,
19995,Congealed Trunk Tissue,0.375,,+4%,
19996,Slimy Aorta,0.375,,+4%,
19997,Sticky Heart Lump,0.25,,,+3%
19998,Pungent Vessel,0.375,,+4%,
19999,Sticky Chamber,0.25,+7%,+2%,
20000,Pungent Blood Pump,0.125,+7%,,
20001,Gooey Chamber,0.125,,,+2%
20002,Congealed Aorta,0.375,,,+4%
20003,Sticky Blood Sac,0.125,,+2%,
20004,Sticky Aorta,0.25,,+2%,+2%
20005,Pungent Heart Lump,0.5,+9%,,+2%
20006,Gooey Chamber,0.125,,+2%,
20007,Congealed Chamber,0.375,,,+4%
20008,Gooey Aorta,0.5,,+5%,
20009,Slimy Heart Lump,0.0,+6%,,
20010,Pungent Muscle,0.125,,+2%,
20011,Sticky Vessel,0.125,,,+2%
20012,Pungent Blood Pump,0.125,,,+2%
20013,Pungent Chamber,0.0,+6%,,
20014,Slimy Chamber,0.125,,,+2%
20015,Congealed Ventricle,0.125,,,+2%
20016,Sticky Aorta,0.125,,,+2%
20017,Congealed Ventricle,0.125,,,+2%
20018,Gooey Vessel,0.25,+7%,+2%,
20019,Pungent Muscle,0.0,+6%,,
20020,Sticky Trunk Tissue,0.5,+10%,,
20021,Congealed Muscle,0.25,+7%,+2%,
20022,Sticky Thorax,0.0,+6%,,
20023,Gooey Thorax,0.125,+6%,+2%,
20024,Congealed Blood Pump,0.5,+9%,+2%,
20025,Gooey Thorax,0.25,,,+3%
20026,Slimy Heart Lump,0.375,+9%,,
20027,Gooey Heart Lump,0.5,,,+5%
20028,Congealed Blood Pump,0.125,,,+2%
20029,Congealed Blood Pump,0.125,,,+2%
20030,Sticky Vessel,0.125,,+2%,
20031,Pungent Thorax,0.125,,+2%,
20032,Congealed Muscle,0.125,,,+2%
20033,Sticky Muscle,0.5,,+4%,+2%
20034,Congealed Aorta,0.125,+7%,,
20035,Pungent Aorta,0.125,,+2%,
20036,Sticky Thorax,0.125,,+2%,
20037,Congealed Blood Pump,0.25,,+2%,+2%
20038,Sticky Muscle,0.0,+6%,,
20039,Pungent Vessel,0.125,,,+2%
20040,Congealed Muscle,0.125,,,+2%
20041,Congealed Heart Lump,0.25,+8%,,
20042,Gooey Heart Lump,0.5,+10%,,
20043,Pungent Heart Lump,0.0,+6%,,
20044,Pungent Muscle,0.375,+9%,,
20045,Sticky Trunk Tissue,0.375,,+4%,
20046,Congealed Thorax,0.0,+6%,,
20047,Congealed Blood Pump,0.125,+7%,,
20048,Congealed Ventricle,0.25,+7%,,+2%
20049,Congealed Ventricle,0.625,+8%,,+4%
20050,Gooey Trunk Tissue,0.25,+6%,+3%,
20051,Pungent Vessel,0.125,,+2%,
20052,Sticky Chamber,0.0,,+1%,
20053,Gooey Blood Sac,0.25,+6%,,+3%
20054,Slimy Vessel,0.375,,+4%,
20055,Pungent Aorta,0.25,,+2%,+2%
20056,Pungent Muscle,0.0,+6%,,
20057,Slimy Blood Sac,0.5,+9%,+2%,
20058,Gooey Ventricle,0.125,,+2%,
20059,Slimy Aorta,0.125,,+2%,
20060,Slimy Aorta,0.0,+6%,,
20061,Pungent Trunk Tissue,0.5,+10%,,
20062,Pungent Trunk Tissue,0.25,+6%,+3%,
20063,Congealed Ventricle,0.125,,+2%,
20064,Slimy Vessel,0.5,+10%,,
20065,Gooey Vessel,0.5,+10%,,
20066,Sticky Thorax,0.5,,+5%,
20067,Pungent Thorax,0.25,,,+3%
20068,Congealed Chamber,0.125,+7%,,
20069,Gooey Trunk Tissue,0.25,,,+3%
20070,Slimy Muscle,0.25,,+2%,+2%
20071,Congealed Trunk Tissue,0.25,,+3%,
20072,Pungent Trunk Tissue,0.125,,,+2%
20073,Pungent Vessel,0.5,,+5%,
20074,Pungent Blood Pump,0.0,+6%,,
20075,Sticky Trunk Tissue,0.125,,,+2%
20076,Sticky Vessel,0.0,+6%,,
20077,Congealed Trunk Tissue,0.0,+6%,,
20078,Gooey Chamber,0.125,+6%,+2%,
20079,Gooey Muscle,0.125,,,+2%
20080,Gooey Blood Sac,0.25,,,+3%
20081,Congealed Muscle,0.25,+8%,,
20082,Gooey Blood Pump,0.125,+6%,+2%,
20083,Pungent Muscle,0.0,+6%,,
20084,Congealed Aorta,0.25,,+2%,+2%
20085,Slimy Vessel,0.5,,+3%,+3%
20086,Pungent Aorta,0.5,,+5%,
20087,Slimy Muscle,0.375,,+4%,
20088,Pungent Chamber,0.375,+7%,,+3%
20089,Pungent Vessel,0.5,,+5%,
20090,Gooey Heart Lump,0.125,,,+2%
20091,Congealed Chamber,0.125,,,+2%
20092,Slimy Muscle,0.375,+9%,,
20093,Sticky Blood Sac,0.125,+6%,,+2%
20094,Gooey Trunk Tissue,0.25,+8%,,
20095,Pungent Heart Lump,0.125,,,+2%
20096,Congealed Aorta,0.25,,+3%,
20097,Pungent Chamber,0.125,+6%,,+2%
20098,Pungent Thorax,0.25,,,+3%
20099,Congealed Trunk Tissue,0.25,,+3%,
20100,Congealed Vessel,0.625,+10%,+2%,
20101,Gooey Ventricle,0.0,+6%,,
20102,Gooey Muscle,0.0,+6%,,
20103,Sticky Thorax,0.0,+6%,,
20104,Gooey Trunk Tissue,0.125,,,+2%
20105,Gooey Muscle,0.25,+6%,+3%,
20106,Pungent Ventricle,0.25,,+2%,+2%
20107,Slimy Ventricle,0.125,,,+2%
20108,Slimy Ventricle,0.25,,+2%,+2%
20109,Congealed Trunk Tissue,0.375,,+4%,
20110,Pungent Chamber,0.75,,+5%,+3%
20111,Sticky Blood Sac,0.375,,,+4%
20112,Sticky Aorta,0.625,+8%,,+4%
20113,Sticky Aorta,0.25,+8%,,
20114,Slimy Trunk Tissue,0.0,+6%,,
20115,Slimy Blood Pump,0.125,,,+2%
20116,Pungent Aorta,0.125,,,+2%
20117,Slimy Blood Pump,0.0,+6%,,
20118,Pungent Ventricle,0.25,,+2%,+2%
20119,Slimy Aorta,0.375,,+4%,
20120,Sticky Blood Pump,0.125,,+2%,
20121,Gooey Aorta,0.125,,,+2%
20122,Sticky Blood Sac,0.0,+6%,,
20123,Sticky Blood Pump,0.125,,+2%,
20124,Congealed Blood Pump,0.125,,+2%,
20125,Sticky Blood Sac,0.25,,+3%,
20126,Gooey Chamber,0.375,,,+4%
20127,Sticky Trunk Tissue,0.125,,+2%,
20128,Slimy Blood Pump,0.0,+6%,,
20129,Slimy Aorta,0.125,+6%,,+2%
20130,Congealed Trunk Tissue,0.125,,+2%,
20131,Pungent Muscle,0.375,+6%,,+4%
20132,Slimy Blood Pump,0.125,,,+2%
20133,Gooey Heart Lump,0.125,,,+2%
20134,Gooey Chamber,0.375,,+4%,
20135,Congealed Blood Pump,0.125,,,+2%
20136,Gooey Ventricle,0.125,,,+2%
20137,Slimy Aorta,0.0,+6%,,
20138,Pungent Heart Lump,0.0,+6%,,
20139,Sticky Heart Lump,0.0,+6%,,
20140,Sticky Chamber,0.0,,,+1%
20141,Slimy Chamber,0.25,,+3%,
20142,Pungent Chamber,0.75,,+5%,+3%
20143,Slimy Blood Pump,0.125,,+2%,
20144,Congealed Ventricle,0.25,,+3%,
20145,Congealed Blood Pump,0.375,+9%,,
20146,Sticky Chamber,0.375,+9%,,
20147,Gooey Muscle,0.125,,,+2%
20148,Gooey Muscle,0.625,,+5%,+2%
20149,Slimy Heart Lump,0.125,,,+2%
20150,Gooey Chamber,0.125,,,+2%
20151,Sticky Chamber,0.125,,+2%,
20152,Gooey Heart Lump,0.125,,+2%,
20153,Gooey Heart Lump,0.0,,,+1%
20154,Gooey Trunk Tissue,0.125,,,+2%
20155,Slimy Chamber,0.125,,,+2%
20156,Congealed Vessel,0.5,,+5%,
20157,Sticky Trunk Tissue,0.375,,+4%,
20158,Slimy Vessel,0.125,,,+2%
20159,Gooey Blood Pump,0.125,,,+2%
20160,Gooey Trunk Tissue,0.25,,+3%,
20161,Congealed Aorta,0.0,+6%,,
20162,Gooey Trunk Tissue,0.125,,,+2%
20163,Congealed Vessel,0.125,,+2%,
20164,Slimy Vessel,0.0,+6%,,
20165,Pungent Blood Pump,0.25,,+3%,
20166,Congealed Ventricle,0.5,,,+5%
20167,Congealed Blood Pump,0.0,+6%,,
20168,Sticky Thorax,0.25,,,+3%
20169,Congealed Aorta,0.5,+6%,+5%,
20170,Pungent Chamber,0.125,,+2%,
20171,Pungent Chamber,0.0,+6%,,
20172,Gooey Vessel,0.125,,,+2%
20173,Slimy Muscle,0.125,,,+2%
20174,Slimy Vessel,0.25,,+3%,
20175,Pungent Heart Lump,0.0,+6%,,
20176,Pungent Muscle,0.375,+9%,,
20177,Sticky Blood Sac,0.125,,,+2%
20178,Slimy Chamber,0.5,,+5%,
20179,Pungent Thorax,0.375,,,+4%
20180,Slimy Ventricle,0.375,,+4%,
20181,Slimy Ventricle,0.5,,,+5%
20182,Congealed Aorta,0.125,,,+2%
20183,Gooey Heart Lump,0.125,,+2%,
20184,Gooey Blood Sac,0.25,,,+3%
20185,Pungent Blood Sac,0.25,+6%,+3%,
20186,Gooey Blood Sac,0.125,+6%,,+2%
20187,Sticky Muscle,0.5,,+5%,
20188,Congealed Ventricle,0.0,+6%,,
20189,Sticky Vessel,0.125,,,+2%
20190,Sticky Aorta,0.375,+9%,,
20191,Pungent Trunk Tissue,0.125,,,+2%
20192,Congealed Muscle,0.125,,,+2%
20193,Sticky Trunk Tissue,0.375,,+4%,
20194,Congealed Heart Lump,0.5,+10%,,
20195,Congealed Trunk Tissue,0.25,,,+3%
20196,Gooey Trunk Tissue,0.125,,,+2%
20197,Slimy Ventricle,0.125,,+2%,
20198,Gooey Thorax,0.25,,+3%,
20199,Pungent Muscle,0.0,+6%,,
20200,Slimy Chamber,0.25,,,+3%
20201,Congealed Blood Pump,0.125,,+2%,
20202,Pungent Blood Sac,0.125,,+2%,
20203,Congealed Vessel,0.5,+10%,,
20204,Congealed Blood Sac,0.125,+7%,,
20205,Congealed Trunk Tissue,0.375,,,+4%
20206,Slimy Trunk Tissue,0.25,+7%,,+2%
20207,Pungent Muscle,0.125,,+2%,
20208,Congealed Heart Lump,0.5,+6%,+5%,
20209,Pungent Muscle,0.5,,+5%,
20210,Congealed Chamber,0.0,+6%,,
20211,Pungent Heart Lump,0.125,,,+2%
20212,Congealed Vessel,0.5,,+5%,
20213,Gooey Ventricle,0.0,+6%,,
20214,Sticky Ventricle,0.25,,+3%,
20215,Slimy Chamber,0.125,+6%,+2%,
20216,Gooey Blood Pump,0.5,+10%,,
20217,Congealed Heart Lump,0.125,,,+2%
20218,Sticky Chamber,0.125,,+2%,
20219,Gooey Chamber,0.375,,,+4%
20220,Congealed Heart Lump,0.25,,+2%,+2%
20221,Gooey Ventricle,0.125,,+2%,
20222,Pungent Muscle,0.375,+9%,,
20223,Gooey Trunk Tissue,0.25,,+3%,
20224,Pungent Blood Pump,0.25,,+3%,
20225,Congealed Thorax,0.125,+6%,+2%,
20226,Slimy Thorax,0.0,+6%,,
20227,Gooey Ventricle,0.375,,+3%,+2%
20228,Pungent Muscle,0.125,,+2%,
20229,Pungent Trunk Tissue,0.125,,+2%,
20230,Pungent Blood Sac,0.0,+6%,,
20231,Pungent Thorax,0.25,,+3%,
20232,Sticky Chamber,0.125,,+2%,
20233,Slimy Muscle,0.5,+10%,,
20234,Sticky Chamber,0.0,+6%,,
20235,Congealed Thorax,0.375,,,+4%
20236,Gooey Vessel,0.375,,+4%,
20237,Gooey Vessel,0.0,+6%,,
20238,Pungent Muscle,0.125,,,+2%
20239,Slimy Heart Lump,0.125,,,+2%
20240,Gooey Blood Pump,0.25,+8%,,
20241,Gooey Heart Lump,0.375,,,+4%
20242,Sticky Blood Sac,0.375,+9%,,
20243,Gooey Muscle,0.25,,+3%,
20244,Congealed Muscle,0.375,+9%,,
20245,Pungent Vessel,0.125,,+2%,
20246,Congealed Muscle,0.25,,+3%,
20247,Pungent Trunk Tissue,0.0,+6%,,
20248,Gooey Blood Pump,0.375,,,+4%
20249,Congealed Trunk Tissue,0.125,+7%,,
20250,Congealed Muscle,0.125,,+2%,
20251,Pungent Ventricle,0.125,,+2%,
20252,Sticky Ventricle,0.25,,+2%,+2%
20253,Sticky Vessel,0.125,,+2%,
20254,Pungent Thorax,0.125,+6%,+2%,
20255,Sticky Blood Pump,0.125,,+2%,
20256,Congealed Blood Pump,0.125,,+2%,
20257,Congealed Chamber,0.5,,+5%,
20258,Congealed Vessel,0.25,+7%,,+2%
20259,Slimy Heart Lump,0.0,,,+1%
20260,Sticky Blood Sac,0.25,+8%,,
20261,Sticky Blood Sac,0.125,,+2%,
20262,Sticky Thorax,0.125,+6%,+2%,
20263,Gooey Trunk Tissue,0.0,,,+1%
20264,Sticky Muscle,0.25,,+3%,
20265,Congealed Blood Pump,0.375,,,+4%
20266,Gooey Aorta,0.125,,,+2%
20267,Slimy Thorax,0.125,,+2%,
20268,Congealed Aorta,0.125,,,+2%
20269,Slimy Muscle,0.25,,+3%,
20270,Pungent Ventricle,0.125,,,+2%
20271,Sticky Thorax,0.375,,+4%,
20272,Slimy Chamber,0.0,+6%,,
20273,Gooey Trunk Tissue,0.125,,,+2%
20274,Pungent Chamber,0.125,,,+2%
20275,Pungent Heart Lump,0.375,,+4%,
20276,Slimy Blood Sac,0.125,,+2%,
20277,Gooey Trunk Tissue,0.125,,,+2%
20278,Gooey Muscle,0.25,,+3%,
20279,Congealed Aorta,0.25,,,+3%
20280,Slimy Vessel,0.125,+7%,,
20281,Pungent Trunk Tissue,0.25,,+3%,
20282,Gooey Blood Pump,0.5,+9%,+2%,
20283,Congealed Aorta,0.25,+8%,,
20284,Pungent Ventricle,0.125,+6%,,+2%
20285,Slimy Muscle,0.5,+10%,,
20286,Slimy Thorax,0.375,+9%,,
20287,Gooey Muscle,0.5,+10%,,
20288,Congealed Muscle,0.125,,+2%,
20289,Congealed Heart Lump,0.125,,,+2%
20290,Gooey Vessel,0.125,+7%,,
20291,Pungent Blood Pump,0.0,+6%,,
20292,Sticky Thorax,0.125,,+2%,
20293,Slimy Ventricle,0.25,,,+3%
20294,Sticky Muscle,0.0,+6%,,
20295,Gooey Aorta,0.5,+10%,,
20296,Slimy Blood Pump,0.125,,+2%,
20297,Sticky Ventricle,0.125,,+2%,
20298,Sticky Heart Lump,0.0,+6%,,
20299,Sticky Muscle,0.125,,,+2%
20300,Pungent Thorax,0.125,,+2%,
20301,Gooey Blood Pump,0.0,+6%,,
20302,Sticky Aorta,0.125,,,+2%
20303,Slimy Ventricle,0.25,,+3%,
20304,Slimy Blood Pump,0.0,+6%,,
20305,Slimy Vessel,0.125,,,+2%
20306,Pungent Muscle,0.25,+8%,,
20307,Gooey Trunk Tissue,0.5,,,+5%
20308,Sticky Ventricle,0.25,,+2%,+2%
20309,Sticky Heart Lump,0.125,,+2%,
20310,Pungent Vessel,0.125,,+2%,
20311,Slimy Heart Lump,0.125,,,+2%
