Seed	Name	Perfection	Ship_Weapons_Lasers_HeatTime	Ship_Weapons_Lasers_Damage
8735	Chromatic Iris	0.025	+76%	+24%
8736	Chromatic Pupil	0.65	+81%	+27%
8737	Heavenly Cornea	0.317	+81%	+25%
8738	Chromatic Projector	0.025	+76%	+24%
8739	Vibrant Mirror	0.125	+80%	+24%
8740	Translucent Lens	0.025	+76%	+24%
8741	Heavenly Iris	0.192	+76%	+25%
8742	Translucent Cornea	0.667	+95%	+25%
8743	Heavenly Reflector	0.633	+87%	+26%
8744	Vibrant Lens	0.6	+79%	+27%
8745	Heavenly Retina	0.575	+78%	+27%
8746	Translucent Lens	0.575	+78%	+27%
8747	Heavenly Lens	0.267	+79%	+25%
8748	Sleepless Lens	0.825	+88%	+27%
8749	Vibrant Aperture	0.708	+90%	+26%
8750	Translucent Projector	0.358	+76%	+26%
8751	Sleepless Fluids	0.05	+77%	+24%
8752	Vibrant Aperture	0.025	+76%	+24%
8753	Translucent Iris	0.05	+77%	+24%
8754	Vibrant Retina	0.358	+76%	+26%
8755	Sleepless Pupil	0.808	+94%	+26%
8756	Translucent Mirror	0.267	+79%	+25%
8757	Vibrant Projector	0.35	+89%	+24%
8758	Vibrant Mirror	0.325	+88%	+24%
8759	Heavenly Aperture	0.075	+78%	+24%
8760	Chromatic Aperture	0.267	+79%	+25%
8761	Heavenly Projector	0.833	+95%	+26%
8762	Heavenly Fluids	0.65	+81%	+27%
8763	Chromatic Iris	0.125	+80%	+24%
8764	Translucent Lens	0.475	+94%	+24%
8765	Chromatic Projector	0.075	+78%	+24%
8766	Translucent Fluids	0.358	+76%	+26%
8767	Chromatic Lens	0.525	+76%	+27%
8768	Chromatic Retina	0.267	+79%	+25%
8769	Chromatic Reflector	0.225	+84%	+24%
8770	Heavenly Aperture	0.45	+93%	+24%
8771	Heavenly Lens	0.5	+95%	+24%
8772	Translucent Iris	0.15	+81%	+24%
8773	Heavenly Fluids	0.025	+76%	+24%
8774	Translucent Projector	0.175	+82%	+24%
8775	Chromatic Aperture	0.408	+78%	+26%
8776	Heavenly Projector	0.525	+76%	+27%
8777	Chromatic Lens	0.267	+79%	+25%
8778	Chromatic Iris	0.467	+87%	+25%
8779	Vibrant Retina	0.658	+88%	+26%
8780	Chromatic Retina	0.25	+85%	+24%
8781	Translucent Retina	0.358	+76%	+26%
8782	Translucent Aperture	0.325	+88%	+24%
8783	Vibrant Aperture	0.483	+81%	+26%
8784	Chromatic Fluids	0.558	+84%	+26%
8785	Vibrant Cornea	0.408	+78%	+26%
8786	Chromatic Mirror	0.1	+79%	+24%
8787	Sleepless Pupil	0.025	+76%	+24%
8788	Heavenly Reflector	0.15	+81%	+24%
8789	Vibrant Projector	0.1	+79%	+24%
8790	Sleepless Cornea	0.775	+86%	+27%
8791	Heavenly Mirror	0.242	+78%	+25%
8792	Chromatic Mirror	0.45	+93%	+24%
8793	Vibrant Aperture	0.075	+78%	+24%
8794	Translucent Pupil	0.025	+76%	+24%
8795	Heavenly Projector	0.125	+80%	+24%
8796	Vibrant Aperture	0.075	+78%	+24%
8797	Sleepless Mirror	0.025	+76%	+24%
8798	Translucent Cornea	0.025	+76%	+24%
8799	Chromatic Aperture	0.65	+81%	+27%
8800	Vibrant Iris	0.025	+76%	+24%
8801	Translucent Aperture	0.458	+80%	+26%
8802	Heavenly Reflector	0.408	+78%	+26%
8803	Chromatic Projector	0.3	+87%	+24%
8804	Heavenly Lens	0.075	+78%	+24%
8805	Sleepless Cornea	0.025	+76%	+24%
8806	Sleepless Reflector	0.383	+77%	+26%
8807	Heavenly Iris	0.125	+80%	+24%
8808	Heavenly Reflector	0.533	+83%	+26%
8809	Vibrant Projector	0.242	+78%	+25%
8810	Vibrant Retina	0.667	+95%	+25%
8811	Vibrant Lens	0.417	+85%	+25%
8812	Heavenly Pupil	0.35	+89%	+24%
8813	Sleepless Aperture	0.15	+81%	+24%
8814	Chromatic Mirror	0.025	+76%	+24%
8815	Vibrant Pupil	0.358	+76%	+26%
8816	Chromatic Mirror	0.525	+76%	+27%
8817	Chromatic Retina	0.15	+81%	+24%
8818	Heavenly Cornea	0.425	+92%	+24%
8819	Heavenly Retina	0.583	+85%	+26%
8820	Translucent Lens	0.25	+85%	+24%
8821	Chromatic Reflector	0.05	+77%	+24%
8822	Sleepless Retina	0.125	+80%	+24%
8823	Chromatic Mirror	0.375	+90%	+24%
8824	Translucent Lens	0.05	+77%	+24%
8825	Vibrant Mirror	0.192	+76%	+25%
8826	Heavenly Mirror	0.175	+82%	+24%
8827	Vibrant Aperture	0.15	+81%	+24%
8828	Chromatic Projector	0.025	+76%	+24%
8829	Chromatic Projector	0.358	+76%	+26%
8830	Vibrant Pupil	0.358	+76%	+26%
8831	Chromatic Fluids	0.525	+76%	+27%
8832	Vibrant Iris	0.442	+86%	+25%
8833	Vibrant Fluids	0.242	+78%	+25%
8834	Translucent Iris	0.525	+76%	+27%
8835	Heavenly Reflector	0.383	+77%	+26%
8836	Chromatic Reflector	0.1	+79%	+24%
8837	Chromatic Mirror	0.25	+85%	+24%
8838	Sleepless Projector	0.025	+76%	+24%
8839	Vibrant Fluids	0.2	+83%	+24%
8840	Heavenly Iris	0.483	+81%	+26%
8841	Heavenly Reflector	0.225	+84%	+24%
8842	Sleepless Retina	0.667	+95%	+25%
8843	Translucent Aperture	0.267	+79%	+25%
8844	Sleepless Lens	0.075	+78%	+24%
8845	Translucent Lens	0.292	+80%	+25%
8846	Translucent Lens	0.025	+76%	+24%
8847	Sleepless Aperture	0.4	+91%	+24%
8848	Heavenly Aperture	0.1	+79%	+24%
8849	Translucent Fluids	0.242	+78%	+25%
8850	Heavenly Lens	0.95	+93%	+27%
8851	Sleepless Fluids	0.608	+86%	+26%
8852	Chromatic Fluids	0.217	+77%	+25%
8853	Chromatic Projector	0.25	+85%	+24%
8854	Vibrant Projector	0.15	+81%	+24%
8855	Sleepless Cornea	0.125	+80%	+24%
8856	Heavenly Iris	0.025	+76%	+24%
8857	Vibrant Aperture	0.592	+92%	+25%
8858	Heavenly Cornea	0.025	+76%	+24%
8859	Chromatic Projector	0.533	+83%	+26%
8860	Vibrant Cornea	0.275	+86%	+24%
8861	Sleepless Lens	0.225	+84%	+24%
8862	Chromatic Lens	0.317	+81%	+25%
8863	Translucent Reflector	0.1	+79%	+24%
8864	Vibrant Reflector	0.525	+76%	+27%
8865	Sleepless Iris	0.075	+78%	+24%
8866	Chromatic Lens	0.025	+76%	+24%
8867	Sleepless Aperture	0.808	+94%	+26%
8868	Sleepless Reflector	0.025	+76%	+24%
8869	Sleepless Cornea	0.225	+84%	+24%
8870	Translucent Reflector	0.175	+82%	+24%
8871	Translucent Lens	0.192	+76%	+25%
8872	Vibrant Fluids	0.15	+81%	+24%
8873	Vibrant Mirror	0.325	+88%	+24%
8874	Heavenly Projector	0.475	+94%	+24%
8875	Vibrant Iris	0.475	+94%	+24%
8876	Chromatic Projector	0.583	+85%	+26%
8877	Vibrant Lens	0.075	+78%	+24%
8878	Chromatic Lens	0.175	+82%	+24%
8879	Vibrant Cornea	0.367	+83%	+25%
8880	Vibrant Aperture	0.35	+89%	+24%
8881	Heavenly Mirror	0.592	+92%	+25%
8882	Chromatic Retina	0.8	+87%	+27%
8883	Heavenly Iris	0.4	+91%	+24%
8884	Sleepless Lens	0.433	+79%	+26%
8885	Vibrant Reflector	0.025	+76%	+24%
8886	Sleepless Cornea	0.55	+77%	+27%
8887	Translucent Projector	0.2	+83%	+24%
8888	Chromatic Reflector	0.2	+83%	+24%
8889	Translucent Iris	0.025	+76%	+24%
8890	Vibrant Cornea	0.542	+90%	+25%
8891	Chromatic Retina	0.358	+76%	+26%
8892	Chromatic Mirror	0.15	+81%	+24%
8893	Vibrant Lens	0.025	+76%	+24%
8894	Chromatic Iris	0.475	+94%	+24%
8895	Chromatic Pupil	0.242	+78%	+25%
8896	Sleepless Iris	0.025	+76%	+24%
8897	Vibrant Fluids	0.425	+92%	+24%
8898	Sleepless Cornea	0.4	+91%	+24%
8899	Chromatic Retina	0.825	+88%	+27%
8900	Chromatic Mirror	0.458	+80%	+26%
8901	Translucent Mirror	0.6	+79%	+27%
8902	Heavenly Iris	0.492	+88%	+25%
8903	Heavenly Mirror	0.317	+81%	+25%
8904	Vibrant Pupil	0.192	+76%	+25%
8905	Translucent Lens	0.342	+82%	+25%
8906	Sleepless Projector	0.2	+83%	+24%
8907	Chromatic Fluids	0.45	+93%	+24%
8908	Chromatic Retina	0.358	+76%	+26%
8909	Chromatic Mirror	0.608	+86%	+26%
8910	Vibrant Mirror	0.05	+77%	+24%
8911	Translucent Retina	0.425	+92%	+24%
8912	Translucent Iris	0.1	+79%	+24%
8913	Translucent Retina	0.733	+91%	+26%
8914	Vibrant Aperture	0.55	+77%	+27%
8915	Sleepless Pupil	0.025	+76%	+24%
8916	Heavenly Mirror	0.175	+82%	+24%
8917	Sleepless Iris	0.1	+79%	+24%
8918	Heavenly Fluids	0.025	+76%	+24%
8919	Sleepless Retina	0.267	+79%	+25%
8920	Vibrant Pupil	0.05	+77%	+24%
8921	Translucent Projector	0.242	+78%	+25%
8922	Heavenly Aperture	0.383	+77%	+26%
8923	Heavenly Reflector	0.05	+77%	+24%
8924	Chromatic Mirror	0.05	+77%	+24%
8925	Chromatic Fluids	0.5	+95%	+24%
8926	Sleepless Retina	0.275	+86%	+24%
8927	Heavenly Reflector	0.367	+83%	+25%
8928	Chromatic Aperture	0.358	+76%	+26%
8929	Vibrant Mirror	0.192	+76%	+25%
8930	Sleepless Aperture	0.358	+76%	+26%
8931	Vibrant Pupil	0.267	+79%	+25%
8932	Heavenly Retina	0.567	+91%	+25%
8933	Heavenly Projector	0.358	+76%	+26%
8934	Sleepless Fluids	0.508	+82%	+26%
8935	Chromatic Retina	0.242	+78%	+25%
8936	Heavenly Projector	0.125	+80%	+24%
8937	Sleepless Aperture	0.05	+77%	+24%
8938	Chromatic Projector	0.9	+91%	+27%
8939	Translucent Retina	0.342	+82%	+25%
8940	Chromatic Iris	0.508	+82%	+26%
8941	Chromatic Pupil	0.4	+91%	+24%
8942	Translucent Iris	0.025	+76%	+24%
8943	Chromatic Mirror	0.55	+77%	+27%
8944	Vibrant Retina	0.825	+88%	+27%
8945	Vibrant Iris	0.425	+92%	+24%
8946	Chromatic Reflector	0.875	+90%	+27%
8947	Sleepless Projector	0.05	+77%	+24%
8948	Chromatic Cornea	0.05	+77%	+24%
8949	Sleepless Pupil	0.325	+88%	+24%
8950	Vibrant Lens	0.658	+88%	+26%
8951	Chromatic Retina	0.433	+79%	+26%
8952	Heavenly Pupil	0.325	+88%	+24%
8953	Heavenly Retina	0.175	+82%	+24%
8954	Chromatic Projector	0.383	+77%	+26%
8955	Vibrant Iris	0.45	+93%	+24%
8956	Heavenly Pupil	0.3	+87%	+24%
8957	Heavenly Retina	0.025	+76%	+24%
8958	Translucent Aperture	0.392	+84%	+25%
8959	Vibrant Cornea	0.267	+79%	+25%
8960	Vibrant Lens	0.025	+76%	+24%
8961	Sleepless Pupil	0.1	+79%	+24%
8962	Sleepless Pupil	0.608	+86%	+26%
8963	Sleepless Pupil	0.675	+82%	+27%
8964	Chromatic Mirror	0.025	+76%	+24%
8965	Heavenly Cornea	0.725	+84%	+27%
8966	Heavenly Lens	0.192	+76%	+25%
8967	Vibrant Aperture	0.358	+76%	+26%
8968	Sleepless Mirror	0.025	+76%	+24%
8969	Vibrant Pupil	0.1	+79%	+24%
8970	Vibrant Pupil	0.417	+85%	+25%
8971	Chromatic Cornea	0.408	+78%	+26%
8972	Vibrant Fluids	0.275	+86%	+24%
8973	Vibrant Cornea	0.508	+82%	+26%
8974	Translucent Iris	0.225	+84%	+24%
8975	Chromatic Retina	0.617	+93%	+25%
8976	Sleepless Lens	0.025	+76%	+24%
8977	Heavenly Projector	0.417	+85%	+25%
8978	Translucent Reflector	0.075	+78%	+24%
8979	Vibrant Cornea	0.525	+76%	+27%
8980	Chromatic Mirror	0.025	+76%	+24%
8981	Chromatic Projector	0.15	+81%	+24%
8982	Vibrant Reflector	0.025	+76%	+24%
8983	Translucent Projector	0.358	+76%	+26%
8984	Translucent Reflector	0.075	+78%	+24%
8985	Heavenly Cornea	0.475	+94%	+24%
8986	Chromatic Lens	0.05	+77%	+24%
8987	Heavenly Aperture	0.475	+94%	+24%
8988	Vibrant Cornea	0.125	+80%	+24%
8989	Sleepless Aperture	0.2	+83%	+24%
8990	Vibrant Projector	0.025	+76%	+24%
8991	Chromatic Cornea	0.25	+85%	+24%
8992	Translucent Projector	0.25	+85%	+24%
8993	Chromatic Iris	0.525	+76%	+27%
8994	Translucent Reflector	0.55	+77%	+27%
8995	Sleepless Pupil	0.55	+77%	+27%
8996	Chromatic Projector	0.408	+78%	+26%
8997	Heavenly Fluids	0.533	+83%	+26%
8998	Translucent Fluids	0.025	+76%	+24%
8999	Chromatic Aperture	0.025	+76%	+24%
9000	Sleepless Iris	0.317	+81%	+25%
9001	Translucent Reflector	0.775	+86%	+27%
9002	Chromatic Projector	0.808	+94%	+26%
9003	Sleepless Pupil	0.542	+90%	+25%
9004	Sleepless Lens	0.433	+79%	+26%
9005	Vibrant Fluids	0.667	+95%	+25%
9006	Sleepless Mirror	0.383	+77%	+26%
9007	Sleepless Projector	0.3	+87%	+24%
9008	Heavenly Reflector	0.125	+80%	+24%
9009	Vibrant Iris	0.025	+76%	+24%
9010	Vibrant Reflector	0.508	+82%	+26%
9011	Sleepless Fluids	0.05	+77%	+24%
9012	Chromatic Retina	0.325	+88%	+24%
9013	Vibrant Mirror	0.1	+79%	+24%
9014	Heavenly Fluids	0.05	+77%	+24%
9015	Sleepless Lens	0.025	+76%	+24%
9016	Translucent Retina	0.525	+76%	+27%
9017	Translucent Lens	0.075	+78%	+24%
9018	Translucent Reflector	0.325	+88%	+24%
9019	Vibrant Retina	0.575	+78%	+27%
9020	Translucent Mirror	0.217	+77%	+25%
9021	Chromatic Lens	0.442	+86%	+25%
9022	Chromatic Reflector	0.358	+76%	+26%
9023	Sleepless Projector	0.225	+84%	+24%
9024	Sleepless Cornea	0.358	+76%	+26%
9025	Heavenly Fluids	0.192	+76%	+25%
9026	Vibrant Cornea	0.1	+79%	+24%
9027	Heavenly Projector	0.175	+82%	+24%
9028	Sleepless Pupil	0.1	+79%	+24%
9029	Heavenly Projector	0.383	+77%	+26%
9030	Sleepless Cornea	0.4	+91%	+24%
9031	Vibrant Cornea	0.525	+76%	+27%
9032	Heavenly Lens	0.383	+77%	+26%
9033	Heavenly Fluids	0.7	+83%	+27%
9034	Chromatic Aperture	0.05	+77%	+24%
9035	Chromatic Mirror	0.1	+79%	+24%
9036	Translucent Mirror	0.292	+80%	+25%
9037	Heavenly Lens	0.192	+76%	+25%
9038	Sleepless Fluids	0.175	+82%	+24%
9039	Translucent Aperture	0.125	+80%	+24%
9040	Chromatic Mirror	0.458	+80%	+26%
9041	Translucent Iris	0.475	+94%	+24%
9042	Sleepless Pupil	0.025	+76%	+24%
9043	Vibrant Iris	0.508	+82%	+26%
9044	Sleepless Fluids	0.05	+77%	+24%
9045	Translucent Pupil	0.2	+83%	+24%
9046	Chromatic Projector	0.05	+77%	+24%
9047	Sleepless Mirror	0.367	+83%	+25%
9048	Vibrant Projector	0.25	+85%	+24%
9049	Heavenly Mirror	0.125	+80%	+24%
9050	Heavenly Iris	0.175	+82%	+24%
9051	Heavenly Projector	0.025	+76%	+24%
9052	Heavenly Fluids	0.6	+79%	+27%
9053	Sleepless Pupil	0.575	+78%	+27%
9054	Translucent Pupil	0.267	+79%	+25%
9055	Chromatic Iris	0.3	+87%	+24%
9056	Heavenly Aperture	0.325	+88%	+24%
9057	Translucent Cornea	0.075	+78%	+24%
9058	Chromatic Reflector	0.1	+79%	+24%
9059	Vibrant Iris	0.325	+88%	+24%
9060	Chromatic Iris	0.025	+76%	+24%
9061	Chromatic Aperture	0.325	+88%	+24%
9062	Chromatic Iris	0.467	+87%	+25%
9063	Sleepless Reflector	0.05	+77%	+24%
9064	Chromatic Reflector	0.35	+89%	+24%
9065	Heavenly Lens	0.875	+90%	+27%
9066	Translucent Mirror	0.425	+92%	+24%
9067	Translucent Iris	0.358	+76%	+26%
9068	Vibrant Reflector	0.242	+78%	+25%
9069	Sleepless Cornea	0.05	+77%	+24%
9070	Translucent Fluids	0.375	+90%	+24%
9071	Heavenly Lens	0.192	+76%	+25%
9072	Heavenly Aperture	0.617	+93%	+25%
9073	Sleepless Retina	0.175	+82%	+24%
9074	Vibrant Lens	0.375	+90%	+24%
9075	Chromatic Aperture	0.358	+76%	+26%
9076	Sleepless Iris	0.05	+77%	+24%
9077	Heavenly Retina	0.175	+82%	+24%
9078	Heavenly Iris	0.192	+76%	+25%
9079	Vibrant Lens	0.125	+80%	+24%
9080	Chromatic Mirror	0.125	+80%	+24%
9081	Vibrant Fluids	0.525	+76%	+27%
9082	Vibrant Lens	0.275	+86%	+24%
9083	Chromatic Reflector	0.808	+94%	+26%
9084	Heavenly Projector	0.075	+78%	+24%
9085	Vibrant Pupil	0.267	+79%	+25%
9086	Sleepless Projector	0.075	+78%	+24%
9087	Vibrant Fluids	0.1	+79%	+24%
9088	Translucent Fluids	0.55	+77%	+27%
9089	Heavenly Pupil	0.3	+87%	+24%
9090	Vibrant Pupil	0.242	+78%	+25%
9091	Translucent Projector	0.383	+77%	+26%
9092	Sleepless Reflector	0.025	+76%	+24%
9093	Vibrant Mirror	0.2	+83%	+24%
9094	Sleepless Projector	0.075	+78%	+24%
9095	Translucent Mirror	0.808	+94%	+26%
9096	Sleepless Retina	0.642	+94%	+25%
9097	Translucent Iris	0.025	+76%	+24%
9098	Heavenly Cornea	0.425	+92%	+24%
9099	Vibrant Mirror	0.542	+90%	+25%
9100	Chromatic Reflector	0.317	+81%	+25%
9101	Sleepless Pupil	0.8	+87%	+27%
9102	Vibrant Reflector	0.025	+76%	+24%
9103	Sleepless Retina	0.25	+85%	+24%
9104	Chromatic Pupil	0.15	+81%	+24%
9105	Chromatic Projector	0.525	+76%	+27%
9106	Chromatic Fluids	0.383	+77%	+26%
9107	Sleepless Iris	0.483	+81%	+26%
9108	Heavenly Lens	0.217	+77%	+25%
9109	Sleepless Projector	0.65	+81%	+27%
9110	Translucent Aperture	0.025	+76%	+24%
9111	Vibrant Aperture	0.217	+77%	+25%
9112	Vibrant Pupil	0.292	+80%	+25%
9113	Chromatic Pupil	0.05	+77%	+24%
9114	Vibrant Fluids	0.125	+80%	+24%
9115	Vibrant Aperture	0.625	+80%	+27%
9116	Heavenly Mirror	0.475	+94%	+24%
9117	Translucent Retina	0.358	+76%	+26%
9118	Translucent Pupil	0.025	+76%	+24%
9119	Heavenly Projector	0.542	+90%	+25%
9120	Sleepless Projector	0.383	+77%	+26%
9121	Translucent Retina	0.192	+76%	+25%
9122	Heavenly Reflector	0.675	+82%	+27%
9123	Translucent Cornea	0.192	+76%	+25%
9124	Sleepless Retina	0.65	+81%	+27%
9125	Chromatic Mirror	0.025	+76%	+24%
9126	Translucent Iris	0.025	+76%	+24%
9127	Chromatic Mirror	0.025	+76%	+24%
9128	Chromatic Iris	0.225	+84%	+24%
9129	Chromatic Aperture	0.025	+76%	+24%
9130	Sleepless Projector	0.5	+95%	+24%
9131	Heavenly Fluids	0.025	+76%	+24%
9132	Translucent Mirror	0.683	+89%	+26%
9133	Chromatic Iris	0.375	+90%	+24%
9134	Translucent Pupil	0.175	+82%	+24%
9135	Heavenly Cornea	0.025	+76%	+24%
9136	Chromatic Pupil	0.025	+76%	+24%
9137	Chromatic Fluids	0.025	+76%	+24%
9138	Translucent Pupil	0.25	+85%	+24%
9139	Heavenly Projector	0.425	+92%	+24%
9140	Heavenly Aperture	0.525	+76%	+27%
9141	Heavenly Fluids	0.35	+89%	+24%
9142	Heavenly Fluids	0.558	+84%	+26%
9143	Chromatic Fluids	0.358	+76%	+26%
9144	Vibrant Mirror	0.15	+81%	+24%
9145	Translucent Aperture	0.3	+87%	+24%
9146	Sleepless Cornea	0.025	+76%	+24%
9147	Sleepless Aperture	0.425	+92%	+24%
9148	Translucent Aperture	0.217	+77%	+25%
9149	Chromatic Projector	0.025	+76%	+24%
9150	Translucent Mirror	0.325	+88%	+24%
9151	Sleepless Mirror	0.508	+82%	+26%
9152	Chromatic Fluids	0.475	+94%	+24%
9153	Sleepless Fluids	0.65	+81%	+27%
9154	Heavenly Iris	0.433	+79%	+26%
9155	Sleepless Pupil	0.175	+82%	+24%
9156	Heavenly Lens	0.192	+76%	+25%
9157	Translucent Projector	0.667	+95%	+25%
9158	Sleepless Iris	0.375	+90%	+24%
9159	Heavenly Iris	0.492	+88%	+25%
9160	Translucent Iris	0.1	+79%	+24%
9161	Sleepless Lens	0.3	+87%	+24%
9162	Vibrant Projector	0.925	+92%	+27%
9163	Chromatic Pupil	0.583	+85%	+26%
9164	Vibrant Lens	0.517	+89%	+25%
9165	Heavenly Retina	0.1	+79%	+24%
9166	Vibrant Retina	0.617	+93%	+25%
9167	Translucent Cornea	0.525	+76%	+27%
9168	Sleepless Reflector	0.025	+76%	+24%
9169	Translucent Pupil	0.025	+76%	+24%
9170	Sleepless Projector	0.358	+76%	+26%
9171	Heavenly Lens	0.175	+82%	+24%
9172	Heavenly Aperture	0.633	+87%	+26%
9173	Translucent Fluids	0.025	+76%	+24%
9174	Sleepless Aperture	0.125	+80%	+24%
9175	Heavenly Projector	0.45	+93%	+24%
9176	Translucent Lens	0.542	+90%	+25%
9177	Vibrant Mirror	0.15	+81%	+24%
9178	Vibrant Cornea	0.417	+85%	+25%
9179	Heavenly Lens	0.275	+86%	+24%
9180	Chromatic Pupil	0.3	+87%	+24%
9181	Translucent Cornea	0.1	+79%	+24%
9182	Vibrant Fluids	0.125	+80%	+24%
9183	Sleepless Iris	0.475	+94%	+24%
9184	Translucent Aperture	0.192	+76%	+25%
9185	Sleepless Cornea	0.392	+84%	+25%
9186	Sleepless Aperture	0.75	+85%	+27%
9187	Vibrant Reflector	0.05	+77%	+24%
9188	Sleepless Mirror	0.3	+87%	+24%
9189	Chromatic Pupil	0.025	+76%	+24%
9190	Sleepless Retina	0.175	+82%	+24%
9191	Translucent Iris	0.367	+83%	+25%
9192	Vibrant Projector	0.9	+91%	+27%
9193	Sleepless Projector	0.192	+76%	+25%
9194	Translucent Reflector	0.05	+77%	+24%
9195	Heavenly Pupil	0.525	+76%	+27%
9196	Sleepless Reflector	0.267	+79%	+25%
9197	Vibrant Cornea	0.05	+77%	+24%
9198	Heavenly Iris	0.583	+85%	+26%
9199	Translucent Reflector	0.3	+87%	+24%
9200	Heavenly Cornea	0.342	+82%	+25%
9201	Sleepless Iris	0.525	+76%	+27%
9202	Heavenly Mirror	0.192	+76%	+25%
9203	Heavenly Reflector	0.05	+77%	+24%
9204	Sleepless Aperture	0.392	+84%	+25%
9205	Heavenly Retina	0.783	+93%	+26%
9206	Sleepless Lens	0.5	+95%	+24%
9207	Chromatic Cornea	0.833	+95%	+26%
9208	Translucent Aperture	0.1	+79%	+24%
9209	Chromatic Fluids	0.4	+91%	+24%
9210	Sleepless Iris	0.292	+80%	+25%
9211	Chromatic Reflector	1.0	+95%	+27%
9212	Sleepless Projector	0.025	+76%	+24%
9213	Vibrant Fluids	0.367	+83%	+25%
9214	Translucent Iris	0.05	+77%	+24%
9215	Vibrant Lens	0.1	+79%	+24%
9216	Translucent Reflector	0.125	+80%	+24%
9217	Translucent Cornea	0.1	+79%	+24%
9218	Chromatic Mirror	0.125	+80%	+24%
9219	Vibrant Fluids	0.358	+76%	+26%
9220	Chromatic Aperture	0.125	+80%	+24%
9221	Chromatic Aperture	0.025	+76%	+24%
9222	Vibrant Mirror	0.408	+78%	+26%
9223	Sleepless Reflector	0.15	+81%	+24%
9224	Heavenly Retina	0.525	+76%	+27%
9225	Vibrant Lens	0.025	+76%	+24%
9226	Sleepless Iris	0.192	+76%	+25%
9227	Heavenly Aperture	0.267	+79%	+25%
9228	Translucent Pupil	0.217	+77%	+25%
9229	Vibrant Projector	0.05	+77%	+24%
9230	Vibrant Cornea	0.217	+77%	+25%
9231	Vibrant Projector	0.192	+76%	+25%
9232	Sleepless Cornea	0.075	+78%	+24%
9233	Vibrant Aperture	0.025	+76%	+24%
9234	Heavenly Cornea	0.192	+76%	+25%
9235	Vibrant Lens	0.7	+83%	+27%
9236	Translucent Mirror	0.125	+80%	+24%
9237	Heavenly Aperture	0.125	+80%	+24%
9238	Heavenly Mirror	0.2	+83%	+24%
9239	Vibrant Retina	0.725	+84%	+27%
9240	Translucent Projector	0.508	+82%	+26%
9241	Sleepless Reflector	0.575	+78%	+27%
9242	Sleepless Cornea	0.833	+95%	+26%
9243	Heavenly Cornea	0.617	+93%	+25%
9244	Heavenly Reflector	0.242	+78%	+25%
9245	Chromatic Pupil	0.467	+87%	+25%
9246	Heavenly Lens	0.525	+76%	+27%
9247	Chromatic Mirror	0.525	+76%	+27%
9248	Chromatic Mirror	0.125	+80%	+24%
9249	Heavenly Projector	0.3	+87%	+24%
9250	Sleepless Retina	0.125	+80%	+24%
9251	Heavenly Iris	0.775	+86%	+27%
9252	Sleepless Lens	0.192	+76%	+25%
9253	Sleepless Mirror	0.05	+77%	+24%
9254	Vibrant Mirror	0.342	+82%	+25%
9255	Chromatic Reflector	0.358	+76%	+26%
9256	Vibrant Retina	0.633	+87%	+26%
9257	Vibrant Retina	0.217	+77%	+25%
9258	Sleepless Cornea	0.125	+80%	+24%
9259	Vibrant Reflector	0.275	+86%	+24%
9260	Vibrant Iris	0.075	+78%	+24%
9261	Sleepless Fluids	0.175	+82%	+24%
9262	Chromatic Lens	0.383	+77%	+26%
9263	Sleepless Projector	0.025	+76%	+24%
9264	Chromatic Mirror	0.392	+84%	+25%
9265	Vibrant Fluids	0.225	+84%	+24%
9266	Heavenly Reflector	0.567	+91%	+25%
9267	Vibrant Aperture	0.358	+76%	+26%
9268	Sleepless Retina	0.8	+87%	+27%
9269	Chromatic Reflector	0.025	+76%	+24%
9270	Translucent Iris	0.025	+76%	+24%
9271	Translucent Mirror	0.525	+76%	+27%
9272	Sleepless Mirror	1.0	+95%	+27%
9273	Translucent Retina	0.425	+92%	+24%
9274	Heavenly Aperture	0.25	+85%	+24%
9275	Vibrant Iris	0.292	+80%	+25%
9276	Translucent Iris	0.275	+86%	+24%
9277	Vibrant Aperture	0.725	+84%	+27%
9278	Chromatic Fluids	0.367	+83%	+25%
9279	Heavenly Cornea	0.217	+77%	+25%
9280	Translucent Cornea	0.242	+78%	+25%
9281	Heavenly Reflector	0.525	+76%	+27%
9282	Vibrant Aperture	0.025	+76%	+24%
9283	Heavenly Aperture	0.408	+78%	+26%
9284	Chromatic Projector	0.125	+80%	+24%
9285	Chromatic Pupil	0.192	+76%	+25%
9286	Heavenly Reflector	0.567	+91%	+25%
9287	Sleepless Cornea	0.567	+91%	+25%
9288	Heavenly Lens	0.025	+76%	+24%
9289	Chromatic Pupil	0.192	+76%	+25%
9290	Sleepless Aperture	0.175	+82%	+24%
9291	Vibrant Mirror	0.575	+78%	+27%
9292	Heavenly Cornea	0.025	+76%	+24%
9293	Vibrant Lens	0.192	+76%	+25%
9294	Vibrant Reflector	0.2	+83%	+24%
9295	Sleepless Projector	0.425	+92%	+24%
9296	Vibrant Fluids	0.025	+76%	+24%
9297	Sleepless Pupil	0.525	+76%	+27%
9298	Heavenly Projector	0.125	+80%	+24%
9299	Vibrant Cornea	0.05	+77%	+24%
9300	Heavenly Retina	0.608	+86%	+26%
9301	Heavenly Pupil	0.125	+80%	+24%
9302	Translucent Retina	0.05	+77%	+24%
9303	Chromatic Pupil	0.95	+93%	+27%
9304	Vibrant Aperture	0.225	+84%	+24%
9305	Translucent Reflector	0.075	+78%	+24%
