sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
30356,Searching Projector,0.0,,+20%,+75%
30357,Delicate Aperture,0.084,+57%,+20%,
30358,Variegated Lens,0.202,+56%,+23%,
30359,Uniform Mirror,0.042,+56%,+20%,
30360,Uniform Reflector,0.072,,+20%,+77%
30361,Variegated Aperture,0.216,,+20%,+81%
30362,Delicate Projector,0.521,+57%,,+96%
30363,Searching Lens,0.485,+64%,+22%,
30364,Delicate Retina,0.095,+56%,+21%,
30365,Searching Cornea,0.042,+56%,+20%,
30366,Uniform Iris,0.434,+74%,,+75%
30367,Shining Mirror,0.164,,+22%,+77%
30368,Searching Mirror,0.168,+59%,+20%,
30369,Searching Reflector,0.431,,+20%,+87%
30370,Uniform Aperture,0.108,,+20%,+78%
30371,Shining Mirror,0.456,+73%,,+77%
30372,Delicate Fluids,0.43,+56%,,+93%
30373,Shining Reflector,0.522,+62%,,+91%
30374,Searching Lens,0.0,,+20%,+75%
30375,Variegated Pupil,0.114,+57%,,+78%
30376,Uniform Projector,0.432,+63%,,+86%
30377,Searching Aperture,0.462,+66%,+20%,
30378,Searching Fluids,0.191,+57%,+22%,
30379,Shining Reflector,0.454,+62%,+23%,
30380,Uniform Retina,0.0,,+20%,+75%
30381,Variegated Fluids,0.072,,+20%,+77%
30382,Delicate Projector,0.136,+56%,,+80%
30383,Delicate Cornea,0.546,+68%,+20%,
30384,Shining Aperture,0.046,+57%,,+75%
30385,Delicate Mirror,0.546,+68%,+20%,
30386,Shining Aperture,0.767,+72%,+21%,
30387,Searching Mirror,0.128,,+22%,+76%
30388,Variegated Iris,0.476,+58%,,+93%
30389,Shining Fluids,0.0,,+20%,+75%
30390,Shining Reflector,0.57,+75%,,+80%
30391,Searching Reflector,0.273,+62%,,+80%
30392,Delicate Projector,0.81,,+22%,+95%
30393,Shining Retina,0.432,+65%,,+84%
30394,Delicate Projector,0.34,+58%,,+87%
30395,Uniform Mirror,0.893,+75%,+21%,
30396,Variegated Lens,0.841,+72%,,+95%
30397,Searching Reflector,0.467,,+20%,+88%
30398,Shining Reflector,0.227,+57%,,+83%
30399,Uniform Pupil,0.205,+64%,,+75%
30400,Shining Fluids,0.182,+59%,,+79%
30401,Shining Cornea,0.359,+61%,+22%,
30402,Shining Mirror,0.149,+56%,+22%,
30403,Shining Pupil,0.228,+65%,,+75%
30404,Uniform Fluids,0.036,,+20%,+76%
30405,Delicate Aperture,0.036,,+20%,+76%
30406,Shining Aperture,0.072,,+20%,+77%
30407,Delicate Aperture,0.431,,+20%,+87%
30408,Searching Iris,0.364,+66%,,+80%
30409,Uniform Reflector,0.588,+69%,+20%,
30410,Searching Retina,0.826,,+20%,+98%
30411,Shining Pupil,0.336,+63%,+20%,
30412,Searching Reflector,0.756,+73%,+20%,
30413,Uniform Aperture,0.0,,+20%,+75%
30414,Delicate Projector,0.546,+68%,+20%,
30415,Delicate Mirror,0.272,+57%,,+85%
30416,Shining Cornea,0.63,+70%,+20%,
30417,Variegated Aperture,0.333,,+21%,+83%
30418,Variegated Iris,0.19,,+21%,+79%
30419,Shining Fluids,0.647,,+20%,+93%
30420,Variegated Projector,0.182,+62%,,+76%
30421,Searching Lens,0.042,+56%,+20%,
30422,Searching Projector,0.0,,+20%,+75%
30423,Shining Mirror,0.138,,+23%,+75%
30424,Shining Lens,0.0,,+20%,+75%
30425,Delicate Reflector,0.204,+56%,,+83%
30426,Uniform Cornea,0.126,+58%,+20%,
30427,Shining Projector,0.872,,+21%,+98%
30428,Uniform Reflector,0.244,+57%,+23%,
30429,Variegated Iris,0.126,+58%,+20%,
30430,Delicate Lens,0.0,,+20%,+75%
30431,Delicate Projector,0.108,,+20%,+78%
30432,Variegated Fluids,0.21,+60%,+20%,
30433,Variegated Iris,0.538,+64%,+23%,
30434,Delicate Projector,0.036,,+20%,+76%
30435,Delicate Mirror,0.252,+61%,+20%,
30436,Shining Lens,0.092,,+22%,+75%
30437,Searching Lens,0.042,+56%,+20%,
30438,Delicate Projector,0.433,+72%,,+77%
30439,Searching Lens,0.286,+58%,+23%,
30440,Uniform Lens,0.108,,+20%,+78%
30441,Searching Lens,0.343,,+22%,+82%
30442,Delicate Lens,0.333,,+21%,+83%
30443,Uniform Retina,0.496,+63%,+23%,
30444,Searching Aperture,0.095,+56%,+21%,
30445,Searching Retina,0.095,+56%,+21%,
30446,Uniform Retina,0.21,+60%,+20%,
30447,Searching Mirror,0.159,+56%,,+81%
30448,Shining Fluids,0.221,+59%,+21%,
30449,Variegated Mirror,0.023,+56%,,+75%
30450,Shining Mirror,0.386,+63%,,+84%
30451,Variegated Reflector,0.202,+56%,+23%,
30452,Uniform Mirror,0.114,+58%,,+77%
30453,Shining Mirror,0.251,,+20%,+82%
30454,Shining Mirror,0.342,+70%,,+75%
30455,Searching Reflector,0.347,+62%,+21%,
30456,Searching Reflector,0.182,+62%,,+76%
30457,Shining Lens,0.379,,+22%,+83%
30458,Searching Lens,0.174,,+23%,+76%
30459,Variegated Cornea,0.092,,+22%,+75%
30460,Uniform Retina,0.154,,+21%,+78%
30461,Delicate Lens,0.18,,+20%,+80%
30462,Uniform Retina,0.138,,+23%,+75%
30463,Delicate Mirror,0.862,,+20%,+99%
30464,Variegated Cornea,0.19,,+21%,+79%
30465,Searching Lens,0.365,+71%,,+75%
30466,Delicate Reflector,0.136,+56%,,+80%
30467,Delicate Cornea,0.202,+56%,+23%,
30468,Variegated Cornea,0.036,,+20%,+76%
30469,Searching Cornea,0.023,+56%,,+75%
30470,Delicate Projector,0.479,+75%,,+76%
30471,Variegated Retina,0.862,,+20%,+99%
30472,Shining Retina,0.068,+57%,,+76%
30473,Delicate Mirror,0.455,+67%,,+83%
30474,Shining Mirror,0.181,+56%,,+82%
30475,Variegated Retina,0.092,,+22%,+75%
30476,Searching Reflector,0.451,,+22%,+85%
30477,Uniform Projector,0.336,+63%,+20%,
30478,Delicate Mirror,0.068,+58%,,+75%
30479,Uniform Cornea,0.909,+75%,,+95%
30480,Shining Aperture,0.585,,+21%,+90%
30481,Uniform Fluids,0.042,+56%,+20%,
30482,Delicate Aperture,0.191,+57%,+22%,
30483,Delicate Mirror,0.159,+56%,,+81%
30484,Uniform Retina,0.263,+60%,+21%,
30485,Variegated Pupil,0.637,+74%,,+84%
30486,Variegated Lens,0.718,,+20%,+95%
30487,Shining Retina,0.37,+60%,+23%,
30488,Variegated Reflector,0.154,,+21%,+78%
30489,Searching Pupil,0.42,+65%,+20%,
30490,Shining Aperture,0.342,+70%,,+75%
30491,Variegated Retina,0.59,+61%,,+95%
30492,Delicate Aperture,0.286,+58%,+23%,
30493,Variegated Mirror,0.228,+65%,,+75%
30494,Delicate Fluids,0.046,+57%,,+75%
30495,Searching Projector,0.546,+68%,+20%,
30496,Uniform Retina,0.681,+64%,,+96%
30497,Searching Aperture,0.725,+71%,+21%,
30498,Searching Iris,0.092,,+22%,+75%
30499,Shining Aperture,0.072,,+20%,+77%
30500,Shining Cornea,0.159,+56%,,+81%
30501,Uniform Aperture,0.095,+56%,+21%,
30502,Delicate Projector,0.183,+63%,,+75%
30503,Delicate Retina,0.273,+61%,,+81%
30504,Searching Projector,0.714,+72%,+20%,
30505,Delicate Reflector,0.819,+75%,,+91%
30506,Uniform Aperture,0.191,+57%,+22%,
30507,Shining Pupil,0.126,+58%,+20%,
30508,Variegated Iris,0.826,,+20%,+98%
30509,Searching Fluids,0.621,,+21%,+91%
30510,Delicate Pupil,0.168,+59%,+20%,
30511,Searching Iris,0.317,+60%,+22%,
30512,Delicate Lens,0.405,,+21%,+85%
30513,Variegated Fluids,0.405,,+21%,+85%
30514,Delicate Projector,0.378,+64%,+20%,
30515,Shining Projector,0.467,,+20%,+88%
30516,Shining Reflector,0.637,+72%,,+86%
30517,Delicate Projector,0.273,+64%,,+78%
30518,Shining Retina,0.809,+73%,+21%,
30519,Variegated Lens,0.677,,+23%,+90%
30520,Shining Cornea,0.084,+57%,+20%,
30521,Variegated Iris,0.614,+70%,,+87%
30522,Shining Pupil,0.046,,+21%,+75%
30523,Delicate Projector,0.21,+60%,+20%,
30524,Shining Fluids,0.636,+64%,,+94%
30525,Shining Cornea,0.323,,+20%,+84%
30526,Delicate Iris,0.798,+74%,+20%,
30527,Searching Mirror,0.408,+56%,,+92%
30528,Variegated Retina,0.252,+61%,+20%,
30529,Delicate Cornea,0.036,,+20%,+76%
30530,Delicate Projector,0.681,+65%,,+95%
30531,Delicate Reflector,0.046,,+21%,+75%
30532,Shining Projector,0.046,+57%,,+75%
30533,Shining Iris,0.18,,+20%,+80%
30534,Uniform Mirror,0.205,+62%,,+77%
30535,Delicate Fluids,0.501,+73%,,+79%
30536,Shining Lens,0.042,+56%,+20%,
30537,Delicate Pupil,0.036,,+20%,+76%
30538,Searching Reflector,0.042,+56%,+20%,
30539,Variegated Lens,0.128,,+22%,+76%
30540,Variegated Projector,0.272,+56%,,+86%
30541,Shining Aperture,0.749,,+23%,+92%
30542,Shining Projector,0.042,+56%,+20%,
30543,Searching Cornea,0.826,,+20%,+98%
30544,Variegated Cornea,0.431,,+20%,+87%
30545,Searching Retina,0.453,+57%,,+93%
30546,Variegated Mirror,0.204,+57%,,+82%
30547,Variegated Projector,0.221,+59%,+21%,
30548,Variegated Pupil,0.168,+59%,+20%,
30549,Uniform Reflector,0.504,+67%,+20%,
30550,Delicate Retina,0.137,+57%,+21%,
30551,Searching Mirror,0.294,+62%,+20%,
30552,Variegated Reflector,0.042,+56%,+20%,
30553,Variegated Cornea,0.318,+58%,,+86%
30554,Uniform Cornea,0.251,,+20%,+82%
30555,Uniform Projector,0.388,+71%,,+76%
30556,Uniform Reflector,0.137,+61%,,+75%
30557,Uniform Cornea,0.251,,+20%,+82%
30558,Uniform Cornea,0.569,+66%,+22%,
30559,Uniform Projector,0.75,+72%,,+91%
30560,Variegated Projector,0.928,,+23%,+97%
30561,Uniform Retina,0.082,,+21%,+76%
30562,Delicate Fluids,0.042,+56%,+20%,
30563,Uniform Cornea,0.614,+70%,,+87%
30564,Shining Retina,0.191,+57%,+22%,
30565,Shining Projector,0.737,+70%,+22%,
30566,Uniform Reflector,0.233,+58%,+22%,
30567,Shining Lens,0.307,,+22%,+81%
30568,Delicate Pupil,0.18,,+20%,+80%
30569,Searching Iris,0.504,+67%,+20%,
30570,Variegated Iris,0.138,,+23%,+75%
30571,Searching Iris,0.546,+68%,+20%,
30572,Searching Pupil,0.659,+69%,,+90%
30573,Delicate Projector,0.046,+57%,,+75%
30574,Shining Pupil,0.228,+63%,,+77%
30575,Searching Cornea,0.453,+58%,,+92%
30576,Variegated Iris,0.036,,+20%,+76%
30577,Uniform Iris,0.872,,+21%,+98%
30578,Searching Retina,0.252,+61%,+20%,
30579,Shining Cornea,0.336,+63%,+20%,
30580,Shining Fluids,0.2,,+22%,+78%
30581,Searching Projector,0.523,,+22%,+87%
30582,Uniform Aperture,0.886,+71%,,+98%
30583,Uniform Lens,0.046,,+21%,+75%
30584,Uniform Projector,0.204,+57%,,+82%
30585,Searching Mirror,0.657,,+21%,+92%
30586,Variegated Iris,0.455,+64%,,+86%
30587,Shining Retina,0.149,+56%,+22%,
30588,Shining Pupil,0.149,+56%,+22%,
30589,Uniform Fluids,0.21,,+23%,+77%
30590,Delicate Retina,0.202,+56%,+23%,
30591,Searching Fluids,0.272,+57%,,+85%
30592,Variegated Lens,0.8,,+21%,+96%
30593,Shining Aperture,0.095,+56%,+21%,
30594,Uniform Aperture,0.042,+56%,+20%,
30595,Delicate Pupil,0.18,,+20%,+80%
30596,Searching Pupil,0.958,+74%,+23%,
30597,Variegated Reflector,0.341,+61%,,+84%
30598,Uniform Iris,0.0,,+20%,+75%
30599,Delicate Lens,0.046,,+21%,+75%
30600,Delicate Pupil,0.154,,+21%,+78%
30601,Shining Lens,0.036,,+20%,+76%
30602,Uniform Fluids,0.611,,+20%,+92%
30603,Variegated Mirror,0.216,,+20%,+81%
30604,Delicate Mirror,0.036,,+20%,+76%
30605,Shining Aperture,0.042,+56%,+20%,
30606,Searching Pupil,0.092,,+22%,+75%
30607,Shining Lens,0.084,+57%,+20%,
30608,Searching Iris,0.585,,+21%,+90%
30609,Variegated Mirror,0.251,,+20%,+82%
30610,Delicate Aperture,0.181,+56%,,+82%
30611,Variegated Aperture,0.068,+57%,,+76%
30612,Uniform Fluids,0.274,+65%,,+77%
30613,Delicate Pupil,0.411,+73%,,+75%
30614,Variegated Iris,0.095,+56%,+21%,
30615,Uniform Retina,0.25,+62%,,+79%
30616,Searching Mirror,0.21,,+23%,+77%
30617,Shining Retina,0.226,,+21%,+80%
30618,Uniform Reflector,0.588,+69%,+20%,
30619,Variegated Lens,0.168,+59%,+20%,
30620,Variegated Aperture,0.521,+56%,,+97%
30621,Delicate Retina,0.575,,+20%,+91%
30622,Variegated Pupil,0.359,,+20%,+85%
30623,Searching Projector,0.273,+63%,,+79%
30624,Variegated Projector,0.244,+57%,+23%,
30625,Variegated Aperture,0.336,+63%,+20%,
30626,Variegated Mirror,0.068,+57%,,+76%
30627,Shining Reflector,0.042,+56%,+20%,
30628,Shining Aperture,0.168,+59%,+20%,
30629,Variegated Retina,0.333,,+21%,+83%
30630,Searching Reflector,0.592,+71%,,+85%
30631,Variegated Cornea,0.653,+68%,+22%,
30632,Searching Lens,0.431,+59%,,+90%
30633,Delicate Mirror,0.569,+66%,+22%,
30634,Searching Retina,0.297,+67%,,+76%
30635,Searching Iris,0.042,+56%,+20%,
30636,Variegated Cornea,0.042,+56%,+20%,
30637,Variegated Projector,0.042,+56%,+20%,
30638,Searching Retina,0.095,+56%,+21%,
30639,Uniform Fluids,0.138,,+23%,+75%
30640,Variegated Retina,0.958,+74%,+23%,
30641,Searching Aperture,0.81,,+22%,+95%
30642,Shining Aperture,0.227,+56%,,+84%
30643,Variegated Fluids,0.365,+69%,,+77%
30644,Delicate Iris,0.725,+71%,+21%,
30645,Uniform Pupil,0.874,+72%,+23%,
30646,Shining Iris,0.246,,+23%,+78%
30647,Shining Iris,0.023,+56%,,+75%
30648,Variegated Reflector,0.84,+75%,+20%,
30649,Shining Mirror,0.118,,+21%,+77%
30650,Variegated Reflector,0.149,+56%,+22%,
30651,Uniform Cornea,0.34,+56%,,+89%
30652,Uniform Retina,0.252,+61%,+20%,
30653,Searching Fluids,0.386,+61%,,+86%
30654,Delicate Cornea,0.252,+61%,+20%,
30655,Variegated Iris,0.216,,+20%,+81%
30656,Uniform Cornea,0.249,+57%,,+84%
30657,Uniform Reflector,0.182,+62%,,+76%
30658,Searching Aperture,0.718,,+20%,+95%
30659,Uniform Iris,0.16,+62%,,+75%
30660,Variegated Aperture,0.182,+59%,,+79%
30661,Uniform Aperture,0.479,+73%,,+78%
30662,Variegated Retina,0.369,,+21%,+84%
30663,Shining Aperture,0.455,+67%,,+83%
30664,Variegated Iris,0.42,+65%,+20%,
30665,Variegated Projector,0.168,+59%,+20%,
30666,Variegated Aperture,0.408,+56%,,+92%
30667,Delicate Iris,0.19,,+21%,+79%
30668,Variegated Reflector,0.108,,+20%,+78%
30669,Variegated Iris,0.138,,+23%,+75%
30670,Searching Lens,0.19,,+21%,+79%
30671,Searching Lens,0.336,+63%,+20%,
30672,Delicate Iris,0.137,+57%,+21%,
30673,Variegated Reflector,0.023,+56%,,+75%
30674,Variegated Cornea,0.137,+59%,,+77%
30675,Shining Projector,0.244,+57%,+23%,
30676,Shining Retina,0.401,+62%,+22%,
30677,Delicate Reflector,0.718,,+20%,+95%
30678,Shining Iris,0.42,+65%,+20%,
30679,Variegated Pupil,0.395,,+20%,+86%
30680,Shining Cornea,0.0,,+20%,+75%
30681,Delicate Reflector,0.095,+56%,+21%,
30682,Uniform Cornea,0.63,+70%,+20%,
30683,Variegated Reflector,0.18,,+20%,+80%
30684,Delicate Mirror,0.79,,+20%,+97%
30685,Searching Lens,0.546,+69%,,+85%
30686,Delicate Pupil,0.363,+59%,,+87%
30687,Uniform Aperture,0.126,+58%,+20%,
30688,Delicate Iris,0.023,+56%,,+75%
30689,Shining Cornea,0.042,+56%,+20%,
30690,Shining Reflector,0.457,+75%,,+75%
30691,Shining Projector,0.202,+56%,+23%,
30692,Delicate Iris,0.19,,+21%,+79%
30693,Shining Iris,0.092,,+22%,+75%
30694,Uniform Aperture,0.473,+65%,+21%,
30695,Variegated Iris,0.042,+56%,+20%,
30696,Shining Iris,0.21,+60%,+20%,
30697,Variegated Retina,0.149,+56%,+22%,
30698,Shining Pupil,0.042,+56%,+20%,
30699,Delicate Mirror,0.168,+59%,+20%,
30700,Delicate Mirror,0.286,+58%,+23%,
30701,Searching Lens,0.042,+56%,+20%,
30702,Uniform Lens,0.236,,+22%,+79%
30703,Variegated Aperture,0.204,+56%,,+83%
30704,Variegated Iris,0.251,,+20%,+82%
30705,Shining Retina,0.359,,+20%,+85%
30706,Searching Projector,0.095,+56%,+21%,
30707,Shining Cornea,0.353,,+23%,+81%
30708,Shining Reflector,0.294,+62%,+20%,
30709,Variegated Fluids,0.545,+65%,,+89%
30710,Variegated Lens,0.307,,+22%,+81%
30711,Searching Retina,0.272,+56%,,+86%
30712,Shining Fluids,0.042,+56%,+20%,
30713,Delicate Mirror,0.387,+66%,,+81%
30714,Uniform Projector,0.527,+65%,+22%,
30715,Shining Fluids,0.318,+58%,,+86%
30716,Searching Iris,0.046,,+21%,+75%
30717,Delicate Cornea,0.631,,+22%,+90%
30718,Uniform Projector,0.496,+63%,+23%,
30719,Searching Retina,0.227,+57%,,+83%
30720,Shining Retina,0.621,,+21%,+91%
30721,Delicate Retina,0.036,,+20%,+76%
30722,Variegated Lens,0.42,+65%,+20%,
30723,Searching Retina,0.503,,+20%,+89%
30724,Delicate Pupil,0.683,+74%,,+86%
30725,Shining Reflector,0.592,+73%,,+83%
30726,Shining Retina,0.605,,+23%,+88%
30727,Shining Aperture,0.779,+71%,+22%,
30728,Delicate Aperture,0.336,+63%,+20%,
30729,Shining Lens,0.159,+60%,,+77%
30730,Delicate Fluids,0.817,+67%,,+99%
30731,Variegated Reflector,0.084,+57%,+20%,
30732,Variegated Iris,0.126,+58%,+20%,
30733,Searching Retina,0.251,,+20%,+82%
30734,Variegated Retina,0.023,+56%,,+75%
30735,Uniform Aperture,0.754,,+20%,+96%
30736,Variegated Lens,0.557,+67%,+21%,
30737,Uniform Projector,0.846,,+22%,+96%
30738,Variegated Iris,0.893,+75%,+21%,
30739,Variegated Mirror,0.108,,+20%,+78%
30740,Variegated Lens,0.136,+56%,,+80%
30741,Variegated Mirror,0.286,+58%,+23%,
30742,Delicate Projector,0.851,+74%,+21%,
30743,Delicate Lens,0.068,+57%,,+76%
30744,Delicate Reflector,0.664,+67%,+23%,
30745,Uniform Cornea,0.826,,+20%,+98%
30746,Delicate Mirror,0.42,+65%,+20%,
30747,Uniform Iris,0.515,+66%,+21%,
30748,Variegated Pupil,0.462,+66%,+20%,
30749,Shining Pupil,0.091,+59%,,+75%
30750,Shining Retina,0.227,+56%,,+84%
30751,Uniform Retina,0.75,+68%,,+95%
30752,Delicate Lens,0.113,+56%,,+79%
30753,Searching Cornea,0.395,,+20%,+86%
30754,Delicate Cornea,0.841,+72%,,+95%
30755,Delicate Reflector,0.588,+69%,+20%,
30756,Delicate Aperture,0.126,+58%,+20%,
30757,Searching Projector,0.183,+63%,,+75%
30758,Searching Lens,0.622,+66%,+23%,
30759,Searching Lens,0.714,+72%,+20%,
30760,Variegated Projector,0.893,+75%,+21%,
30761,Shining Cornea,0.287,,+20%,+83%
30762,Searching Cornea,0.154,,+21%,+78%
30763,Uniform Aperture,0.137,+60%,,+76%
30764,Searching Mirror,0.286,+58%,+23%,
30765,Variegated Mirror,0.128,,+22%,+76%
30766,Shining Fluids,0.191,+57%,+22%,
30767,Delicate Lens,0.318,+59%,,+85%
30768,Uniform Retina,0.546,+68%,+20%,
30769,Shining Retina,0.159,+58%,,+79%
30770,Searching Pupil,0.046,+57%,,+75%
30771,Variegated Aperture,0.387,+68%,,+79%
30772,Shining Aperture,0.252,+61%,+20%,
30773,Shining Aperture,0.441,,+21%,+86%
30774,Uniform Lens,0.809,+73%,+21%,
30775,Searching Projector,0.432,+64%,,+85%
30776,Variegated Lens,0.405,,+21%,+85%
30777,Searching Reflector,0.183,+63%,,+75%
30778,Delicate Fluids,0.042,+56%,+20%,
30779,Variegated Lens,0.287,,+20%,+83%
30780,Searching Reflector,0.216,,+20%,+81%
30781,Searching Cornea,0.342,+70%,,+75%
30782,Searching Cornea,0.756,+73%,+20%,
30783,Uniform Cornea,0.2,,+22%,+78%
30784,Uniform Mirror,0.068,+58%,,+75%
30785,Uniform Cornea,0.137,+61%,,+75%
30786,Variegated Fluids,0.546,+68%,+20%,
30787,Delicate Projector,0.559,,+22%,+88%
30788,Shining Retina,0.362,+56%,,+90%
30789,Delicate Aperture,0.0,,+20%,+75%
30790,Variegated Reflector,0.042,+56%,+20%,
30791,Variegated Retina,0.233,+58%,+22%,
30792,Delicate Aperture,0.046,+57%,,+75%
30793,Searching Mirror,0.515,+66%,+21%,
30794,Searching Iris,0.113,+56%,,+79%
30795,Shining Lens,0.126,+58%,+20%,
30796,Shining Mirror,0.703,+63%,,+98%
30797,Searching Cornea,0.227,+56%,,+84%
30798,Variegated Lens,0.25,+60%,,+81%
30799,Delicate Pupil,0.841,+73%,,+94%
30800,Uniform Mirror,0.091,+57%,,+77%
30801,Uniform Cornea,0.336,+63%,+20%,
30802,Searching Retina,0.082,,+21%,+76%
30803,Shining Iris,0.485,+64%,+22%,
30804,Uniform Lens,0.046,,+21%,+75%
30805,Searching Aperture,0.046,,+21%,+75%
30806,Variegated Aperture,0.21,+60%,+20%,
30807,Shining Fluids,0.658,+64%,,+95%
30808,Uniform Aperture,0.378,+64%,+20%,
30809,Shining Mirror,0.046,,+21%,+75%
30810,Uniform Reflector,0.503,,+20%,+89%
30811,Searching Mirror,0.566,+56%,,+99%
30812,Searching Cornea,0.498,+56%,,+96%
30813,Shining Iris,0.546,+68%,+20%,
30814,Variegated Fluids,0.549,,+21%,+89%
30815,Searching Pupil,0.095,+56%,+21%,
30816,Delicate Retina,0.363,+60%,,+86%
30817,Variegated Fluids,0.226,,+21%,+80%
30818,Uniform Aperture,0.282,,+23%,+79%
30819,Searching Pupil,0.767,+72%,+21%,
30820,Variegated Pupil,0.042,+56%,+20%,
30821,Delicate Projector,0.174,,+23%,+76%
30822,Shining Reflector,0.091,+57%,,+77%
30823,Variegated Projector,0.287,,+20%,+83%
30824,Delicate Fluids,0.138,,+23%,+75%
30825,Uniform Retina,0.042,+56%,+20%,
30826,Delicate Reflector,0.114,+58%,,+77%
30827,Delicate Iris,0.25,+60%,,+81%
30828,Variegated Reflector,0.144,,+20%,+79%
30829,Delicate Cornea,0.0,,+20%,+75%
30830,Variegated Projector,0.297,+67%,,+76%
30831,Shining Pupil,0.515,+66%,+21%,
30832,Searching Pupil,0.42,+65%,+20%,
30833,Delicate Cornea,0.181,+56%,,+82%
30834,Shining Iris,0.333,,+21%,+83%
30835,Uniform Pupil,0.16,+61%,,+76%
30836,Shining Projector,0.703,,+22%,+92%
30837,Variegated Lens,0.233,+58%,+22%,
30838,Delicate Projector,0.149,+56%,+22%,
30839,Searching Lens,0.795,+67%,,+98%
30840,Delicate Reflector,0.092,,+22%,+75%
30841,Uniform Reflector,0.441,,+21%,+86%
30842,Delicate Pupil,0.296,+63%,,+80%
30843,Delicate Projector,0.714,+72%,+20%,
30844,Uniform Fluids,0.095,+56%,+21%,
30845,Uniform Reflector,0.575,,+20%,+91%
30846,Variegated Pupil,0.521,+56%,,+97%
30847,Delicate Pupil,0.832,+71%,+23%,
30848,Delicate Reflector,0.318,+62%,,+82%
30849,Variegated Mirror,0.174,,+23%,+76%
30850,Searching Pupil,0.893,+75%,+21%,
30851,Uniform Iris,0.036,,+20%,+76%
30852,Shining Mirror,0.359,,+20%,+85%
30853,Shining Mirror,0.272,+57%,,+85%
30854,Variegated Retina,0.045,+56%,,+76%
30855,Delicate Reflector,0.499,+59%,,+93%
30856,Searching Pupil,0.333,,+21%,+83%
30857,Searching Aperture,0.318,+63%,,+81%
30858,Shining Cornea,0.154,,+21%,+78%
30859,Uniform Cornea,0.252,+61%,+20%,
30860,Shining Projector,0.347,+62%,+21%,
30861,Variegated Retina,0.378,+64%,+20%,
30862,Shining Pupil,0.977,+74%,,+99%
30863,Uniform Reflector,0.523,,+22%,+87%
30864,Uniform Lens,0.388,+69%,,+78%
30865,Shining Retina,0.504,+67%,+20%,
30866,Searching Projector,0.126,+58%,+20%,
30867,Variegated Lens,0.068,+58%,,+75%
30868,Variegated Reflector,0.473,+65%,+21%,
30869,Delicate Pupil,0.836,,+21%,+97%
30870,Variegated Reflector,0.114,+60%,,+75%
30871,Searching Iris,0.092,,+22%,+75%
30872,Delicate Reflector,0.589,+57%,,+99%
30873,Searching Pupil,0.21,+60%,+20%,
30874,Delicate Lens,0.336,+63%,+20%,
30875,Searching Iris,0.647,,+20%,+93%
30876,Delicate Fluids,0.023,+56%,,+75%
30877,Shining Mirror,0.84,+75%,+20%,
30878,Uniform Mirror,0.386,+60%,,+87%
30879,Delicate Pupil,0.272,+56%,,+86%
30880,Variegated Cornea,0.084,+57%,+20%,
30881,Delicate Pupil,0.756,+73%,+20%,
30882,Shining Aperture,0.342,+70%,,+75%
30883,Shining Reflector,0.036,,+20%,+76%
30884,Variegated Aperture,0.297,+68%,,+75%
30885,Delicate Cornea,0.0,,+20%,+75%
30886,Shining Reflector,0.251,+66%,,+75%
30887,Uniform Iris,0.79,,+20%,+97%
30888,Searching Aperture,0.387,+65%,,+82%
30889,Variegated Projector,0.191,+57%,+22%,
30890,Delicate Fluids,0.504,+67%,+20%,
30891,Uniform Pupil,0.461,,+23%,+84%
30892,Variegated Reflector,0.546,+68%,+20%,
