Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
18809,Twitching Trunk Tissue,0.431,+14%,,+2%
18810,Growing Aorta,0.8,+15%,+8%,
18811,Germinated Trunk Tissue,0.578,,+8%,+6%
18812,Growing Aorta,0.225,+12%,+6%,
18813,Growing Chamber,0.156,,+6%,+2%
18814,Writhing Vessel,0.056,+11%,,+2%
18815,Germinated Blood Pump,0.056,+11%,,+2%
18816,Twitching Vessel,0.056,+11%,,+2%
18817,Wriggling Trunk Tissue,0.431,+14%,,+2%
18818,Wriggling Chamber,0.667,,+10%,+4%
18819,Germinated Vessel,0.489,,+6%,+8%
18820,Writhing Blood Pump,0.611,,+10%,+3%
18821,Writhing Aorta,0.417,+13%,,+4%
18822,Wriggling Vessel,0.267,,+6%,+4%
18823,Growing Ventricle,0.556,,+10%,+2%
18824,Wriggling Aorta,0.556,+15%,,+2%
18825,Writhing Chamber,0.1,+11%,+6%,
18826,Wriggling Blood Sac,0.267,,+6%,+4%
18827,Germinated Heart Lump,0.486,+14%,,+3%
18828,Growing Muscle,0.181,+12%,,+2%
18829,Twitching Aorta,0.35,+13%,+6%,
18830,Writhing Blood Sac,0.722,+15%,,+5%
18831,Writhing Aorta,0.478,,+7%,+6%
18832,Germinated Heart Lump,0.306,+13%,,+2%
18833,Growing Heart Lump,0.256,,+7%,+2%
18834,Twitching Ventricle,0.556,,+10%,+2%
18835,Wriggling Vessel,0.35,+13%,+6%,
18836,Wriggling Aorta,0.225,+12%,+6%,
18837,Twitching Blood Pump,0.625,+12%,+10%,
18838,Twitching Heart Lump,0.325,+12%,+7%,
18839,Wriggling Vessel,0.556,,+10%,+2%
18840,Twitching Heart Lump,0.431,+14%,,+2%
18841,Growing Heart Lump,0.167,+11%,,+4%
18842,Twitching Muscle,0.056,+11%,,+2%
18843,Wriggling Trunk Tissue,0.111,+11%,,+3%
18844,Twitching Chamber,0.456,,+9%,+2%
18845,Writhing Chamber,0.667,,+10%,+4%
18846,Germinated Muscle,0.056,+11%,,+2%
18847,Writhing Thorax,0.35,+13%,+6%,
18848,Writhing Vessel,0.556,+15%,,+2%
18849,Germinated Blood Pump,0.156,,+6%,+2%
18850,Growing Blood Sac,0.156,,+6%,+2%
18851,Wriggling Heart Lump,0.156,,+6%,+2%
18852,Writhing Heart Lump,0.2,+11%,+7%,
18853,Germinated Aorta,0.267,,+6%,+4%
18854,Growing Thorax,0.35,+13%,+6%,
18855,Growing Heart Lump,0.156,,+6%,+2%
18856,Twitching Heart Lump,0.65,+13%,+9%,
18857,Writhing Blood Sac,0.456,,+9%,+2%
18858,Writhing Blood Pump,0.306,+13%,,+2%
18859,Writhing Aorta,0.425,+12%,+8%,
18860,Twitching Blood Sac,0.2,+11%,+7%,
18861,Germinated Blood Sac,0.2,+11%,+7%,
18862,Germinated Heart Lump,0.35,+13%,+6%,
18863,Writhing Heart Lump,0.3,+11%,+8%,
18864,Wriggling Muscle,0.156,,+6%,+2%
18865,Germinated Trunk Tissue,0.511,,+9%,+3%
18866,Writhing Vessel,0.6,+15%,+6%,
18867,Wriggling Trunk Tissue,0.056,+11%,,+2%
18868,Germinated Chamber,0.625,+12%,,+10%
18869,Wriggling Thorax,0.225,+12%,+6%,
18870,Growing Vessel,0.211,,+6%,+3%
18871,Twitching Heart Lump,0.156,,+6%,+2%
18872,Writhing Trunk Tissue,0.9,+15%,+9%,
18873,Writhing Aorta,0.425,+12%,+8%,
18874,Growing Ventricle,0.431,+14%,,+2%
18875,Writhing Muscle,0.411,,+8%,+3%
18876,Growing Blood Pump,0.156,,+6%,+2%
18877,Germinated Blood Sac,0.556,+15%,,+2%
18878,Wriggling Ventricle,0.325,+12%,+7%,
18879,Wriggling Ventricle,0.1,+11%,+6%,
18880,Twitching Thorax,0.236,+12%,,+3%
18881,Growing Trunk Tissue,0.356,,+8%,+2%
18882,Germinated Blood Sac,0.156,,+6%,+2%
18883,Germinated Chamber,0.556,,+10%,+2%
18884,Writhing Blood Sac,0.2,+11%,+7%,
18885,Germinated Heart Lump,0.511,,+9%,+3%
18886,Germinated Chamber,0.425,+12%,+8%,
18887,Writhing Ventricle,0.569,+12%,,+9%
18888,Wriggling Blood Pump,0.156,,+6%,+2%
18889,Germinated Blood Sac,0.1,,+6%,+1%
18890,Twitching Vessel,0.181,+12%,,+2%
18891,Wriggling Vessel,0.1,+11%,+6%,
18892,Germinated Chamber,0.556,,+10%,+2%
18893,Twitching Aorta,0.514,+12%,,+8%
18894,Writhing Blood Pump,0.1,+11%,+6%,
18895,Wriggling Blood Pump,0.056,+11%,,+2%
18896,Wriggling Blood Sac,0.3,+11%,+8%,
18897,Germinated Thorax,0.511,,+9%,+3%
18898,Wriggling Trunk Tissue,0.2,+11%,+7%,
18899,Germinated Heart Lump,0.156,,+6%,+2%
18900,Wriggling Thorax,0.5,+11%,+10%,
18901,Growing Blood Pump,0.3,+11%,+8%,
18902,Writhing Blood Pump,0.456,,+9%,+2%
18903,Twitching Blood Pump,0.306,+13%,,+2%
18904,Wriggling Muscle,0.489,,+6%,+8%
18905,Wriggling Heart Lump,0.475,+14%,+6%,
18906,Wriggling Blood Pump,0.322,,+6%,+5%
18907,Twitching Muscle,0.9,+15%,+9%,
18908,Growing Heart Lump,0.75,+13%,+10%,
18909,Writhing Blood Sac,0.1,+11%,+6%,
18910,Wriggling Blood Pump,0.3,+11%,+8%,
18911,Germinated Muscle,0.475,+14%,+6%,
18912,Germinated Blood Sac,0.2,,+7%,+1%
18913,Growing Blood Sac,0.2,+11%,+7%,
18914,Wriggling Blood Sac,0.433,,+6%,+7%
18915,Wriggling Heart Lump,0.056,+11%,,+2%
18916,Germinated Aorta,0.6,+15%,+6%,
18917,Wriggling Muscle,0.622,,+9%,+5%
18918,Wriggling Blood Sac,0.236,+12%,,+3%
18919,Growing Trunk Tissue,0.431,+14%,,+2%
18920,Wriggling Blood Pump,0.875,+14%,+10%,
18921,Twitching Heart Lump,0.1,+11%,+6%,
18922,Twitching Blood Pump,0.225,+12%,+6%,
18923,Writhing Aorta,0.156,,+6%,+2%
18924,Wriggling Muscle,0.431,+14%,,+2%
18925,Growing Aorta,0.35,+13%,+6%,
18926,Wriggling Aorta,0.1,+11%,+6%,
18927,Growing Thorax,0.544,,+6%,+9%
18928,Wriggling Vessel,0.1,+11%,+6%,
18929,Growing Blood Sac,0.475,+14%,+6%,
18930,Germinated Blood Pump,0.056,+11%,,+2%
18931,Twitching Thorax,0.278,+11%,,+6%
18932,Germinated Trunk Tissue,0.708,+14%,,+7%
18933,Growing Muscle,0.431,+14%,,+2%
18934,Wriggling Aorta,0.1,+11%,+6%,
18935,Wriggling Blood Sac,0.056,+11%,,+2%
18936,Germinated Heart Lump,0.225,+12%,+6%,
18937,Growing Chamber,0.306,+13%,,+2%
18938,Wriggling Blood Pump,0.511,,+9%,+3%
18939,Twitching Aorta,0.5,+11%,+10%,
18940,Writhing Vessel,0.431,+14%,,+2%
18941,Germinated Heart Lump,0.4,+11%,+9%,
18942,Twitching Heart Lump,0.306,+13%,,+2%
18943,Wriggling Vessel,0.475,+14%,+6%,
18944,Germinated Blood Sac,0.489,,+6%,+8%
18945,Wriggling Blood Pump,0.056,+11%,,+2%
18946,Wriggling Vessel,0.456,,+9%,+2%
18947,Twitching Blood Pump,0.511,,+9%,+3%
18948,Germinated Vessel,0.156,,+6%,+2%
18949,Writhing Ventricle,0.225,+12%,+6%,
18950,Writhing Blood Sac,0.1,+11%,+6%,
18951,Germinated Vessel,0.056,+11%,,+2%
18952,Wriggling Blood Pump,0.1,+11%,+6%,
18953,Wriggling Heart Lump,0.3,+11%,+8%,
18954,Growing Ventricle,0.1,+11%,+6%,
18955,Germinated Chamber,0.3,+11%,+8%,
18956,Writhing Vessel,0.431,+14%,,+2%
18957,Twitching Blood Pump,0.456,,+9%,+2%
18958,Wriggling Chamber,0.356,,+8%,+2%
18959,Wriggling Blood Pump,0.1,+11%,+6%,
18960,Growing Thorax,0.2,+11%,+7%,
18961,Wriggling Thorax,0.347,+12%,,+5%
18962,Twitching Trunk Tissue,0.4,+11%,+9%,
18963,Writhing Blood Sac,0.367,,+7%,+4%
18964,Writhing Heart Lump,0.181,+12%,,+2%
18965,Germinated Ventricle,0.35,+13%,+6%,
18966,Wriggling Muscle,0.156,,+6%,+2%
18967,Twitching Chamber,0.325,+12%,+7%,
18968,Twitching Trunk Tissue,0.611,,+10%,+3%
18969,Wriggling Aorta,0.425,+12%,+8%,
18970,Twitching Ventricle,0.694,+13%,,+9%
18971,Twitching Aorta,0.667,,+10%,+4%
18972,Twitching Muscle,0.475,+14%,+6%,
18973,Writhing Trunk Tissue,0.5,+11%,+10%,
18974,Wriggling Thorax,0.181,+12%,,+2%
18975,Writhing Trunk Tissue,0.225,+12%,+6%,
18976,Wriggling Blood Sac,0.578,,+8%,+6%
18977,Wriggling Ventricle,0.744,,+8%,+9%
18978,Writhing Blood Pump,0.431,+14%,,+2%
18979,Wriggling Heart Lump,0.1,+11%,+6%,
18980,Wriggling Heart Lump,0.181,+12%,,+2%
18981,Wriggling Blood Sac,0.611,,+10%,+3%
18982,Twitching Vessel,0.3,+11%,+8%,
18983,Writhing Blood Pump,0.211,,+6%,+3%
18984,Writhing Ventricle,0.556,,+10%,+2%
18985,Twitching Heart Lump,0.222,+11%,,+5%
18986,Growing Heart Lump,0.056,+11%,,+2%
18987,Twitching Chamber,0.556,,+10%,+2%
18988,Germinated Chamber,0.056,+11%,,+2%
18989,Growing Ventricle,0.361,+13%,,+3%
18990,Writhing Thorax,0.056,+11%,,+2%
18991,Writhing Ventricle,0.514,+12%,,+8%
18992,Wriggling Blood Pump,0.556,,+10%,+2%
18993,Growing Chamber,0.225,+12%,+6%,
18994,Wriggling Blood Sac,0.4,+11%,+9%,
18995,Writhing Muscle,0.456,,+9%,+2%
18996,Growing Chamber,0.875,+14%,+10%,
18997,Writhing Aorta,0.578,,+8%,+6%
18998,Writhing Ventricle,0.306,+13%,,+2%
18999,Twitching Blood Pump,0.056,+11%,,+2%
19000,Growing Chamber,0.456,,+9%,+2%
19001,Twitching Blood Sac,0.556,+15%,,+2%
19002,Writhing Thorax,0.1,+11%,+6%,
19003,Writhing Ventricle,0.167,+11%,,+4%
19004,Growing Blood Pump,0.356,,+8%,+2%
19005,Wriggling Heart Lump,0.156,,+6%,+2%
19006,Wriggling Muscle,0.156,,+6%,+2%
19007,Twitching Chamber,0.225,+12%,+6%,
19008,Growing Aorta,0.431,+14%,,+2%
19009,Wriggling Blood Pump,0.333,+11%,,+7%
19010,Germinated Muscle,0.111,+11%,,+3%
19011,Wriggling Chamber,0.156,,+6%,+2%
19012,Twitching Blood Pump,0.556,,+10%,+2%
19013,Germinated Vessel,0.6,+15%,+6%,
19014,Writhing Heart Lump,0.111,+11%,,+3%
19015,Twitching Vessel,0.111,+11%,,+3%
19016,Wriggling Blood Sac,0.625,+12%,,+10%
19017,Growing Trunk Tissue,0.456,,+9%,+2%
19018,Growing Vessel,0.156,,+6%,+2%
19019,Germinated Blood Sac,0.625,+12%,+10%,
19020,Twitching Trunk Tissue,0.306,+13%,,+2%
19021,Twitching Aorta,0.306,+13%,,+2%
19022,Twitching Muscle,0.5,+11%,+10%,
19023,Writhing Ventricle,0.056,+11%,,+2%
19024,Wriggling Heart Lump,0.708,+14%,,+7%
19025,Twitching Thorax,0.575,+14%,+7%,
19026,Writhing Aorta,0.4,+11%,+9%,
19027,Writhing Ventricle,0.211,,+6%,+3%
19028,Wriggling Heart Lump,0.056,+11%,,+2%
19029,Germinated Blood Pump,0.556,,+10%,+2%
19030,Wriggling Vessel,0.4,+11%,+9%,
19031,Wriggling Blood Sac,0.55,+13%,+8%,
19032,Writhing Trunk Tissue,0.5,+11%,,+10%
19033,Writhing Blood Pump,0.156,,+6%,+2%
19034,Twitching Blood Pump,0.45,+13%,+7%,
19035,Germinated Vessel,0.522,,+8%,+5%
19036,Twitching Ventricle,0.722,,+10%,+5%
19037,Writhing Trunk Tissue,0.3,+11%,+8%,
19038,Writhing Heart Lump,0.875,+14%,+10%,
19039,Writhing Trunk Tissue,0.722,+15%,,+5%
19040,Twitching Trunk Tissue,0.556,,+10%,+2%
19041,Wriggling Heart Lump,0.556,+15%,,+2%
19042,Growing Ventricle,0.156,,+6%,+2%
19043,Growing Ventricle,0.533,,+7%,+7%
19044,Germinated Ventricle,0.775,+14%,+9%,
19045,Twitching Aorta,0.056,+11%,,+2%
19046,Germinated Muscle,0.306,+13%,,+2%
19047,Writhing Muscle,0.156,,+6%,+2%
19048,Writhing Aorta,0.2,+11%,+7%,
19049,Twitching Aorta,0.378,,+6%,+6%
19050,Twitching Aorta,0.111,+11%,,+3%
19051,Growing Heart Lump,0.056,+11%,,+2%
19052,Twitching Thorax,0.225,+12%,+6%,
19053,Twitching Aorta,1.0,+15%,+10%,
19054,Germinated Blood Pump,0.556,+15%,,+2%
19055,Growing Chamber,0.306,+13%,,+2%
19056,Germinated Chamber,0.156,,+6%,+2%
19057,Growing Blood Sac,0.056,+11%,,+2%
19058,Twitching Blood Sac,0.2,+11%,+7%,
19059,Wriggling Blood Sac,0.456,,+9%,+2%
19060,Writhing Aorta,0.156,,+6%,+2%
19061,Wriggling Heart Lump,0.325,+12%,+7%,
19062,Twitching Heart Lump,0.156,,+6%,+2%
19063,Twitching Heart Lump,0.475,+14%,+6%,
19064,Wriggling Muscle,0.267,,+6%,+4%
19065,Twitching Blood Sac,0.4,,+9%,+1%
19066,Growing Vessel,0.056,+11%,,+2%
19067,Twitching Blood Pump,0.156,,+6%,+2%
19068,Growing Trunk Tissue,0.306,+13%,,+2%
19069,Growing Blood Sac,0.156,,+6%,+2%
19070,Wriggling Aorta,1.0,,+10%,+10%
19071,Growing Thorax,0.325,+12%,+7%,
19072,Wriggling Chamber,0.306,+13%,,+2%
19073,Growing Ventricle,0.431,+14%,,+2%
19074,Germinated Thorax,0.181,+12%,,+2%
19075,Twitching Aorta,0.556,+15%,,+2%
19076,Twitching Vessel,0.322,,+6%,+5%
19077,Germinated Trunk Tissue,0.256,,+7%,+2%
19078,Twitching Thorax,0.589,,+7%,+8%
19079,Writhing Vessel,0.525,+12%,+9%,
19080,Germinated Chamber,0.478,,+7%,+6%
19081,Germinated Heart Lump,0.056,+11%,,+2%
19082,Wriggling Blood Sac,0.1,+11%,+6%,
19083,Germinated Chamber,0.356,,+8%,+2%
19084,Twitching Ventricle,0.306,+13%,,+2%
19085,Twitching Trunk Tissue,0.056,+11%,,+2%
19086,Twitching Blood Pump,0.75,+13%,+10%,
19087,Twitching Aorta,0.211,,+6%,+3%
19088,Writhing Thorax,0.578,,+8%,+6%
19089,Growing Aorta,0.489,,+6%,+8%
19090,Writhing Muscle,0.156,,+6%,+2%
19091,Writhing Vessel,0.1,+11%,+6%,
19092,Growing Thorax,0.181,+12%,,+2%
19093,Growing Heart Lump,0.325,+12%,+7%,
19094,Germinated Aorta,0.1,,+6%,+1%
19095,Twitching Aorta,0.633,,+8%,+7%
19096,Twitching Muscle,0.056,+11%,,+2%
19097,Growing Aorta,0.156,,+6%,+2%
19098,Germinated Heart Lump,0.65,+13%,+9%,
19099,Twitching Blood Pump,0.256,,+7%,+2%
19100,Twitching Chamber,0.2,+11%,+7%,
19101,Wriggling Blood Pump,0.556,+15%,,+2%
19102,Writhing Ventricle,0.256,,+7%,+2%
19103,Growing Blood Sac,0.444,+11%,,+9%
19104,Twitching Trunk Tissue,0.222,+11%,,+5%
19105,Writhing Heart Lump,0.4,,+9%,+1%
19106,Wriggling Vessel,0.056,+11%,,+2%
19107,Germinated Blood Sac,0.35,+13%,+6%,
19108,Growing Trunk Tissue,0.356,,+8%,+2%
19109,Writhing Muscle,0.056,+11%,,+2%
19110,Germinated Chamber,0.6,+15%,+6%,
19111,Growing Vessel,0.472,+13%,,+5%
19112,Twitching Thorax,0.181,+12%,,+2%
19113,Wriggling Ventricle,0.425,+12%,+8%,
19114,Twitching Chamber,0.325,+12%,+7%,
19115,Twitching Blood Sac,0.1,+11%,+6%,
19116,Twitching Heart Lump,0.611,,+10%,+3%
19117,Writhing Trunk Tissue,0.156,,+6%,+2%
19118,Twitching Aorta,0.556,+15%,,+2%
19119,Growing Blood Sac,0.181,+12%,,+2%
19120,Germinated Thorax,0.211,,+6%,+3%
19121,Writhing Thorax,0.6,+15%,+6%,
19122,Wriggling Thorax,0.056,+11%,,+2%
19123,Growing Chamber,0.456,,+9%,+2%
19124,Germinated Blood Pump,0.75,+13%,+10%,
19125,Twitching Heart Lump,0.181,+12%,,+2%
19126,Germinated Heart Lump,0.611,,+10%,+3%
19127,Wriggling Muscle,0.4,+11%,+9%,
19128,Wriggling Thorax,0.056,+11%,,+2%
19129,Twitching Vessel,0.556,,+10%,+2%
19130,Germinated Heart Lump,0.667,+15%,,+4%
19131,Twitching Chamber,0.181,+12%,,+2%
19132,Germinated Trunk Tissue,0.278,+11%,,+6%
19133,Wriggling Vessel,0.467,,+8%,+4%
19134,Germinated Heart Lump,0.306,+13%,,+2%
19135,Growing Blood Pump,0.4,+11%,+9%,
19136,Growing Ventricle,0.722,+15%,,+5%
19137,Germinated Aorta,0.056,+11%,,+2%
19138,Germinated Thorax,0.75,+13%,+10%,
19139,Wriggling Aorta,0.556,,+10%,+2%
19140,Writhing Trunk Tissue,0.625,+12%,+10%,
19141,Wriggling Heart Lump,0.444,+11%,,+9%
19142,Germinated Ventricle,0.6,+15%,+6%,
19143,Wriggling Heart Lump,0.225,+12%,+6%,
19144,Growing Thorax,0.306,+13%,,+2%
19145,Germinated Aorta,0.1,+11%,+6%,
19146,Germinated Vessel,0.3,,+8%,+1%
19147,Twitching Ventricle,0.156,,+6%,+2%
19148,Germinated Trunk Tissue,0.475,+14%,+6%,
19149,Growing Chamber,0.6,+15%,+6%,
19150,Twitching Chamber,0.2,+11%,+7%,
19151,Twitching Ventricle,1.0,+15%,+10%,
19152,Growing Thorax,0.597,+14%,,+5%
19153,Wriggling Blood Sac,0.522,,+8%,+5%
19154,Growing Blood Sac,0.675,+14%,+8%,
19155,Wriggling Aorta,0.533,,+7%,+7%
19156,Wriggling Trunk Tissue,0.3,+11%,+8%,
19157,Twitching Aorta,0.156,,+6%,+2%
19158,Twitching Vessel,0.225,+12%,+6%,
19159,Writhing Ventricle,0.7,+15%,+7%,
19160,Twitching Vessel,0.1,+11%,+6%,
19161,Writhing Thorax,0.433,,+6%,+7%
19162,Twitching Thorax,0.156,,+6%,+2%
19163,Twitching Ventricle,0.431,+14%,,+2%
19164,Writhing Muscle,0.45,+13%,+7%,
19165,Germinated Muscle,0.1,+11%,+6%,
19166,Growing Vessel,0.181,+12%,,+2%
19167,Wriggling Aorta,0.325,+12%,+7%,
19168,Germinated Ventricle,0.556,,+10%,+2%
19169,Germinated Ventricle,0.35,+13%,+6%,
19170,Growing Blood Pump,0.556,+15%,,+2%
19171,Twitching Thorax,0.611,+15%,,+3%
19172,Twitching Vessel,0.5,+11%,+10%,
19173,Germinated Vessel,0.181,+12%,,+2%
19174,Twitching Thorax,0.256,,+7%,+2%
19175,Twitching Blood Sac,0.056,+11%,,+2%
19176,Wriggling Vessel,0.2,+11%,+7%,
19177,Germinated Vessel,0.556,,+10%,+2%
19178,Wriggling Blood Sac,0.489,,+6%,+8%
19179,Germinated Muscle,0.056,+11%,,+2%
19180,Germinated Thorax,0.844,,+9%,+9%
19181,Writhing Blood Pump,0.056,+11%,,+2%
19182,Germinated Thorax,0.3,+11%,+8%,
19183,Growing Thorax,0.156,,+6%,+2%
19184,Germinated Blood Sac,0.156,,+6%,+2%
19185,Germinated Ventricle,0.431,+14%,,+2%
19186,Germinated Blood Sac,0.411,,+8%,+3%
19187,Germinated Muscle,0.425,+12%,+8%,
19188,Twitching Thorax,0.325,+12%,+7%,
19189,Wriggling Ventricle,0.639,+13%,,+8%
19190,Wriggling Aorta,0.306,+13%,,+2%
19191,Wriggling Ventricle,0.156,,+6%,+2%
19192,Germinated Chamber,0.056,+11%,,+2%
19193,Twitching Vessel,0.056,+11%,,+2%
19194,Writhing Thorax,0.156,,+6%,+2%
19195,Wriggling Blood Pump,0.2,+11%,+7%,
19196,Twitching Trunk Tissue,0.222,+11%,,+5%
19197,Wriggling Vessel,0.378,,+6%,+6%
19198,Growing Muscle,0.156,,+6%,+2%
19199,Wriggling Vessel,0.256,,+7%,+2%
19200,Germinated Blood Pump,0.367,,+7%,+4%
19201,Twitching Vessel,0.256,,+7%,+2%
19202,Growing Vessel,0.311,,+7%,+3%
19203,Wriggling Heart Lump,0.0,+11%,,+1%
19204,Growing Chamber,0.3,+11%,+8%,
19205,Writhing Blood Sac,0.475,+14%,+6%,
19206,Writhing Heart Lump,0.056,+11%,,+2%
19207,Wriggling Thorax,0.433,,+6%,+7%
19208,Twitching Chamber,0.347,+12%,,+5%
19209,Growing Chamber,0.222,+11%,,+5%
19210,Growing Heart Lump,0.356,,+8%,+2%
19211,Twitching Ventricle,0.55,+13%,+8%,
19212,Writhing Heart Lump,0.056,+11%,,+2%
19213,Writhing Ventricle,0.511,,+9%,+3%
19214,Growing Vessel,0.575,+14%,+7%,
19215,Growing Trunk Tissue,0.211,,+6%,+3%
19216,Twitching Chamber,0.431,+14%,,+2%
19217,Wriggling Aorta,0.544,,+6%,+9%
19218,Germinated Blood Sac,0.472,+13%,,+5%
19219,Germinated Thorax,0.256,,+7%,+2%
19220,Growing Thorax,0.55,+13%,+8%,
19221,Twitching Trunk Tissue,0.125,+12%,,+1%
19222,Growing Blood Pump,0.8,+15%,+8%,
19223,Twitching Aorta,0.1,+11%,+6%,
19224,Twitching Aorta,0.708,+14%,,+7%
19225,Twitching Blood Pump,0.056,+11%,,+2%
19226,Growing Ventricle,0.156,,+6%,+2%
19227,Wriggling Ventricle,0.431,+14%,,+2%
19228,Twitching Heart Lump,0.306,+13%,,+2%
19229,Wriggling Vessel,0.528,+13%,,+6%
19230,Growing Chamber,0.456,,+9%,+2%
19231,Germinated Ventricle,0.65,+13%,+9%,
19232,Twitching Trunk Tissue,0.0,+11%,,+1%
19233,Twitching Thorax,0.425,+12%,+8%,
19234,Germinated Trunk Tissue,0.156,,+6%,+2%
19235,Twitching Trunk Tissue,0.422,,+7%,+5%
19236,Twitching Blood Sac,0.125,+12%,,+1%
19237,Wriggling Chamber,0.467,,+8%,+4%
19238,Germinated Chamber,0.356,,+8%,+2%
19239,Growing Muscle,0.7,,+7%,+10%
19240,Twitching Ventricle,0.111,+11%,,+3%
19241,Germinated Vessel,0.456,,+9%,+2%
19242,Growing Trunk Tissue,0.633,,+8%,+7%
19243,Germinated Thorax,0.489,,+6%,+8%
19244,Twitching Trunk Tissue,0.4,+11%,+9%,
19245,Wriggling Chamber,0.356,,+8%,+2%
19246,Wriggling Ventricle,0.625,+12%,+10%,
19247,Growing Blood Sac,0.0,+11%,,+1%
19248,Germinated Blood Pump,0.7,+15%,+7%,
19249,Wriggling Aorta,0.267,,+6%,+4%
19250,Writhing Blood Sac,0.181,+12%,,+2%
19251,Growing Heart Lump,0.35,+13%,+6%,
19252,Twitching Thorax,0.156,,+6%,+2%
19253,Wriggling Vessel,0.322,,+6%,+5%
19254,Twitching Heart Lump,0.156,,+6%,+2%
19255,Writhing Blood Sac,0.6,+15%,+6%,
19256,Growing Muscle,0.556,,+10%,+2%
19257,Twitching Aorta,0.225,+12%,+6%,
19258,Twitching Ventricle,0.1,+11%,+6%,
19259,Germinated Muscle,0.256,,+7%,+2%
19260,Germinated Heart Lump,0.1,+11%,+6%,
19261,Growing Trunk Tissue,0.9,,+9%,+10%
19262,Germinated Trunk Tissue,0.486,+14%,,+3%
19263,Writhing Blood Pump,0.325,+12%,+7%,
19264,Writhing Thorax,0.156,,+6%,+2%
19265,Writhing Blood Sac,0.378,,+6%,+6%
19266,Wriggling Chamber,0.156,,+6%,+2%
19267,Twitching Blood Sac,0.4,+11%,+9%,
19268,Germinated Blood Sac,0.167,+11%,,+4%
19269,Twitching Heart Lump,0.425,+12%,+8%,
19270,Growing Heart Lump,0.556,+15%,,+2%
19271,Germinated Aorta,0.167,+11%,,+4%
19272,Twitching Thorax,0.1,+11%,+6%,
19273,Germinated Muscle,0.35,+13%,+6%,
19274,Wriggling Trunk Tissue,0.361,+13%,,+3%
19275,Twitching Thorax,0.356,,+8%,+2%
19276,Writhing Thorax,0.472,+13%,,+5%
19277,Writhing Thorax,0.4,+11%,+9%,
19278,Wriggling Ventricle,0.411,,+8%,+3%
19279,Wriggling Muscle,0.322,,+6%,+5%
19280,Writhing Heart Lump,0.567,,+9%,+4%
19281,Germinated Thorax,0.35,+13%,+6%,
19282,Wriggling Trunk Tissue,0.056,+11%,,+2%
19283,Wriggling Chamber,0.356,,+8%,+2%
19284,Wriggling Blood Sac,0.1,+11%,+6%,
19285,Twitching Heart Lump,0.3,+11%,+8%,
19286,Germinated Ventricle,0.2,+11%,+7%,
19287,Twitching Vessel,0.65,+13%,+9%,
19288,Germinated Trunk Tissue,0.6,+15%,+6%,
19289,Writhing Trunk Tissue,0.511,,+9%,+3%
19290,Growing Blood Sac,0.156,,+6%,+2%
19291,Growing Trunk Tissue,0.622,,+9%,+5%
19292,Growing Aorta,0.181,+12%,,+2%
19293,Writhing Trunk Tissue,0.1,+11%,+6%,
19294,Writhing Ventricle,0.1,,+6%,+1%
19295,Writhing Vessel,0.256,,+7%,+2%
19296,Writhing Blood Sac,0.325,+12%,+7%,
19297,Growing Chamber,0.156,,+6%,+2%
19298,Twitching Ventricle,0.256,,+7%,+2%
19299,Writhing Aorta,0.356,,+8%,+2%
19300,Writhing Ventricle,0.556,,+10%,+2%
19301,Writhing Thorax,0.2,+11%,+7%,
19302,Writhing Trunk Tissue,0.181,+12%,,+2%
19303,Growing Thorax,0.225,+12%,+6%,
19304,Twitching Aorta,0.267,,+6%,+4%
19305,Growing Blood Pump,0.417,+13%,,+4%
19306,Wriggling Ventricle,0.292,+12%,,+4%
19307,Growing Heart Lump,0.1,+11%,+6%,
19308,Wriggling Trunk Tissue,0.389,+11%,,+8%
19309,Writhing Blood Sac,0.156,,+6%,+2%
19310,Twitching Vessel,0.6,+15%,+6%,
19311,Wriggling Aorta,0.156,,+6%,+2%
19312,Wriggling Muscle,0.311,,+7%,+3%
19313,Growing Blood Sac,0.156,,+6%,+2%
19314,Writhing Trunk Tissue,0.361,+13%,,+3%
19315,Twitching Blood Pump,0.875,+14%,+10%,
19316,Wriggling Muscle,0.156,,+6%,+2%
19317,Wriggling Blood Pump,0.6,+15%,+6%,
19318,Germinated Trunk Tissue,0.156,,+6%,+2%
19319,Growing Heart Lump,0.389,+11%,,+8%
19320,Germinated Trunk Tissue,0.944,,+10%,+9%
19321,Wriggling Trunk Tissue,0.378,,+6%,+6%
19322,Wriggling Aorta,0.347,+12%,,+5%
19323,Writhing Blood Sac,0.225,+12%,+6%,
19324,Germinated Trunk Tissue,0.456,,+9%,+2%
19325,Germinated Muscle,0.456,,+9%,+2%
19326,Wriggling Vessel,0.1,+11%,+6%,
19327,Germinated Heart Lump,0.361,+13%,,+3%
19328,Wriggling Blood Sac,0.1,+11%,+6%,
19329,Wriggling Muscle,0.056,+11%,,+2%
19330,Twitching Thorax,0.556,,+10%,+2%
19331,Twitching Thorax,0.347,+12%,,+5%
19332,Germinated Blood Sac,0.181,+12%,,+2%
19333,Twitching Vessel,0.056,+11%,,+2%
19334,Germinated Thorax,0.156,,+6%,+2%
19335,Growing Vessel,0.156,,+6%,+2%
19336,Twitching Muscle,0.0,+11%,,+1%
19337,Growing Aorta,0.2,+11%,+7%,
19338,Twitching Chamber,0.456,,+9%,+2%
19339,Wriggling Vessel,0.1,+11%,+6%,
