Seed	Name	Perfection	Ship_Launcher_TakeOffCost
17427	Mucilaginous Membrane	0.25	-7%
17428	Glutinous Brain Node	0.0	-6%
17429	Fibrous Brain Node	0.25	-7%
17430	Fibrous Jelly	0.0	-6%
17431	Viscous Bio-Anomaly	0.0	-6%
17432	Glutinous Nodules	0.0	-6%
17433	Mucilaginous Jelly	0.0	-6%
17434	Soft Membrane	0.0	-6%
17435	Fibrous Nodules	0.0	-6%
17436	Mucilaginous Coils	0.0	-6%
17437	Viscous Lobes	0.0	-6%
17438	Fibrous Coils	0.0	-6%
17439	Fibrous Coils	0.0	-6%
17440	Mucilaginous Tendril	0.0	-6%
17441	Glutinous Bio-Anomaly	0.0	-6%
17442	Glutinous Lobes	0.25	-7%
17443	Fibrous Jelly	0.25	-7%
17444	Mucilaginous Nodules	0.0	-6%
17445	Soft Membrane	0.0	-6%
17446	Viscous Nodules	0.0	-6%
17447	Mucilaginous Membrane	0.0	-6%
17448	Mucilaginous Jelly	0.25	-7%
17449	Mucilaginous Nodules	0.0	-6%
17450	Mucilaginous Membrane	0.0	-6%
17451	Mucilaginous Brain Node	0.0	-6%
17452	Mucilaginous Lobes	0.0	-6%
17453	Glutinous Jelly	0.5	-8%
17454	Viscous Tendril	0.0	-6%
17455	Glutinous Coils	0.0	-6%
17456	Viscous Brain Node	0.0	-6%
17457	Mucilaginous Brain Node	0.5	-8%
17458	Mucilaginous Coils	0.0	-6%
17459	Fibrous Tendril	0.5	-8%
17460	Viscous Coils	0.0	-6%
17461	Viscous Tendril	0.0	-6%
17462	Viscous Brain Node	0.0	-6%
17463	Soft Membrane	0.0	-6%
17464	Mucilaginous Clusters	0.0	-6%
17465	Mucilaginous Tendril	0.0	-6%
17466	Glutinous Lobes	0.0	-6%
17467	Glutinous Bio-Anomaly	0.0	-6%
17468	Mucilaginous Clusters	0.0	-6%
17469	Viscous Bio-Anomaly	1.0	-10%
17470	Soft Jelly	0.0	-6%
17471	Glutinous Coils	0.0	-6%
17472	Fibrous Bio-Anomaly	0.0	-6%
17473	Mucilaginous Lobes	0.0	-6%
17474	Fibrous Jelly	0.0	-6%
17475	Mucilaginous Brain Node	0.0	-6%
17476	Viscous Tendril	0.0	-6%
17477	Soft Lobes	0.0	-6%
17478	Mucilaginous Brain Node	0.25	-7%
17479	Soft Bio-Anomaly	0.0	-6%
17480	Glutinous Brain Node	0.25	-7%
17481	Fibrous Bio-Anomaly	0.0	-6%
17482	Fibrous Brain Node	0.0	-6%
17483	Fibrous Bio-Anomaly	0.25	-7%
17484	Glutinous Coils	0.0	-6%
17485	Fibrous Membrane	0.25	-7%
17486	Viscous Membrane	0.0	-6%
17487	Fibrous Tendril	0.0	-6%
17488	Fibrous Bio-Anomaly	0.75	-9%
17489	Mucilaginous Brain Node	0.0	-6%
17490	Mucilaginous Clusters	0.0	-6%
17491	Glutinous Membrane	0.0	-6%
17492	Glutinous Coils	0.25	-7%
17493	Soft Brain Node	0.0	-6%
17494	Viscous Membrane	0.0	-6%
17495	Viscous Bio-Anomaly	0.0	-6%
17496	Glutinous Brain Node	0.25	-7%
17497	Mucilaginous Nodules	0.75	-9%
17498	Fibrous Lobes	0.0	-6%
17499	Mucilaginous Brain Node	0.0	-6%
17500	Mucilaginous Membrane	0.0	-6%
17501	Fibrous Bio-Anomaly	0.0	-6%
17502	Viscous Clusters	0.0	-6%
17503	Glutinous Bio-Anomaly	0.0	-6%
17504	Viscous Clusters	1.0	-10%
17505	Fibrous Lobes	0.0	-6%
17506	Viscous Membrane	0.0	-6%
17507	Mucilaginous Bio-Anomaly	0.0	-6%
17508	Fibrous Membrane	0.0	-6%
17509	Glutinous Nodules	0.0	-6%
17510	Fibrous Nodules	0.0	-6%
17511	Viscous Nodules	0.25	-7%
17512	Soft Lobes	0.0	-6%
17513	Soft Membrane	0.0	-6%
17514	Glutinous Jelly	0.25	-7%
17515	Viscous Brain Node	0.0	-6%
17516	Glutinous Brain Node	0.0	-6%
17517	Mucilaginous Bio-Anomaly	0.0	-6%
17518	Viscous Membrane	0.25	-7%
17519	Fibrous Nodules	0.75	-9%
17520	Viscous Jelly	0.0	-6%
17521	Mucilaginous Nodules	0.0	-6%
17522	Fibrous Bio-Anomaly	0.0	-6%
17523	Soft Coils	0.0	-6%
17524	Fibrous Brain Node	0.0	-6%
17525	Fibrous Membrane	0.0	-6%
17526	Glutinous Lobes	0.0	-6%
17527	Soft Bio-Anomaly	0.75	-9%
17528	Viscous Tendril	0.0	-6%
17529	Soft Coils	0.0	-6%
17530	Soft Membrane	0.5	-8%
17531	Fibrous Brain Node	0.0	-6%
17532	Fibrous Jelly	0.0	-6%
17533	Fibrous Membrane	0.0	-6%
17534	Mucilaginous Jelly	0.0	-6%
17535	Soft Tendril	0.0	-6%
17536	Glutinous Bio-Anomaly	0.0	-6%
17537	Mucilaginous Membrane	0.0	-6%
17538	Glutinous Jelly	0.0	-6%
17539	Mucilaginous Tendril	0.0	-6%
17540	Glutinous Brain Node	0.0	-6%
17541	Fibrous Lobes	0.0	-6%
17542	Glutinous Brain Node	0.0	-6%
17543	Glutinous Tendril	0.0	-6%
17544	Fibrous Bio-Anomaly	0.75	-9%
17545	Fibrous Nodules	0.0	-6%
17546	Mucilaginous Jelly	0.0	-6%
17547	Soft Bio-Anomaly	0.0	-6%
17548	Mucilaginous Membrane	0.0	-6%
17549	Mucilaginous Lobes	0.0	-6%
17550	Viscous Lobes	0.0	-6%
17551	Mucilaginous Tendril	0.0	-6%
17552	Glutinous Coils	0.0	-6%
17553	Mucilaginous Nodules	0.25	-7%
17554	Mucilaginous Lobes	0.0	-6%
17555	Mucilaginous Brain Node	0.0	-6%
17556	Fibrous Bio-Anomaly	0.0	-6%
17557	Fibrous Clusters	0.0	-6%
17558	Mucilaginous Brain Node	0.0	-6%
17559	Glutinous Bio-Anomaly	0.0	-6%
17560	Viscous Tendril	0.0	-6%
17561	Viscous Clusters	0.0	-6%
17562	Glutinous Clusters	0.25	-7%
17563	Glutinous Clusters	0.0	-6%
17564	Soft Clusters	0.0	-6%
17565	Glutinous Membrane	0.0	-6%
17566	Mucilaginous Brain Node	0.0	-6%
17567	Viscous Lobes	0.0	-6%
17568	Glutinous Brain Node	0.0	-6%
17569	Fibrous Nodules	0.0	-6%
17570	Mucilaginous Lobes	0.0	-6%
17571	Mucilaginous Bio-Anomaly	0.0	-6%
17572	Viscous Bio-Anomaly	0.0	-6%
17573	Viscous Nodules	0.0	-6%
17574	Glutinous Membrane	0.0	-6%
17575	Mucilaginous Membrane	0.0	-6%
17576	Glutinous Brain Node	0.0	-6%
17577	Fibrous Jelly	0.0	-6%
17578	Viscous Brain Node	0.0	-6%
17579	Fibrous Nodules	0.0	-6%
17580	Soft Tendril	0.0	-6%
17581	Mucilaginous Jelly	0.0	-6%
17582	Fibrous Brain Node	0.0	-6%
17583	Mucilaginous Clusters	0.0	-6%
17584	Viscous Brain Node	0.0	-6%
17585	Viscous Coils	0.0	-6%
17586	Soft Jelly	0.0	-6%
17587	Glutinous Brain Node	0.0	-6%
17588	Viscous Bio-Anomaly	0.0	-6%
17589	Glutinous Brain Node	0.0	-6%
17590	Mucilaginous Bio-Anomaly	0.25	-7%
17591	Soft Brain Node	0.5	-8%
17592	Glutinous Nodules	0.0	-6%
17593	Viscous Jelly	0.0	-6%
17594	Mucilaginous Tendril	0.0	-6%
17595	Glutinous Membrane	0.75	-9%
17596	Glutinous Clusters	0.5	-8%
17597	Glutinous Lobes	0.0	-6%
17598	Viscous Tendril	0.0	-6%
17599	Soft Lobes	0.0	-6%
17600	Viscous Clusters	0.0	-6%
17601	Viscous Tendril	0.0	-6%
17602	Mucilaginous Clusters	0.0	-6%
17603	Viscous Jelly	0.0	-6%
17604	Fibrous Brain Node	0.25	-7%
17605	Soft Brain Node	0.0	-6%
17606	Soft Membrane	0.0	-6%
17607	Glutinous Tendril	0.5	-8%
17608	Soft Bio-Anomaly	0.75	-9%
17609	Soft Lobes	0.0	-6%
17610	Viscous Lobes	0.25	-7%
17611	Mucilaginous Brain Node	0.25	-7%
17612	Mucilaginous Brain Node	0.0	-6%
17613	Fibrous Tendril	0.0	-6%
17614	Mucilaginous Lobes	0.0	-6%
17615	Fibrous Nodules	0.0	-6%
17616	Soft Nodules	0.0	-6%
17617	Glutinous Tendril	0.0	-6%
17618	Fibrous Nodules	0.0	-6%
17619	Mucilaginous Bio-Anomaly	0.0	-6%
17620	Fibrous Tendril	0.0	-6%
17621	Fibrous Bio-Anomaly	0.0	-6%
17622	Glutinous Coils	0.25	-7%
17623	Soft Clusters	0.25	-7%
17624	Mucilaginous Tendril	0.0	-6%
17625	Fibrous Jelly	0.0	-6%
17626	Viscous Brain Node	0.0	-6%
17627	Soft Tendril	0.0	-6%
17628	Soft Coils	0.0	-6%
17629	Viscous Brain Node	0.25	-7%
17630	Fibrous Jelly	0.75	-9%
17631	Mucilaginous Membrane	0.0	-6%
17632	Fibrous Coils	0.0	-6%
17633	Mucilaginous Nodules	0.25	-7%
17634	Fibrous Membrane	0.0	-6%
17635	Viscous Lobes	0.0	-6%
17636	Fibrous Brain Node	0.0	-6%
17637	Viscous Clusters	0.0	-6%
17638	Fibrous Coils	0.0	-6%
17639	Viscous Lobes	0.0	-6%
17640	Viscous Coils	0.75	-9%
17641	Glutinous Clusters	0.0	-6%
17642	Soft Tendril	0.0	-6%
17643	Glutinous Clusters	0.5	-8%
17644	Viscous Brain Node	0.0	-6%
17645	Glutinous Membrane	0.0	-6%
17646	Fibrous Jelly	0.0	-6%
17647	Glutinous Brain Node	0.0	-6%
17648	Fibrous Brain Node	0.0	-6%
17649	Fibrous Coils	0.0	-6%
17650	Fibrous Tendril	0.75	-9%
17651	Viscous Membrane	0.0	-6%
17652	Viscous Brain Node	0.25	-7%
17653	Fibrous Clusters	0.5	-8%
17654	Soft Bio-Anomaly	1.0	-10%
17655	Mucilaginous Brain Node	0.0	-6%
17656	Fibrous Brain Node	0.25	-7%
17657	Soft Clusters	0.0	-6%
17658	Viscous Membrane	0.0	-6%
17659	Fibrous Coils	0.0	-6%
17660	Glutinous Nodules	0.0	-6%
17661	Fibrous Lobes	0.0	-6%
17662	Soft Bio-Anomaly	0.0	-6%
17663	Glutinous Brain Node	0.0	-6%
17664	Glutinous Lobes	0.0	-6%
17665	Glutinous Bio-Anomaly	0.0	-6%
17666	Fibrous Brain Node	0.0	-6%
17667	Viscous Membrane	0.0	-6%
17668	Soft Brain Node	0.0	-6%
17669	Fibrous Lobes	0.0	-6%
17670	Soft Lobes	0.0	-6%
17671	Glutinous Coils	0.0	-6%
17672	Fibrous Clusters	0.0	-6%
17673	Soft Clusters	0.0	-6%
17674	Glutinous Jelly	0.0	-6%
17675	Glutinous Brain Node	1.0	-10%
17676	Mucilaginous Lobes	0.0	-6%
17677	Glutinous Membrane	0.0	-6%
17678	Fibrous Clusters	0.0	-6%
17679	Fibrous Clusters	0.5	-8%
17680	Glutinous Lobes	0.25	-7%
17681	Soft Clusters	0.0	-6%
17682	Glutinous Tendril	0.0	-6%
17683	Soft Membrane	0.0	-6%
17684	Fibrous Coils	0.5	-8%
17685	Mucilaginous Brain Node	0.0	-6%
17686	Mucilaginous Lobes	0.0	-6%
17687	Viscous Bio-Anomaly	0.0	-6%
17688	Soft Coils	0.0	-6%
17689	Glutinous Nodules	0.5	-8%
17690	Viscous Jelly	0.0	-6%
17691	Mucilaginous Coils	0.0	-6%
17692	Glutinous Nodules	0.0	-6%
17693	Glutinous Membrane	0.0	-6%
17694	Fibrous Jelly	0.0	-6%
17695	Fibrous Clusters	0.0	-6%
17696	Soft Membrane	0.0	-6%
17697	Glutinous Clusters	0.0	-6%
17698	Fibrous Coils	0.0	-6%
17699	Soft Clusters	1.0	-10%
17700	Soft Brain Node	0.25	-7%
17701	Fibrous Nodules	0.0	-6%
17702	Viscous Jelly	0.0	-6%
17703	Soft Membrane	0.5	-8%
17704	Viscous Membrane	0.0	-6%
17705	Soft Nodules	0.0	-6%
17706	Viscous Coils	0.0	-6%
17707	Viscous Membrane	0.0	-6%
17708	Viscous Tendril	0.25	-7%
17709	Soft Membrane	0.0	-6%
17710	Viscous Brain Node	1.0	-10%
17711	Mucilaginous Membrane	0.0	-6%
17712	Soft Jelly	0.0	-6%
17713	Mucilaginous Lobes	0.0	-6%
17714	Glutinous Tendril	0.25	-7%
17715	Soft Brain Node	0.25	-7%
17716	Viscous Brain Node	0.0	-6%
17717	Glutinous Lobes	0.0	-6%
17718	Viscous Brain Node	0.0	-6%
17719	Mucilaginous Coils	0.0	-6%
17720	Soft Membrane	0.0	-6%
17721	Fibrous Nodules	0.0	-6%
17722	Mucilaginous Brain Node	0.0	-6%
17723	Glutinous Bio-Anomaly	0.25	-7%
17724	Viscous Membrane	0.25	-7%
17725	Glutinous Brain Node	0.0	-6%
17726	Mucilaginous Membrane	0.0	-6%
17727	Fibrous Brain Node	0.0	-6%
17728	Fibrous Bio-Anomaly	0.0	-6%
17729	Fibrous Jelly	0.0	-6%
17730	Soft Bio-Anomaly	0.0	-6%
17731	Glutinous Nodules	0.0	-6%
17732	Mucilaginous Nodules	0.25	-7%
17733	Mucilaginous Lobes	0.0	-6%
17734	Mucilaginous Nodules	0.0	-6%
17735	Fibrous Tendril	0.0	-6%
17736	Glutinous Tendril	0.0	-6%
17737	Mucilaginous Tendril	0.0	-6%
17738	Viscous Coils	0.0	-6%
17739	Mucilaginous Brain Node	0.5	-8%
17740	Fibrous Nodules	1.0	-10%
17741	Mucilaginous Brain Node	0.0	-6%
17742	Fibrous Clusters	0.75	-9%
17743	Mucilaginous Jelly	0.0	-6%
17744	Soft Brain Node	0.0	-6%
17745	Soft Nodules	0.25	-7%
17746	Glutinous Coils	0.25	-7%
17747	Soft Clusters	0.0	-6%
17748	Fibrous Nodules	0.0	-6%
17749	Glutinous Lobes	0.0	-6%
17750	Soft Nodules	0.0	-6%
17751	Fibrous Bio-Anomaly	0.0	-6%
17752	Glutinous Coils	0.0	-6%
17753	Mucilaginous Jelly	0.0	-6%
17754	Glutinous Brain Node	0.0	-6%
17755	Soft Clusters	0.0	-6%
17756	Mucilaginous Tendril	0.0	-6%
17757	Soft Nodules	0.0	-6%
17758	Soft Membrane	0.0	-6%
17759	Soft Tendril	0.0	-6%
17760	Soft Coils	0.0	-6%
17761	Mucilaginous Tendril	0.25	-7%
17762	Soft Jelly	0.75	-9%
17763	Soft Coils	0.75	-9%
17764	Fibrous Brain Node	0.0	-6%
17765	Fibrous Lobes	0.25	-7%
17766	Glutinous Tendril	0.0	-6%
17767	Fibrous Jelly	0.25	-7%
17768	Mucilaginous Bio-Anomaly	0.0	-6%
17769	Soft Bio-Anomaly	0.0	-6%
17770	Fibrous Clusters	0.0	-6%
17771	Mucilaginous Tendril	0.0	-6%
17772	Soft Lobes	0.25	-7%
17773	Viscous Bio-Anomaly	0.0	-6%
17774	Viscous Brain Node	0.0	-6%
17775	Mucilaginous Lobes	0.0	-6%
17776	Fibrous Nodules	0.5	-8%
17777	Mucilaginous Membrane	0.5	-8%
17778	Fibrous Jelly	0.0	-6%
17779	Fibrous Tendril	0.0	-6%
17780	Glutinous Brain Node	0.0	-6%
17781	Soft Coils	0.0	-6%
17782	Glutinous Clusters	0.25	-7%
17783	Glutinous Membrane	0.0	-6%
17784	Soft Tendril	0.0	-6%
17785	Soft Bio-Anomaly	0.0	-6%
17786	Glutinous Jelly	0.0	-6%
17787	Fibrous Lobes	0.25	-7%
17788	Viscous Lobes	0.0	-6%
17789	Glutinous Coils	0.0	-6%
17790	Mucilaginous Clusters	0.0	-6%
17791	Mucilaginous Brain Node	1.0	-10%
17792	Glutinous Tendril	0.0	-6%
17793	Viscous Brain Node	0.0	-6%
17794	Glutinous Coils	0.0	-6%
17795	Soft Coils	0.0	-6%
17796	Fibrous Membrane	0.0	-6%
17797	Fibrous Brain Node	0.0	-6%
17798	Fibrous Lobes	0.0	-6%
17799	Fibrous Lobes	0.0	-6%
17800	Viscous Nodules	0.0	-6%
17801	Mucilaginous Brain Node	1.0	-10%
17802	Viscous Clusters	0.75	-9%
17803	Mucilaginous Nodules	0.0	-6%
17804	Glutinous Brain Node	0.0	-6%
17805	Soft Jelly	0.0	-6%
17806	Soft Clusters	0.0	-6%
17807	Mucilaginous Jelly	0.0	-6%
17808	Soft Tendril	0.0	-6%
17809	Viscous Lobes	0.25	-7%
17810	Glutinous Clusters	0.0	-6%
17811	Soft Brain Node	0.0	-6%
17812	Fibrous Clusters	0.0	-6%
17813	Mucilaginous Clusters	0.0	-6%
17814	Glutinous Brain Node	0.0	-6%
17815	Glutinous Nodules	0.0	-6%
17816	Soft Tendril	0.0	-6%
17817	Fibrous Tendril	0.0	-6%
17818	Viscous Brain Node	0.75	-9%
17819	Soft Brain Node	0.5	-8%
17820	Fibrous Bio-Anomaly	0.0	-6%
17821	Soft Coils	0.0	-6%
17822	Glutinous Bio-Anomaly	0.0	-6%
17823	Viscous Coils	0.0	-6%
17824	Fibrous Tendril	0.0	-6%
17825	Viscous Coils	0.0	-6%
17826	Soft Brain Node	0.25	-7%
17827	Mucilaginous Lobes	0.0	-6%
17828	Viscous Lobes	0.25	-7%
17829	Soft Lobes	0.0	-6%
17830	Soft Nodules	0.0	-6%
17831	Mucilaginous Tendril	0.0	-6%
17832	Fibrous Brain Node	0.0	-6%
17833	Viscous Brain Node	1.0	-10%
17834	Mucilaginous Tendril	0.0	-6%
17835	Mucilaginous Tendril	0.0	-6%
17836	Mucilaginous Bio-Anomaly	0.25	-7%
17837	Mucilaginous Brain Node	1.0	-10%
17838	Glutinous Lobes	0.25	-7%
17839	Viscous Brain Node	0.0	-6%
17840	Fibrous Lobes	0.0	-6%
17841	Fibrous Bio-Anomaly	0.5	-8%
17842	Fibrous Jelly	0.0	-6%
17843	Fibrous Bio-Anomaly	0.0	-6%
17844	Fibrous Membrane	0.0	-6%
17845	Mucilaginous Jelly	0.0	-6%
17846	Glutinous Tendril	0.25	-7%
17847	Glutinous Lobes	0.0	-6%
17848	Fibrous Coils	0.0	-6%
17849	Fibrous Clusters	0.0	-6%
17850	Mucilaginous Bio-Anomaly	0.0	-6%
17851	Viscous Brain Node	0.0	-6%
17852	Glutinous Coils	0.0	-6%
17853	Soft Lobes	0.0	-6%
17854	Glutinous Brain Node	0.0	-6%
17855	Viscous Coils	0.0	-6%
17856	Fibrous Brain Node	0.0	-6%
17857	Mucilaginous Nodules	0.0	-6%
17858	Soft Brain Node	0.0	-6%
17859	Soft Nodules	0.25	-7%
17860	Viscous Brain Node	1.0	-10%
17861	Glutinous Brain Node	0.0	-6%
17862	Mucilaginous Tendril	0.0	-6%
17863	Glutinous Clusters	0.0	-6%
17864	Fibrous Jelly	0.0	-6%
17865	Soft Tendril	0.0	-6%
17866	Viscous Brain Node	0.0	-6%
17867	Soft Brain Node	0.0	-6%
17868	Fibrous Bio-Anomaly	0.0	-6%
17869	Soft Bio-Anomaly	0.0	-6%
17870	Viscous Nodules	0.0	-6%
17871	Viscous Coils	0.0	-6%
17872	Glutinous Membrane	0.0	-6%
17873	Viscous Brain Node	0.0	-6%
17874	Glutinous Membrane	0.0	-6%
17875	Fibrous Membrane	0.0	-6%
17876	Mucilaginous Brain Node	0.25	-7%
17877	Viscous Bio-Anomaly	0.0	-6%
17878	Soft Lobes	0.0	-6%
17879	Soft Tendril	0.0	-6%
17880	Fibrous Lobes	0.0	-6%
17881	Fibrous Bio-Anomaly	0.0	-6%
17882	Soft Brain Node	0.0	-6%
17883	Viscous Nodules	0.0	-6%
17884	Mucilaginous Clusters	0.5	-8%
17885	Viscous Jelly	0.75	-9%
17886	Viscous Tendril	0.0	-6%
17887	Fibrous Clusters	0.75	-9%
17888	Fibrous Coils	0.0	-6%
17889	Soft Membrane	1.0	-10%
17890	Viscous Tendril	0.0	-6%
17891	Viscous Bio-Anomaly	1.0	-10%
17892	Soft Brain Node	0.0	-6%
17893	Glutinous Coils	0.0	-6%
17894	Mucilaginous Nodules	0.0	-6%
17895	Soft Jelly	0.0	-6%
17896	Glutinous Coils	0.0	-6%
17897	Soft Clusters	0.0	-6%
17898	Fibrous Tendril	0.25	-7%
17899	Soft Jelly	0.0	-6%
17900	Soft Jelly	0.0	-6%
17901	Viscous Jelly	0.0	-6%
17902	Mucilaginous Tendril	0.0	-6%
17903	Viscous Jelly	0.0	-6%
17904	Viscous Coils	0.0	-6%
17905	Mucilaginous Jelly	0.0	-6%
17906	Glutinous Lobes	0.0	-6%
17907	Fibrous Bio-Anomaly	0.0	-6%
17908	Viscous Clusters	0.0	-6%
17909	Fibrous Nodules	0.0	-6%
17910	Soft Tendril	1.0	-10%
17911	Fibrous Clusters	0.0	-6%
17912	Glutinous Brain Node	0.0	-6%
17913	Fibrous Clusters	0.0	-6%
17914	Glutinous Bio-Anomaly	0.0	-6%
17915	Mucilaginous Coils	0.25	-7%
17916	Glutinous Lobes	0.0	-6%
17917	Soft Coils	0.0	-6%
17918	Viscous Brain Node	0.25	-7%
17919	Soft Brain Node	0.0	-6%
17920	Soft Tendril	0.0	-6%
17921	Glutinous Jelly	0.0	-6%
17922	Fibrous Bio-Anomaly	0.0	-6%
17923	Viscous Bio-Anomaly	0.0	-6%
17924	Mucilaginous Membrane	0.0	-6%
17925	Viscous Bio-Anomaly	0.0	-6%
17926	Soft Nodules	0.75	-9%
17927	Soft Lobes	0.0	-6%
17928	Mucilaginous Clusters	0.0	-6%
17929	Glutinous Coils	0.0	-6%
17930	Mucilaginous Coils	0.0	-6%
17931	Soft Membrane	0.0	-6%
17932	Soft Membrane	0.0	-6%
17933	Mucilaginous Clusters	0.25	-7%
17934	Mucilaginous Brain Node	0.0	-6%
17935	Viscous Clusters	0.0	-6%
17936	Glutinous Coils	0.0	-6%
17937	Mucilaginous Lobes	0.0	-6%
17938	Mucilaginous Clusters	0.0	-6%
17939	Viscous Tendril	0.0	-6%
17940	Soft Nodules	0.25	-7%
17941	Mucilaginous Bio-Anomaly	0.25	-7%
17942	Glutinous Lobes	0.0	-6%
17943	Fibrous Brain Node	0.0	-6%
17944	Soft Brain Node	0.0	-6%
17945	Soft Coils	0.0	-6%
17946	Viscous Bio-Anomaly	0.0	-6%
17947	Soft Jelly	0.0	-6%
17948	Glutinous Tendril	0.25	-7%
17949	Fibrous Brain Node	0.5	-8%
17950	Glutinous Clusters	0.0	-6%
17951	Fibrous Jelly	0.0	-6%
17952	Glutinous Membrane	0.0	-6%
17953	Glutinous Lobes	0.0	-6%
17954	Mucilaginous Lobes	0.0	-6%
17955	Soft Membrane	0.0	-6%
17956	Soft Jelly	0.0	-6%
17957	Soft Membrane	0.0	-6%
17958	Mucilaginous Clusters	0.75	-9%
17959	Fibrous Brain Node	0.0	-6%
17960	Viscous Brain Node	0.0	-6%
17961	Glutinous Nodules	0.0	-6%
17962	Soft Tendril	0.0	-6%
17963	Fibrous Clusters	0.0	-6%
17964	Mucilaginous Brain Node	0.0	-6%
17965	Glutinous Tendril	0.0	-6%
17966	Glutinous Coils	0.75	-9%
17967	Mucilaginous Membrane	0.0	-6%
17968	Mucilaginous Brain Node	0.0	-6%
17969	Fibrous Jelly	0.0	-6%
17970	Soft Lobes	0.0	-6%
17971	Viscous Coils	0.0	-6%
17972	Fibrous Brain Node	0.0	-6%
17973	Glutinous Bio-Anomaly	0.0	-6%
17974	Mucilaginous Brain Node	0.0	-6%
17975	Soft Lobes	0.0	-6%
17976	Viscous Membrane	0.0	-6%
17977	Soft Bio-Anomaly	0.0	-6%
17978	Soft Clusters	0.75	-9%
17979	Fibrous Clusters	0.0	-6%
17980	Viscous Coils	0.0	-6%
17981	Mucilaginous Nodules	0.0	-6%
17982	Viscous Brain Node	0.75	-9%
17983	Fibrous Brain Node	0.0	-6%
17984	Fibrous Bio-Anomaly	0.0	-6%
17985	Soft Jelly	0.0	-6%
17986	Viscous Jelly	0.0	-6%
17987	Glutinous Clusters	0.0	-6%
17988	Viscous Brain Node	0.0	-6%
17989	Soft Brain Node	0.75	-9%
17990	Viscous Lobes	0.0	-6%
17991	Glutinous Nodules	0.0	-6%
17992	Glutinous Coils	0.0	-6%
17993	Soft Lobes	0.0	-6%
17994	Soft Nodules	0.0	-6%
17995	Viscous Bio-Anomaly	0.25	-7%
17996	Soft Lobes	0.0	-6%
17997	Glutinous Lobes	0.5	-8%
17998	Mucilaginous Brain Node	0.0	-6%
17999	Fibrous Clusters	0.0	-6%
18000	Mucilaginous Coils	0.5	-8%
18001	Viscous Membrane	0.25	-7%
18002	Mucilaginous Tendril	0.0	-6%
18003	Soft Brain Node	0.25	-7%
18004	Viscous Lobes	0.0	-6%
18005	Soft Bio-Anomaly	0.0	-6%
18006	Mucilaginous Coils	0.25	-7%
18007	Fibrous Bio-Anomaly	0.0	-6%
18008	Fibrous Membrane	0.0	-6%
18009	Soft Tendril	0.0	-6%
18010	Mucilaginous Jelly	0.0	-6%
18011	Fibrous Nodules	0.0	-6%
18012	Glutinous Tendril	0.0	-6%
18013	Soft Clusters	0.0	-6%
18014	Soft Bio-Anomaly	0.0	-6%
18015	Soft Clusters	0.0	-6%
18016	Mucilaginous Tendril	0.0	-6%
18017	Fibrous Clusters	0.0	-6%
18018	Fibrous Clusters	0.0	-6%
18019	Soft Tendril	0.0	-6%
18020	Viscous Lobes	0.0	-6%
18021	Glutinous Lobes	0.0	-6%
18022	Glutinous Jelly	0.0	-6%
18023	Glutinous Bio-Anomaly	0.0	-6%
18024	Glutinous Brain Node	0.5	-8%
18025	Soft Lobes	0.0	-6%
18026	Mucilaginous Clusters	0.0	-6%
18027	Soft Jelly	0.25	-7%
18028	Soft Membrane	0.0	-6%
18029	Mucilaginous Tendril	0.0	-6%
18030	Soft Jelly	0.0	-6%
18031	Viscous Lobes	0.0	-6%
18032	Fibrous Bio-Anomaly	0.0	-6%
18033	Fibrous Bio-Anomaly	0.0	-6%
18034	Glutinous Jelly	0.0	-6%
18035	Glutinous Brain Node	1.0	-10%
18036	Viscous Lobes	0.0	-6%
18037	Glutinous Tendril	0.0	-6%
18038	Mucilaginous Coils	0.0	-6%
18039	Glutinous Brain Node	0.0	-6%
18040	Fibrous Lobes	0.0	-6%
18041	Fibrous Jelly	0.5	-8%
18042	Fibrous Coils	0.0	-6%
18043	Mucilaginous Coils	0.0	-6%
18044	Soft Nodules	0.0	-6%
18045	Fibrous Tendril	0.0	-6%
18046	Soft Coils	0.0	-6%
18047	Fibrous Tendril	0.0	-6%
18048	Fibrous Brain Node	0.0	-6%
18049	Viscous Membrane	0.0	-6%
18050	Glutinous Tendril	0.75	-9%
18051	Mucilaginous Lobes	0.0	-6%
18052	Fibrous Brain Node	0.0	-6%
18053	Glutinous Coils	0.0	-6%
18054	Glutinous Lobes	0.25	-7%
18055	Mucilaginous Coils	0.75	-9%
18056	Soft Membrane	0.0	-6%
18057	Viscous Clusters	0.75	-9%
18058	Soft Membrane	0.25	-7%
18059	Glutinous Jelly	0.0	-6%
18060	Soft Membrane	0.5	-8%
18061	Mucilaginous Brain Node	0.0	-6%
18062	Mucilaginous Membrane	0.0	-6%
18063	Fibrous Clusters	0.0	-6%
18064	Viscous Nodules	1.0	-10%
18065	Viscous Brain Node	0.0	-6%
18066	Mucilaginous Coils	0.0	-6%
18067	Mucilaginous Clusters	0.25	-7%
18068	Soft Membrane	0.0	-6%
18069	Soft Jelly	0.0	-6%
18070	Glutinous Brain Node	0.0	-6%
18071	Glutinous Nodules	0.0	-6%
18072	Fibrous Bio-Anomaly	1.0	-10%
18073	Fibrous Bio-Anomaly	0.5	-8%
18074	Fibrous Membrane	0.25	-7%
18075	Soft Brain Node	0.0	-6%
18076	Viscous Coils	0.5	-8%
18077	Mucilaginous Lobes	0.0	-6%
