sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
18758,Focused Projector,0.5,,+19%,
18759,Restless Mirror,0.5,,+19%,
18760,Glassy Lens,0.099,+37%,+17%,
18761,Fixated Fluids,0.026,+37%,,
18762,Focused Fluids,0.0,,+16%,
18763,Glassy Pupil,0.184,+43%,,
18764,Glassy Cornea,0.944,+55%,+18%,
18765,Restless Mirror,0.395,+45%,+16%,
18766,Wandering Cornea,0.105,+40%,,
18767,Restless Cornea,0.333,,,+66%
18768,Restless Mirror,0.944,+55%,+18%,
18769,Wandering Lens,0.506,+45%,+18%,
18770,Focused Projector,0.0,,,+50%
18771,Restless Iris,0.479,,,+73%
18772,Focused Cornea,0.503,,+16%,+64%
18773,Wandering Fluids,0.042,,,+52%
18774,Focused Cornea,0.0,,,+50%
18775,Focused Reflector,0.374,+42%,+18%,
18776,Restless Projector,0.0,+36%,+16%,
18777,Glassy Lens,0.395,,+16%,+61%
18778,Focused Retina,0.25,,,+62%
18779,Fixated Projector,0.395,,+16%,+61%
18780,Fixated Iris,0.0,,+16%,
18781,Restless Projector,0.069,+36%,,+53%
18782,Restless Retina,0.108,,+16%,+53%
18783,Wandering Reflector,0.167,,+17%,
18784,Wandering Cornea,0.0,,+16%,
18785,Wandering Cornea,0.167,,,+58%
18786,Fixated Pupil,0.118,,+17%,+52%
18787,Focused Retina,0.0,,+16%,
18788,Focused Mirror,0.333,,+18%,
18789,Restless Iris,0.533,,+19%,+61%
18790,Glassy Mirror,0.681,+49%,+18%,
18791,Restless Lens,0.0,,,+50%
18792,Restless Aperture,0.255,+36%,,+61%
18793,Fixated Lens,0.25,,,+62%
18794,Wandering Pupil,0.539,,+16%,+65%
18795,Restless Mirror,0.5,,+19%,
18796,Fixated Fluids,0.0,,+16%,
18797,Glassy Aperture,0.396,,,+69%
18798,Restless Aperture,0.417,,,+70%
18799,Focused Retina,0.021,,,+51%
18800,Glassy Fluids,0.263,+42%,+16%,
18801,Fixated Retina,0.333,,+18%,
18802,Focused Fluids,0.316,+48%,,
18803,Focused Projector,0.021,,,+51%
18804,Wandering Mirror,0.0,,+16%,
18805,Glassy Iris,0.167,,+17%,
18806,Restless Retina,0.0,,+16%,
18807,Focused Iris,0.167,,+17%,
18808,Restless Lens,0.199,+38%,+18%,
18809,Glassy Pupil,0.354,,,+67%
18810,Fixated Fluids,0.316,+48%,,
18811,Focused Pupil,0.333,,+18%,
18812,Fixated Fluids,0.167,,+17%,
18813,Fixated Aperture,0.138,,+19%,+50%
18814,Restless Iris,0.231,+36%,,+60%
18815,Focused Projector,0.479,,,+73%
18816,Glassy Iris,0.079,+39%,,
18817,Wandering Pupil,0.417,+38%,,+66%
18818,Wandering Aperture,0.333,,+18%,
18819,Focused Iris,0.0,,,+50%
18820,Restless Projector,0.0,,,+50%
18821,Restless Fluids,0.021,,,+51%
18822,Wandering Iris,0.128,,+18%,+51%
18823,Fixated Mirror,0.5,,+19%,
18824,Wandering Fluids,0.105,+40%,,
18825,Restless Aperture,0.0,,+16%,
18826,Wandering Retina,0.631,,+18%,+65%
18827,Focused Lens,0.351,+51%,,+50%
18828,Fixated Reflector,0.447,+53%,,
18829,Glassy Fluids,0.088,+38%,+16%,
18830,Restless Retina,0.132,+41%,,
18831,Restless Fluids,0.333,,,+66%
18832,Focused Lens,0.368,+50%,,
18833,Fixated Lens,0.167,,+17%,
18834,Glassy Mirror,0.882,,+18%,+72%
18835,Wandering Iris,0.211,+44%,,
18836,Wandering Fluids,0.0,,+16%,
18837,Glassy Projector,0.263,+42%,+16%,
18838,Glassy Lens,0.0,,+16%,
18839,Wandering Iris,0.0,,+16%,+50%
18840,Glassy Lens,0.0,+36%,,+50%
18841,Fixated Lens,0.062,,,+53%
18842,Glassy Reflector,0.237,+45%,,
18843,Wandering Pupil,0.105,+40%,,
18844,Glassy Aperture,0.333,,+18%,
18845,Restless Aperture,0.271,,,+63%
18846,Focused Reflector,0.0,,,+50%
18847,Restless Cornea,0.044,+37%,+16%,
18848,Restless Iris,0.5,,,+74%
18849,Focused Projector,0.036,,+16%,+51%
18850,Fixated Retina,0.5,,,+74%
18851,Wandering Lens,0.396,,,+69%
18852,Restless Lens,0.0,+36%,,
18853,Focused Fluids,0.0,,,+50%
18854,Fixated Cornea,0.088,+38%,+16%,
18855,Fixated Lens,0.611,,+16%,+67%
18856,Glassy Lens,0.658,+51%,+16%,
18857,Restless Retina,0.0,,+16%,
18858,Restless Projector,0.07,+39%,,+50%
18859,Restless Fluids,0.395,+45%,+16%,
18860,Glassy Retina,0.263,+42%,+16%,
18861,Focused Retina,0.167,,+17%,
18862,Focused Lens,0.658,+51%,+16%,
18863,Restless Lens,0.316,+48%,,
18864,Wandering Reflector,0.0,,,+50%
18865,Focused Pupil,0.0,,+16%,
18866,Restless Iris,0.0,,+16%,
18867,Wandering Pupil,0.0,,,+50%
18868,Focused Aperture,0.132,+41%,,
18869,Wandering Cornea,0.395,+51%,,
18870,Fixated Iris,0.188,,,+59%
18871,Glassy Lens,0.333,,+18%,
18872,Restless Pupil,0.0,+36%,+16%,
18873,Restless Fluids,0.395,+51%,,
18874,Fixated Mirror,0.5,,,+74%
18875,Restless Reflector,0.0,,,+50%
18876,Fixated Projector,0.539,,+16%,+65%
18877,Focused Retina,0.021,,,+51%
18878,Wandering Mirror,0.167,,+17%,
18879,Wandering Mirror,0.5,,+19%,
18880,Glassy Cornea,0.21,+44%,,+51%
18881,Fixated Pupil,0.479,,,+73%
18882,Focused Retina,0.104,,,+55%
18883,Focused Aperture,0.208,,,+60%
18884,Restless Retina,0.0,,+16%,
18885,Focused Lens,0.333,,+17%,+58%
18886,Focused Aperture,0.506,+45%,+18%,
18887,Restless Mirror,0.514,+54%,,+54%
18888,Wandering Projector,0.479,,,+73%
18889,Focused Retina,0.216,,+16%,+56%
18890,Glassy Iris,0.421,+52%,,
18891,Wandering Iris,0.5,,+19%,
18892,Focused Aperture,0.167,,,+58%
18893,Glassy Fluids,0.0,+36%,,
18894,Restless Projector,0.167,,+17%,
18895,Wandering Projector,0.042,,,+52%
18896,Wandering Retina,0.289,+47%,,
18897,Focused Cornea,0.062,,,+53%
18898,Wandering Pupil,0.079,+39%,,
18899,Focused Lens,0.0,,+16%,
18900,Wandering Cornea,0.474,+54%,,
18901,Fixated Projector,0.538,+47%,+17%,
18902,Restless Projector,0.167,,+17%,
18903,Glassy Projector,0.0,,,+50%
18904,Wandering Reflector,0.333,,+18%,
18905,Wandering Lens,0.175,+40%,+16%,
18906,Wandering Projector,0.0,,+16%,
18907,Glassy Reflector,0.132,+41%,,
18908,Fixated Lens,0.132,+39%,+16%,
18909,Restless Retina,0.474,+54%,,
18910,Wandering Projector,0.289,+47%,,
18911,Focused Reflector,0.5,,+19%,
18912,Focused Retina,0.0,,+16%,
18913,Fixated Retina,0.769,+51%,+18%,
18914,Wandering Retina,0.425,,+19%,+58%
18915,Wandering Lens,0.463,+36%,,+70%
18916,Focused Fluids,0.0,,+16%,
18917,Wandering Reflector,0.5,,+19%,
18918,Wandering Retina,0.438,,,+71%
18919,Fixated Pupil,0.0,,,+50%
18920,Wandering Projector,0.079,+39%,,
18921,Glassy Lens,0.184,+43%,,
18922,Glassy Projector,0.5,,+19%,
18923,Restless Fluids,0.0,,+16%,+50%
18924,Wandering Reflector,0.062,,,+53%
18925,Fixated Fluids,0.658,+51%,+16%,
18926,Wandering Fluids,0.298,+39%,+19%,
18927,Fixated Cornea,0.083,,,+54%
18928,Wandering Iris,0.132,+39%,+16%,
18929,Fixated Retina,0.482,+47%,+16%,
18930,Focused Projector,0.255,+36%,,+61%
18931,Glassy Cornea,0.304,+49%,,+50%
18932,Focused Pupil,0.105,+40%,,
18933,Fixated Reflector,0.0,+36%,,+50%
18934,Wandering Fluids,0.0,,+16%,
18935,Wandering Retina,0.237,+45%,,
18936,Focused Lens,0.0,,+16%,
18937,Fixated Aperture,0.263,+46%,,
18938,Wandering Projector,0.739,,+18%,+68%
18939,Glassy Fluids,0.079,+39%,,
18940,Restless Iris,0.0,+36%,,
18941,Focused Lens,0.594,+47%,+18%,
18942,Glassy Lens,0.083,,,+54%
18943,Wandering Iris,0.053,+38%,,
18944,Focused Retina,0.188,,,+59%
18945,Wandering Projector,0.0,+36%,,
18946,Wandering Iris,0.144,,+16%,+54%
18947,Glassy Projector,0.575,,+16%,+66%
18948,Focused Iris,0.503,,+16%,+64%
18949,Restless Mirror,0.088,+38%,+16%,
18950,Restless Retina,0.0,+36%,,
18951,Focused Iris,0.487,+40%,,+67%
18952,Wandering Projector,0.0,+36%,+16%,
18953,Wandering Lens,0.0,+36%,,
18954,Fixated Mirror,0.0,,+16%,
18955,Focused Aperture,0.105,+40%,,
18956,Restless Iris,0.042,,,+52%
18957,Glassy Projector,0.0,,+16%,
18958,Wandering Aperture,0.0,,+16%,
18959,Wandering Projector,0.167,+36%,+19%,
18960,Fixated Cornea,0.184,+43%,,
18961,Wandering Cornea,0.0,,,+50%
18962,Glassy Pupil,0.0,+36%,,
18963,Restless Retina,0.271,,,+63%
18964,Restless Lens,0.333,,,+66%
18965,Focused Mirror,0.0,+36%,,
18966,Wandering Reflector,0.042,,,+52%
18967,Glassy Aperture,0.167,,+17%,
18968,Glassy Pupil,0.79,,+16%,+72%
18969,Wandering Fluids,0.0,,+16%,
18970,Glassy Mirror,0.184,+43%,,
18971,Glassy Fluids,0.0,,,+50%
18972,Glassy Reflector,0.5,,+19%,
18973,Restless Pupil,0.026,+37%,,
18974,Wandering Cornea,0.441,+42%,,+63%
18975,Restless Pupil,0.132,+39%,+16%,
18976,Wandering Retina,0.092,,+18%,+50%
18977,Wandering Mirror,0.375,,,+68%
18978,Restless Projector,0.184,+43%,,
18979,Wandering Lens,0.0,,+16%,
18980,Wandering Lens,0.0,+36%,,
18981,Wandering Retina,0.5,,+19%,
18982,Glassy Iris,0.026,+37%,,
18983,Restless Projector,0.118,,+17%,+52%
18984,Restless Mirror,0.292,,,+64%
18985,Glassy Lens,0.0,+36%,,
18986,Fixated Lens,0.211,+44%,,
18987,Glassy Aperture,0.0,,,+50%
18988,Focused Aperture,0.0,+36%,,
18989,Fixated Mirror,0.07,+38%,,+51%
18990,Restless Cornea,0.184,+43%,,
18991,Restless Mirror,0.021,,,+51%
18992,Wandering Projector,0.072,,+16%,+52%
18993,Fixated Aperture,0.0,+36%,,
18994,Wandering Retina,0.781,+50%,+19%,
18995,Restless Reflector,0.229,,,+61%
18996,Fixated Aperture,0.333,,+18%,
18997,Restless Fluids,0.918,,+18%,+73%
18998,Restless Mirror,0.104,,,+55%
18999,Glassy Projector,0.167,,,+58%
19000,Fixated Aperture,0.287,,+16%,+58%
19001,Glassy Retina,0.292,,,+64%
19002,Restless Cornea,0.026,+37%,,
19003,Restless Mirror,0.105,+40%,,
19004,Fixated Projector,0.229,,,+61%
19005,Wandering Lens,0.0,,,+50%
19006,Wandering Reflector,0.0,,+16%,
19007,Glassy Aperture,0.363,+43%,+17%,
19008,Fixated Fluids,0.184,+43%,,
19009,Wandering Projector,0.0,+36%,,
19010,Focused Reflector,0.053,+38%,,
19011,Wandering Aperture,0.167,,+17%,
19012,Glassy Projector,0.0,,,+50%
19013,Focused Iris,0.167,,+17%,
19014,Restless Lens,0.354,,,+67%
19015,Glassy Iris,0.447,+53%,,
19016,Wandering Retina,0.083,,,+54%
19017,Fixated Pupil,0.0,,+16%,+50%
19018,Fixated Iris,0.042,,,+52%
19019,Focused Retina,0.0,,+16%,
19020,Glassy Pupil,0.229,,,+61%
19021,Glassy Fluids,0.368,+50%,,
19022,Glassy Reflector,0.158,+42%,,
19023,Restless Mirror,0.579,+38%,,+73%
19024,Wandering Lens,0.0,,,+50%
19025,Glassy Cornea,0.167,,+17%,
19026,Restless Fluids,0.167,,+17%,
19027,Restless Mirror,0.046,,+17%,+50%
19028,Wandering Lens,0.105,+40%,,
19029,Focused Projector,0.718,,+16%,+70%
19030,Wandering Iris,0.0,,+16%,
19031,Wandering Retina,0.167,,+17%,
19032,Restless Pupil,0.676,+55%,,+60%
19033,Restless Projector,0.167,,+17%,
19034,Glassy Projector,0.421,+52%,,
19035,Focused Iris,0.042,,,+52%
19036,Glassy Mirror,0.229,,,+61%
19037,Restless Pupil,0.333,,+18%,
19038,Restless Lens,0.167,,+17%,
19039,Restless Pupil,0.0,+36%,,
19040,Glassy Pupil,0.0,,+16%,
19041,Wandering Lens,0.464,+39%,,+67%
19042,Fixated Mirror,0.354,,,+67%
19043,Fixated Mirror,0.174,,+19%,+51%
19044,Focused Mirror,0.368,+50%,,
19045,Glassy Fluids,0.354,,,+67%
19046,Focused Reflector,0.167,,,+58%
19047,Restless Reflector,0.167,,+17%,
19048,Restless Fluids,0.254,+38%,+19%,
19049,Glassy Fluids,0.046,,+17%,+50%
19050,Glassy Fluids,0.534,+44%,,+65%
19051,Fixated Lens,0.079,+39%,,
19052,Glassy Cornea,0.0,,+16%,
19053,Glassy Fluids,0.0,+36%,+16%,
19054,Focused Projector,0.447,+53%,,
19055,Fixated Aperture,0.023,+36%,,+51%
19056,Focused Aperture,0.167,,,+58%
19057,Fixated Retina,0.079,+39%,,
19058,Glassy Retina,0.368,+50%,,
19059,Wandering Retina,0.072,,+16%,+52%
19060,Restless Fluids,0.167,,+17%,
19061,Wandering Lens,0.5,,+19%,
19062,Glassy Lens,0.188,,,+59%
19063,Glassy Lens,0.316,+48%,,
19064,Wandering Reflector,0.042,,,+52%
19065,Glassy Retina,0.621,,+17%,+66%
19066,Fixated Iris,0.047,+38%,,+50%
19067,Glassy Projector,0.647,,+16%,+68%
19068,Fixated Pupil,0.023,+37%,,+50%
19069,Fixated Retina,0.125,,,+56%
19070,Wandering Fluids,0.389,,+19%,+57%
19071,Fixated Cornea,0.287,+40%,+18%,
19072,Wandering Aperture,0.023,+37%,,+50%
19073,Fixated Mirror,0.146,,,+57%
19074,Focused Cornea,0.104,,,+55%
19075,Glassy Fluids,0.042,,,+52%
19076,Glassy Iris,0.0,,+16%,
19077,Focused Pupil,0.021,,,+51%
19078,Glassy Cornea,0.5,,+19%,
19079,Restless Iris,0.0,+36%,+16%,
19080,Focused Aperture,0.0,,+16%,
19081,Focused Lens,0.0,+36%,,
19082,Wandering Retina,0.0,+36%,+16%,
19083,Focused Aperture,0.0,,+16%,
19084,Glassy Mirror,0.28,+46%,,+52%
19085,Glassy Pupil,0.146,,,+57%
19086,Glassy Projector,0.132,+41%,,
19087,Glassy Fluids,0.0,,,+50%
19088,Restless Cornea,0.146,,,+57%
19089,Fixated Fluids,0.0,,+16%,
19090,Restless Reflector,0.282,,+19%,+54%
19091,Restless Iris,0.333,,+18%,
19092,Fixated Cornea,0.105,+40%,,
19093,Fixated Lens,0.167,,+17%,
19094,Focused Fluids,0.0,,+16%,
19095,Glassy Fluids,0.333,,+18%,
19096,Glassy Reflector,0.188,,,+59%
19097,Fixated Fluids,0.146,,,+57%
19098,Focused Lens,0.0,+36%,,
19099,Glassy Projector,0.18,,+16%,+55%
19100,Glassy Aperture,0.287,+40%,+18%,
19101,Wandering Projector,0.0,+36%,,
19102,Restless Mirror,0.146,,,+57%
19103,Fixated Retina,0.083,,,+54%
19104,Glassy Pupil,0.302,+39%,,+60%
19105,Restless Lens,0.682,,+16%,+69%
19106,Wandering Iris,0.185,+36%,,+58%
19107,Focused Retina,0.167,,+17%,
19108,Fixated Pupil,0.395,,+16%,+61%
19109,Restless Reflector,0.557,+40%,,+70%
19110,Focused Aperture,0.088,+38%,+16%,
19111,Fixated Iris,0.375,,,+68%
19112,Glassy Cornea,0.062,,,+53%
19113,Wandering Mirror,0.395,+45%,+16%,
19114,Glassy Aperture,0.474,+54%,,
19115,Glassy Retina,0.0,,+16%,
19116,Glassy Lens,0.0,,+16%,
19117,Restless Pupil,0.0,,+16%,
19118,Glassy Fluids,0.117,+41%,,+50%
19119,Fixated Retina,0.438,,,+71%
19120,Focused Cornea,0.108,,+16%,+53%
19121,Restless Cornea,0.333,,+18%,
19122,Wandering Cornea,0.0,,,+50%
19123,Fixated Aperture,0.0,,+16%,
19124,Focused Projector,0.211,+44%,,
19125,Glassy Lens,0.211,+44%,,
19126,Focused Lens,0.333,,+18%,
19127,Wandering Reflector,0.681,+49%,+18%,
19128,Wandering Cornea,0.0,,,+50%
19129,Glassy Iris,0.862,,+16%,+74%
19130,Focused Lens,0.184,+43%,,
19131,Glassy Aperture,0.479,,,+73%
19132,Focused Pupil,0.042,,,+52%
19133,Wandering Iris,0.167,,+17%,
19134,Focused Lens,0.324,+36%,,+64%
19135,Fixated Projector,0.614,+50%,+16%,
19136,Fixated Mirror,0.581,+47%,,+64%
19137,Focused Fluids,0.342,+49%,,
19138,Focused Cornea,0.132,+41%,,
19139,Wandering Fluids,0.0,,+16%,
19140,Restless Pupil,0.0,,+16%,
19141,Wandering Lens,0.396,,,+69%
19142,Focused Mirror,0.184,+43%,,
19143,Wandering Lens,0.056,+36%,+17%,
19144,Fixated Cornea,0.0,,,+50%
19145,Focused Fluids,0.056,+36%,+17%,
19146,Focused Iris,0.479,,,+73%
19147,Glassy Mirror,0.0,,+16%,
19148,Focused Pupil,0.0,+36%,+16%,
19149,Fixated Aperture,0.0,,+16%,
19150,Glassy Aperture,0.175,+40%,+16%,
19151,Glassy Mirror,0.333,,+18%,
19152,Fixated Cornea,0.697,+47%,,+69%
19153,Wandering Retina,0.042,,,+52%
19154,Fixated Retina,0.0,,+16%,
19155,Wandering Fluids,0.021,,,+51%
19156,Wandering Pupil,0.0,,+16%,
19157,Glassy Fluids,0.0,,+16%,
19158,Glassy Iris,0.0,,+16%,
19159,Restless Mirror,0.053,+38%,,
19160,Glassy Iris,0.254,+38%,+19%,
19161,Restless Cornea,0.333,,,+66%
19162,Glassy Cornea,0.0,,,+50%
19163,Glassy Mirror,0.116,+38%,,+53%
19164,Restless Reflector,0.219,+41%,+16%,
19165,Focused Reflector,0.5,,+19%,
19166,Fixated Iris,0.104,,,+55%
19167,Wandering Fluids,0.079,+39%,,
19168,Focused Mirror,0.333,,+18%,
19169,Focused Mirror,0.746,+53%,+16%,
19170,Fixated Projector,0.158,+42%,,
19171,Glassy Cornea,0.474,+54%,,
19172,Glassy Iris,0.0,+36%,,
19173,Focused Iris,0.163,+39%,,+54%
19174,Glassy Cornea,0.062,,,+53%
19175,Glassy Retina,0.116,+36%,,+55%
19176,Wandering Iris,0.5,+55%,,
19177,Focused Iris,0.892,,+19%,+71%
19178,Wandering Retina,0.0,,+16%,
19179,Focused Reflector,0.083,,,+54%
19180,Focused Cornea,0.928,,+19%,+72%
19181,Restless Projector,0.348,+39%,,+62%
19182,Focused Cornea,0.626,+49%,+17%,
19183,Fixated Cornea,0.062,,,+53%
19184,Focused Retina,0.0,,+16%,
19185,Focused Mirror,0.208,,,+60%
19186,Focused Retina,0.042,,,+52%
19187,Focused Reflector,0.5,,+19%,
19188,Glassy Cornea,0.167,,+17%,
19189,Wandering Mirror,0.14,+41%,,+51%
19190,Wandering Fluids,0.021,,,+51%
19191,Wandering Mirror,0.042,,,+52%
19192,Focused Aperture,0.042,,,+52%
19193,Glassy Iris,0.158,+42%,,
19194,Restless Cornea,0.082,,+17%,+51%
19195,Wandering Projector,0.105,+40%,,
19196,Glassy Pupil,0.316,+48%,,
19197,Wandering Iris,0.307,,+18%,+56%
19198,Fixated Reflector,0.118,,+17%,+52%
19199,Wandering Iris,0.188,,,+59%
19200,Focused Projector,0.092,,+18%,+50%
19201,Glassy Iris,0.216,,+16%,+56%
19202,Fixated Iris,0.307,,+18%,+56%
19203,Wandering Lens,0.479,,,+73%
19204,Fixated Aperture,0.0,,+16%,
19205,Restless Retina,0.5,,+19%,
19206,Restless Lens,0.279,+39%,,+59%
19207,Wandering Cornea,0.021,,,+51%
19208,Glassy Aperture,0.25,,,+62%
19209,Fixated Aperture,0.062,,,+53%
19210,Fixated Lens,0.021,,,+51%
19211,Glassy Mirror,0.167,,+17%,
19212,Restless Lens,0.263,+46%,,
19213,Restless Mirror,0.836,,+17%,+72%
19214,Fixated Iris,0.368,+50%,,
19215,Fixated Pupil,0.188,,,+59%
19216,Glassy Aperture,0.104,,,+55%
19217,Wandering Fluids,0.118,,+17%,+52%
19218,Focused Retina,0.229,,,+61%
19219,Focused Cornea,0.0,,,+50%
19220,Fixated Cornea,0.0,,+16%,
19221,Glassy Pupil,0.021,,,+51%
19222,Fixated Projector,0.474,+54%,,
19223,Glassy Fluids,0.5,,+19%,
19224,Glassy Fluids,0.104,,,+55%
19225,Glassy Projector,0.486,+36%,,+71%
19226,Fixated Mirror,0.458,,,+72%
19227,Wandering Mirror,0.023,+36%,,+51%
19228,Glassy Lens,0.079,+39%,,
19229,Wandering Iris,0.438,,,+71%
19230,Fixated Aperture,0.062,,,+53%
19231,Focused Mirror,0.333,,+18%,
19232,Glassy Pupil,0.0,,,+50%
19233,Glassy Cornea,0.158,+42%,,
19234,Focused Pupil,0.167,,,+58%
19235,Glassy Pupil,0.307,,+18%,+56%
19236,Glassy Retina,0.458,,,+72%
19237,Wandering Aperture,0.0,,+16%,
19238,Focused Aperture,0.5,,,+74%
19239,Fixated Reflector,0.605,,+19%,+63%
19240,Glassy Mirror,0.375,,,+68%
19241,Focused Iris,0.395,,+16%,+61%
19242,Fixated Pupil,0.0,,+16%,
19243,Focused Cornea,0.461,,+19%,+59%
19244,Glassy Pupil,0.0,,+16%,
19245,Wandering Aperture,0.5,,+19%,
19246,Wandering Mirror,0.0,,+16%,
19247,Fixated Retina,0.185,+36%,,+58%
19248,Focused Projector,0.0,+36%,+16%,
19249,Wandering Fluids,0.0,,+16%,
19250,Restless Retina,0.069,+36%,,+53%
19251,Fixated Lens,0.079,+39%,,
19252,Glassy Cornea,0.0,,,+50%
19253,Wandering Iris,0.108,,+16%,+53%
19254,Glassy Lens,0.5,,+19%,
19255,Restless Retina,0.167,,+17%,
19256,Fixated Reflector,0.167,,,+58%
19257,Glassy Fluids,0.0,,+16%,
19258,Glassy Mirror,0.187,+39%,+17%,
19259,Focused Reflector,0.083,,,+54%
19260,Focused Lens,0.0,,+16%,
19261,Fixated Pupil,0.062,,,+53%
19262,Focused Pupil,0.042,,,+52%
19263,Restless Projector,0.474,+43%,+19%,
19264,Restless Cornea,0.0,,+16%,
19265,Restless Retina,0.167,,+17%,
19266,Wandering Aperture,0.104,,,+55%
19267,Glassy Retina,0.801,+53%,+17%,
19268,Focused Retina,0.674,+47%,,+68%
19269,Glassy Lens,0.5,,+19%,
19270,Fixated Lens,0.0,+36%,,
19271,Focused Fluids,0.474,+54%,,
19272,Glassy Cornea,0.0,+36%,,
19273,Focused Reflector,0.237,+45%,,
19274,Wandering Pupil,0.046,+36%,,+52%
19275,Glassy Cornea,0.0,,,+50%
19276,Restless Cornea,0.104,,,+55%
19277,Restless Cornea,0.167,,+17%,
19278,Wandering Mirror,0.0,,+16%,
19279,Wandering Reflector,0.417,,,+70%
19280,Restless Lens,0.042,,,+52%
19281,Focused Cornea,0.0,+36%,,
19282,Wandering Pupil,0.271,,,+63%
19283,Wandering Aperture,0.0,,,+50%
19284,Wandering Retina,0.0,,+16%,
19285,Glassy Lens,0.026,+37%,,
19286,Focused Mirror,0.5,,+19%,
19287,Glassy Iris,0.026,+37%,,
19288,Focused Pupil,0.0,,+16%,
19289,Restless Pupil,0.5,,+19%,
19290,Fixated Retina,0.167,,+17%,
19291,Fixated Pupil,0.229,,,+61%
19292,Fixated Fluids,0.042,,,+52%
19293,Restless Pupil,0.0,+36%,,
19294,Restless Mirror,0.5,,+19%,
19295,Restless Iris,0.104,,,+55%
19296,Restless Retina,0.237,+45%,,
19297,Fixated Aperture,0.333,,+18%,
19298,Glassy Mirror,0.118,,+17%,+52%
19299,Restless Fluids,0.062,,,+53%
19300,Restless Mirror,0.104,,,+55%
19301,Restless Cornea,0.158,+42%,,
19302,Restless Pupil,0.026,+37%,,
19303,Fixated Cornea,0.0,,+16%,
19304,Glassy Fluids,0.062,,,+53%
19305,Fixated Projector,0.026,+37%,,
19306,Wandering Mirror,0.125,,,+56%
19307,Fixated Lens,0.333,,+18%,
19308,Wandering Pupil,0.722,+53%,,+64%
19309,Restless Retina,0.125,,,+56%
19310,Glassy Iris,0.111,+36%,+18%,
19311,Wandering Fluids,0.0,,+16%,
19312,Wandering Reflector,0.271,,,+63%
19313,Fixated Retina,0.0,,,+50%
19314,Restless Pupil,0.0,+36%,,
19315,Glassy Projector,0.158,+42%,,
19316,Wandering Reflector,0.0,,+16%,
19317,Wandering Projector,0.105,+40%,,
19318,Focused Pupil,0.431,,+16%,+62%
19319,Fixated Lens,0.053,+38%,,
19320,Focused Pupil,0.0,,+16%,
19321,Wandering Pupil,0.0,,+16%,
19322,Wandering Fluids,0.158,+42%,,
19323,Restless Retina,0.237,+45%,,
19324,Focused Pupil,0.0,,+16%,
19325,Focused Reflector,0.072,,+16%,+52%
19326,Wandering Iris,0.5,,+19%,
19327,Focused Lens,0.421,+52%,,
19328,Wandering Retina,0.167,,+17%,
19329,Wandering Reflector,0.312,,,+65%
19330,Glassy Cornea,0.083,,,+54%
19331,Glassy Cornea,0.467,+53%,,+53%
19332,Focused Retina,0.0,+36%,,
19333,Glassy Iris,0.026,+37%,,
19334,Focused Cornea,0.0,,+16%,+50%
19335,Fixated Iris,0.108,,+16%,+53%
19336,Glassy Reflector,0.158,+42%,,
19337,Fixated Fluids,0.418,+43%,+18%,
19338,Glassy Aperture,0.611,,+16%,+67%
19339,Wandering Iris,0.5,,+19%,
19340,Restless Retina,0.026,+37%,,
19341,Glassy Retina,0.5,,+19%,
19342,Wandering Mirror,0.395,+51%,,
19343,Focused Reflector,0.111,+36%,+18%,
19344,Fixated Aperture,0.083,,,+54%
19345,Glassy Aperture,0.373,+46%,,+56%
19346,Glassy Mirror,0.174,,+19%,+51%
19347,Glassy Mirror,0.154,,+17%,+53%
19348,Focused Retina,0.289,+47%,,
19349,Glassy Fluids,0.372,+42%,,+60%
19350,Restless Retina,0.256,+41%,,+56%
19351,Focused Projector,0.056,+36%,+17%,
19352,Glassy Reflector,0.474,+54%,,
19353,Restless Cornea,0.0,,,+50%
19354,Glassy Mirror,0.167,,+17%,
19355,Glassy Projector,0.0,+36%,,
19356,Fixated Mirror,0.167,,+17%,
19357,Focused Mirror,0.167,,+17%,
19358,Glassy Retina,0.271,,,+63%
19359,Glassy Fluids,0.431,,+16%,+62%
19360,Glassy Lens,0.292,,,+64%
19361,Glassy Reflector,0.0,,+16%,
19362,Focused Retina,0.0,+36%,,
19363,Fixated Fluids,0.342,+49%,,
19364,Focused Projector,0.0,,,+50%
19365,Focused Pupil,0.079,+39%,,
19366,Restless Projector,0.5,,+19%,
19367,Focused Mirror,0.146,,,+57%
19368,Glassy Cornea,0.046,,+17%,+50%
19369,Focused Lens,0.062,,,+53%
19370,Wandering Iris,0.396,+45%,,+58%
19371,Focused Projector,0.042,,,+52%
