Seed,Name,Perfection,Ship_Launcher_TakeOffCost
7420,Inverted Membrane,1.0,-20%
7421,Prismatic Membrane,1.0,-20%
7422,Thinking Lobes,0.25,-17%
7423,Invisible Brain Node,1.0,-20%
7424,Prismatic Nodules,1.0,-20%
7425,Dripping Coils,0.25,-17%
7426,Prismatic Tendril,0.25,-17%
7427,Invisible Nodules,0.5,-18%
7428,Invisible Nodules,1.0,-20%
7429,Dripping Coils,1.0,-20%
7430,Prismatic Bio-Anomaly,1.0,-20%
7431,Thinking Brain Node,1.0,-20%
7432,Dripping Jelly,1.0,-20%
7433,Dripping Brain Node,0.25,-17%
7434,Dripping Clusters,0.75,-19%
7435,Prismatic Coils,0.75,-19%
7436,Prismatic Nodules,1.0,-20%
7437,Prismatic Bio-Anomaly,1.0,-20%
7438,Invisible Bio-Anomaly,0.75,-19%
7439,Invisible Jelly,0.0,-16%
7440,Dripping Membrane,1.0,-20%
7441,Prismatic Lobes,1.0,-20%
7442,Thinking Coils,1.0,-20%
7443,Thinking Bio-Anomaly,1.0,-20%
7444,Thinking Tendril,0.75,-19%
7445,Invisible Brain Node,0.5,-18%
7446,Dripping Brain Node,1.0,-20%
7447,Inverted Brain Node,1.0,-20%
7448,Thinking Clusters,1.0,-20%
7449,Inverted Lobes,1.0,-20%
7450,Thinking Membrane,0.75,-19%
7451,Thinking Jelly,1.0,-20%
7452,Invisible Nodules,1.0,-20%
7453,Dripping Clusters,1.0,-20%
7454,Dripping Brain Node,1.0,-20%
7455,Dripping Bio-Anomaly,1.0,-20%
7456,Invisible Membrane,1.0,-20%
7457,Invisible Nodules,1.0,-20%
7458,Thinking Clusters,1.0,-20%
7459,Thinking Lobes,1.0,-20%
7460,Prismatic Jelly,0.25,-17%
7461,Prismatic Membrane,1.0,-20%
7462,Thinking Coils,1.0,-20%
7463,Dripping Membrane,1.0,-20%
7464,Invisible Jelly,1.0,-20%
7465,Prismatic Bio-Anomaly,0.75,-19%
7466,Invisible Clusters,1.0,-20%
7467,Thinking Nodules,0.25,-17%
7468,Thinking Clusters,1.0,-20%
7469,Inverted Bio-Anomaly,0.75,-19%
7470,Invisible Jelly,1.0,-20%
7471,Inverted Tendril,1.0,-20%
7472,Inverted Jelly,1.0,-20%
7473,Inverted Coils,1.0,-20%
7474,Prismatic Tendril,1.0,-20%
7475,Inverted Nodules,1.0,-20%
7476,Prismatic Jelly,0.5,-18%
7477,Thinking Brain Node,1.0,-20%
7478,Thinking Nodules,0.5,-18%
7479,Prismatic Lobes,0.25,-17%
7480,Dripping Clusters,1.0,-20%
7481,Inverted Brain Node,1.0,-20%
7482,Inverted Tendril,1.0,-20%
7483,Dripping Nodules,1.0,-20%
7484,Invisible Tendril,0.5,-18%
7485,Dripping Tendril,0.75,-19%
7486,Dripping Nodules,1.0,-20%
7487,Dripping Tendril,1.0,-20%
7488,Thinking Membrane,1.0,-20%
7489,Inverted Brain Node,1.0,-20%
7490,Thinking Brain Node,1.0,-20%
7491,Invisible Bio-Anomaly,0.25,-17%
7492,Invisible Nodules,1.0,-20%
7493,Thinking Nodules,1.0,-20%
7494,Invisible Brain Node,1.0,-20%
7495,Dripping Membrane,1.0,-20%
7496,Invisible Bio-Anomaly,0.75,-19%
7497,Dripping Brain Node,0.25,-17%
7498,Invisible Jelly,0.5,-18%
7499,Dripping Lobes,0.5,-18%
7500,Prismatic Nodules,0.25,-17%
7501,Thinking Membrane,1.0,-20%
7502,Thinking Membrane,1.0,-20%
7503,Invisible Coils,0.75,-19%
7504,Thinking Brain Node,1.0,-20%
7505,Thinking Brain Node,1.0,-20%
7506,Prismatic Membrane,1.0,-20%
7507,Prismatic Brain Node,0.5,-18%
7508,Thinking Brain Node,0.5,-18%
7509,Prismatic Clusters,0.25,-17%
7510,Invisible Brain Node,1.0,-20%
7511,Invisible Lobes,1.0,-20%
7512,Invisible Clusters,1.0,-20%
7513,Inverted Membrane,1.0,-20%
7514,Invisible Coils,1.0,-20%
7515,Invisible Coils,0.5,-18%
7516,Prismatic Lobes,1.0,-20%
7517,Inverted Membrane,0.75,-19%
7518,Prismatic Brain Node,1.0,-20%
7519,Thinking Clusters,0.75,-19%
7520,Dripping Bio-Anomaly,1.0,-20%
7521,Dripping Jelly,1.0,-20%
7522,Prismatic Brain Node,1.0,-20%
7523,Invisible Brain Node,1.0,-20%
7524,Inverted Membrane,1.0,-20%
7525,Prismatic Brain Node,1.0,-20%
7526,Prismatic Clusters,1.0,-20%
7527,Invisible Tendril,0.75,-19%
7528,Prismatic Lobes,0.25,-17%
7529,Thinking Clusters,0.5,-18%
7530,Invisible Coils,0.25,-17%
7531,Invisible Nodules,1.0,-20%
7532,Prismatic Lobes,0.5,-18%
7533,Prismatic Coils,0.75,-19%
7534,Thinking Tendril,1.0,-20%
7535,Dripping Nodules,1.0,-20%
7536,Invisible Tendril,0.5,-18%
7537,Invisible Jelly,0.75,-19%
7538,Inverted Lobes,1.0,-20%
7539,Inverted Nodules,1.0,-20%
7540,Inverted Brain Node,1.0,-20%
7541,Prismatic Clusters,1.0,-20%
7542,Inverted Tendril,1.0,-20%
7543,Inverted Bio-Anomaly,1.0,-20%
7544,Dripping Membrane,0.75,-19%
7545,Prismatic Nodules,1.0,-20%
7546,Dripping Nodules,1.0,-20%
7547,Invisible Lobes,0.25,-17%
7548,Invisible Nodules,1.0,-20%
7549,Invisible Clusters,1.0,-20%
7550,Invisible Membrane,0.0,-16%
7551,Thinking Bio-Anomaly,0.75,-19%
7552,Prismatic Brain Node,1.0,-20%
7553,Inverted Membrane,1.0,-20%
7554,Thinking Lobes,1.0,-20%
7555,Invisible Nodules,1.0,-20%
7556,Invisible Bio-Anomaly,1.0,-20%
7557,Dripping Coils,0.75,-19%
7558,Dripping Membrane,1.0,-20%
7559,Invisible Bio-Anomaly,1.0,-20%
7560,Invisible Tendril,0.0,-16%
7561,Dripping Bio-Anomaly,1.0,-20%
7562,Dripping Coils,1.0,-20%
7563,Invisible Coils,0.75,-19%
7564,Dripping Tendril,1.0,-20%
7565,Prismatic Brain Node,0.25,-17%
7566,Invisible Brain Node,1.0,-20%
7567,Dripping Lobes,1.0,-20%
7568,Thinking Brain Node,0.25,-17%
7569,Invisible Brain Node,1.0,-20%
7570,Thinking Membrane,1.0,-20%
7571,Prismatic Brain Node,0.5,-18%
7572,Invisible Membrane,0.5,-18%
7573,Inverted Brain Node,1.0,-20%
7574,Thinking Tendril,0.0,-16%
7575,Prismatic Coils,0.5,-18%
7576,Thinking Brain Node,1.0,-20%
7577,Prismatic Tendril,0.5,-18%
7578,Dripping Lobes,1.0,-20%
7579,Dripping Clusters,1.0,-20%
7580,Prismatic Brain Node,0.75,-19%
7581,Thinking Bio-Anomaly,1.0,-20%
7582,Invisible Jelly,0.25,-17%
7583,Dripping Coils,1.0,-20%
7584,Dripping Brain Node,1.0,-20%
7585,Thinking Lobes,0.0,-16%
7586,Inverted Coils,0.0,-16%
7587,Dripping Brain Node,1.0,-20%
7588,Inverted Coils,1.0,-20%
7589,Thinking Brain Node,1.0,-20%
7590,Prismatic Jelly,1.0,-20%
7591,Invisible Membrane,0.5,-18%
7592,Invisible Bio-Anomaly,0.0,-16%
7593,Dripping Nodules,0.0,-16%
7594,Thinking Tendril,0.0,-16%
7595,Dripping Brain Node,1.0,-20%
7596,Thinking Brain Node,0.75,-19%
7597,Dripping Lobes,0.5,-18%
7598,Prismatic Clusters,0.5,-18%
7599,Thinking Lobes,0.75,-19%
7600,Prismatic Coils,1.0,-20%
7601,Thinking Lobes,1.0,-20%
7602,Inverted Jelly,1.0,-20%
7603,Dripping Membrane,1.0,-20%
7604,Dripping Coils,1.0,-20%
7605,Prismatic Membrane,0.75,-19%
7606,Thinking Clusters,1.0,-20%
7607,Thinking Brain Node,0.5,-18%
7608,Thinking Coils,1.0,-20%
7609,Inverted Bio-Anomaly,0.75,-19%
7610,Invisible Brain Node,0.75,-19%
7611,Prismatic Brain Node,0.75,-19%
7612,Thinking Clusters,1.0,-20%
7613,Inverted Bio-Anomaly,1.0,-20%
7614,Invisible Clusters,1.0,-20%
7615,Prismatic Brain Node,1.0,-20%
7616,Inverted Brain Node,1.0,-20%
7617,Thinking Clusters,0.75,-19%
7618,Thinking Bio-Anomaly,1.0,-20%
7619,Dripping Lobes,1.0,-20%
7620,Dripping Nodules,1.0,-20%
7621,Dripping Nodules,0.75,-19%
7622,Thinking Lobes,1.0,-20%
7623,Inverted Jelly,1.0,-20%
7624,Thinking Jelly,0.0,-16%
7625,Inverted Nodules,1.0,-20%
7626,Thinking Jelly,1.0,-20%
7627,Prismatic Lobes,1.0,-20%
7628,Dripping Brain Node,1.0,-20%
7629,Invisible Lobes,0.5,-18%
7630,Inverted Membrane,0.75,-19%
7631,Thinking Clusters,0.75,-19%
7632,Invisible Nodules,0.25,-17%
7633,Inverted Bio-Anomaly,1.0,-20%
7634,Dripping Clusters,0.0,-16%
7635,Dripping Brain Node,0.75,-19%
7636,Prismatic Brain Node,0.75,-19%
7637,Invisible Brain Node,0.5,-18%
7638,Dripping Membrane,1.0,-20%
7639,Invisible Bio-Anomaly,1.0,-20%
7640,Dripping Brain Node,0.5,-18%
7641,Prismatic Brain Node,0.75,-19%
7642,Inverted Brain Node,1.0,-20%
7643,Thinking Clusters,1.0,-20%
7644,Dripping Clusters,1.0,-20%
7645,Inverted Brain Node,1.0,-20%
7646,Inverted Jelly,1.0,-20%
7647,Invisible Lobes,0.5,-18%
7648,Thinking Brain Node,1.0,-20%
7649,Invisible Tendril,1.0,-20%
7650,Dripping Clusters,0.75,-19%
7651,Inverted Tendril,1.0,-20%
7652,Dripping Coils,1.0,-20%
7653,Invisible Nodules,1.0,-20%
7654,Dripping Brain Node,0.5,-18%
7655,Invisible Lobes,1.0,-20%
7656,Dripping Clusters,1.0,-20%
7657,Dripping Jelly,1.0,-20%
7658,Thinking Lobes,1.0,-20%
7659,Dripping Lobes,0.75,-19%
7660,Prismatic Lobes,1.0,-20%
7661,Prismatic Bio-Anomaly,1.0,-20%
7662,Inverted Tendril,1.0,-20%
7663,Invisible Jelly,1.0,-20%
7664,Dripping Nodules,0.75,-19%
7665,Invisible Nodules,1.0,-20%
7666,Dripping Tendril,1.0,-20%
7667,Dripping Bio-Anomaly,1.0,-20%
7668,Dripping Membrane,0.75,-19%
7669,Thinking Brain Node,0.25,-17%
7670,Prismatic Coils,1.0,-20%
7671,Invisible Membrane,0.75,-19%
7672,Inverted Clusters,1.0,-20%
7673,Prismatic Nodules,1.0,-20%
7674,Inverted Nodules,1.0,-20%
7675,Dripping Nodules,1.0,-20%
7676,Prismatic Clusters,1.0,-20%
7677,Prismatic Clusters,0.75,-19%
7678,Thinking Coils,0.75,-19%
7679,Inverted Brain Node,0.75,-19%
7680,Invisible Bio-Anomaly,1.0,-20%
7681,Inverted Membrane,0.25,-17%
7682,Inverted Bio-Anomaly,1.0,-20%
7683,Thinking Brain Node,1.0,-20%
7684,Invisible Lobes,1.0,-20%
7685,Thinking Lobes,0.75,-19%
7686,Invisible Brain Node,1.0,-20%
7687,Inverted Nodules,0.75,-19%
7688,Prismatic Tendril,1.0,-20%
7689,Invisible Nodules,0.75,-19%
7690,Thinking Brain Node,1.0,-20%
7691,Inverted Jelly,1.0,-20%
7692,Thinking Jelly,1.0,-20%
7693,Invisible Coils,1.0,-20%
7694,Thinking Nodules,1.0,-20%
7695,Dripping Clusters,1.0,-20%
7696,Prismatic Tendril,1.0,-20%
7697,Inverted Brain Node,1.0,-20%
7698,Dripping Nodules,1.0,-20%
7699,Prismatic Brain Node,1.0,-20%
7700,Invisible Coils,1.0,-20%
7701,Invisible Tendril,1.0,-20%
7702,Invisible Membrane,1.0,-20%
7703,Thinking Brain Node,1.0,-20%
7704,Thinking Clusters,1.0,-20%
7705,Invisible Jelly,1.0,-20%
7706,Prismatic Brain Node,0.5,-18%
7707,Dripping Brain Node,1.0,-20%
7708,Inverted Nodules,1.0,-20%
7709,Dripping Bio-Anomaly,1.0,-20%
7710,Prismatic Tendril,1.0,-20%
7711,Invisible Bio-Anomaly,0.5,-18%
7712,Prismatic Clusters,0.25,-17%
7713,Prismatic Membrane,1.0,-20%
7714,Dripping Jelly,1.0,-20%
7715,Inverted Membrane,1.0,-20%
7716,Invisible Tendril,0.25,-17%
7717,Inverted Coils,1.0,-20%
7718,Inverted Brain Node,1.0,-20%
7719,Prismatic Coils,0.5,-18%
7720,Inverted Coils,0.75,-19%
7721,Dripping Lobes,1.0,-20%
7722,Inverted Lobes,1.0,-20%
7723,Dripping Brain Node,1.0,-20%
7724,Thinking Clusters,1.0,-20%
7725,Invisible Brain Node,1.0,-20%
7726,Invisible Lobes,1.0,-20%
7727,Thinking Membrane,0.75,-19%
7728,Prismatic Coils,0.5,-18%
7729,Prismatic Bio-Anomaly,1.0,-20%
7730,Prismatic Membrane,1.0,-20%
7731,Invisible Clusters,1.0,-20%
7732,Inverted Jelly,1.0,-20%
7733,Invisible Brain Node,1.0,-20%
7734,Dripping Brain Node,1.0,-20%
7735,Dripping Jelly,1.0,-20%
7736,Prismatic Clusters,0.75,-19%
7737,Prismatic Bio-Anomaly,1.0,-20%
7738,Thinking Tendril,1.0,-20%
7739,Inverted Brain Node,1.0,-20%
7740,Dripping Bio-Anomaly,0.5,-18%
7741,Invisible Bio-Anomaly,1.0,-20%
7742,Prismatic Membrane,1.0,-20%
7743,Invisible Lobes,0.25,-17%
7744,Thinking Nodules,1.0,-20%
7745,Invisible Clusters,1.0,-20%
7746,Invisible Jelly,0.0,-16%
7747,Invisible Bio-Anomaly,0.75,-19%
7748,Dripping Membrane,1.0,-20%
7749,Prismatic Nodules,1.0,-20%
7750,Inverted Membrane,0.0,-16%
7751,Thinking Nodules,0.75,-19%
7752,Dripping Jelly,1.0,-20%
7753,Invisible Bio-Anomaly,1.0,-20%
7754,Inverted Coils,1.0,-20%
7755,Inverted Brain Node,0.0,-16%
7756,Invisible Membrane,1.0,-20%
7757,Dripping Membrane,1.0,-20%
7758,Thinking Nodules,1.0,-20%
7759,Dripping Brain Node,1.0,-20%
7760,Inverted Tendril,0.75,-19%
7761,Invisible Tendril,0.75,-19%
7762,Thinking Jelly,0.5,-18%
7763,Inverted Brain Node,0.75,-19%
7764,Invisible Jelly,0.75,-19%
7765,Prismatic Nodules,1.0,-20%
7766,Prismatic Nodules,1.0,-20%
7767,Thinking Coils,1.0,-20%
7768,Thinking Lobes,1.0,-20%
7769,Dripping Clusters,1.0,-20%
7770,Invisible Clusters,1.0,-20%
7771,Invisible Bio-Anomaly,0.75,-19%
7772,Thinking Coils,1.0,-20%
7773,Dripping Bio-Anomaly,0.0,-16%
7774,Inverted Jelly,1.0,-20%
7775,Inverted Membrane,1.0,-20%
7776,Dripping Jelly,1.0,-20%
7777,Invisible Clusters,1.0,-20%
7778,Inverted Lobes,1.0,-20%
7779,Prismatic Lobes,1.0,-20%
7780,Prismatic Jelly,1.0,-20%
7781,Thinking Nodules,1.0,-20%
7782,Prismatic Jelly,1.0,-20%
7783,Dripping Membrane,1.0,-20%
7784,Thinking Coils,1.0,-20%
7785,Thinking Brain Node,0.5,-18%
7786,Dripping Brain Node,1.0,-20%
7787,Inverted Membrane,0.75,-19%
7788,Dripping Coils,0.5,-18%
7789,Invisible Jelly,1.0,-20%
7790,Prismatic Brain Node,1.0,-20%
7791,Inverted Clusters,1.0,-20%
7792,Invisible Nodules,1.0,-20%
7793,Inverted Membrane,1.0,-20%
7794,Invisible Membrane,0.75,-19%
7795,Thinking Clusters,1.0,-20%
7796,Thinking Tendril,1.0,-20%
7797,Thinking Bio-Anomaly,0.25,-17%
7798,Prismatic Lobes,1.0,-20%
7799,Inverted Jelly,0.0,-16%
7800,Dripping Tendril,1.0,-20%
7801,Dripping Membrane,1.0,-20%
7802,Dripping Lobes,1.0,-20%
7803,Inverted Brain Node,0.25,-17%
7804,Prismatic Coils,1.0,-20%
7805,Dripping Membrane,0.25,-17%
7806,Dripping Clusters,1.0,-20%
7807,Thinking Lobes,1.0,-20%
7808,Inverted Lobes,1.0,-20%
7809,Invisible Jelly,1.0,-20%
7810,Invisible Lobes,1.0,-20%
7811,Thinking Lobes,0.5,-18%
7812,Dripping Brain Node,1.0,-20%
7813,Dripping Tendril,1.0,-20%
7814,Thinking Clusters,1.0,-20%
7815,Thinking Tendril,0.25,-17%
7816,Prismatic Clusters,0.75,-19%
7817,Inverted Coils,0.75,-19%
7818,Inverted Tendril,0.0,-16%
7819,Invisible Tendril,1.0,-20%
7820,Thinking Coils,1.0,-20%
7821,Prismatic Tendril,0.0,-16%
7822,Inverted Coils,1.0,-20%
7823,Thinking Brain Node,1.0,-20%
7824,Inverted Brain Node,1.0,-20%
7825,Thinking Membrane,1.0,-20%
7826,Thinking Bio-Anomaly,1.0,-20%
7827,Inverted Nodules,1.0,-20%
7828,Invisible Clusters,1.0,-20%
7829,Invisible Clusters,1.0,-20%
7830,Thinking Clusters,1.0,-20%
7831,Inverted Membrane,0.0,-16%
7832,Prismatic Brain Node,1.0,-20%
7833,Prismatic Brain Node,1.0,-20%
7834,Invisible Jelly,1.0,-20%
7835,Thinking Bio-Anomaly,1.0,-20%
7836,Invisible Brain Node,0.5,-18%
7837,Invisible Brain Node,1.0,-20%
7838,Dripping Clusters,1.0,-20%
7839,Thinking Brain Node,1.0,-20%
7840,Dripping Clusters,1.0,-20%
7841,Prismatic Jelly,1.0,-20%
7842,Invisible Membrane,1.0,-20%
7843,Thinking Jelly,0.5,-18%
7844,Inverted Nodules,0.75,-19%
7845,Dripping Brain Node,1.0,-20%
7846,Invisible Lobes,1.0,-20%
7847,Dripping Brain Node,1.0,-20%
7848,Inverted Nodules,0.75,-19%
7849,Invisible Brain Node,0.75,-19%
7850,Dripping Bio-Anomaly,1.0,-20%
7851,Thinking Lobes,1.0,-20%
7852,Thinking Tendril,1.0,-20%
7853,Prismatic Jelly,0.25,-17%
7854,Prismatic Brain Node,1.0,-20%
7855,Thinking Brain Node,0.25,-17%
7856,Invisible Jelly,1.0,-20%
7857,Invisible Brain Node,1.0,-20%
7858,Thinking Lobes,1.0,-20%
7859,Dripping Coils,1.0,-20%
7860,Dripping Bio-Anomaly,1.0,-20%
7861,Prismatic Lobes,0.25,-17%
7862,Prismatic Clusters,0.5,-18%
7863,Inverted Membrane,0.0,-16%
7864,Prismatic Brain Node,0.25,-17%
7865,Invisible Coils,1.0,-20%
7866,Dripping Membrane,1.0,-20%
7867,Thinking Lobes,1.0,-20%
7868,Invisible Brain Node,0.75,-19%
7869,Thinking Brain Node,0.75,-19%
7870,Inverted Coils,0.5,-18%
7871,Prismatic Clusters,0.5,-18%
7872,Inverted Coils,1.0,-20%
7873,Invisible Jelly,0.0,-16%
7874,Dripping Tendril,0.25,-17%
7875,Thinking Coils,0.25,-17%
7876,Inverted Clusters,1.0,-20%
7877,Prismatic Bio-Anomaly,1.0,-20%
7878,Prismatic Membrane,0.75,-19%
7879,Thinking Jelly,1.0,-20%
7880,Inverted Brain Node,1.0,-20%
7881,Invisible Bio-Anomaly,1.0,-20%
7882,Invisible Bio-Anomaly,1.0,-20%
7883,Inverted Clusters,1.0,-20%
7884,Dripping Brain Node,0.5,-18%
7885,Inverted Coils,1.0,-20%
7886,Dripping Tendril,0.5,-18%
7887,Inverted Coils,0.75,-19%
7888,Inverted Jelly,1.0,-20%
7889,Prismatic Brain Node,0.75,-19%
7890,Thinking Brain Node,1.0,-20%
7891,Thinking Tendril,1.0,-20%
7892,Thinking Jelly,1.0,-20%
7893,Invisible Brain Node,1.0,-20%
7894,Thinking Membrane,1.0,-20%
7895,Invisible Coils,1.0,-20%
7896,Inverted Tendril,1.0,-20%
7897,Prismatic Tendril,0.75,-19%
7898,Prismatic Tendril,1.0,-20%
7899,Inverted Coils,1.0,-20%
7900,Invisible Jelly,0.25,-17%
7901,Invisible Jelly,1.0,-20%
7902,Dripping Lobes,1.0,-20%
7903,Prismatic Clusters,1.0,-20%
7904,Inverted Brain Node,0.5,-18%
7905,Inverted Nodules,1.0,-20%
7906,Prismatic Nodules,1.0,-20%
7907,Inverted Jelly,1.0,-20%
7908,Thinking Bio-Anomaly,1.0,-20%
7909,Thinking Tendril,1.0,-20%
7910,Dripping Tendril,1.0,-20%
7911,Thinking Jelly,1.0,-20%
7912,Prismatic Bio-Anomaly,1.0,-20%
7913,Thinking Brain Node,1.0,-20%
7914,Invisible Brain Node,1.0,-20%
7915,Invisible Tendril,1.0,-20%
7916,Prismatic Nodules,1.0,-20%
7917,Thinking Coils,1.0,-20%
7918,Thinking Brain Node,1.0,-20%
7919,Dripping Bio-Anomaly,1.0,-20%
7920,Dripping Nodules,1.0,-20%
7921,Thinking Coils,1.0,-20%
7922,Thinking Lobes,0.25,-17%
7923,Inverted Clusters,1.0,-20%
7924,Prismatic Jelly,1.0,-20%
7925,Prismatic Nodules,0.0,-16%
7926,Invisible Tendril,1.0,-20%
7927,Thinking Jelly,1.0,-20%
7928,Invisible Bio-Anomaly,1.0,-20%
7929,Inverted Brain Node,0.25,-17%
7930,Invisible Brain Node,0.75,-19%
7931,Thinking Coils,0.5,-18%
7932,Prismatic Lobes,1.0,-20%
7933,Prismatic Brain Node,1.0,-20%
7934,Dripping Brain Node,1.0,-20%
7935,Prismatic Brain Node,0.25,-17%
7936,Prismatic Clusters,1.0,-20%
7937,Dripping Membrane,1.0,-20%
7938,Thinking Tendril,1.0,-20%
7939,Dripping Brain Node,1.0,-20%
7940,Invisible Jelly,1.0,-20%
7941,Invisible Membrane,0.5,-18%
7942,Thinking Brain Node,1.0,-20%
7943,Dripping Coils,1.0,-20%
7944,Thinking Clusters,1.0,-20%
7945,Inverted Clusters,1.0,-20%
7946,Thinking Nodules,1.0,-20%
7947,Invisible Coils,0.25,-17%
7948,Thinking Nodules,1.0,-20%
7949,Inverted Jelly,1.0,-20%
7950,Dripping Tendril,1.0,-20%
7951,Prismatic Coils,1.0,-20%
7952,Prismatic Clusters,0.5,-18%
7953,Thinking Nodules,1.0,-20%
7954,Inverted Nodules,0.75,-19%
7955,Prismatic Brain Node,1.0,-20%
7956,Dripping Membrane,1.0,-20%
7957,Inverted Brain Node,1.0,-20%
7958,Dripping Coils,0.5,-18%
7959,Thinking Jelly,1.0,-20%
7960,Inverted Brain Node,0.75,-19%
7961,Inverted Jelly,0.25,-17%
7962,Thinking Brain Node,1.0,-20%
7963,Invisible Brain Node,1.0,-20%
7964,Inverted Brain Node,1.0,-20%
7965,Inverted Brain Node,0.5,-18%
7966,Prismatic Brain Node,1.0,-20%
7967,Invisible Brain Node,0.75,-19%
7968,Thinking Tendril,1.0,-20%
7969,Invisible Lobes,1.0,-20%
7970,Thinking Clusters,1.0,-20%
7971,Dripping Jelly,1.0,-20%
7972,Thinking Bio-Anomaly,1.0,-20%
7973,Invisible Clusters,1.0,-20%
7974,Inverted Jelly,1.0,-20%
7975,Invisible Brain Node,1.0,-20%
7976,Prismatic Nodules,0.25,-17%
7977,Inverted Nodules,1.0,-20%
7978,Dripping Membrane,1.0,-20%
7979,Invisible Brain Node,1.0,-20%
7980,Prismatic Tendril,1.0,-20%
7981,Thinking Nodules,1.0,-20%
7982,Invisible Coils,1.0,-20%
7983,Thinking Brain Node,1.0,-20%
7984,Dripping Clusters,0.75,-19%
7985,Thinking Brain Node,0.25,-17%
7986,Invisible Jelly,1.0,-20%
7987,Dripping Membrane,1.0,-20%
7988,Invisible Membrane,0.75,-19%
7989,Dripping Brain Node,0.25,-17%
7990,Dripping Clusters,0.75,-19%
7991,Thinking Jelly,0.25,-17%
7992,Prismatic Tendril,1.0,-20%
7993,Inverted Tendril,1.0,-20%
7994,Invisible Jelly,1.0,-20%
7995,Thinking Coils,0.75,-19%
7996,Inverted Lobes,1.0,-20%
7997,Inverted Nodules,1.0,-20%
7998,Invisible Bio-Anomaly,1.0,-20%
7999,Invisible Membrane,0.75,-19%
8000,Inverted Brain Node,1.0,-20%
8001,Invisible Lobes,0.75,-19%
8002,Invisible Brain Node,0.75,-19%
8003,Thinking Brain Node,1.0,-20%
8004,Dripping Coils,1.0,-20%
8005,Dripping Bio-Anomaly,0.25,-17%
8006,Dripping Lobes,1.0,-20%
8007,Invisible Clusters,0.5,-18%
8008,Invisible Brain Node,0.75,-19%
8009,Thinking Brain Node,0.75,-19%
8010,Thinking Coils,1.0,-20%
8011,Dripping Membrane,1.0,-20%
8012,Thinking Bio-Anomaly,0.25,-17%
8013,Thinking Tendril,1.0,-20%
8014,Prismatic Clusters,0.75,-19%
8015,Inverted Jelly,0.75,-19%
8016,Inverted Coils,1.0,-20%
8017,Prismatic Coils,0.5,-18%
8018,Invisible Tendril,1.0,-20%
8019,Inverted Lobes,1.0,-20%
8020,Thinking Bio-Anomaly,0.75,-19%
8021,Inverted Coils,1.0,-20%
8022,Dripping Clusters,1.0,-20%
8023,Invisible Lobes,1.0,-20%
8024,Dripping Jelly,1.0,-20%
8025,Dripping Tendril,1.0,-20%
8026,Invisible Jelly,0.75,-19%
8027,Thinking Brain Node,1.0,-20%
8028,Dripping Nodules,1.0,-20%
8029,Prismatic Brain Node,1.0,-20%
8030,Inverted Coils,1.0,-20%
8031,Prismatic Lobes,0.75,-19%
8032,Inverted Jelly,1.0,-20%
8033,Thinking Clusters,1.0,-20%
8034,Dripping Brain Node,0.25,-17%
8035,Invisible Nodules,0.0,-16%
8036,Thinking Tendril,0.25,-17%
8037,Dripping Nodules,1.0,-20%
8038,Prismatic Lobes,1.0,-20%
8039,Prismatic Bio-Anomaly,0.75,-19%
8040,Dripping Tendril,1.0,-20%
8041,Thinking Brain Node,0.75,-19%
8042,Dripping Bio-Anomaly,1.0,-20%
8043,Prismatic Coils,0.75,-19%
8044,Prismatic Brain Node,0.25,-17%
8045,Invisible Jelly,1.0,-20%
8046,Dripping Nodules,0.5,-18%
8047,Inverted Jelly,1.0,-20%
8048,Prismatic Lobes,1.0,-20%
8049,Inverted Brain Node,1.0,-20%
8050,Prismatic Lobes,0.5,-18%
8051,Thinking Lobes,1.0,-20%
8052,Prismatic Brain Node,0.75,-19%
8053,Prismatic Clusters,1.0,-20%
8054,Invisible Brain Node,1.0,-20%
8055,Inverted Brain Node,1.0,-20%
8056,Thinking Coils,0.25,-17%
8057,Inverted Bio-Anomaly,0.0,-16%
8058,Thinking Coils,1.0,-20%
8059,Prismatic Nodules,1.0,-20%
8060,Inverted Lobes,1.0,-20%
8061,Prismatic Brain Node,0.75,-19%
8062,Prismatic Bio-Anomaly,1.0,-20%
8063,Inverted Brain Node,1.0,-20%
8064,Inverted Brain Node,0.0,-16%
8065,Dripping Coils,1.0,-20%
8066,Inverted Coils,1.0,-20%
8067,Dripping Jelly,1.0,-20%
8068,Prismatic Coils,1.0,-20%
8069,Invisible Bio-Anomaly,1.0,-20%
8070,Thinking Jelly,1.0,-20%
8071,Thinking Brain Node,1.0,-20%
8072,Dripping Membrane,1.0,-20%
8073,Prismatic Jelly,1.0,-20%
8074,Thinking Bio-Anomaly,0.5,-18%
8075,Thinking Nodules,1.0,-20%
8076,Thinking Membrane,0.0,-16%
8077,Inverted Membrane,1.0,-20%
8078,Thinking Coils,0.75,-19%
8079,Dripping Coils,1.0,-20%
8080,Inverted Nodules,1.0,-20%
8081,Inverted Clusters,1.0,-20%
8082,Prismatic Clusters,1.0,-20%
8083,Dripping Nodules,1.0,-20%
8084,Dripping Clusters,1.0,-20%
8085,Prismatic Brain Node,0.25,-17%
8086,Prismatic Brain Node,0.25,-17%
8087,Dripping Lobes,1.0,-20%
8088,Dripping Coils,1.0,-20%
8089,Dripping Brain Node,1.0,-20%
8090,Inverted Jelly,1.0,-20%
8091,Inverted Membrane,0.0,-16%
8092,Thinking Brain Node,0.75,-19%
