sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
9578,Energetic Thorax,0.481,+17%,+14%,+6%
9579,Bionic Trunk Tissue,0.148,,+8%,+6%
9580,Synthetic Ventricle,0.371,+17%,,+10%
9581,Synthetic Blood Pump,0.333,+17%,+11%,
9582,Energetic Ventricle,0.133,+17%,+5%,
9583,Synthetic Blood Pump,0.133,+16%,+7%,
9584,Bionic Blood Sac,0.181,+17%,,+6%
9585,Synthetic Heart Lump,0.367,+19%,+8%,
9586,Synthetic Heart Lump,0.214,+17%,+6%,+6%
9587,Bionic Thorax,0.419,+17%,,+11%
9588,Synthetic Aorta,0.167,+17%,+6%,
9589,Bionic Chamber,0.114,+16%,,+6%
9590,Dripping Trunk Tissue,0.5,+20%,+10%,
9591,Dripping Muscle,0.114,+16%,,+6%
9592,Artificial Blood Sac,0.233,+18%,+6%,
9593,Synthetic Heart Lump,0.348,+19%,+6%,+6%
9594,Energetic Chamber,0.114,+16%,,+6%
9595,Bionic Thorax,0.248,+18%,,+6%
9596,Bionic Vessel,0.133,+16%,+7%,
9597,Artificial Blood Sac,0.248,+16%,+9%,+6%
9598,Bionic Aorta,0.333,+16%,+13%,
9599,Energetic Blood Sac,0.281,,+12%,+6%
9600,Synthetic Chamber,0.148,+16%,+6%,+6%
9601,Energetic Aorta,0.181,,+9%,+6%
9602,Artificial Heart Lump,0.229,+17%,,+7%
9603,Synthetic Blood Sac,0.214,,+10%,+6%
9604,Energetic Ventricle,0.39,,+11%,+9%
9605,Dripping Blood Pump,0.033,,+6%,+5%
9606,Energetic Chamber,0.314,,+13%,+6%
9607,Bionic Heart Lump,0.5,+18%,+14%,
9608,Bionic Muscle,0.467,+20%,+9%,
9609,Energetic Vessel,0.176,,+6%,+8%
9610,Artificial Blood Pump,0.348,,+14%,+6%
9611,Dripping Aorta,0.248,+18%,,+6%
9612,Dripping Heart Lump,0.081,,+6%,+6%
9613,Energetic Thorax,0.181,,+9%,+6%
9614,Artificial Ventricle,0.343,+18%,,+8%
9615,Energetic Ventricle,0.033,,+6%,+5%
9616,Dripping Vessel,0.486,+16%,+9%,+11%
9617,Artificial Heart Lump,0.381,,+15%,+6%
9618,Artificial Ventricle,0.248,+18%,,+6%
9619,Synthetic Blood Sac,0.243,,+8%,+8%
9620,Synthetic Aorta,0.1,+16%,+6%,
9621,Artificial Trunk Tissue,0.248,+18%,,+6%
9622,Bionic Heart Lump,0.3,+16%,+12%,
9623,Dripping Thorax,0.481,+19%,+10%,+6%
9624,Artificial Ventricle,0.348,+19%,+6%,+6%
9625,Artificial Blood Sac,0.433,+17%,+14%,
9626,Synthetic Chamber,0.214,,+10%,+6%
9627,Synthetic Muscle,0.467,+17%,+15%,
9628,Bionic Trunk Tissue,0.457,+19%,,+9%
9629,Artificial Blood Sac,0.114,,+7%,+6%
9630,Synthetic Blood Sac,0.114,+16%,,+6%
9631,Synthetic Trunk Tissue,0.348,+18%,+8%,+6%
9632,Synthetic Thorax,0.248,+18%,,+6%
9633,Dripping Chamber,0.267,+16%,+11%,
9634,Energetic Aorta,0.129,,+6%,+7%
9635,Dripping Trunk Tissue,0.081,,+6%,+6%
9636,Synthetic Heart Lump,0.21,+16%,,+8%
9637,Energetic Chamber,0.381,+20%,,+6%
9638,Dripping Muscle,0.133,+16%,+7%,
9639,Synthetic Heart Lump,0.433,+18%,+12%,
9640,Energetic Ventricle,0.481,+18%,+12%,+6%
9641,Energetic Muscle,0.214,,+10%,+6%
9642,Energetic Muscle,0.081,,+6%,+6%
9643,Energetic Aorta,0.148,,+8%,+6%
9644,Energetic Chamber,0.248,+18%,,+6%
9645,Artificial Muscle,0.267,+18%,+7%,
9646,Dripping Aorta,0.333,+16%,+13%,
9647,Dripping Trunk Tissue,0.1,+16%,+6%,
9648,Energetic Trunk Tissue,0.114,+16%,,+6%
9649,Bionic Blood Pump,0.248,+16%,+9%,+6%
9650,Artificial Muscle,0.624,+20%,+8%,+9%
9651,Dripping Blood Sac,0.248,,+11%,+6%
9652,Energetic Aorta,0.248,+18%,,+6%
9653,Dripping Chamber,0.1,+16%,+6%,
9654,Synthetic Blood Sac,0.41,+19%,,+8%
9655,Dripping Muscle,0.395,+17%,+10%,+7%
9656,Synthetic Thorax,0.333,+16%,+13%,
9657,Energetic Chamber,0.233,+16%,+10%,
9658,Synthetic Heart Lump,0.438,,+11%,+10%
9659,Dripping Ventricle,0.367,+20%,+6%,
9660,Artificial Blood Pump,0.3,+16%,+12%,
9661,Bionic Muscle,0.519,,+12%,+11%
9662,Artificial Blood Sac,0.114,+16%,,+6%
9663,Bionic Ventricle,0.1,+16%,+6%,
9664,Synthetic Muscle,0.233,+16%,+10%,
9665,Synthetic Heart Lump,0.214,,+10%,+6%
9666,Artificial Thorax,0.181,+17%,,+6%
9667,Bionic Thorax,0.381,,+15%,+6%
9668,Bionic Thorax,0.433,+19%,+10%,
9669,Artificial Muscle,0.21,+16%,,+8%
9670,Energetic Blood Pump,0.257,+16%,,+9%
9671,Dripping Blood Sac,0.162,+16%,,+7%
9672,Bionic Thorax,0.2,+17%,+7%,
9673,Dripping Trunk Tissue,0.3,+16%,+12%,
9674,Bionic Chamber,0.352,+16%,,+11%
9675,Artificial Vessel,0.081,,+6%,+6%
9676,Bionic Blood Sac,0.767,+18%,+12%,+12%
9677,Artificial Vessel,0.314,+19%,,+6%
9678,Bionic Trunk Tissue,0.381,+20%,,+6%
9679,Bionic Blood Sac,0.257,+16%,,+9%
9680,Synthetic Heart Lump,0.348,,+14%,+6%
9681,Bionic Heart Lump,0.181,+17%,,+6%
9682,Bionic Blood Pump,0.267,+17%,+9%,
9683,Dripping Aorta,0.29,+16%,+6%,+9%
9684,Dripping Heart Lump,0.148,,+8%,+6%
9685,Energetic Chamber,0.467,+20%,+9%,
9686,Energetic Blood Pump,0.567,+19%,+14%,
9687,Artificial Trunk Tissue,0.5,+18%,+14%,
9688,Bionic Ventricle,0.376,+16%,+10%,+8%
9689,Dripping Muscle,0.148,+16%,+6%,+6%
9690,Synthetic Muscle,0.348,,+14%,+6%
9691,Energetic Chamber,0.3,+19%,+6%,
9692,Artificial Blood Pump,0.114,+16%,,+6%
9693,Artificial Aorta,0.21,+16%,,+8%
9694,Artificial Ventricle,0.41,,+13%,+8%
9695,Artificial Aorta,0.1,+16%,+6%,
9696,Bionic Blood Sac,0.214,,+10%,+6%
9697,Synthetic Chamber,0.148,,+8%,+6%
9698,Synthetic Aorta,0.114,+16%,,+6%
9699,Artificial Blood Sac,0.081,,+6%,+6%
9700,Bionic Chamber,0.357,+16%,+8%,+9%
9701,Dripping Ventricle,0.176,,+6%,+8%
9702,Dripping Chamber,0.524,+20%,,+9%
9703,Synthetic Heart Lump,0.167,+16%,+8%,
9704,Artificial Ventricle,0.081,,+6%,+6%
9705,Bionic Muscle,0.233,+18%,+6%,
9706,Synthetic Trunk Tissue,0.114,,+7%,+6%
9707,Bionic Ventricle,0.462,+18%,+10%,+7%
9708,Dripping Blood Sac,0.343,,+11%,+8%
9709,Artificial Ventricle,0.343,+18%,,+8%
9710,Dripping Blood Sac,0.314,+19%,,+6%
9711,Dripping Blood Sac,0.248,+17%,+7%,+6%
9712,Dripping Blood Sac,0.333,+19%,+7%,
9713,Bionic Heart Lump,0.114,+16%,,+6%
9714,Dripping Blood Sac,0.181,+17%,,+6%
9715,Artificial Chamber,0.352,+16%,,+11%
9716,Synthetic Muscle,0.1,+16%,+6%,
9717,Bionic Aorta,0.348,,+14%,+6%
9718,Dripping Ventricle,0.552,,+13%,+11%
9719,Energetic Heart Lump,0.333,+16%,+13%,
9720,Artificial Thorax,0.162,+16%,,+7%
9721,Bionic Trunk Tissue,0.114,+16%,,+6%
9722,Energetic Heart Lump,0.381,+20%,,+6%
9723,Dripping Trunk Tissue,0.181,,+9%,+6%
9724,Bionic Thorax,0.367,+20%,+6%,
9725,Synthetic Chamber,0.367,+19%,+8%,
9726,Synthetic Vessel,0.6,+20%,+13%,
9727,Dripping Blood Pump,0.114,+16%,,+6%
9728,Synthetic Ventricle,0.4,+20%,+7%,
9729,Bionic Aorta,0.314,+19%,,+6%
9730,Energetic Thorax,0.367,+19%,+8%,
9731,Artificial Thorax,0.162,,+7%,+7%
9732,Synthetic Chamber,0.1,+16%,+6%,
9733,Synthetic Ventricle,0.305,+16%,,+10%
9734,Bionic Heart Lump,0.4,+20%,+7%,
9735,Energetic Aorta,0.114,+16%,,+6%
9736,Artificial Ventricle,0.1,+16%,+6%,
9737,Energetic Aorta,0.081,,+6%,+6%
9738,Dripping Muscle,0.567,+19%,+14%,
9739,Bionic Chamber,0.167,+16%,+8%,
9740,Synthetic Ventricle,0.348,,+14%,+6%
9741,Dripping Heart Lump,0.581,+19%,+13%,+6%
9742,Artificial Blood Sac,0.181,+16%,+7%,+6%
9743,Artificial Blood Pump,0.257,+16%,,+9%
9744,Dripping Blood Pump,0.3,+16%,+12%,
9745,Synthetic Chamber,0.233,+17%,+8%,
9746,Energetic Heart Lump,0.467,+17%,+15%,
9747,Artificial Ventricle,0.1,+16%,+6%,
9748,Dripping Thorax,0.114,+16%,,+6%
9749,Synthetic Blood Sac,0.4,+16%,,+12%
9750,Synthetic Blood Sac,0.281,,+12%,+6%
9751,Synthetic Aorta,0.333,+18%,+9%,
9752,Energetic Ventricle,0.114,+16%,,+6%
9753,Bionic Thorax,0.114,+16%,,+6%
9754,Bionic Trunk Tissue,0.348,+17%,+10%,+6%
9755,Energetic Aorta,0.414,+16%,+14%,+6%
9756,Energetic Ventricle,0.233,+18%,+6%,
9757,Bionic Chamber,0.167,+17%,+6%,
9758,Bionic Ventricle,0.305,+16%,,+10%
9759,Energetic Aorta,0.333,+17%,+11%,
9760,Synthetic Muscle,0.438,,+11%,+10%
9761,Dripping Aorta,0.114,+16%,,+6%
9762,Artificial Blood Sac,0.329,+18%,+6%,+7%
9763,Synthetic Chamber,0.1,+16%,+6%,
9764,Artificial Trunk Tissue,0.181,+17%,,+6%
9765,Synthetic Muscle,0.243,,+8%,+8%
9766,Dripping Thorax,0.167,+17%,+6%,
9767,Dripping Chamber,0.381,+20%,,+6%
9768,Synthetic Chamber,0.233,+16%,+10%,
9769,Dripping Thorax,0.229,+16%,+7%,+7%
9770,Dripping Chamber,0.4,,+7%,+12%
9771,Dripping Muscle,0.129,,+6%,+7%
9772,Artificial Heart Lump,0.281,+18%,+6%,+6%
9773,Energetic Trunk Tissue,0.224,,+6%,+9%
9774,Artificial Trunk Tissue,0.133,+16%,+7%,
9775,Dripping Heart Lump,0.181,+17%,,+6%
9776,Energetic Muscle,0.162,+16%,,+7%
9777,Bionic Ventricle,0.114,+16%,,+6%
9778,Energetic Blood Pump,0.314,+17%,+9%,+6%
9779,Dripping Heart Lump,0.2,+17%,+7%,
9780,Energetic Blood Pump,0.1,+16%,+6%,
9781,Artificial Trunk Tissue,0.529,+18%,+12%,+7%
9782,Artificial Thorax,0.081,,+6%,+6%
9783,Dripping Ventricle,0.1,+16%,+6%,
9784,Bionic Blood Sac,0.381,+20%,,+6%
9785,Synthetic Blood Sac,0.3,+16%,+12%,
9786,Bionic Blood Pump,0.229,,+9%,+7%
9787,Synthetic Blood Pump,0.162,+16%,,+7%
9788,Artificial Muscle,0.148,,+8%,+6%
9789,Synthetic Vessel,0.4,+18%,+11%,+5%
9790,Artificial Aorta,0.39,,+11%,+9%
9791,Bionic Aorta,0.352,+16%,,+11%
9792,Bionic Muscle,0.414,+19%,+8%,+6%
9793,Dripping Vessel,0.476,+20%,,+8%
9794,Energetic Trunk Tissue,0.276,+17%,,+8%
9795,Dripping Vessel,0.481,+18%,+12%,+6%
9796,Artificial Trunk Tissue,0.148,,+8%,+6%
9797,Energetic Vessel,0.314,,+13%,+6%
9798,Synthetic Aorta,0.471,,+12%,+10%
9799,Dripping Chamber,0.633,+20%,+14%,
9800,Synthetic Heart Lump,0.295,+18%,,+7%
9801,Energetic Vessel,0.381,+20%,,+6%
9802,Bionic Heart Lump,0.267,+16%,+11%,
9803,Dripping Vessel,0.538,,+14%,+10%
9804,Dripping Aorta,0.167,+17%,+6%,
9805,Synthetic Vessel,0.476,+19%,+7%,+8%
9806,Bionic Blood Sac,0.305,+16%,,+10%
9807,Synthetic Thorax,0.148,+16%,+6%,+6%
9808,Synthetic Blood Pump,0.081,,+6%,+6%
9809,Dripping Trunk Tissue,0.114,+16%,,+6%
9810,Dripping Muscle,0.081,,+6%,+6%
9811,Dripping Trunk Tissue,0.476,+20%,,+8%
9812,Artificial Blood Sac,0.133,+16%,+7%,
9813,Bionic Chamber,0.181,+16%,+7%,+6%
9814,Artificial Aorta,0.214,,+10%,+6%
9815,Bionic Heart Lump,0.133,+16%,+7%,
9816,Synthetic Thorax,0.362,+19%,,+7%
9817,Artificial Thorax,0.1,+16%,+6%,
9818,Dripping Ventricle,0.662,+19%,+14%,+7%
9819,Dripping Chamber,0.714,+20%,+15%,+6%
9820,Energetic Ventricle,0.533,+18%,,+12%
9821,Bionic Aorta,0.1,+16%,+6%,
9822,Energetic Heart Lump,0.586,,+14%,+11%
9823,Energetic Heart Lump,0.214,+16%,+8%,+6%
9824,Synthetic Vessel,0.267,+16%,+11%,
9825,Dripping Blood Pump,0.21,,+7%,+8%
9826,Dripping Thorax,0.1,+16%,+6%,
9827,Synthetic Chamber,0.2,+16%,+9%,
9828,Energetic Blood Sac,0.348,+16%,+12%,+6%
9829,Dripping Blood Sac,0.281,,+12%,+6%
9830,Bionic Thorax,0.181,+17%,,+6%
9831,Bionic Muscle,0.333,+16%,+13%,
9832,Energetic Chamber,0.114,,+7%,+6%
9833,Bionic Blood Sac,0.314,+17%,+9%,+6%
9834,Energetic Muscle,0.5,+19%,+12%,
9835,Synthetic Chamber,0.281,+18%,+6%,+6%
9836,Dripping Ventricle,0.181,+17%,,+6%
9837,Dripping Vessel,0.1,+16%,+6%,
9838,Artificial Blood Pump,0.1,+16%,+6%,
9839,Synthetic Aorta,0.133,+16%,+7%,
9840,Bionic Ventricle,0.486,,+11%,+11%
9841,Energetic Trunk Tissue,0.381,+17%,+11%,+6%
9842,Artificial Chamber,0.257,+16%,,+9%
9843,Bionic Blood Pump,0.462,+20%,+6%,+7%
9844,Energetic Muscle,0.129,,+6%,+7%
9845,Synthetic Blood Pump,0.224,,+6%,+9%
9846,Dripping Ventricle,0.133,+16%,+7%,
9847,Bionic Thorax,0.433,+20%,+8%,
9848,Dripping Blood Pump,0.633,+20%,+14%,
9849,Dripping Blood Pump,0.433,+17%,+14%,
9850,Artificial Heart Lump,0.476,,+15%,+8%
9851,Synthetic Blood Sac,0.367,+16%,+14%,
9852,Dripping Blood Pump,0.195,,+8%,+7%
9853,Bionic Chamber,0.1,+16%,+6%,
9854,Synthetic Blood Pump,0.386,+16%,+6%,+11%
9855,Energetic Trunk Tissue,0.533,+18%,,+12%
9856,Dripping Heart Lump,0.167,+17%,+6%,
9857,Synthetic Ventricle,0.49,+16%,+12%,+9%
9858,Artificial Aorta,0.367,+17%,+12%,
9859,Artificial Chamber,0.148,,+8%,+6%
9860,Synthetic Trunk Tissue,0.405,,+10%,+10%
9861,Synthetic Blood Pump,0.114,+16%,,+6%
9862,Bionic Vessel,0.433,+18%,+12%,
9863,Dripping Blood Pump,0.114,,+7%,+6%
9864,Energetic Trunk Tissue,0.333,+16%,+13%,
9865,Artificial Blood Sac,0.333,+19%,+7%,
9866,Synthetic Blood Sac,0.462,+20%,+6%,+7%
9867,Synthetic Blood Sac,0.167,,+10%,+5%
9868,Synthetic Blood Sac,0.267,+18%,+7%,
9869,Energetic Chamber,0.314,,+13%,+6%
9870,Synthetic Trunk Tissue,0.433,,+8%,+12%
9871,Synthetic Vessel,0.233,+18%,+6%,
9872,Artificial Vessel,0.133,+16%,+7%,
9873,Bionic Vessel,0.148,,+8%,+6%
9874,Energetic Thorax,0.148,+16%,+6%,+6%
9875,Bionic Blood Pump,0.148,,+8%,+6%
9876,Energetic Blood Sac,0.1,+16%,+6%,
9877,Bionic Blood Sac,0.276,+17%,,+8%
9878,Dripping Heart Lump,0.367,+17%,+12%,
9879,Dripping Blood Sac,0.114,+16%,,+6%
9880,Dripping Chamber,0.348,,+14%,+6%
9881,Bionic Blood Pump,0.467,+20%,+9%,
9882,Dripping Muscle,0.167,+16%,+8%,
9883,Energetic Chamber,0.3,+19%,+6%,
9884,Artificial Aorta,0.248,+18%,,+6%
9885,Bionic Chamber,0.167,+16%,+8%,
9886,Bionic Chamber,0.371,+17%,,+10%
9887,Artificial Blood Pump,0.114,+16%,,+6%
9888,Energetic Ventricle,0.114,+16%,,+6%
9889,Bionic Trunk Tissue,0.114,+16%,,+6%
9890,Energetic Chamber,0.181,+17%,,+6%
9891,Dripping Thorax,0.2,+16%,+9%,
9892,Artificial Blood Sac,0.367,+19%,+8%,
9893,Bionic Muscle,0.3,+19%,+6%,
9894,Bionic Ventricle,0.148,,+8%,+6%
9895,Bionic Blood Pump,0.5,+18%,+14%,
9896,Dripping Trunk Tissue,0.224,,+6%,+9%
9897,Bionic Vessel,0.181,+17%,,+6%
9898,Dripping Muscle,0.2,+17%,+7%,
9899,Energetic Blood Pump,0.41,+19%,,+8%
9900,Synthetic Heart Lump,0.243,,+8%,+8%
9901,Synthetic Aorta,0.433,+20%,+8%,
9902,Artificial Heart Lump,0.314,+19%,,+6%
9903,Artificial Ventricle,0.181,+17%,,+6%
9904,Energetic Chamber,0.476,,+15%,+8%
9905,Dripping Blood Sac,0.248,+18%,,+6%
9906,Bionic Thorax,0.114,,+7%,+6%
9907,Energetic Heart Lump,0.167,+16%,+8%,
9908,Energetic Heart Lump,0.229,+17%,,+7%
9909,Dripping Vessel,0.148,+16%,+6%,+6%
9910,Artificial Vessel,0.148,+16%,+6%,+6%
9911,Energetic Blood Sac,0.2,+17%,+7%,
9912,Bionic Blood Sac,0.4,+19%,+9%,
9913,Artificial Blood Sac,0.1,+16%,+6%,
9914,Dripping Chamber,0.148,,+8%,+6%
9915,Bionic Chamber,0.467,+18%,+13%,
9916,Bionic Trunk Tissue,0.181,,+9%,+6%
9917,Energetic Thorax,0.514,+19%,+11%,+6%
9918,Bionic Chamber,0.467,+18%,+13%,
9919,Bionic Blood Sac,0.3,+18%,+8%,
9920,Energetic Heart Lump,0.162,+16%,,+7%
9921,Energetic Ventricle,0.305,+16%,,+10%
9922,Artificial Aorta,0.324,+17%,,+9%
9923,Dripping Heart Lump,0.314,+19%,,+6%
9924,Energetic Ventricle,0.162,+16%,,+7%
9925,Energetic Chamber,0.514,+19%,+11%,+6%
9926,Synthetic Aorta,0.1,+16%,+6%,
9927,Energetic Trunk Tissue,0.162,+16%,,+7%
9928,Dripping Aorta,0.114,,+7%,+6%
9929,Bionic Chamber,0.281,+17%,+8%,+6%
9930,Artificial Heart Lump,0.314,+19%,,+6%
9931,Bionic Aorta,0.1,+16%,+6%,
9932,Bionic Blood Pump,0.305,+16%,,+10%
9933,Artificial Chamber,0.4,+19%,+9%,
9934,Artificial Trunk Tissue,0.081,,+6%,+6%
9935,Synthetic Vessel,0.533,+19%,+13%,
9936,Bionic Chamber,0.4,+16%,+15%,
9937,Artificial Trunk Tissue,0.467,+17%,,+12%
9938,Bionic Heart Lump,0.224,,+6%,+9%
9939,Synthetic Heart Lump,0.233,+16%,+10%,
9940,Bionic Aorta,0.1,+16%,+6%,
9941,Artificial Chamber,0.271,,+6%,+10%
9942,Bionic Heart Lump,0.148,+16%,+6%,+6%
9943,Bionic Vessel,0.081,,+6%,+6%
9944,Bionic Aorta,0.148,,+8%,+6%
9945,Artificial Heart Lump,0.3,+19%,+6%,
9946,Dripping Blood Pump,0.133,+16%,+7%,
9947,Energetic Heart Lump,0.343,+17%,+7%,+8%
9948,Artificial Blood Pump,0.3,+17%,+10%,
9949,Energetic Trunk Tissue,0.414,+16%,+14%,+6%
9950,Bionic Vessel,0.148,+16%,+6%,+6%
9951,Bionic Vessel,0.248,+18%,,+6%
9952,Bionic Trunk Tissue,0.081,,+6%,+6%
9953,Artificial Thorax,0.367,+20%,+6%,
9954,Energetic Aorta,0.557,+20%,+6%,+9%
9955,Synthetic Blood Sac,0.314,+19%,,+6%
9956,Artificial Thorax,0.314,+19%,,+6%
9957,Synthetic Blood Sac,0.49,,+14%,+9%
9958,Dripping Heart Lump,0.257,+16%,,+9%
9959,Synthetic Blood Pump,0.167,+17%,+6%,
9960,Synthetic Chamber,0.1,+16%,+6%,
9961,Synthetic Blood Pump,0.176,,+6%,+8%
9962,Synthetic Ventricle,0.114,+16%,,+6%
9963,Artificial Vessel,0.181,,+9%,+6%
9964,Dripping Ventricle,0.467,+17%,+15%,
9965,Synthetic Vessel,0.348,,+14%,+6%
9966,Synthetic Vessel,0.1,+16%,+6%,
9967,Dripping Vessel,0.305,+16%,,+10%
9968,Synthetic Vessel,0.276,+17%,,+8%
9969,Energetic Aorta,0.314,+19%,,+6%
9970,Dripping Ventricle,0.114,,+7%,+6%
9971,Dripping Ventricle,0.295,,+11%,+7%
9972,Dripping Chamber,0.114,+16%,,+6%
9973,Energetic Aorta,0.648,+20%,+13%,+6%
9974,Dripping Trunk Tissue,0.667,+20%,+15%,
9975,Dripping Ventricle,0.395,+19%,+6%,+7%
9976,Synthetic Muscle,0.195,+16%,+6%,+7%
9977,Bionic Ventricle,0.133,+16%,+7%,
9978,Artificial Vessel,0.333,,+15%,+5%
9979,Synthetic Thorax,0.114,+16%,,+6%
9980,Dripping Aorta,0.181,+17%,,+6%
9981,Energetic Vessel,0.233,+17%,+8%,
9982,Synthetic Trunk Tissue,0.148,+16%,+6%,+6%
9983,Bionic Aorta,0.4,+16%,+15%,
9984,Synthetic Heart Lump,0.257,+16%,,+9%
9985,Bionic Chamber,0.538,,+14%,+10%
9986,Energetic Chamber,0.114,+16%,,+6%
9987,Dripping Ventricle,0.433,+18%,+12%,
9988,Synthetic Blood Pump,0.367,+20%,+6%,
9989,Bionic Ventricle,0.1,+16%,+6%,
9990,Synthetic Chamber,0.129,,+6%,+7%
9991,Dripping Trunk Tissue,0.181,+17%,,+6%
9992,Dripping Thorax,0.267,+19%,,+5%
9993,Dripping Muscle,0.381,+20%,,+6%
9994,Dripping Thorax,0.367,+16%,+14%,
9995,Dripping Muscle,0.3,+19%,+6%,
9996,Synthetic Aorta,0.381,,+15%,+6%
9997,Dripping Blood Pump,0.271,,+6%,+10%
9998,Artificial Trunk Tissue,0.305,+16%,,+10%
9999,Synthetic Blood Sac,0.114,+16%,,+6%
10000,Artificial Trunk Tissue,0.181,,+9%,+6%
10001,Artificial Ventricle,0.129,,+6%,+7%
10002,Bionic Ventricle,0.081,,+6%,+6%
10003,Dripping Aorta,0.129,,+6%,+7%
10004,Synthetic Aorta,0.2,+16%,+9%,
10005,Artificial Blood Pump,0.524,+20%,,+9%
10006,Bionic Muscle,0.167,+17%,+6%,
10007,Bionic Thorax,0.467,+18%,+13%,
10008,Synthetic Ventricle,0.314,+19%,,+6%
10009,Synthetic Blood Pump,0.1,+16%,+6%,
10010,Synthetic Muscle,0.248,,+11%,+6%
10011,Energetic Thorax,0.214,+16%,+8%,+6%
10012,Energetic Muscle,0.243,,+8%,+8%
10013,Bionic Heart Lump,0.114,+16%,,+6%
10014,Artificial Muscle,0.267,+16%,+11%,
10015,Synthetic Heart Lump,0.381,,+15%,+6%
10016,Artificial Trunk Tissue,0.248,+18%,,+6%
10017,Bionic Blood Pump,0.181,+17%,,+6%
10018,Synthetic Ventricle,0.243,+16%,+6%,+8%
10019,Artificial Chamber,0.181,+16%,+7%,+6%
10020,Energetic Heart Lump,0.1,+16%,+6%,
10021,Synthetic Heart Lump,0.414,+20%,+6%,+6%
10022,Synthetic Blood Pump,0.267,+16%,+11%,
10023,Synthetic Trunk Tissue,0.295,+18%,,+7%
10024,Artificial Thorax,0.314,+19%,,+6%
10025,Dripping Trunk Tissue,0.148,+16%,+6%,+6%
10026,Bionic Thorax,0.229,+17%,,+7%
10027,Energetic Thorax,0.3,+19%,+6%,
10028,Bionic Trunk Tissue,0.543,+17%,+13%,+8%
10029,Dripping Blood Sac,0.362,,+13%,+7%
10030,Energetic Blood Pump,0.414,+16%,+14%,+6%
10031,Synthetic Trunk Tissue,0.333,+18%,+9%,
10032,Energetic Blood Sac,0.114,,+7%,+6%
10033,Synthetic Blood Sac,0.114,+16%,,+6%
10034,Energetic Chamber,0.148,,+8%,+6%
10035,Synthetic Aorta,0.148,+16%,+6%,+6%
10036,Synthetic Blood Pump,0.248,,+11%,+6%
10037,Synthetic Chamber,0.4,+16%,+15%,
10038,Bionic Blood Pump,0.486,+18%,,+11%
10039,Dripping Blood Pump,0.1,+16%,+6%,
10040,Energetic Heart Lump,0.133,+16%,+7%,
10041,Synthetic Thorax,0.567,+19%,+14%,
10042,Artificial Chamber,0.314,+19%,,+6%
10043,Bionic Chamber,0.314,+19%,,+6%
10044,Bionic Chamber,0.3,+19%,+6%,
10045,Bionic Blood Pump,0.162,,+7%,+7%
10046,Dripping Heart Lump,0.162,,+7%,+7%
10047,Energetic Thorax,0.1,+16%,+6%,
10048,Bionic Ventricle,0.181,,+9%,+6%
10049,Dripping Muscle,0.148,+16%,+6%,+6%
10050,Dripping Blood Pump,0.233,+16%,+10%,
10051,Dripping Muscle,0.148,,+8%,+6%
10052,Bionic Aorta,0.3,+19%,+6%,
10053,Bionic Blood Sac,0.262,+16%,+8%,+7%
10054,Synthetic Blood Sac,0.381,+20%,,+6%
10055,Bionic Thorax,0.181,+17%,,+6%
10056,Dripping Trunk Tissue,0.133,+17%,,+5%
10057,Artificial Aorta,0.2,+17%,+7%,
10058,Synthetic Muscle,0.114,+16%,,+6%
10059,Dripping Trunk Tissue,0.167,+16%,+8%,
10060,Synthetic Aorta,0.276,,+9%,+8%
10061,Energetic Blood Sac,0.162,,+7%,+7%
10062,Bionic Vessel,0.114,,+7%,+6%
10063,Dripping Aorta,0.576,+18%,+12%,+8%
10064,Energetic Muscle,0.548,+19%,+12%,+6%
10065,Synthetic Chamber,0.414,+20%,+6%,+6%
10066,Dripping Ventricle,0.1,+16%,+6%,
10067,Artificial Aorta,0.41,,+13%,+8%
10068,Bionic Thorax,0.381,+20%,,+6%
10069,Bionic Heart Lump,0.343,,+11%,+8%
10070,Dripping Aorta,0.233,+18%,+6%,
10071,Bionic Aorta,0.181,+17%,,+6%
10072,Synthetic Blood Pump,0.41,+17%,+9%,+8%
10073,Energetic Chamber,0.114,,+7%,+6%
10074,Energetic Blood Sac,0.248,,+11%,+6%
10075,Artificial Blood Pump,0.081,,+6%,+6%
10076,Bionic Blood Pump,0.081,,+6%,+6%
10077,Energetic Thorax,0.148,,+8%,+6%
10078,Dripping Thorax,0.267,+16%,+11%,
10079,Bionic Blood Sac,0.233,+18%,+6%,
10080,Artificial Chamber,0.367,+20%,+6%,
10081,Synthetic Heart Lump,0.281,,+12%,+6%
10082,Bionic Trunk Tissue,0.581,+19%,+13%,+6%
10083,Artificial Heart Lump,0.181,,+9%,+6%
10084,Energetic Trunk Tissue,0.248,,+11%,+6%
10085,Bionic Aorta,0.133,+16%,+7%,
10086,Energetic Vessel,0.438,,+11%,+10%
10087,Dripping Aorta,0.21,,+7%,+8%
10088,Artificial Heart Lump,0.486,+18%,,+11%
10089,Dripping Blood Pump,0.114,,+7%,+6%
10090,Energetic Blood Pump,0.41,+19%,,+8%
10091,Synthetic Ventricle,0.148,+16%,+6%,+6%
10092,Artificial Vessel,0.2,+16%,+9%,
10093,Bionic Muscle,0.314,,+13%,+6%
10094,Dripping Aorta,0.314,,+13%,+6%
10095,Bionic Blood Pump,0.21,,+7%,+8%
10096,Artificial Blood Sac,0.21,+16%,,+8%
